UNIT;SEED;SIZE;TILDE;NEW;REALTIME;CHARACTERIZATION
bn:05453606n,bn:03456921n,bn:03595423n,bn:06380215n,bn:03764574n;scientist;5;true;true;0.77;5[o     0.694] INSTANCE_OF(X, bn:00069680n), INSTANCE_OF(X, bn:00044576n)
bn:02891274n,bn:00730567n,bn:04692301n,bn:00276144n,bn:00292616n;scientist;5;true;true;0.77;5[o     0.691] INSTANCE_OF(X, bn:00069680n), INSTANCE_OF(X, bn:00044576n), OCCUPATION(X, y_0)
bn:03374087n,bn:00122667n,bn:05371028n,bn:00898719n,bn:00344462n;scientist;5;true;true;0.77;5[o     0.658] INSTANCE_OF(X, bn:00069680n)
bn:03700535n,bn:16126312n,bn:03102514n,bn:05165444n,bn:05279705n;scientist;5;true;true;0.88;5[o     0.699] INSTANCE_OF(X, bn:00044576n), INSTANCE_OF(X, bn:00069680n), PLACE_OF_BIRTH(X, y_0), OCCUPATION(X, y_1), GIVEN_NAME(X, y_2)
bn:03296470n,bn:08386172n,bn:14535309n,bn:03671077n,bn:05270640n;scientist;5;true;true;0.888;5[o     0.720] INSTANCE_OF(X, bn:00069680n), INSTANCE_OF(X, bn:00044576n), COUNTRY_OF_CITIZENSHIP(X, y_0), OCCUPATION(X, y_1)
bn:03036817n,bn:05201271n,bn:14194650n,bn:03149583n,bn:02451095n;scientist;5;true;true;0.882;5[o     0.698] INSTANCE_OF(X, bn:00044576n), INSTANCE_OF(X, bn:00069680n), COUNTRY_OF_CITIZENSHIP(X, y_0), INSTANCE_OF(X, y_1), OCCUPATION(X, y_1)
bn:02417981n,bn:00651120n,bn:05208231n,bn:03356585n,bn:03034504n;scientist;5;true;true;0.774;5[o     0.678] INSTANCE_OF(X, bn:00044576n), INSTANCE_OF(X, bn:00069680n), OCCUPATION(X, y_0)
bn:03319597n,bn:02009738n,bn:02875364n,bn:15034793n,bn:03283127n;scientist;5;true;true;0.786;5[o     0.694] INSTANCE_OF(X, bn:00044576n), INSTANCE_OF(X, bn:00069680n), COUNTRY_OF_CITIZENSHIP(X, y_0), OCCUPATION(X, y_1), GIVEN_NAME(X, y_2)
bn:03307262n,bn:00894227n,bn:03611454n,bn:03409953n,bn:01942539n;scientist;5;true;true;0.886;5[o     0.740] INSTANCE_OF(X, bn:00044576n), INSTANCE_OF(X, bn:00069680n)
bn:03301936n,bn:03072960n,bn:05317416n,bn:01190302n,bn:04814516n;scientist;5;true;true;0.772;5[o     0.684] INSTANCE_OF(X, bn:00069680n), INSTANCE_OF(X, bn:00044576n), INSTANCE_OF(X, y_0), OCCUPATION(X, y_0), GIVEN_NAME(X, y_1)
bn:03130377n,bn:01620400n,bn:03740283n,bn:05362009n,bn:14909264n;scientist;5;true;true;0.773;5[o     0.682] INSTANCE_OF(X, bn:00044576n), INSTANCE_OF(X, bn:00069680n), GIVEN_NAME(X, y_0), INSTANCE_OF(X, y_1), OCCUPATION(X, y_1)
bn:04121931n,bn:01137667n,bn:03584266n,bn:00164373n,bn:03659967n;scientist;5;true;true;0.774;5[o     0.641] INSTANCE_OF(X, bn:00069680n)
bn:03749848n,bn:00532572n,bn:03620742n,bn:00212786n,bn:03546930n;scientist;5;true;true;0.796;5[o     0.675] INSTANCE_OF(X, bn:00044576n), INSTANCE_OF(X, bn:00069680n), OCCUPATION(X, y_0)
bn:03082839n,bn:02361113n,bn:01248127n,bn:00834553n,bn:00648554n;scientist;5;true;true;0.775;5[o     0.666] INSTANCE_OF(X, bn:00044576n), INSTANCE_OF(X, bn:00069680n)
bn:01773945n,bn:02293539n,bn:01866884n,bn:01136041n,bn:03482274n;scientist;5;true;true;0.886;5[o     0.709] INSTANCE_OF(X, bn:00069680n), INSTANCE_OF(X, bn:00044576n), COUNTRY_OF_CITIZENSHIP(X, y_0), OCCUPATION(X, y_1), INSTANCE_OF(X, y_1)
bn:03388119n,bn:03441759n,bn:14467770n,bn:03093362n,bn:01591596n;scientist;5;true;true;0.775;5[o     0.679] INSTANCE_OF(X, bn:00044576n), INSTANCE_OF(X, bn:00069680n), OCCUPATION(X, y_0), COUNTRY_OF_CITIZENSHIP(X, y_1), GIVEN_NAME(X, y_2)
bn:00649444n,bn:03563565n,bn:03567514n,bn:01990040n,bn:05513312n;scientist;5;true;true;0.772;5[o     0.687] INSTANCE_OF(X, bn:00044576n), INSTANCE_OF(X, bn:00069680n), GIVEN_NAME(X, y_0), PLACE_OF_DEATH(X, y_1), COUNTRY_OF_CITIZENSHIP(X, y_2), OCCUPATION(X, y_3)
bn:02284933n,bn:03695259n,bn:03592622n,bn:15392299n,bn:00606435n;scientist;5;true;true;0.783;5[o     0.632] INSTANCE_OF(X, bn:00069680n)
bn:00434728n,bn:00364437n,bn:06332121n,bn:03179805n,bn:01061275n;scientist;5;true;true;0.794;5[o     0.665] INSTANCE_OF(X, bn:00069680n)
bn:02802029n,bn:03422902n,bn:05342412n,bn:01202016n,bn:03510246n;scientist;5;true;true;0.771;5[o     0.681] INSTANCE_OF(X, bn:00069680n), INSTANCE_OF(X, bn:00044576n), GIVEN_NAME(X, y_0), OCCUPATION(X, y_1)
bn:04132626n,bn:01984664n,bn:00922508n,bn:14743638n,bn:02152478n;scientist;5;true;true;0.774;5[o     0.674] INSTANCE_OF(X, bn:00044576n), INSTANCE_OF(X, bn:00069680n), COUNTRY_OF_CITIZENSHIP(X, y_0), OCCUPATION(X, y_1)
bn:02571555n,bn:05183961n,bn:05274370n,bn:01643629n,bn:01426908n;scientist;5;true;true;0.887;5[o     0.710] INSTANCE_OF(X, bn:00044576n), INSTANCE_OF(X, bn:00069680n)
bn:08466886n,bn:05284499n,bn:05444008n,bn:00912568n,bn:01676544n;scientist;5;true;true;0.892;5[o     0.732] INSTANCE_OF(X, bn:00044576n), INSTANCE_OF(X, bn:00069680n), OCCUPATION(X, y_0), COUNTRY_OF_CITIZENSHIP(X, y_1), GIVEN_NAME(X, y_2)
bn:03361574n,bn:03792383n,bn:00638705n,bn:01348422n,bn:04745369n;scientist;5;true;true;0.772;5[o     0.693] INSTANCE_OF(X, bn:00044576n), INSTANCE_OF(X, bn:00069680n), GIVEN_NAME(X, y_0), OCCUPATION(X, y_1)
bn:15744097n,bn:02622646n,bn:03014826n,bn:01404987n,bn:03360680n;scientist;5;true;true;0.777;5[o     0.642] INSTANCE_OF(X, bn:00069680n)
bn:01590767n,bn:05275324n,bn:02790130n,bn:03229679n,bn:05563642n;scientist;5;true;true;0.89;5[o     0.732] INSTANCE_OF(X, bn:00069680n)
bn:15814182n,bn:01556854n,bn:00933197n,bn:05479418n,bn:04907201n;scientist;5;true;true;0.785;5[o     0.646] INSTANCE_OF(X, bn:00069680n)
bn:01284656n,bn:01006073n,bn:01619156n,bn:16645045n,bn:03764073n;scientist;5;true;true;0.779;5[o     0.670] INSTANCE_OF(X, bn:00069680n)
bn:02652652n,bn:03486764n,bn:05326139n,bn:00802415n,bn:08334277n;scientist;5;true;true;0.89;5[o     0.733] INSTANCE_OF(X, bn:00044576n), INSTANCE_OF(X, bn:00069680n), COUNTRY_OF_CITIZENSHIP(X, y_0), OCCUPATION(X, y_1)
bn:01359197n,bn:03792604n,bn:01375467n,bn:02328061n,bn:10769648n;scientist;5;true;true;0.778;5[o     0.652] INSTANCE_OF(X, bn:00069680n)
bn:01275767n,bn:01892525n,bn:02454262n,bn:05563857n,bn:00642176n;scientist;5;true;true;0.775;5[o     0.670] INSTANCE_OF(X, bn:00044576n), INSTANCE_OF(X, bn:00069680n), OCCUPATION(X, y_0), COUNTRY_OF_CITIZENSHIP(X, y_1)
bn:01777274n,bn:00581234n,bn:01018282n,bn:00244940n,bn:10821845n;scientist;5;true;true;0.772;5[o     0.690] INSTANCE_OF(X, bn:00044576n), INSTANCE_OF(X, bn:00069680n), OCCUPATION(X, y_0)
bn:01365797n,bn:00136798n,bn:02272186n,bn:02643425n,bn:02003078n;scientist;5;true;true;0.775;5[o     0.634] INSTANCE_OF(X, bn:00069680n)
bn:00916446n,bn:00242688n,bn:01058510n,bn:01432034n,bn:01550225n;scientist;5;true;true;0.774;5[o     0.639] INSTANCE_OF(X, bn:00069680n)
bn:02189918n,bn:01915537n,bn:00684625n,bn:05452657n,bn:03542505n;scientist;5;true;true;0.77;5[o     0.686] INSTANCE_OF(X, bn:00044576n), INSTANCE_OF(X, bn:00069680n), COUNTRY_OF_CITIZENSHIP(X, y_0), OCCUPATION(X, y_1)
bn:16037763n,bn:00308318n,bn:02852815n,bn:05203814n,bn:00952942n;scientist;5;true;true;0.781;5[o     0.685] INSTANCE_OF(X, bn:00044576n), INSTANCE_OF(X, bn:00069680n), OCCUPATION(X, y_0)
bn:16369362n,bn:02544003n,bn:00438785n,bn:02693392n,bn:02925491n;scientist;5;true;true;0.773;5[o     0.679] INSTANCE_OF(X, bn:00069680n), INSTANCE_OF(X, bn:00044576n), GIVEN_NAME(X, y_0)
bn:05396691n,bn:02207967n,bn:00234569n,bn:01529429n,bn:03593615n;scientist;5;true;true;0.776;5[o     0.682] INSTANCE_OF(X, bn:00044576n), INSTANCE_OF(X, bn:00069680n), COUNTRY_OF_CITIZENSHIP(X, y_0)
bn:00143501n,bn:03798525n,bn:02440790n,bn:01663263n,bn:03550054n;scientist;5;true;true;0.776;5[o     0.638] INSTANCE_OF(X, bn:00069680n)
bn:01060216n,bn:02753778n,bn:01519702n,bn:00001913n,bn:00343551n;scientist;5;true;true;0.886;5[o     0.715] INSTANCE_OF(X, bn:00069680n), INSTANCE_OF(X, bn:00044576n), OCCUPATION(X, y_0)
bn:02255096n,bn:00709499n,bn:17099942n,bn:00651903n,bn:01359030n;scientist;5;true;true;0.886;5[o     0.707] INSTANCE_OF(X, bn:00069680n), INSTANCE_OF(X, bn:00044576n), OCCUPATION(X, y_0)
bn:03321771n,bn:01762479n,bn:05144376n,bn:04121363n,bn:00591585n;scientist;5;true;true;0.784;5[o     0.702] INSTANCE_OF(X, bn:00044576n), INSTANCE_OF(X, bn:00069680n), GIVEN_NAME(X, y_0), COUNTRY_OF_CITIZENSHIP(X, y_1)
bn:02785854n,bn:03612363n,bn:14454176n,bn:01896001n,bn:03511893n;scientist;5;true;true;0.888;5[o     0.716] INSTANCE_OF(X, bn:00069680n), INSTANCE_OF(X, bn:00044576n), PLACE_OF_BIRTH(X, y_0), COUNTRY_OF_CITIZENSHIP(X, y_1), OCCUPATION(X, y_2), GIVEN_NAME(X, y_3)
bn:03228116n,bn:02553702n,bn:03855378n,bn:01802818n,bn:02951880n;scientist;5;true;true;0.777;5[o     0.660] INSTANCE_OF(X, bn:00069680n), INSTANCE_OF(X, bn:00044576n), OCCUPATION(X, y_0)
bn:00384460n,bn:01105309n,bn:00209167n,bn:02212838n,bn:01316654n;scientist;5;true;true;0.773;5[o     0.673] INSTANCE_OF(X, bn:00044576n), INSTANCE_OF(X, bn:00069680n), OCCUPATION(X, y_0)
bn:09030300n,bn:03847223n,bn:01301713n,bn:03133145n,bn:01955670n;scientist;5;true;true;0.778;5[o     0.671] INSTANCE_OF(X, bn:00069680n)
bn:01059948n,bn:01879648n,bn:01929373n,bn:03843710n,bn:00173691n;scientist;5;true;true;0.776;5[o     0.643] INSTANCE_OF(X, bn:00069680n)
bn:02254536n,bn:02914739n,bn:03359215n,bn:03695079n,bn:01676472n;scientist;5;true;true;0.771;5[o     0.681] INSTANCE_OF(X, bn:00044576n), INSTANCE_OF(X, bn:00069680n), OCCUPATION(X, y_0)
bn:01414635n,bn:01195297n,bn:00029843n,bn:02638540n,bn:02457790n;scientist;5;true;true;0.887;5[o     0.721] INSTANCE_OF(X, bn:00044576n), INSTANCE_OF(X, bn:00069680n), GIVEN_NAME(X, y_0)
bn:05167432n,bn:01639290n,bn:04318689n,bn:02085704n,bn:00347995n;scientist;5;true;true;0.775;5[o     0.686] INSTANCE_OF(X, bn:00069680n), INSTANCE_OF(X, bn:00044576n), OCCUPATION(X, y_0), INSTANCE_OF(X, y_0), COUNTRY_OF_CITIZENSHIP(X, y_1)
bn:04842524n,bn:02542287n,bn:02800361n,bn:01592136n,bn:00975537n;scientist;5;true;true;0.769;5[o     0.683] INSTANCE_OF(X, bn:00069680n), INSTANCE_OF(X, bn:00044576n), COUNTRY_OF_CITIZENSHIP(X, y_0), GIVEN_NAME(X, y_1), INSTANCE_OF(X, y_2), OCCUPATION(X, y_2), PLACE_OF_BIRTH(X, y_3)
bn:00142099n,bn:03436559n,bn:01958652n,bn:00936679n,bn:02356209n;scientist;5;true;true;0.775;5[o     0.667] INSTANCE_OF(X, bn:00069680n), INSTANCE_OF(X, bn:00044576n), OCCUPATION(X, y_0), COUNTRY_OF_CITIZENSHIP(X, y_1)
bn:03806076n,bn:01852176n,bn:00978821n,bn:00862359n,bn:00568026n;scientist;5;true;true;0.886;5[o     0.741] INSTANCE_OF(X, bn:00044576n), INSTANCE_OF(X, bn:00069680n), GIVEN_NAME(X, y_0), OCCUPATION(X, y_1)
bn:16863916n,bn:01917981n,bn:04796885n,bn:02582409n,bn:00896559n;scientist;5;true;true;0.771;5[o     0.685] INSTANCE_OF(X, bn:00044576n), INSTANCE_OF(X, bn:00069680n), GIVEN_NAME(X, y_0)
bn:02015784n,bn:00226315n,bn:03414767n,bn:03439827n,bn:00662427n;scientist;5;true;true;0.774;5[o     0.683] INSTANCE_OF(X, bn:00044576n), INSTANCE_OF(X, bn:00069680n), COUNTRY_OF_CITIZENSHIP(X, y_0)
bn:03562326n,bn:01002218n,bn:02802805n,bn:03174286n,bn:00446847n;scientist;5;true;true;0.775;5[o     0.667] INSTANCE_OF(X, bn:00069680n), INSTANCE_OF(X, bn:00044576n), OCCUPATION(X, y_0), COUNTRY_OF_CITIZENSHIP(X, y_1)
bn:08436745n,bn:01689817n,bn:15216345n,bn:06527520n,bn:01426908n;scientist;5;true;true;0.774;5[o     0.673] INSTANCE_OF(X, bn:00044576n), INSTANCE_OF(X, bn:00069680n), INSTANCE_OF(X, y_0), OCCUPATION(X, y_0)
bn:03977022n,bn:02788346n,bn:15111464n,bn:02771496n,bn:06298870n;scientist;5;true;true;0.779;5[o     0.630] INSTANCE_OF(X, bn:00069680n)
bn:14682238n,bn:01789516n,bn:01192592n,bn:02118323n,bn:02763584n;scientist;5;true;true;0.778;5[o     0.666] INSTANCE_OF(X, bn:00044576n), INSTANCE_OF(X, bn:00069680n), INSTANCE_OF(X, y_0), OCCUPATION(X, y_0)
bn:03768246n,bn:02193240n,bn:02592719n,bn:02049772n,bn:01410105n;scientist;5;true;true;0.783;5[o     0.676] INSTANCE_OF(X, bn:00044576n), INSTANCE_OF(X, bn:00069680n)
bn:02106941n,bn:01262338n,bn:00559156n,bn:05255152n,bn:01064503n;scientist;5;true;true;0.775;5[o     0.678] INSTANCE_OF(X, bn:00044576n), INSTANCE_OF(X, bn:00069680n), GIVEN_NAME(X, y_0)
bn:00620231n,bn:02086464n,bn:00896901n,bn:00480272n,bn:03786607n;scientist;5;true;true;0.776;5[o     0.635] INSTANCE_OF(X, bn:00069680n)
bn:06264218n,bn:03119741n,bn:05422929n,bn:02546486n,bn:00564751n;scientist;5;true;true;0.775;5[o     0.680] INSTANCE_OF(X, bn:00044576n), INSTANCE_OF(X, bn:00069680n), GIVEN_NAME(X, y_0)
bn:02877040n,bn:00614258n,bn:05144715n,bn:01414832n,bn:15301257n;scientist;5;true;true;0.779;5[o     0.678] INSTANCE_OF(X, bn:00069680n), INSTANCE_OF(X, bn:00044576n), COUNTRY_OF_CITIZENSHIP(X, y_0), GIVEN_NAME(X, y_1), OCCUPATION(X, y_2), INSTANCE_OF(X, y_2)
bn:02713627n,bn:03493166n,bn:03262814n,bn:16576832n,bn:01021325n;scientist;5;true;true;0.888;5[o     0.704] INSTANCE_OF(X, bn:00069680n), INSTANCE_OF(X, bn:00044576n), COUNTRY_OF_CITIZENSHIP(X, y_0), OCCUPATION(X, y_1)
bn:02912045n,bn:02383708n,bn:03705613n,bn:03734182n,bn:03038185n;scientist;5;true;true;0.787;5[o     0.721] INSTANCE_OF(X, bn:00044576n), INSTANCE_OF(X, bn:00069680n), OCCUPATION(X, y_0)
bn:01741018n,bn:00835237n,bn:16028154n,bn:03889558n,bn:03138255n;scientist;5;true;true;0.778;5[o     0.680] INSTANCE_OF(X, bn:00069680n), INSTANCE_OF(X, bn:00044576n), OCCUPATION(X, y_0), INSTANCE_OF(X, y_0)
bn:03132092n,bn:06324701n,bn:00189892n,bn:00538298n,bn:02756541n;scientist;5;true;true;0.761;5[o     0.677] INSTANCE_OF(X, bn:00044576n), INSTANCE_OF(X, bn:00069680n)
bn:05467515n,bn:00859650n,bn:16507536n,bn:01401273n,bn:02900896n;scientist;5;true;true;0.769;5[o     0.687] INSTANCE_OF(X, bn:00069680n), INSTANCE_OF(X, bn:00044576n), OCCUPATION(X, y_0), INSTANCE_OF(X, y_0)
bn:03314059n,bn:00675368n,bn:02814627n,bn:03317073n,bn:06310886n;scientist;5;true;true;0.776;5[o     0.685] INSTANCE_OF(X, bn:00044576n), INSTANCE_OF(X, bn:00069680n)
bn:03890481n,bn:00788435n,bn:00871330n,bn:14607879n,bn:02200158n;scientist;5;true;true;0.77;5[o     0.675] INSTANCE_OF(X, bn:00069680n), INSTANCE_OF(X, bn:00044576n)
bn:01833906n,bn:01228751n,bn:00709437n,bn:01887394n,bn:00680448n;scientist;5;true;true;0.768;5[o     0.684] INSTANCE_OF(X, bn:00044576n), INSTANCE_OF(X, bn:00069680n), OCCUPATION(X, y_0), PLACE_OF_BIRTH(X, y_1)
bn:01048457n,bn:02564223n,bn:14038546n,bn:02955641n,bn:14852303n;scientist;5;true;true;0.774;5[o     0.676] INSTANCE_OF(X, bn:00044576n), INSTANCE_OF(X, bn:00069680n), GIVEN_NAME(X, y_0)
bn:01391564n,bn:03162701n,bn:15431140n,bn:02723787n,bn:03168344n;scientist;5;true;true;0.777;5[o     0.639] INSTANCE_OF(X, bn:00069680n)
bn:00816044n,bn:02193771n,bn:15389321n,bn:14261318n,bn:00773311n;scientist;5;true;true;0.773;5[o     0.656] INSTANCE_OF(X, bn:00069680n)
bn:03327569n,bn:05009640n,bn:03658694n,bn:01089572n,bn:00911995n;scientist;5;true;true;0.773;5[o     0.696] INSTANCE_OF(X, bn:00044576n), INSTANCE_OF(X, bn:00069680n), GIVEN_NAME(X, y_0), OCCUPATION(X, y_1), INSTANCE_OF(X, y_1)
bn:02450622n,bn:02625962n,bn:02536384n,bn:03874005n,bn:05424092n;scientist;5;true;true;0.89;5[o     0.710] INSTANCE_OF(X, bn:00069680n), INSTANCE_OF(X, bn:00044576n), OCCUPATION(X, y_0)
bn:01680701n,bn:04814742n,bn:00750203n,bn:00449294n,bn:00319226n;scientist;5;true;true;0.771;5[o     0.695] INSTANCE_OF(X, bn:00069680n), INSTANCE_OF(X, bn:00044576n), OCCUPATION(X, y_0)
bn:05250977n,bn:05465667n,bn:01811713n,bn:03390793n,bn:01067007n;scientist;5;true;true;0.773;5[o     0.658] INSTANCE_OF(X, bn:00069680n), INSTANCE_OF(X, bn:00044576n), OCCUPATION(X, y_0)
bn:01806613n,bn:01177624n,bn:05334824n,bn:01818495n,bn:05327924n;scientist;5;true;true;0.775;5[o     0.655] INSTANCE_OF(X, bn:00069680n)
bn:01605907n,bn:00828135n,bn:02055827n,bn:01650800n,bn:03783185n;scientist;5;true;true;0.773;5[o     0.660] INSTANCE_OF(X, bn:00044576n), INSTANCE_OF(X, bn:00069680n), OCCUPATION(X, y_0)
bn:00946401n,bn:03217709n,bn:04817513n,bn:05482870n,bn:01809541n;scientist;5;true;true;0.776;5[o     0.675] INSTANCE_OF(X, bn:00069680n), INSTANCE_OF(X, bn:00044576n), GIVEN_NAME(X, y_0), OCCUPATION(X, y_1), INSTANCE_OF(X, y_1)
bn:02064251n,bn:14229992n,bn:05169391n,bn:02229747n,bn:10805270n;scientist;5;true;true;0.773;5[o     0.670] INSTANCE_OF(X, bn:00044576n), INSTANCE_OF(X, bn:00069680n)
bn:04980749n,bn:01974746n,bn:00710223n,bn:02114641n,bn:04131524n;scientist;5;true;true;0.774;5[o     0.664] INSTANCE_OF(X, bn:00044576n), INSTANCE_OF(X, bn:00069680n), GIVEN_NAME(X, y_0), OCCUPATION(X, y_1)
bn:04886351n,bn:05427071n,bn:00965884n,bn:01093086n,bn:01580532n;scientist;5;true;true;0.775;5[o     0.678] INSTANCE_OF(X, bn:00069680n), INSTANCE_OF(X, bn:00044576n)
bn:06754077n,bn:02915952n,bn:02958240n,bn:04869358n,bn:02601653n;scientist;5;true;true;0.776;5[o     0.614] INSTANCE_OF(X, bn:00069680n)
bn:03457546n,bn:17337671n,bn:00797653n,bn:00673375n,bn:01853943n;scientist;5;true;true;0.772;5[o     0.683] INSTANCE_OF(X, bn:00069680n), INSTANCE_OF(X, bn:00044576n), OCCUPATION(X, y_0)
bn:02243689n,bn:01937572n,bn:00386059n,bn:02137368n,bn:00155215n;scientist;5;true;true;0.883;5[o     0.699] INSTANCE_OF(X, bn:00069680n), INSTANCE_OF(X, bn:00044576n), GIVEN_NAME(X, y_0), COUNTRY_OF_CITIZENSHIP(X, y_1), EDUCATED_AT(X, y_2)
bn:02980461n,bn:15107496n,bn:03394985n,bn:01545324n,bn:02149252n;scientist;5;true;true;0.77;5[o     0.684] INSTANCE_OF(X, bn:00044576n), INSTANCE_OF(X, bn:00069680n), COUNTRY_OF_CITIZENSHIP(X, y_0), OCCUPATION(X, y_1)
bn:03334233n,bn:05462609n,bn:02054176n,bn:00767732n,bn:02647549n;scientist;5;true;true;0.78;5[o     0.657] INSTANCE_OF(X, bn:00044576n), INSTANCE_OF(X, bn:00069680n)
bn:00560732n,bn:02993493n,bn:00150214n,bn:01387748n,bn:02444759n;scientist;5;true;true;0.889;5[o     0.712] INSTANCE_OF(X, bn:00044576n), INSTANCE_OF(X, bn:00069680n)
