UNIT;SEED;SIZE;TILDE;NEW;REALTIME;CHARACTERIZATION
bn:01867168n,bn:16744724n,bn:02517489n,bn:03801123n,bn:05209472n,bn:03618419n;scientist;6;true;true;0.771;6[o     0.688] INSTANCE_OF(X, bn:00069680n), INSTANCE_OF(X, bn:00044576n), GIVEN_NAME(X, y_0), OCCUPATION(X, y_1)
bn:03403448n,bn:01480033n,bn:08465059n,bn:02885547n,bn:02202644n,bn:01617548n;scientist;6;true;true;0.777;6[o     0.643] INSTANCE_OF(X, bn:00069680n)
bn:01508244n,bn:01505636n,bn:01513472n,bn:01408028n,bn:04720707n,bn:04801649n;scientist;6;true;true;0.769;6[o     0.684] INSTANCE_OF(X, bn:00069680n), INSTANCE_OF(X, bn:00044576n)
bn:00227095n,bn:03320128n,bn:01532342n,bn:00492555n,bn:03873534n,bn:01220988n;scientist;6;true;true;0.77;6[o     0.692] INSTANCE_OF(X, bn:00069680n), INSTANCE_OF(X, bn:00044576n), OCCUPATION(X, y_0), COUNTRY_OF_CITIZENSHIP(X, y_1)
bn:05166618n,bn:03335565n,bn:02632393n,bn:03705977n,bn:00244940n,bn:03748718n;scientist;6;true;true;0.773;6[o     0.671] INSTANCE_OF(X, bn:00069680n), INSTANCE_OF(X, bn:00044576n), OCCUPATION(X, y_0)
bn:04951776n,bn:05386230n,bn:01581829n,bn:00353020n,bn:02780372n,bn:01659336n;scientist;6;true;true;0.762;6[o     0.682] INSTANCE_OF(X, bn:00044576n), INSTANCE_OF(X, bn:00069680n), OCCUPATION(X, y_0), GIVEN_NAME(X, y_1)
bn:02663058n,bn:14638147n,bn:00775964n,bn:02324428n,bn:01925680n,bn:04874688n;scientist;6;true;true;0.77;6[o     0.680] INSTANCE_OF(X, bn:00044576n), INSTANCE_OF(X, bn:00069680n), OCCUPATION(X, y_0), GIVEN_NAME(X, y_1)
bn:00547931n,bn:14914874n,bn:00709188n,bn:05560811n,bn:15558207n,bn:02087314n;scientist;6;true;true;0.776;6[o     0.628] INSTANCE_OF(X, bn:00069680n)
bn:01811148n,bn:00981837n,bn:01499681n,bn:14454630n,bn:03650385n,bn:02615664n;scientist;6;true;true;0.776;6[o     0.634] INSTANCE_OF(X, bn:00069680n)
bn:02976632n,bn:00026766n,bn:03289689n,bn:02467836n,bn:01644548n,bn:17200040n;scientist;6;true;true;0.772;6[o     0.696] INSTANCE_OF(X, bn:00069680n), INSTANCE_OF(X, bn:00044576n), OCCUPATION(X, y_0), GIVEN_NAME(X, y_1)
bn:02428249n,bn:04714893n,bn:02909095n,bn:03786119n,bn:02604186n,bn:00751640n;scientist;6;true;true;0.885;6[o     0.701] INSTANCE_OF(X, bn:00069680n), INSTANCE_OF(X, bn:00044576n), COUNTRY_OF_CITIZENSHIP(X, y_0)
bn:03441626n,bn:01810407n,bn:01806641n,bn:03539959n,bn:02004833n,bn:16000591n;scientist;6;true;true;0.77;6[o     0.693] INSTANCE_OF(X, bn:00069680n), INSTANCE_OF(X, bn:00044576n), COUNTRY_OF_CITIZENSHIP(X, y_0), OCCUPATION(X, y_1)
bn:02690279n,bn:00515668n,bn:02495303n,bn:02981038n,bn:05171551n,bn:01451859n;scientist;6;true;true;0.771;6[o     0.688] INSTANCE_OF(X, bn:00044576n), INSTANCE_OF(X, bn:00069680n), OCCUPATION(X, y_0)
bn:02049736n,bn:10742452n,bn:00218064n,bn:08341054n,bn:03780992n,bn:03573547n;scientist;6;true;true;0.77;6[o     0.683] INSTANCE_OF(X, bn:00069680n), INSTANCE_OF(X, bn:00044576n), COUNTRY_OF_CITIZENSHIP(X, y_0), OCCUPATION(X, y_1)
bn:02817035n,bn:00655900n,bn:01993080n,bn:03702378n,bn:01812489n,bn:06490508n;scientist;6;true;true;0.887;6[o     0.702] INSTANCE_OF(X, bn:00069680n), INSTANCE_OF(X, bn:00044576n), OCCUPATION(X, y_0)
bn:03242056n,bn:00720217n,bn:01444980n,bn:02285924n,bn:00256309n,bn:01613826n;scientist;6;true;true;0.887;6[o     0.701] INSTANCE_OF(X, bn:00044576n), INSTANCE_OF(X, bn:00069680n), GIVEN_NAME(X, y_0), OCCUPATION(X, y_1)
bn:01801764n,bn:14530691n,bn:00596696n,bn:01808149n,bn:01196913n,bn:01503213n;scientist;6;true;true;0.886;6[o     0.701] INSTANCE_OF(X, bn:00069680n), INSTANCE_OF(X, bn:00044576n), GIVEN_NAME(X, y_0)
bn:02891911n,bn:03506638n,bn:01058510n,bn:03729100n,bn:02194967n,bn:01124319n;scientist;6;true;true;0.775;6[o     0.631] INSTANCE_OF(X, bn:00069680n)
bn:02296925n,bn:01769671n,bn:02904133n,bn:03362212n,bn:14528739n,bn:02284354n;scientist;6;true;true;0.88;6[o     0.696] INSTANCE_OF(X, bn:00069680n), INSTANCE_OF(X, bn:00044576n), PLACE_OF_BIRTH(X, y_0), COUNTRY_OF_CITIZENSHIP(X, y_1), OCCUPATION(X, y_2)
bn:02085529n,bn:05208278n,bn:02959145n,bn:02930440n,bn:02834380n,bn:03675346n;scientist;6;true;true;0.776;6[o     0.640] INSTANCE_OF(X, bn:00069680n)
bn:01911453n,bn:03560875n,bn:02520012n,bn:01559501n,bn:04759465n,bn:02018652n;scientist;6;true;true;0.774;6[o     0.654] INSTANCE_OF(X, bn:00069680n)
