SEED;UNIT;UNIT_SIZE;SUMMARY_SIZES;WT_SUMMARY_SIZES;SUMMARY_TILDE_SIZES;OLDKER_SIZE;WT_OLDKER_SIZE;NEWKER_SIZE;WT_NEWKER_SIZE;OLDCORE_SIZE;WT_OLDCORE_SIZE;NEWCORE_SIZE;WT_NEWCORE_SIZE;SUMMARY_COMPUTATION_TIME;SUMMARY_TILDE_COMPUTATION_TIME;OLDKER_COMPUTATION_TIME;NEWKER_COMPUTATION_TIME;OLDCORE_COMPUTATION_TIME;NEWCORE_COMPUTATION_TIME;
dialect;bn:02145012n,bn:03653779n,bn:12990828n,bn:15245742n;4;176,166,173,173;306,292,306,303;3,3,3,9;3;7;3;7;NA;NA;163;287;34.66484;32.22895;7.34361;0.67713;NA;21.62677;
dialect;bn:02151400n,bn:02670986n,bn:01298581n,bn:05654831n;4;136,244,129,172;272,367,258,304;1,2,1,1;1;3;1;3;NA;NA;121;243;14.17327;36.04776;0.05773;0.26310;NA;18.19717;
dialect;bn:01468983n,bn:16918204n,bn:00048681n,bn:03636475n;4;191,181,172,169;340,320,304,298;3,4,3,3;3;7;3;7;NA;NA;164;289;16.68031;36.77730;4.12856;0.58073;NA;21.00221;
dialect;bn:14750491n,bn:05654694n,bn:12989669n,bn:03636475n;4;167,170,172,169;294,300,304,298;3,3,3,3;3;7;3;7;NA;NA;163;287;14.58265;30.52948;3.95028;0.55444;NA;20.60167;
dialect;bn:17383989n,bn:02906386n,bn:00003344n,bn:03089172n;4;122,178,180,176;244,314,318,306;2,1,2,1;1;3;1;3;NA;NA;121;243;17.51493;34.12931;0.05953;0.28871;NA;37.96601;
dialect;bn:00016558n,bn:03198116n,bn:00899659n,bn:15189996n;4;176,169,128,175;312,298,256,304;1,1,1,1;1;3;1;3;NA;NA;121;243;13.07311;29.03188;0.06000;0.23974;NA;17.42502;
dialect;bn:00459623n,bn:00755733n,bn:03160206n,bn:15483478n;4;121,171,134,128;242,302,268,256;1,1,7,1;1;3;1;3;NA;NA;121;243;11.59983;26.69564;0.05274;0.36186;NA;15.43155;
dialect;bn:16387191n,bn:17675162n,bn:15497610n,bn:01003643n;4;121,168,121,245;242,296,242,369;1,1,1,2;1;3;1;3;NA;NA;121;243;13.50407;32.80368;0.05464;0.26543;NA;17.81797;
dialect;bn:12991050n,bn:15195450n,bn:13871543n,bn:12990623n;4;122,180,167,121;244,320,294,242;1,1,2,1;1;3;1;3;NA;NA;121;243;18.41635;29.81897;0.05546;0.26891;NA;18.21874;
dialect;bn:14760476n,bn:03566317n,bn:12989643n,bn:00700179n;4;128,178,123,166;256,316,246,292;1,2,3,1;1;3;1;3;NA;NA;121;243;13.76887;48.90818;0.05768;0.31429;NA;16.10570;
dialect;bn:00438876n,bn:03464906n,bn:02278258n,bn:16177024n;4;122,183,172,244;244,324,302,420;1,1,1,1;1;3;1;3;NA;NA;121;243;15.75037;33.65768;0.05397;0.23917;NA;18.76389;
dialect;bn:02709978n,bn:00016558n,bn:00165106n,bn:01510798n;4;134,176,250,243;268,312,379,365;7,1,2,2;1;3;1;3;NA;NA;121;243;16.31017;33.80936;0.05352;0.38957;NA;20.73919;
dialect;bn:00891538n,bn:00903109n,bn:10122516n,bn:03933141n;4;152,177,121,175;304,312,242,308;1,1,1,1;1;3;1;3;NA;NA;121;243;13.14979;30.50182;0.05309;0.24016;NA;17.28074;
dialect;bn:03593124n,bn:12991161n,bn:05476706n,bn:01274633n;4;169,168,153,199;298,296,306,358;1,1,1,2;1;3;1;3;NA;NA;121;243;15.21065;33.58911;0.05465;0.26680;NA;18.06100;
dialect;bn:03331599n,bn:03668899n,bn:07073826n,bn:02996594n;4;182,176,166,180;322,306,292,318;3,3,5,3;3;7;3;7;NA;NA;163;287;14.55027;32.53848;4.08995;0.56196;NA;41.34386;
dialect;bn:14664988n,bn:00020293n,bn:17249395n,bn:14221522n;4;232,226,169,173;398,386,298,304;2,2,2,2;2;5;2;5;NA;NA;161;283;17.56694;34.86397;0.08111;0.39562;NA;23.76156;
dialect;bn:21705977n,bn:03755181n,bn:15466739n,bn:17685739n;4;121,176,176,251;242,311,312,381;1,2,5,2;1;3;1;3;NA;NA;121;243;18.03220;34.95914;0.05598;0.35466;NA;18.57249;
dialect;bn:07083430n,bn:00070894n,bn:02995635n,bn:15137153n;4;121,178,176,184;242,308,312,326;1,9,1,1;1;3;1;3;NA;NA;121;243;16.18899;31.30714;1.07865;0.43824;NA;17.94115;
dialect;bn:01186782n,bn:03092000n,bn:15339513n,bn:03768423n;4;171,236,121,229;302,405,242,392;1,1,1,1;1;3;1;3;NA;NA;121;243;15.05285;35.25769;0.05849;0.26031;NA;39.56643;
dialect;bn:02915844n,bn:02435448n,bn:01274633n,bn:15339513n;4;229,128,199,121;392,256,358,242;1,1,2,1;1;3;1;3;NA;NA;121;243;15.12037;35.17095;0.05526;0.26349;NA;17.90876;
dialect;bn:15071757n,bn:02545558n,bn:16351170n,bn:05881027n;4;128,169,121,167;256,298,242,294;1,1,1,1;1;3;1;3;NA;NA;121;243;11.96157;26.43492;0.05227;0.23928;NA;16.42388;
dialect;bn:16881099n,bn:14941937n,bn:01641810n,bn:03557471n;4;166,135,176,124;292,270,312,248;1,8,2,1;1;3;1;3;NA;NA;121;243;12.64491;26.86299;0.05189;0.38329;NA;16.65738;
dialect;bn:12990863n,bn:12990827n,bn:12991161n,bn:02845680n;4;173,173,168,176;306,306,296,306;3,3,3,3;3;7;3;7;NA;NA;163;287;13.56432;31.68179;4.09238;0.52154;NA;20.49119;
dialect;bn:12989674n,bn:03469743n,bn:01914924n,bn:07077298n;4;171,134,170,168;302,268,300,296;1,1,2,1;1;3;1;3;NA;NA;121;243;14.61325;33.47101;0.05701;0.27046;NA;37.13709;
dialect;bn:02515193n,bn:15978969n,bn:00963151n,bn:00790056n;4;175,178,180,173;304,314,318,306;3,3,4,3;3;7;3;7;NA;NA;163;287;16.06481;31.24932;4.14285;0.55190;NA;21.32957;
dialect;bn:02151400n,bn:00070894n,bn:17687762n,bn:14385399n;4;136,178,251,251;272,308,381,381;1,9,2,2;1;3;1;3;NA;NA;121;243;19.09820;36.41563;0.92215;0.46266;NA;20.30718;
dialect;bn:15682707n,bn:15190541n,bn:02545431n,bn:15245835n;4;242,174,175,173;418,308,304,303;4,3,3,9;3;7;3;7;NA;NA;163;287;17.15956;36.51034;7.16824;0.69531;NA;21.52255;
dialect;bn:02030492n,bn:14941937n,bn:15191976n,bn:00677253n;4;128,135,174,241;256,270,308,414;1,8,1,1;1;3;1;3;NA;NA;121;243;14.40612;35.08148;0.05669;0.37542;NA;18.42169;
dialect;bn:17107701n,bn:14941937n,bn:01468983n,bn:13994760n;4;171,135,191,123;302,270,340,246;1,8,1,2;1;3;1;3;NA;NA;121;243;14.41311;34.93454;0.08093;0.59099;NA;16.88306;
dialect;bn:15985811n,bn:12989643n,bn:14503855n,bn:02168679n;4;233,123,184,122;400,246,319,244;2,3,2,1;1;3;1;3;NA;NA;121;243;26.66290;35.55640;0.05925;0.32980;NA;25.30997;
dialect;bn:04106160n,bn:03493901n,bn:05209804n,bn:01304648n;4;174,129,168,182;306,258,296,322;1,2,2,2;1;3;1;3;NA;NA;121;243;15.83110;30.32637;0.05673;0.31567;NA;17.59315;
dialect;bn:16540254n,bn:00028281n,bn:01761354n,bn:01640174n;4;181,183,176,176;320,324,306,306;4,5,4,4;4;9;4;9;NA;NA;170;299;15.82865;33.71669;7.68411;0.68348;NA;20.94900;
