UNIT;SEED;SIZE;TILDE;NEW;REALTIME;CHARACTERIZATION
bn:16824097n,bn:00608340n,bn:03336934n,bn:00787872n,bn:01577977n,bn:15781649n;video_game;6;true;true;0.663;6[o     0.557] INSTANCE_OF(X, bn:00021477n)
bn:02197468n,bn:01966875n,bn:00462503n,bn:00818768n,bn:03598174n,bn:00275106n;video_game;6;true;true;0.655;6[o     0.542] INSTANCE_OF(X, bn:00021477n), PLATFORM(X, y_0), GENRE(X, y_1)
bn:03196941n,bn:18296734n,bn:03804438n,bn:01739709n,bn:03132496n,bn:02071823n;video_game;6;true;true;0.669;6[o     0.546] INSTANCE_OF(X, bn:00021477n), DEVELOPER(X, y_0)
bn:00531284n,bn:00317233n,bn:15591143n,bn:15106797n,bn:15777979n,bn:03145804n;video_game;6;true;true;0.679;6[o     0.553] INSTANCE_OF(X, bn:00021477n)
bn:15632755n,bn:03682819n,bn:01159206n,bn:02291667n,bn:02925779n,bn:03808648n;video_game;6;true;true;0.658;6[o     0.550] INSTANCE_OF(X, bn:00021477n), PUBLISHER(X, y_0), GENRE(X, y_1)
bn:03483535n,bn:03510156n,bn:01263831n,bn:03137076n,bn:01702576n,bn:03259059n;video_game;6;true;true;0.661;6[o     0.568] INSTANCE_OF(X, bn:00021477n)
bn:03164478n,bn:08167397n,bn:00124438n,bn:00625069n,bn:02626381n,bn:00502071n;video_game;6;true;true;0.666;6[o     0.534] INSTANCE_OF(X, bn:00021477n)
bn:14631895n,bn:01831774n,bn:02541859n,bn:16220513n,bn:00861611n,bn:02788554n;video_game;6;true;true;0.663;6[o     0.519] INSTANCE_OF(X, bn:00021477n), PLATFORM(X, y_0), GENRE(X, y_1)
bn:00292029n,bn:02309804n,bn:17675552n,bn:01617046n,bn:00717530n,bn:01757255n;video_game;6;true;true;0.662;6[o     0.581] INSTANCE_OF(X, bn:00021477n), GAME_MODE(X, bn:03278131n), PLATFORM(X, y_0), GENRE(X, y_1)
bn:17334011n,bn:00211251n,bn:17503257n,bn:03822026n,bn:00634066n,bn:03458609n;video_game;6;true;true;0.662;6[o     0.548] INSTANCE_OF(X, bn:00021477n)
bn:02436776n,bn:00818066n,bn:00117790n,bn:00615280n,bn:00147416n,bn:01796747n;video_game;6;true;true;0.659;6[o     0.549] INSTANCE_OF(X, bn:00021477n)
bn:02108251n,bn:03755140n,bn:17219185n,bn:03306746n,bn:03376425n,bn:01652385n;video_game;6;true;true;0.668;6[o     0.538] INSTANCE_OF(X, bn:00021477n)
bn:00210829n,bn:02556671n,bn:01474555n,bn:02497745n,bn:14764022n,bn:02142038n;video_game;6;true;true;0.662;6[o     0.587] INSTANCE_OF(X, bn:00021477n)
bn:14373453n,bn:02371448n,bn:03326402n,bn:09654475n,bn:21267808n,bn:00416584n;video_game;6;true;true;0.666;6[o     0.550] INSTANCE_OF(X, bn:00021477n)
bn:00980807n,bn:00875589n,bn:00150605n,bn:03728878n,bn:04782901n,bn:00787531n;video_game;6;true;true;0.666;6[o     0.556] INSTANCE_OF(X, bn:00021477n)
bn:15838964n,bn:02926061n,bn:02922669n,bn:14127008n,bn:02660283n,bn:10908912n;video_game;6;true;true;0.654;6[o     0.549] INSTANCE_OF(X, bn:00021477n)
bn:01796606n,bn:14337628n,bn:02802183n,bn:01282990n,bn:03335184n,bn:14250059n;video_game;6;true;true;0.655;6[o     0.565] INSTANCE_OF(X, bn:00021477n), GAME_MODE(X, bn:03278131n), PLATFORM(X, y_0), GENRE(X, y_1)
bn:17585364n,bn:03291580n,bn:17531246n,bn:02789328n,bn:00788920n,bn:01328095n;video_game;6;true;true;0.655;6[o     0.551] INSTANCE_OF(X, bn:00021477n), PLATFORM(X, y_0)
bn:16690381n,bn:03355395n,bn:17506670n,bn:00440631n,bn:01948526n,bn:01836590n;video_game;6;true;true;0.654;6[o     0.539] INSTANCE_OF(X, bn:00021477n), GENRE(X, y_0)
bn:17021368n,bn:02384177n,bn:02556814n,bn:17467116n,bn:02019911n,bn:02547644n;video_game;6;true;true;0.664;6[o     0.532] INSTANCE_OF(X, bn:00021477n)
bn:00408955n,bn:03861748n,bn:16986266n,bn:17497307n,bn:16907307n,bn:02478137n;video_game;6;true;true;0.655;6[o     0.535] INSTANCE_OF(X, bn:00021477n), GAME_MODE(X, bn:03278131n), PLATFORM(X, y_0)
bn:03830860n,bn:03517809n,bn:03375727n,bn:17541331n,bn:00260859n,bn:02755617n;video_game;6;true;true;0.663;6[o     0.538] INSTANCE_OF(X, bn:00021477n), PLATFORM(X, y_0)
bn:02267181n,bn:03034497n,bn:02551869n,bn:00264627n,bn:01369976n,bn:16516494n;video_game;6;true;true;0.675;6[o     0.542] INSTANCE_OF(X, bn:00021477n), PLATFORM(X, y_0), GAME_MODE(X, y_1), GENRE(X, y_2)
bn:14631690n,bn:17624410n,bn:08314799n,bn:01241996n,bn:16578783n,bn:04677496n;video_game;6;true;true;0.663;6[o     0.534] INSTANCE_OF(X, bn:00021477n)
bn:03295464n,bn:01146748n,bn:14427464n,bn:02540292n,bn:00817528n,bn:03075459n;video_game;6;true;true;0.654;6[o     0.559] INSTANCE_OF(X, bn:00021477n), PUBLISHER(X, y_0)
bn:01489434n,bn:01586478n,bn:00927142n,bn:15520857n,bn:03535639n,bn:10238076n;video_game;6;true;true;0.661;6[o     0.556] INSTANCE_OF(X, bn:00021477n)
bn:00679440n,bn:00890936n,bn:01943322n,bn:02542314n,bn:02188089n,bn:00646376n;video_game;6;true;true;0.664;6[o     0.551] INSTANCE_OF(X, bn:00021477n), PLATFORM(X, y_0)
bn:00892213n,bn:16146602n,bn:00627167n,bn:15194597n,bn:14421940n,bn:14443068n;video_game;6;true;true;0.654;6[o     0.539] INSTANCE_OF(X, bn:00021477n), PLATFORM(X, y_0)
bn:03663203n,bn:02343068n,bn:03305788n,bn:01458504n,bn:04726655n,bn:01759766n;video_game;6;true;true;0.656;6[o     0.545] INSTANCE_OF(X, bn:00021477n), GENRE(X, y_0), GAME_MODE(X, y_1)
bn:16298349n,bn:00616157n,bn:15371886n,bn:00169912n,bn:00390849n,bn:21095498n;video_game;6;true;true;0.656;6[o     0.577] INSTANCE_OF(X, bn:00021477n)
bn:02766238n,bn:17651336n,bn:01840777n,bn:03371649n,bn:21256447n,bn:02334410n;video_game;6;true;true;0.669;6[o     0.535] INSTANCE_OF(X, bn:00021477n)
bn:10189825n,bn:17491598n,bn:02580328n,bn:02995953n,bn:03067137n,bn:01131138n;video_game;6;true;true;0.655;6[o     0.552] INSTANCE_OF(X, bn:00021477n)
bn:00285830n,bn:03373573n,bn:02032207n,bn:00771577n,bn:03024393n,bn:01037388n;video_game;6;true;true;0.654;6[o     0.553] INSTANCE_OF(X, bn:00021477n), GENRE(X, y_0)
bn:00205798n,bn:01806661n,bn:03012740n,bn:21253363n,bn:03034361n,bn:17491267n;video_game;6;true;true;0.665;6[o     0.580] INSTANCE_OF(X, bn:00021477n)
bn:00285830n,bn:01585845n,bn:14346874n,bn:03646854n,bn:01786098n,bn:14488247n;video_game;6;true;true;0.666;6[o     0.536] INSTANCE_OF(X, bn:00021477n)
bn:17499235n,bn:14485358n,bn:00507027n,bn:02351278n,bn:00505477n,bn:16160114n;video_game;6;true;true;0.669;6[o     0.551] INSTANCE_OF(X, bn:00021477n), GENRE(X, y_0), PLATFORM(X, y_1)
bn:16295320n,bn:03545394n,bn:02693818n,bn:01609161n,bn:01638783n,bn:02201592n;video_game;6;true;true;0.666;6[o     0.549] INSTANCE_OF(X, bn:00021477n), PLATFORM(X, y_0)
bn:14488752n,bn:02675195n,bn:03172238n,bn:01510277n,bn:17179148n,bn:00612710n;video_game;6;true;true;0.667;6[o     0.542] INSTANCE_OF(X, bn:00021477n), PLATFORM(X, y_0), GAME_MODE(X, y_1)
bn:03475142n,bn:00143088n,bn:00442624n,bn:01592238n,bn:02577155n,bn:01342860n;video_game;6;true;true;0.667;6[o     0.552] INSTANCE_OF(X, bn:00021477n), GAME_MODE(X, bn:03278131n), PLATFORM(X, y_0), GENRE(X, y_1)
bn:04697426n,bn:02095241n,bn:00910305n,bn:15882392n,bn:03884624n,bn:02980492n;video_game;6;true;true;0.653;6[o     0.575] INSTANCE_OF(X, bn:00021477n), PLATFORM(X, y_0), GENRE(X, y_1)
bn:02675070n,bn:03792217n,bn:02893703n,bn:01354092n,bn:02439519n,bn:00319789n;video_game;6;true;true;0.665;6[o     0.543] INSTANCE_OF(X, bn:00021477n), PLATFORM(X, y_0), GAME_MODE(X, y_1), GENRE(X, y_2)
bn:16962033n,bn:03320044n,bn:16243516n,bn:02857374n,bn:10686257n,bn:03874731n;video_game;6;true;true;0.661;6[o     0.554] INSTANCE_OF(X, bn:00021477n)
bn:00979584n,bn:01786235n,bn:16790579n,bn:03174100n,bn:01971230n,bn:17724012n;video_game;6;true;true;0.67;6[o     0.548] INSTANCE_OF(X, bn:00021477n)
bn:02110776n,bn:16111479n,bn:00588205n,bn:04711165n,bn:01577495n,bn:03512904n;video_game;6;true;true;0.665;6[o     0.563] INSTANCE_OF(X, bn:00021477n), PLATFORM(X, y_0), GENRE(X, y_1)
bn:14886890n,bn:03356286n,bn:03471031n,bn:01710690n,bn:01274864n,bn:00748591n;video_game;6;true;true;0.66;6[o     0.552] INSTANCE_OF(X, bn:00021477n)
bn:15108462n,bn:16915339n,bn:02469219n,bn:01407668n,bn:00721781n,bn:16899384n;video_game;6;true;true;0.664;6[o     0.536] INSTANCE_OF(X, bn:00021477n)
bn:01271731n,bn:02236812n,bn:01219026n,bn:01307747n,bn:15500319n,bn:00211328n;video_game;6;true;true;0.667;6[o     0.539] INSTANCE_OF(X, bn:00021477n)
bn:03393711n,bn:02615187n,bn:14835349n,bn:01156068n,bn:17518821n,bn:03622660n;video_game;6;true;true;0.666;6[o     0.540] INSTANCE_OF(X, bn:00021477n)
bn:01468709n,bn:00235664n,bn:01671248n,bn:03090596n,bn:02059388n,bn:03415359n;video_game;6;true;true;0.667;6[o     0.549] INSTANCE_OF(X, bn:00021477n), GAME_MODE(X, y_0), PLATFORM(X, y_1)
bn:02568242n,bn:02950927n,bn:01777728n,bn:00442007n,bn:01692017n,bn:17214551n;video_game;6;true;true;0.655;6[o     0.569] INSTANCE_OF(X, bn:00021477n), PLATFORM(X, y_0)
bn:03471738n,bn:03246567n,bn:01157236n,bn:02529183n,bn:00130904n,bn:00953697n;video_game;6;true;true;0.664;6[o     0.538] INSTANCE_OF(X, bn:00021477n), PLATFORM(X, y_0)
bn:05760587n,bn:17463544n,bn:01248211n,bn:03545443n,bn:03557241n,bn:00531103n;video_game;6;true;true;0.654;6[o     0.534] INSTANCE_OF(X, bn:00021477n)
bn:15121750n,bn:15982392n,bn:03892408n,bn:04874698n,bn:00537868n,bn:00683444n;video_game;6;true;true;0.663;6[o     0.534] INSTANCE_OF(X, bn:00021477n), DEVELOPER(X, y_0), GENRE(X, y_1)
bn:00355436n,bn:02410978n,bn:14317027n,bn:02552855n,bn:02140381n,bn:03513123n;video_game;6;true;true;0.659;6[o     0.568] INSTANCE_OF(X, bn:00021477n)
bn:14669293n,bn:01279996n,bn:17386199n,bn:02180864n,bn:03608229n,bn:03688797n;video_game;6;true;true;0.658;6[o     0.550] INSTANCE_OF(X, bn:00021477n)
bn:01522520n,bn:01511462n,bn:17405546n,bn:17615668n,bn:03160764n,bn:02491090n;video_game;6;true;true;0.656;6[o     0.533] INSTANCE_OF(X, bn:00021477n)
bn:02560732n,bn:16157046n,bn:03560411n,bn:03378193n,bn:00658287n,bn:03341671n;video_game;6;true;true;0.661;6[o     0.548] INSTANCE_OF(X, bn:00021477n), PLATFORM(X, y_0)
bn:02273933n,bn:03305788n,bn:02011693n,bn:03091391n,bn:03750549n,bn:17276018n;video_game;6;true;true;0.663;6[o     0.560] INSTANCE_OF(X, bn:00021477n), GAME_MODE(X, bn:03278131n), PLATFORM(X, y_0), DEVELOPER(X, y_1)
