UNIT;SEED;SIZE;TILDE;NEW;REALTIME;CHARACTERIZATION
bn:17602247n,bn:03136909n,bn:02916139n,bn:00316167n;video_game;4;true;true;0.66;4[o     0.523] INSTANCE_OF(X, bn:00021477n), GENRE(X, y_0)
bn:14131252n,bn:02701103n,bn:03666397n,bn:15843323n;video_game;4;true;true;0.664;4[o     0.524] INSTANCE_OF(X, bn:00021477n)
bn:00523447n,bn:14204974n,bn:03400329n,bn:03826315n;video_game;4;true;true;0.666;4[o     0.550] GAME_MODE(X, bn:03278131n), INSTANCE_OF(X, bn:00021477n), DEVELOPER(X, y_0), GENRE(X, y_1), PLATFORM(X, y_2)
bn:15512865n,bn:01831154n,bn:00243655n,bn:02812712n;video_game;4;true;true;0.661;4[o     0.523] INSTANCE_OF(X, bn:00021477n), PLATFORM(X, y_0)
bn:08967913n,bn:02720177n,bn:00227663n,bn:01600365n;video_game;4;true;true;0.665;4[o     0.527] INSTANCE_OF(X, bn:00021477n)
bn:02374390n,bn:03633042n,bn:17504066n,bn:03313462n;video_game;4;true;true;0.664;4[o     0.521] INSTANCE_OF(X, bn:00021477n), GENRE(X, y_0)
bn:00223780n,bn:01333194n,bn:17399789n,bn:03569495n;video_game;4;true;true;0.666;4[o     0.511] GAME_MODE(X, bn:03278131n), INSTANCE_OF(X, bn:00021477n), DEVELOPER(X, y_0)
bn:16106816n,bn:01126850n,bn:03099808n,bn:01420661n;video_game;4;true;true;0.66;4[o     0.542] INSTANCE_OF(X, bn:00021477n)
bn:16023448n,bn:00391220n,bn:03091104n,bn:15833887n;video_game;4;true;true;0.667;4[o     0.524] INSTANCE_OF(X, bn:00021477n)
bn:02449575n,bn:03432282n,bn:01282988n,bn:00655117n;video_game;4;true;true;0.664;4[o     0.528] INSTANCE_OF(X, bn:00021477n), GAME_MODE(X, bn:03278131n), GENRE(X, y_0), PLATFORM(X, y_1)
bn:02101922n,bn:17582984n,bn:04691719n,bn:14723201n;video_game;4;true;true;0.664;4[o     0.536] INSTANCE_OF(X, bn:00021477n), PLATFORM(X, y_0), GENRE(X, y_1)
bn:00197333n,bn:15260115n,bn:03451400n,bn:02663954n;video_game;4;true;true;0.664;4[o     0.533] INSTANCE_OF(X, bn:00021477n), PLATFORM(X, y_0), GENRE(X, y_1)
bn:03694135n,bn:01674381n,bn:02724355n,bn:02215960n;video_game;4;true;true;0.658;4[o     0.530] GAME_MODE(X, bn:03278131n), INSTANCE_OF(X, bn:00021477n), PLATFORM(X, y_0), GENRE(X, y_1)
bn:17414326n,bn:13991171n,bn:00523577n,bn:17579161n;video_game;4;true;true;0.655;4[o     0.544] INSTANCE_OF(X, bn:00021477n), PLATFORM(X, y_0)
bn:09727268n,bn:00500544n,bn:01669262n,bn:17460035n;video_game;4;true;true;0.655;4[o     0.536] INSTANCE_OF(X, bn:00021477n)
bn:00976157n,bn:01427987n,bn:01625809n,bn:01445055n;video_game;4;true;true;0.664;4[o     0.525] GAME_MODE(X, bn:03278131n), INSTANCE_OF(X, bn:00021477n), DEVELOPER(X, y_0), GENRE(X, y_1), PLATFORM(X, y_2), PUBLISHER(X, y_3)
bn:01717294n,bn:01181897n,bn:00252574n,bn:03373481n;video_game;4;true;true;0.654;4[o     0.530] GAME_MODE(X, bn:03278131n), INSTANCE_OF(X, bn:00021477n), DEVELOPER(X, y_0), PLATFORM(X, y_1), PUBLISHER(X, y_2), GENRE(X, y_3)
bn:00390059n,bn:00171690n,bn:01392704n,bn:03422112n;video_game;4;true;true;0.655;4[o     0.531] INSTANCE_OF(X, bn:00021477n), GAME_MODE(X, bn:03278131n), INSTANCE_OF(X, bn:00023653n), PUBLISHER(X, y_0), PLATFORM(X, y_1), GENRE(X, y_2)
bn:01429113n,bn:00340267n,bn:17270783n,bn:01777895n;video_game;4;true;true;0.663;4[o     0.514] INSTANCE_OF(X, bn:00021477n)
bn:04767295n,bn:01365464n,bn:14566985n,bn:00550359n;video_game;4;true;true;0.656;4[o     0.532] INSTANCE_OF(X, bn:00021477n)
bn:03529329n,bn:02152755n,bn:00260961n,bn:00442624n;video_game;4;true;true;0.665;4[o     0.530] INSTANCE_OF(X, bn:00021477n), GAME_MODE(X, y_0), GENRE(X, y_1), DEVELOPER(X, y_2)
bn:01600820n,bn:02626381n,bn:17345648n,bn:02006344n;video_game;4;true;true;0.655;4[o     0.544] INSTANCE_OF(X, bn:00021477n)
bn:15429996n,bn:15059121n,bn:01802057n,bn:14031513n;video_game;4;true;true;0.664;4[o     0.550] INSTANCE_OF(X, bn:00021477n), PLATFORM(X, y_0), GENRE(X, y_1)
bn:02996258n,bn:00945834n,bn:01956682n,bn:01003313n;video_game;4;true;true;0.655;4[o     0.545] INSTANCE_OF(X, bn:00021477n), GENRE(X, y_0)
