SEED;UNIT;UNIT_SIZE;SUMMARY_SIZES;WT_SUMMARY_SIZES;SUMMARY_TILDE_SIZES;OLDKER_SIZE;WT_OLDKER_SIZE;NEWKER_SIZE;WT_NEWKER_SIZE;OLDCORE_SIZE;WT_OLDCORE_SIZE;NEWCORE_SIZE;WT_NEWCORE_SIZE;SUMMARY_COMPUTATION_TIME;SUMMARY_TILDE_COMPUTATION_TIME;OLDKER_COMPUTATION_TIME;NEWKER_COMPUTATION_TIME;OLDCORE_COMPUTATION_TIME;NEWCORE_COMPUTATION_TIME;
film;bn:14651817n,bn:00852994n,bn:01078564n,bn:17793041n;4;38,167,208,36;76,333,415,72;6,13,13,3;2;5;2;5;NA;NA;34;69;27.17309;45.75878;2.74065;0.97137;NA;11.14712;
film;bn:02088858n,bn:01757306n,bn:01313476n,bn:14381123n;4;167,155,166,39;334,309,332,77;11,10,12,7;4;9;4;9;NA;NA;36;73;29.13898;35.00244;3.64772;1.15796;NA;12.49640;
film;bn:02471958n,bn:07037303n,bn:01201572n,bn:01447387n;4;45,54,64,40;90,104,127,80;13,22,8,7;3;7;3;7;NA;NA;35;71;21.77058;26.64201;3.30318;1.34428;NA;5.54070;
film;bn:01196097n,bn:17763540n,bn:02454521n,bn:04796385n;4;72,35,37,235;141,70,74,470;39,3,5,6;3;7;3;7;NA;NA;35;71;24.43699;42.05166;3.24059;1.44377;NA;27.08322;
film;bn:16509665n,bn:17409302n,bn:03242111n,bn:16860144n;4;36,41,233,45;72,82,466,86;4,9,3,13;2;5;2;5;NA;NA;34;69;22.85761;36.46080;2.20599;0.87342;NA;9.14447;
film;bn:01491766n,bn:03776360n,bn:03537680n,bn:02349381n;4;40,71,168,47;80,139,335,94;8,15,22,15;5;11;5;11;NA;NA;37;75;40.93654;40.31932;14.91142;1.73399;NA;9.13631;
film;bn:12335781n,bn:15555857n,bn:01330768n,bn:02424790n;4;34,179,57,171;68,354,113,340;2,27,25,15;2;5;2;5;NA;NA;34;69;31.60676;37.77361;5.59349;1.66991;NA;11.25779;
film;bn:18132933n,bn:14338221n,bn:03724552n,bn:00236617n;4;41,47,201,41;82,93,401,82;9,15,6,8;2;5;2;5;NA;NA;34;69;26.96932;41.62793;3.48761;1.31209;NA;8.30471;
film;bn:00489159n,bn:05531787n,bn:16001477n,bn:17663338n;4;135,197,59,33;270,392,116,66;3,44,27,1;1;3;1;3;NA;NA;33;67;38.95563;37.15773;2.52134;3.77816;NA;11.48694;
film;bn:21182800n,bn:02752929n,bn:03615135n,bn:21126756n;4;234,161,84,33;468,321,168,66;8,7,52,1;1;3;1;3;NA;NA;33;67;74.18452;80.25368;1.09586;2.16199;NA;18.06452;
