SEED;UNIT;UNIT_SIZE;SUMMARY_SIZES;WT_SUMMARY_SIZES;SUMMARY_TILDE_SIZES;OLDKER_SIZE;WT_OLDKER_SIZE;NEWKER_SIZE;WT_NEWKER_SIZE;OLDCORE_SIZE;WT_OLDCORE_SIZE;NEWCORE_SIZE;WT_NEWCORE_SIZE;SUMMARY_COMPUTATION_TIME;SUMMARY_TILDE_COMPUTATION_TIME;OLDKER_COMPUTATION_TIME;NEWKER_COMPUTATION_TIME;OLDCORE_COMPUTATION_TIME;NEWCORE_COMPUTATION_TIME;
company;bn:14966379n,bn:16031243n,bn:04128875n,bn:02692947n,bn:01444636n,bn:03520288n;6;196,241,202,208,199,245;392,482,404,416,398,490;2,12,8,1,4,2;1;3;1;3;NA;NA;195;391;48.63619;93.04787;0.08046;0.82637;NA;40.95922;
company;bn:00963050n,bn:00689490n,bn:03694019n,bn:01270635n,bn:02772663n,bn:01056277n;6;256,200,199,201,246,213;512,400,398,402,492,426;3,3,4,1,1,1;1;3;1;3;NA;NA;195;391;58.17800;84.90191;0.08880;0.57175;NA;41.89946;
company;bn:02588266n,bn:00265568n,bn:15825682n,bn:01002885n,bn:00474131n,bn:01755347n;6;196,210,254,245,231,309;392,420,508,490,462,617;2,1,1,2,2,7;1;3;1;3;NA;NA;195;391;49.48078;171.10290;0.96077;0.61784;NA;63.75954;
company;bn:00517960n,bn:16731431n,bn:03571129n,bn:01140054n,bn:03101849n,bn:01840610n;6;339,196,209,196,254,164;678,392,418,392,508,328;3,2,1,2,1,2;1;3;1;3;NA;NA;163;327;38.10877;71.60047;0.08414;0.50427;NA;40.36342;
company;bn:03815755n,bn:02034247n,bn:14763432n,bn:16153846n,bn:06266206n,bn:00490751n;6;254,256,209,197,216,343;508,512,418,394,432,686;3,5,3,5,3,7;3;7;3;7;NA;NA;192;385;60.12004;98.20332;16.40245;1.08670;NA;68.52836;
company;bn:15671151n,bn:03276982n,bn:01092790n,bn:01980351n,bn:00849885n,bn:05147365n;6;253,261,265,200,199,245;506,522,530,400,398,490;3,3,3,2,3,4;2;5;2;5;NA;NA;173;347;34.34156;69.74188;5.41882;0.73917;NA;42.63363;
company;bn:03883755n,bn:00621005n,bn:03421590n,bn:00276265n,bn:03432310n,bn:02465831n;6;316,257,209,256,203,198;632,514,418,512,405,396;2,4,1,3,3,4;1;3;1;3;NA;NA;195;391;41.08459;104.58820;0.08594;0.62135;NA;70.58540;
company;bn:00756235n,bn:14453007n,bn:15868862n,bn:15536445n,bn:01994441n,bn:03209838n;6;196,196,196,204,319,200;392,392,392,407,636,400;2,2,2,7,12,5;1;3;1;3;NA;NA;195;391;62.26937;171.72826;3.52312;1.07355;NA;42.65429;
company;bn:01485160n,bn:00570719n,bn:08045863n,bn:00375072n,bn:00491672n,bn:01316356n;6;204,339,195,204,339,255;408,678,390,408,678,510;4,5,3,3,5,4;3;7;3;7;NA;NA;192;385;39.23501;83.04545;16.54119;1.05545;NA;69.73020;
company;bn:03744391n,bn:07590213n,bn:00614299n,bn:02604227n,bn:02696659n,bn:02522125n;6;256,341,256,196,248,245;512,682,512,392,496,490;5,5,5,4,6,4;3;7;3;7;NA;NA;192;385;36.19452;83.62647;16.24998;1.14726;NA;46.21001;
