SEED;UNIT;UNIT_SIZE;SUMMARY_SIZES;WT_SUMMARY_SIZES;CAN_SIZE;WT_CAN_SIZE;SUMMARY_COMPUTATION_TIME;CAN_COMPUTATION_TIME;
dialect;bn:02496819n,bn:02515193n;2;174,175;307,304;17966;34093;13.07365;99.61794;
dialect;bn:01641810n,bn:01107170n;2;176,122;312,244;15494;30989;10.88014;110.69880;
dialect;bn:14845927n,bn:02297642n;2;129,181;258,318;16128;32257;11.98768;114.51817;
dialect;bn:02497790n,bn:02297642n;2;177,181;312,318;18627;35575;11.94379;123.92036;
dialect;bn:01385744n,bn:12990863n;2;176,173;306,306;17984;34129;28.31013;99.63771;
dialect;bn:02545399n,bn:01775589n;2;168,169;296,298;16897;32195;10.66213;94.14639;
dialect;bn:03463401n,bn:02694374n;2;178,181;310,313;19168;36083;12.41702;127.47328;
dialect;bn:03202587n,bn:15432987n;2;125,170;250,300;14641;29283;13.08620;103.74950;
dialect;bn:01304648n,bn:01271160n;2;182,177;322,314;18521;35363;12.56348;122.02878;
dialect;bn:07115262n,bn:02838357n;2;122,173;244,306;14693;29387;9.69300;86.13412;
dialect;bn:17406370n,bn:02160234n;2;171,174;302,308;17141;32683;14.31794;96.90299;
dialect;bn:16205679n,bn:01040510n;2;169,233;298,400;19898;37157;15.87231;135.88566;
dialect;bn:01989282n,bn:00503157n;2;128,179;256,316;16384;32769;9.94872;113.50534;
dialect;bn:03160206n,bn:01019437n;2;134,182;268,322;16384;32769;12.09025;111.79114;
dialect;bn:00158284n,bn:01340966n;2;172,125;302,250;15576;31153;29.20311;88.71505;
dialect;bn:01938828n,bn:02520164n;2;176,134;312,268;16214;32429;10.56180;89.30353;
dialect;bn:13546031n,bn:01283700n;2;176,259;308,391;22169;39259;13.71418;146.01089;
dialect;bn:00000192n,bn:01229086n;2;217,251;394,381;26232;47625;17.75722;183.64832;
dialect;bn:01065742n,bn:03160303n;2;121,176;242,306;15488;30977;10.58640;92.09155;
dialect;bn:00028281n,bn:15190541n;2;183,174;324,308;18350;35021;11.94412;102.60216;
dialect;bn:01911170n,bn:01229086n;2;173,251;306,381;21401;37963;12.91265;140.94609;
dialect;bn:00946985n,bn:01463039n;2;174,128;308,256;15488;30977;30.15269;87.90553;
dialect;bn:02545641n,bn:14941952n;2;169,135;298,270;15488;30977;11.37496;89.98561;
dialect;bn:17536587n,bn:00679102n;2;244,244;367,420;29756;51285;14.67272;182.13009;
dialect;bn:01931141n,bn:01910321n;2;176,188;306,333;19504;37031;12.09332;131.64451;
dialect;bn:03160206n,bn:00963168n;2;134,166;268,292;15488;30977;9.82427;108.77683;
dialect;bn:00837385n,bn:00398847n;2;165,166;290,292;16698;31797;10.28989;111.76317;
dialect;bn:01795908n,bn:00131233n;2;230,231;394,396;26656;48957;13.36867;166.05612;
dialect;bn:02525125n,bn:02756434n;2;168,169;296,298;16849;32099;12.19969;95.80698;
dialect;bn:03287223n,bn:01229086n;2;172,251;304,381;21262;37685;13.13014;137.50395;
dialect;bn:01272322n,bn:03871873n;2;179,169;316,297;17834;33989;12.30969;100.38495;
dialect;bn:17580165n,bn:17352061n;2;168,192;296,329;19088;35977;10.73604;127.75169;
dialect;bn:16854388n,bn:17675162n;2;182,168;322,296;18026;34373;10.46421;120.17695;
dialect;bn:15930937n,bn:02914685n;2;122,229;244,392;14884;29769;10.85207;87.73201;
dialect;bn:16679590n,bn:01299026n;2;245,128;415,256;16640;33281;28.53763;95.17292;
dialect;bn:01510735n,bn:00963101n;2;258,172;389,304;22118;39157;14.44924;146.67807;
dialect;bn:02030492n,bn:05654826n;2;128,122;256,244;15488;30977;8.47401;107.45397;
dialect;bn:01385744n,bn:14185343n;2;176,190;306,380;24320;48641;11.91581;180.20100;
dialect;bn:03139990n,bn:16732650n;2;148,176;282,312;16192;31825;11.09912;96.75520;
dialect;bn:15466739n,bn:01463039n;2;176,128;312,256;15488;30977;11.40447;106.50245;
dialect;bn:16299171n,bn:15190541n;2;129,174;258,308;15488;30977;26.92412;88.27394;
dialect;bn:02203846n,bn:03243841n;2;136,176;272,310;16384;32769;10.20798;94.57137;
dialect;bn:02435448n,bn:02545558n;2;128,169;256,298;15488;30977;9.52494;90.02593;
dialect;bn:00619875n,bn:16908204n;2;164,170;288,300;16820;32041;10.33431;95.05924;
dialect;bn:02689656n,bn:02740845n;2;176,215;310,430;27008;54017;14.72757;164.22600;
dialect;bn:02923522n,bn:15189996n;2;188,175;334,304;19204;36477;11.57133;129.02068;
dialect;bn:06515255n,bn:07514678n;2;121,169;242,298;14641;29283;9.20649;85.89515;
dialect;bn:01272212n,bn:00963168n;2;179,166;316,292;17783;33887;11.49982;103.13710;
dialect;bn:03737404n,bn:03374444n;2;121,189;242,336;15488;30977;11.06090;89.66154;
dialect;bn:16831338n,bn:14738790n;2;167,121;294,242;14641;29283;9.66830;87.31298;
dialect;bn:14288662n,bn:14913915n;2;121,174;242,308;14641;29283;10.44267;85.15453;
dialect;bn:00901036n,bn:02756434n;2;172,169;304,298;17089;32579;11.28795;99.81176;
dialect;bn:01995287n,bn:03719371n;2;177,185;314,326;18093;34587;12.36143;124.29472;
dialect;bn:01385744n,bn:02996594n;2;176,180;306,318;18880;35829;11.00149;125.40961;
dialect;bn:00567246n,bn:03652629n;2;173,134;304,268;16384;32769;30.02027;90.49083;
dialect;bn:15548844n,bn:00438876n;2;174,122;306,244;15616;31233;9.73760;92.43133;
dialect;bn:13942187n,bn:17393646n;2;169,171;298,302;17041;32483;10.92944;97.51926;
dialect;bn:15956619n,bn:01509132n;2;175,250;310,379;21607;38375;13.38122;144.53276;
dialect;bn:01511172n,bn:01468983n;2;258,191;389,340;24548;43763;29.72735;155.15620;
dialect;bn:16610536n,bn:14485811n;2;173,173;304,304;18409;35055;26.73542;94.32681;
dialect;bn:15071757n,bn:07514678n;2;128,169;256,298;15488;30977;9.33465;87.40095;
dialect;bn:07077298n,bn:03652629n;2;168,134;296,268;15488;30977;9.70812;86.87802;
dialect;bn:17352061n,bn:02996594n;2;192,180;329,318;20320;38331;10.93089;132.46523;
dialect;bn:02168679n,bn:06566990n;2;122,130;244,260;15488;30977;9.86477;106.40187;
dialect;bn:06763859n,bn:02689656n;2;128,176;256,310;16384;32769;9.38615;109.55872;
dialect;bn:02923522n,bn:02689656n;2;188,176;334,310;19264;36765;10.85373;105.02302;
dialect;bn:04123913n,bn:03697812n;2;179,170;316,300;17936;34193;11.23457;121.69897;
dialect;bn:04169928n,bn:01344568n;2;172,125;302,250;15832;31665;9.31571;108.78407;
dialect;bn:04963580n,bn:05209804n;2;173,168;301,296;17408;33017;11.23542;115.93785;
dialect;bn:00502005n,bn:02853858n;2;179,170;316,300;17968;34257;11.28770;100.17619;
dialect;bn:03505061n,bn:14315382n;2;128,173;256,304;16384;32769;9.18493;90.95495;
dialect;bn:16484655n,bn:17365783n;2;228,185;390,328;21480;40189;12.91057;136.07228;
dialect;bn:01012005n,bn:07583211n;2;121,168;242,296;14641;29283;9.17687;84.64981;
dialect;bn:17685753n,bn:02740845n;2;251,215;381,430;25531;51063;15.08531;160.50763;
dialect;bn:02914718n,bn:00963168n;2;230,166;394,292;19622;36605;13.18731;130.00912;
dialect;bn:16260365n,bn:14968518n;2;166,128;292,256;15488;30977;9.70772;107.88012;
dialect;bn:03688929n,bn:01107180n;2;168,229;295,392;19684;36729;13.07770;125.49380;
dialect;bn:01210300n,bn:03737404n;2;126,121;252,242;15246;30493;8.18123;88.09072;
dialect;bn:03662296n,bn:03272242n;2;176,176;310,306;18688;35445;11.93535;124.90405;
dialect;bn:03652589n,bn:03294465n;2;134,196;268,350;18048;36097;11.94666;119.42196;
dialect;bn:16373763n,bn:00613171n;2;176,122;306,244;15616;31233;9.75932;90.86309;
dialect;bn:12989674n,bn:02670986n;2;171,244;302,367;20791;36743;12.91327;139.09676;
dialect;bn:16351170n,bn:00152521n;2;121,171;242,302;14762;29525;9.61202;105.43838;
dialect;bn:17143130n,bn:16379816n;2;187,176;325,311;18835;35711;13.06228;124.39216;
dialect;bn:03515211n,bn:15137153n;2;175,184;310,326;18512;35345;31.43870;104.84747;
dialect;bn:17249395n,bn:03009463n;2;169,378;298,570;32087;56735;14.95279;219.82536;
dialect;bn:17352061n,bn:02689656n;2;192,176;329,310;20096;37883;11.07079;111.57384;
dialect;bn:02967299n,bn:15985811n;2;122,233;244,400;15592;31185;11.71120;113.60673;
dialect;bn:11813002n,bn:02681370n;2;121,170;242,300;14641;29283;11.07847;105.93456;
dialect;bn:03675933n,bn:00006571n;2;121,186;242,331;15367;30735;18.05126;110.26923;
dialect;bn:00347272n,bn:14983484n;2;180,128;318,256;16384;32769;11.60148;115.15690;
dialect;bn:02388094n,bn:05209804n;2;170,168;299,296;16803;32007;13.93419;115.91158;
dialect;bn:01144255n,bn:17138001n;2;173,166;302,292;17468;33177;12.19658;116.67087;
dialect;bn:02297642n,bn:03534277n;2;181,121;318,242;15246;30493;27.77525;87.11334;
dialect;bn:02435448n,bn:02151400n;2;128,136;256,272;17408;34817;25.57970;94.46530;
dialect;bn:14385399n,bn:01003643n;2;251,245;381,369;30761;46882;13.77764;223.42618;
dialect;bn:02443017n,bn:15339513n;2;176,121;306,242;15488;30977;9.28096;108.80589;
dialect;bn:15189851n,bn:16571764n;2;175,130;310,260;15125;30251;10.64046;109.97390;
dialect;bn:02674776n,bn:07082894n;2;169,167;298,294;16924;32249;10.72325;118.80055;
dialect;bn:08466722n,bn:16484655n;2;185,228;328,390;21480;40189;13.71202;134.17537;
dialect;bn:12991414n,bn:07346022n;2;122,171;244,302;14641;29283;9.31961;80.74071;
dialect;bn:15978969n,bn:16779516n;2;178,196;314,343;19334;36905;12.36447;131.90694;
dialect;bn:02448505n,bn:04722337n;2;177,125;312,250;15921;31843;10.23074;109.60984;
dialect;bn:12993181n,bn:01911170n;2;166,173;292,306;16981;32363;10.79545;116.07129;
dialect;bn:15428234n,bn:01052079n;2;148,180;296,318;19092;38185;10.40543;106.06876;
dialect;bn:03186438n,bn:02407425n;2;230,313;394,508;35596;63405;15.11164;283.12045;
dialect;bn:04963578n,bn:07346022n;2;173,171;300,302;17546;33293;11.60648;121.02978;
dialect;bn:01250283n,bn:02744851n;2;182,129;322,258;16437;32875;11.03466;114.43578;
dialect;bn:03258717n,bn:03609105n;2;174,176;306,306;18592;35253;11.55451;103.30827;
dialect;bn:08940954n,bn:02860309n;2;175,174;310,308;17516;33433;11.93834;118.99752;
dialect;bn:13906279n,bn:02831486n;2;243,121;365,242;14641;29283;10.62392;109.91814;
dialect;bn:00277545n,bn:16779516n;2;216,196;387,343;24543;47197;12.06145;152.25964;
dialect;bn:00542596n,bn:14772744n;2;184,129;326,258;16384;32769;10.15903;113.84341;
dialect;bn:02711386n,bn:16575296n;2;168,137;296,274;16577;33155;9.29064;116.02053;
dialect;bn:03589754n,bn:01068287n;2;129,122;258,244;15488;30977;27.35696;89.88920;
dialect;bn:07086159n,bn:04722337n;2;174,125;307,250;15056;30113;9.54975;89.92049;
dialect;bn:08175888n,bn:15956619n;2;229,175;392,310;20473;38307;33.40838;113.05159;
dialect;bn:03589754n,bn:16890739n;2;129,175;258,304;16384;32769;9.27088;113.27448;
dialect;bn:00904791n,bn:16890739n;2;174,175;306,304;18546;35161;10.46309;122.18731;
dialect;bn:00347272n,bn:02756422n;2;180,258;318,389;23014;40695;11.47467;145.86315;
dialect;bn:07086159n,bn:02756435n;2;174,177;307,308;18036;34233;10.71815;122.13707;
dialect;bn:02914684n,bn:15598785n;2;235,129;403,258;16384;32769;12.59492;94.79332;
dialect;bn:07346023n,bn:02286330n;2;171,172;302,302;17688;33697;9.49094;119.65382;
dialect;bn:01299026n,bn:16551632n;2;128,172;256,304;15488;30977;13.53922;111.69577;
dialect;bn:13994760n,bn:02664343n;2;123,176;246,306;15616;31233;10.21600;108.88945;
dialect;bn:02622757n,bn:01272212n;2;180,179;318,316;18985;36207;12.77336;129.40832;
dialect;bn:01065742n,bn:02497772n;2;121,177;242,312;15488;30977;29.25733;90.10911;
dialect;bn:01052079n,bn:02545406n;2;180,175;318,304;18909;35887;12.34951;105.68757;
dialect;bn:02914685n,bn:12991251n;2;229,167;392,294;19684;36729;12.68207;131.77230;
