SEED;UNIT;UNIT_SIZE;SUMMARY_SIZES;WT_SUMMARY_SIZES;CAN_SIZE;WT_CAN_SIZE;SUMMARY_COMPUTATION_TIME;CAN_COMPUTATION_TIME;
sculpture;bn:03136635n,bn:08171549n;2;91,118;181,236;10093;20187;10.84502;64.20542;
sculpture;bn:05519402n,bn:01408866n;2;157,120;314,239;18212;36425;11.88712;118.61679;
sculpture;bn:03605689n,bn:01023787n;2;188,188;376,376;34598;69197;11.69276;234.77035;
sculpture;bn:14527991n,bn:02571067n;2;123,90;246,180;10181;20363;12.58017;66.59219;
sculpture;bn:03572175n,bn:01025279n;2;121,109;242,217;12297;24595;12.05463;73.68264;
sculpture;bn:02774350n,bn:05892267n;2;188,120;376,240;21880;43761;12.09074;142.33115;
sculpture;bn:07304456n,bn:02567129n;2;87,186;174,372;16182;32365;9.01225;107.91908;
sculpture;bn:15774061n,bn:07979372n;2;188,117;376,234;21577;43155;10.03631;141.82058;
sculpture;bn:07303102n,bn:02433410n;2;87,89;174,178;7569;15139;7.56472;54.24122;
sculpture;bn:02319587n,bn:00971238n;2;201,187;402,374;36829;73659;12.96790;278.66594;
sculpture;bn:00606994n,bn:04031645n;2;205,143;410,286;27133;54267;13.90093;165.31196;
sculpture;bn:02820466n,bn:07645534n;2;122,118;244,236;13572;27145;13.15166;80.10061;
sculpture;bn:11942723n,bn:07298450n;2;120,87;240,174;10092;20185;9.53807;64.16636;
sculpture;bn:02747213n,bn:03635962n;2;119,122;238,244;13459;26919;11.70211;78.05014;
sculpture;bn:01831611n,bn:01923179n;2;188,204;376,408;37944;75889;12.51397;251.82619;
sculpture;bn:02739186n,bn:00496858n;2;93,118;186,236;10558;21117;8.39148;67.72767;
sculpture;bn:03195008n,bn:01699532n;2;151,188;302,376;27530;55061;12.29897;202.91851;
sculpture;bn:03832815n,bn:01846509n;2;272,91;543,181;23403;46807;16.85158;171.31570;
sculpture;bn:02684840n,bn:02284505n;2;119,123;238,245;13460;26921;10.48375;96.62239;
sculpture;bn:16042134n,bn:01071841n;2;91,120;180,240;10094;20189;11.13460;61.54565;
sculpture;bn:00368533n,bn:14726953n;2;150,94;300,187;13026;26053;12.56153;97.48783;
sculpture;bn:03184692n,bn:03809577n;2;88,128;176,256;10876;21753;8.88112;65.83623;
sculpture;bn:01078588n,bn:01940005n;2;120,90;240,180;10268;20537;10.78501;69.22609;
sculpture;bn:00977030n,bn:01886181n;2;122,118;244,236;13458;26917;11.79943;73.08816;
sculpture;bn:03881098n,bn:03165531n;2;89,90;178,180;7571;15143;11.17536;33.18544;
sculpture;bn:03780002n,bn:02203358n;2;89,90;177,180;7570;15141;11.40750;33.35778;
sculpture;bn:07772993n,bn:03786236n;2;188,122;376,244;21578;43157;17.48182;148.25889;
sculpture;bn:00647568n,bn:01376330n;2;189,188;378,376;34784;69569;14.05399;259.28795;
sculpture;bn:00908793n,bn:16531706n;2;128,194;256,388;24576;49153;13.09979;160.29614;
sculpture;bn:06824401n,bn:18178886n;2;90,120;180,240;10093;20187;30.81078;44.84546;
sculpture;bn:01048643n,bn:00119481n;2;200,117;400,234;22853;45707;12.61280;143.36936;
sculpture;bn:02247315n,bn:02937746n;2;126,204;251,408;23664;47329;16.42318;149.18090;
sculpture;bn:12328076n,bn:03539431n;2;119,91;238,181;10094;20189;11.77167;59.92225;
sculpture;bn:04831692n,bn:16686010n;2;139,121;278,241;15430;30861;13.97933;81.67462;
sculpture;bn:15138429n,bn:17349494n;2;89,128;178,256;10876;21753;13.02198;68.09716;
sculpture;bn:01888438n,bn:14716067n;2;124,20;248,40;2106;4213;14.35862;27.30449;
sculpture;bn:01193225n,bn:02890235n;2;123,117;246,234;13457;26915;11.47253;78.59455;
sculpture;bn:03846310n,bn:01643816n;2;91,124;181,247;10094;20189;15.12393;61.41078;
sculpture;bn:03548705n,bn:03887720n;2;118,188;236,376;21577;43155;11.45696;135.40620;
sculpture;bn:07305079n,bn:08139410n;2;87,118;174,236;10092;20185;7.53229;39.51008;
sculpture;bn:03362794n,bn:00671668n;2;204,126;408,252;23868;47737;13.41176;145.86334;
sculpture;bn:01967525n,bn:01740655n;2;200,88;400,176;17227;34455;9.75284;93.32685;
sculpture;bn:01005654n,bn:03393257n;2;196,121;392,242;22584;45169;11.70977;137.13731;
sculpture;bn:17396737n,bn:03654948n;2;92,119;184,238;10648;21297;8.89306;67.39868;
sculpture;bn:17598696n,bn:14982957n;2;118,200;236,400;22737;45475;14.99162;168.46060;
sculpture;bn:15394863n,bn:16380312n;2;121,119;242,238;13573;27147;13.24110;99.47031;
