SEED;UNIT;UNIT_SIZE;SUMMARY_SIZES;WT_SUMMARY_SIZES;CAN_SIZE;WT_CAN_SIZE;SUMMARY_COMPUTATION_TIME;CAN_COMPUTATION_TIME;
film;bn:17601876n,bn:16105992n;2;35,38;70,76;1091;2183;7.36338;4.74578;
film;bn:00495165n,bn:00930618n;2;67,46;131,92;1983;3967;15.02385;26.55510;
film;bn:08888119n,bn:17340081n;2;61,49;120,95;1201;2402;17.62897;5.34643;
film;bn:01001162n,bn:02571881n;2;41,162;80,322;5040;10080;16.74412;19.02878;
film;bn:03076197n,bn:04726051n;2;163,263;326,524;35698;71397;20.88340;239.88980;
film;bn:16581022n,bn:01386550n;2;39,50;78,100;1105;2211;10.08637;4.06247;
film;bn:02423776n,bn:17542398n;2;40,37;80,74;1092;2185;7.72981;4.00313;
film;bn:17358794n,bn:03820282n;2;51,43;102,85;1135;2271;11.63416;4.00728;
film;bn:01934537n,bn:02552213n;2;86,192;168,381;9223;18445;18.93253;59.07238;
film;bn:01693291n,bn:02082696n;2;168,204;336,406;30742;61485;18.40766;206.59083;
film;bn:01869574n,bn:15621054n;2;173,36;344,72;5153;10307;14.71057;22.64595;
film;bn:01326375n,bn:00529763n;2;179,170;358,339;23217;46435;19.76161;148.90183;
film;bn:09052648n,bn:17438078n;2;49,42;97,84;1104;2209;11.74211;4.82957;
film;bn:03326373n,bn:00262453n;2;175,71;347,141;5241;10482;21.31907;22.93430;
film;bn:17607222n,bn:16727509n;2;40,53;80,105;1105;2211;12.99628;22.25876;
film;bn:03776967n,bn:00924367n;2;37,178;74,355;5341;10683;17.41450;23.86526;
film;bn:05913049n,bn:02463432n;2;39,39;78,78;1094;2189;9.79676;4.52370;
film;bn:03546225n,bn:12823609n;2;56,36;111,71;1091;2183;8.17983;22.01613;
film;bn:03638363n,bn:15706139n;2;162,166;322,332;25758;51517;15.18659;163.52063;
film;bn:16117417n,bn:09878382n;2;36,37;72,74;1092;2185;6.36613;3.83878;
film;bn:01897274n,bn:16377340n;2;41,45;80,90;1133;2267;9.05440;4.08448;
film;bn:01846794n,bn:13002684n;2;53,40;105,79;1137;2275;14.22353;4.96003;
film;bn:02390945n,bn:02431869n;2;160,171;320,339;21263;42527;16.71323;135.72631;
film;bn:00252683n,bn:14784109n;2;169,165;336,330;25922;51845;15.92720;156.40396;
film;bn:01115999n,bn:17466161n;2;218,37;431,74;6505;13011;17.87126;47.41609;
film;bn:17387522n,bn:15506439n;2;34,37;68,74;1089;2179;6.70219;4.62535;
film;bn:17898563n,bn:03061125n;2;44,181;88,360;5171;10343;17.08593;41.38937;
film;bn:15309432n,bn:13835652n;2;191,39;346,78;1353;2707;12.76131;6.10011;
film;bn:17498299n,bn:01109681n;2;36,172;72,344;5546;11093;10.57457;43.10145;
film;bn:01998042n,bn:00236383n;2;52,47;104,92;1120;2241;13.19264;4.85166;
film;bn:03678122n,bn:16338852n;2;190,40;379,79;5881;11763;17.29082;44.92573;
film;bn:16895936n,bn:21115973n;2;41,42;82,84;1095;2191;13.05009;4.68443;
film;bn:02178248n,bn:17583145n;2;194,40;388,80;5218;10437;13.25249;22.95873;
film;bn:00777238n,bn:00247485n;2;37,52;73,104;1126;2253;12.82007;5.07531;
film;bn:13009122n,bn:08390455n;2;37,36;74,72;1090;2181;8.09991;4.55796;
film;bn:17742989n,bn:02015453n;2;38,169;76,336;5189;10379;13.95586;22.21743;
film;bn:02136439n,bn:03378855n;2;166,152;332,303;21925;43851;15.85911;143.81814;
film;bn:02158348n,bn:16907524n;2;165,36;330,72;5183;10367;13.75729;41.54099;
film;bn:02693739n,bn:16028906n;2;108,38;209,76;1919;3839;18.88386;8.34449;
film;bn:14911830n,bn:04979012n;2;40,247;78,493;7592;15185;16.59437;52.27508;
film;bn:17200862n,bn:17546581n;2;36,48;72,96;1095;2191;10.51929;4.82809;
film;bn:02108748n,bn:02035696n;2;160,42;319,84;5248;10497;11.34906;42.10256;
film;bn:02496642n,bn:17617523n;2;45,53;90,106;1178;2357;13.33899;5.09082;
film;bn:14579269n,bn:14932396n;2;36,36;72,72;1090;2181;7.14216;4.49584;
film;bn:02477000n,bn:15183604n;2;166,38;332,76;5183;10367;13.03515;40.80990;
film;bn:03587199n,bn:00146127n;2;205,43;409,86;6714;13429;13.98616;48.18266;
film;bn:00591768n,bn:14262387n;2;38,43;76,86;1097;2195;9.88588;4.54031;
film;bn:06277507n,bn:15958442n;2;273,58;546,115;8769;17539;16.18523;58.16170;
film;bn:01946586n,bn:00604737n;2;169,49;337,97;5334;10669;16.94756;42.25516;
