UNIT;SEED;SIZE;TILDE;NEW;REALTIME;CHARACTERIZATION
bn:03097560n,bn:00451271n,bn:00259517n;sculpture;3;true;true;0.662;3[o     0.541] INSTANCE_OF(X, bn:00010851n), INSTANCE_OF(X, bn:14265130n), INSTANCE_OF(X, bn:00022154n), INSTANCE_OF(X, bn:00032645n), INSTANCE_OF(X, bn:03731507n), INSTANCE_OF(X, bn:00062167n), INSTANCE_OF(X, bn:15125301n), INSTANCE_OF(X, bn:00066995n)
bn:13572585n,bn:00919652n,bn:03783537n;sculpture;3;true;true;0.664;3[o     0.540] INSTANCE_OF(X, bn:00032645n), INSTANCE_OF(X, bn:14421293n)
bn:15155975n,bn:12358669n,bn:04988911n;sculpture;3;true;true;0.665;3[o     0.530] INSTANCE_OF(X, bn:00032645n), INSTANCE_OF(X, bn:14421293n), COUNTRY(X, y_0)
bn:03381778n,bn:01681094n,bn:03381842n;sculpture;3;true;true;0.663;3[o     0.528] INSTANCE_OF(X, bn:00046038n), INSTANCE_OF(X, bn:00032645n), COUNTRY(X, y_0), LOCATED_IN_THE_ADMINISTRATIVE_TERRITORIAL_ENTITY(X, y_1)
bn:04569123n,bn:14972149n,bn:17695930n;sculpture;3;true;true;0.663;3[o     0.544] INSTANCE_OF(X, bn:00032645n), INSTANCE_OF(X, bn:14421293n), COUNTRY(X, y_0)
bn:14232282n,bn:02137597n,bn:15239642n;sculpture;3;true;true;0.662;3[o     0.520] INSTANCE_OF(X, bn:17175797n), COUNTRY(X, y_0)
bn:01096674n,bn:01220326n,bn:03816009n;sculpture;3;true;true;0.66;3[o     0.542] INSTANCE_OF(X, bn:14421293n), INSTANCE_OF(X, bn:00032645n), COUNTRY(X, y_0)
bn:14477817n,bn:03591573n,bn:03220506n;sculpture;3;true;true;0.66;3[o     0.551] INSTANCE_OF(X, bn:14421293n), INSTANCE_OF(X, bn:00032645n), COUNTRY(X, y_0)
bn:01873757n,bn:09963490n,bn:01080814n;sculpture;3;true;true;0.665;3[o     0.512] INSTANCE_OF(X, bn:00013722n), INSTANCE_OF(X, bn:15125301n), INSTANCE_OF(X, bn:00074049n), LOCATED_IN_THE_ADMINISTRATIVE_TERRITORIAL_ENTITY(X, y_0), COUNTRY(X, y_1)
bn:03204635n,bn:07307012n,bn:03074042n;sculpture;3;true;true;0.665;3[o     0.530] INSTANCE_OF(X, bn:00032645n), INSTANCE_OF(X, bn:14421293n), COUNTRY(X, y_0)
bn:01036773n,bn:13087477n,bn:01078150n;sculpture;3;true;true;0.664;3[o     0.515] INSTANCE_OF(X, bn:00066026n), COUNTRY(X, y_0)
bn:02559329n,bn:14871682n,bn:16032968n;sculpture;3;true;true;0.665;3[o     0.526] INSTANCE_OF(X, bn:14421293n), INSTANCE_OF(X, bn:00032645n), COUNTRY(X, y_0)
bn:03005227n,bn:00988586n,bn:03365691n;sculpture;3;true;true;0.554;3[o     0.485] INSTANCE_OF(X, bn:00032645n), INSTANCE_OF(X, bn:14421293n), LOCATED_IN_THE_ADMINISTRATIVE_TERRITORIAL_ENTITY(X, y_0), COUNTRY(X, y_1)
bn:14374312n,bn:00373776n,bn:17348375n;sculpture;3;true;true;0.662;3[o     0.546] INSTANCE_OF(X, bn:14421293n), INSTANCE_OF(X, bn:00032645n), INSTANCE_OF(X, bn:15125301n), COUNTRY(X, y_0)
bn:14880994n,bn:00640985n,bn:02216207n;sculpture;3;true;true;0.663;3[o     0.564] INSTANCE_OF(X, bn:14421293n), INSTANCE_OF(X, bn:00032645n)
bn:03263990n,bn:02846977n,bn:03577248n;sculpture;3;true;true;0.664;3[o     0.549] INSTANCE_OF(X, bn:00066026n), COUNTRY(X, y_0)
bn:00938056n,bn:03794303n,bn:00770805n;sculpture;3;true;true;0.667;3[o     0.550] INSTANCE_OF(X, bn:14265130n), INSTANCE_OF(X, bn:00067191n), INSTANCE_OF(X, bn:00066995n), INSTANCE_OF(X, bn:00975793n), INSTANCE_OF(X, bn:17175797n), INSTANCE_OF(X, bn:03731507n), INSTANCE_OF(X, bn:00074033n), INSTANCE_OF(X, bn:00076732n), INSTANCE_OF(X, bn:03830506n)
bn:03387640n,bn:01979226n,bn:01555804n;sculpture;3;true;true;0.662;3[o     0.498] INSTANCE_OF(X, bn:00066026n), COUNTRY(X, y_0)
bn:01504298n,bn:03796035n,bn:03247708n;sculpture;3;true;true;0.663;3[o     0.554] INSTANCE_OF(X, bn:00032645n), INSTANCE_OF(X, bn:14421293n), INSTANCE_OF(X, bn:15125301n), COUNTRY(X, y_0)
bn:15777040n,bn:02379750n,bn:02032558n;sculpture;3;true;true;0.663;3[o     0.535] INSTANCE_OF(X, bn:00066995n), INSTANCE_OF(X, bn:00032645n), INSTANCE_OF(X, bn:03731507n), INSTANCE_OF(X, bn:03830506n), INSTANCE_OF(X, bn:00022154n), INSTANCE_OF(X, bn:14265130n), INSTANCE_OF(X, bn:00010851n)
bn:01686956n,bn:14152410n,bn:00598320n;sculpture;3;true;true;0.665;3[o     0.538] INSTANCE_OF(X, bn:14421293n), INSTANCE_OF(X, bn:00032645n), INSTANCE_OF(X, bn:15125301n), LOCATED_IN_THE_ADMINISTRATIVE_TERRITORIAL_ENTITY(X, y_0), COUNTRY(X, y_1)
bn:14986284n,bn:02917956n,bn:02887773n;sculpture;3;true;true;0.656;3[o     0.520] INSTANCE_OF(X, bn:00066026n), COUNTRY(X, y_0)
bn:00208297n,bn:01967723n,bn:15414615n;sculpture;3;true;true;0.657;3[o     0.533] INSTANCE_OF(X, bn:00066026n), CONNECTING_LINE(X, y_0), COUNTRY(X, y_1)
bn:15944394n,bn:08915378n,bn:02390870n;sculpture;3;true;true;0.665;3[o     0.535] INSTANCE_OF(X, bn:15125301n), INSTANCE_OF(X, bn:00062167n), INSTANCE_OF(X, bn:14265130n), INSTANCE_OF(X, bn:00022154n), INSTANCE_OF(X, bn:00010851n), INSTANCE_OF(X, bn:17175797n), INSTANCE_OF(X, bn:03731507n), INSTANCE_OF(X, bn:00066995n)
bn:03872151n,bn:07573826n,bn:03807212n;sculpture;3;true;true;0.664;3[o     0.534] INSTANCE_OF(X, bn:15120653n), INSTANCE_OF(X, bn:00026387n), LOCATED_IN_THE_ADMINISTRATIVE_TERRITORIAL_ENTITY(X, y_0), COUNTRY(X, y_1)
bn:03220519n,bn:16785696n,bn:03539509n;sculpture;3;true;true;0.66;3[o     0.536] INSTANCE_OF(X, bn:00032645n), COUNTRY(X, y_0)
bn:02570185n,bn:03935543n,bn:02271130n;sculpture;3;true;true;0.665;3[o     0.535] INSTANCE_OF(X, bn:17175797n), INSTANCE_OF(X, bn:00022071n), INSTANCE_OF(X, bn:14421293n), COUNTRY(X, y_0)
bn:12470079n,bn:07303336n,bn:07303478n;sculpture;3;true;true;0.664;3[o     0.504] INSTANCE_OF(X, bn:14421293n), INSTANCE_OF(X, bn:00032645n)
bn:02180665n,bn:15694719n,bn:16997061n;sculpture;3;true;true;0.663;3[o     0.589] INSTANCE_OF(X, bn:01852389n), INSTANCE_OF(X, bn:14421293n), INSTANCE_OF(X, bn:00026379n), COUNTRY(X, y_0)
bn:01800310n,bn:03010671n,bn:01371980n;sculpture;3;true;true;0.67;3[o     0.565] INSTANCE_OF(X, bn:00032645n), INSTANCE_OF(X, bn:14421293n), COUNTRY(X, y_0)
bn:03012032n,bn:01989296n,bn:14661688n;sculpture;3;true;true;0.667;3[o     0.511] INSTANCE_OF(X, bn:03731507n), INSTANCE_OF(X, bn:00074033n), INSTANCE_OF(X, bn:00066995n), INSTANCE_OF(X, bn:00975793n), INSTANCE_OF(X, bn:00032645n), INSTANCE_OF(X, bn:00076732n), INSTANCE_OF(X, bn:03830506n), INSTANCE_OF(X, bn:14265130n), COUNTRY(X, y_0)
bn:17473190n,bn:03177075n,bn:07030702n;sculpture;3;true;true;0.664;3[o     0.521] INSTANCE_OF(X, bn:14421293n), INSTANCE_OF(X, bn:00032645n)
bn:07309207n,bn:03417395n,bn:03219307n;sculpture;3;true;true;0.665;3[o     0.545] INSTANCE_OF(X, bn:00032645n), INSTANCE_OF(X, bn:14421293n)
bn:15204161n,bn:03432723n,bn:02125797n;sculpture;3;true;true;0.663;3[o     0.491] INSTANCE_OF(X, bn:14265130n), INSTANCE_OF(X, bn:00032645n), INSTANCE_OF(X, bn:00074033n), INSTANCE_OF(X, bn:00076732n), INSTANCE_OF(X, bn:03731507n), INSTANCE_OF(X, bn:00975793n), INSTANCE_OF(X, bn:00066995n), INSTANCE_OF(X, bn:00021547n), COUNTRY(X, y_0)
