UNIT;SEED;SIZE;TILDE;NEW;REALTIME;TIME;USER;SYSTEM;CHARACTERIZATION
bn:03635172n,bn:02224969n,bn:02439705n,bn:13869071n,bn:03595921n,bn:11880894n;sculpture;6;true;true;0.219;0.05;0.05;0.0;INSTANCE_OF(X, bn:00032645n), INSTANCE_OF(X, bn:14421293n), LOCATED_IN_THE_ADMINISTRATIVE_TERRITORIAL_ENTITY(X, y_0), COUNTRY(X, y_1)
bn:16172137n,bn:01978056n,bn:01431950n,bn:05982257n,bn:17545922n,bn:04284370n;sculpture;6;true;true;0.223;0.05;0.05;0.0;INSTANCE_OF(X, bn:00032645n), INSTANCE_OF(X, bn:14421293n), COUNTRY(X, y_0)
bn:08176742n,bn:01200631n,bn:10564825n,bn:07026314n,bn:11494410n,bn:15161664n;sculpture;6;true;true;0.216;0.04;0.04;0.0;INSTANCE_OF(X, bn:17175797n), INSTANCE_OF(X, bn:03731507n), INSTANCE_OF(X, bn:00010851n), INSTANCE_OF(X, bn:00022154n), INSTANCE_OF(X, bn:03830506n), INSTANCE_OF(X, bn:14265130n), INSTANCE_OF(X, bn:00066995n)
bn:02190737n,bn:03570759n,bn:02460227n,bn:07307911n,bn:07300124n,bn:01113304n;sculpture;6;true;true;0.216;0.05;0.04;0.01;INSTANCE_OF(X, bn:00032645n), INSTANCE_OF(X, bn:14421293n)
bn:02887592n,bn:00386055n,bn:07302271n,bn:00558051n,bn:00868959n,bn:01352486n;sculpture;6;true;true;0.219;0.05;0.05;0.0;INSTANCE_OF(X, bn:00032645n), INSTANCE_OF(X, bn:00046038n)
bn:01863825n,bn:16183792n,bn:00981503n,bn:14768316n,bn:00494790n,bn:02403296n;sculpture;6;true;true;0.219;0.05;0.05;0.0;INSTANCE_OF(X, bn:17175797n), INSTANCE_OF(X, bn:14421293n), COUNTRY(X, y_0)
bn:00645702n,bn:02368844n,bn:01993293n,bn:17666536n,bn:02431935n,bn:03134690n;sculpture;6;true;true;0.216;0.05;0.05;0.0;INSTANCE_OF(X, bn:00032645n), INSTANCE_OF(X, bn:14421293n), INSTANCE_OF(X, bn:15125301n), COUNTRY(X, y_0)
bn:02102783n,bn:02080127n,bn:03169411n,bn:16879759n,bn:00142522n,bn:01966451n;sculpture;6;true;true;0.22;0.05;0.05;0.0;INSTANCE_OF(X, bn:14265130n), INSTANCE_OF(X, bn:00074033n), INSTANCE_OF(X, bn:03731507n), INSTANCE_OF(X, bn:00032645n), INSTANCE_OF(X, bn:00975793n), INSTANCE_OF(X, bn:03830506n), INSTANCE_OF(X, bn:00076732n), INSTANCE_OF(X, bn:00066995n)
bn:07979950n,bn:03434849n,bn:12328063n,bn:11505985n,bn:03147829n,bn:01231557n;sculpture;6;true;true;0.22;0.04;0.04;0.0;INSTANCE_OF(X, bn:03731507n), INSTANCE_OF(X, bn:00032645n), INSTANCE_OF(X, bn:00975793n), INSTANCE_OF(X, bn:00010851n), INSTANCE_OF(X, bn:00022154n), INSTANCE_OF(X, bn:03830506n), INSTANCE_OF(X, bn:14265130n), INSTANCE_OF(X, bn:00066995n), COUNTRY(X, y_0)
bn:00988200n,bn:00505132n,bn:02746609n,bn:16712776n,bn:21120279n,bn:13964366n;sculpture;6;true;true;0.22;0.05;0.05;0.0;INSTANCE_OF(X, bn:00032645n), INSTANCE_OF(X, bn:15125301n), INSTANCE_OF(X, bn:14421293n)
bn:01403280n,bn:01779748n,bn:00945043n,bn:14376679n,bn:00360163n,bn:00931274n;sculpture;6;true;true;0.219;0.05;0.04;0.01;INSTANCE_OF(X, bn:00032645n), INSTANCE_OF(X, bn:14421293n), LOCATED_IN_THE_ADMINISTRATIVE_TERRITORIAL_ENTITY(X, y_0), COUNTRY(X, y_1)
bn:14439493n,bn:02464844n,bn:01873946n,bn:01644593n,bn:00191875n,bn:01258088n;sculpture;6;true;true;0.22;0.05;0.05;0.0;INSTANCE_OF(X, bn:17175797n), INSTANCE_OF(X, bn:15125301n), INSTANCE_OF(X, bn:03731507n), INSTANCE_OF(X, bn:00010851n), INSTANCE_OF(X, bn:00022154n), INSTANCE_OF(X, bn:14265130n), INSTANCE_OF(X, bn:00066995n)
bn:01760010n,bn:03593837n,bn:15898425n,bn:02201685n,bn:02190878n,bn:01178632n;sculpture;6;true;true;0.219;0.05;0.05;0.0;INSTANCE_OF(X, bn:00032645n), COUNTRY(X, y_0)
bn:15571597n,bn:02008316n,bn:01851536n,bn:00838017n,bn:02237212n,bn:01741173n;sculpture;6;true;true;0.22;0.04;0.04;0.0;INSTANCE_OF(X, bn:00032645n), INSTANCE_OF(X, bn:14421293n), INSTANCE_OF(X, bn:15125301n), COUNTRY(X, y_0)
bn:15001064n,bn:01611236n,bn:02845771n,bn:16717079n,bn:01084133n,bn:01003687n;sculpture;6;true;true;0.219;0.05;0.05;0.0;INSTANCE_OF(X, bn:17175797n), COUNTRY(X, y_0)
bn:07304559n,bn:01190234n,bn:03066192n,bn:03165965n,bn:00765299n,bn:02562563n;sculpture;6;true;true;0.219;0.05;0.05;0.0;INSTANCE_OF(X, bn:14265130n), INSTANCE_OF(X, bn:17175797n), INSTANCE_OF(X, bn:00074033n), INSTANCE_OF(X, bn:03731507n), INSTANCE_OF(X, bn:03830506n), INSTANCE_OF(X, bn:00076732n), INSTANCE_OF(X, bn:00066995n)
bn:02242751n,bn:03329314n,bn:02830649n,bn:02222758n,bn:18118491n,bn:02352682n;sculpture;6;true;true;0.225;0.05;0.05;0.0;INSTANCE_OF(X, bn:00074033n), INSTANCE_OF(X, bn:15125301n), INSTANCE_OF(X, bn:03731507n), INSTANCE_OF(X, bn:00074049n), INSTANCE_OF(X, bn:00975793n), INSTANCE_OF(X, bn:00062167n), INSTANCE_OF(X, bn:00076732n), INSTANCE_OF(X, bn:14265130n), INSTANCE_OF(X, bn:00066995n)
bn:00875306n,bn:00729654n,bn:16021184n,bn:05474202n,bn:03339863n,bn:02275689n;sculpture;6;true;true;0.219;0.04;0.04;0.0;INSTANCE_OF(X, bn:00061931n), INSTANCE_OF(X, bn:00074049n), INSTANCE_OF(X, bn:00013722n), INSTANCE_OF(X, bn:15125301n), COUNTRY(X, y_0)
bn:01686848n,bn:14745933n,bn:01298087n,bn:04785641n,bn:00477995n,bn:04569253n;sculpture;6;true;true;0.219;0.04;0.04;0.0;INSTANCE_OF(X, bn:17175797n), INSTANCE_OF(X, bn:15125301n), INSTANCE_OF(X, bn:03731507n), INSTANCE_OF(X, bn:00010851n), INSTANCE_OF(X, bn:00022154n), INSTANCE_OF(X, bn:14265130n), INSTANCE_OF(X, bn:00066995n)
bn:07592204n,bn:02224227n,bn:00489137n,bn:01969486n,bn:14931954n,bn:03456904n;sculpture;6;true;true;0.219;0.05;0.04;0.01;INSTANCE_OF(X, bn:00032645n), INSTANCE_OF(X, bn:00046038n), COUNTRY(X, y_0)
bn:03357032n,bn:14546612n,bn:02484375n,bn:01623052n,bn:17689928n,bn:14591802n;sculpture;6;true;true;0.219;0.04;0.04;0.0;INSTANCE_OF(X, bn:00032645n), INSTANCE_OF(X, bn:14421293n), COUNTRY(X, y_0)
bn:01883098n,bn:01316450n,bn:16392974n,bn:02698221n,bn:02532748n,bn:09964475n;sculpture;6;true;true;0.219;0.04;0.04;0.0;INSTANCE_OF(X, bn:14265130n), INSTANCE_OF(X, bn:00074033n), INSTANCE_OF(X, bn:03731507n), INSTANCE_OF(X, bn:00032645n), INSTANCE_OF(X, bn:00975793n), INSTANCE_OF(X, bn:03830506n), INSTANCE_OF(X, bn:00076732n), INSTANCE_OF(X, bn:00066995n)
bn:02078460n,bn:18163702n,bn:00745928n,bn:01079443n,bn:03366662n,bn:17457114n;sculpture;6;true;true;0.218;0.04;0.04;0.0;INSTANCE_OF(X, bn:15125301n), INSTANCE_OF(X, bn:03731507n), INSTANCE_OF(X, bn:00032645n), INSTANCE_OF(X, bn:00010851n), INSTANCE_OF(X, bn:00022154n), INSTANCE_OF(X, bn:14265130n), INSTANCE_OF(X, bn:00066995n)
bn:15172017n,bn:00989306n,bn:03305380n,bn:15925936n,bn:07308172n,bn:02576991n;sculpture;6;true;true;0.219;0.05;0.05;0.0;INSTANCE_OF(X, bn:17175797n)
bn:18103496n,bn:00598554n,bn:03815995n,bn:01696051n,bn:14718168n,bn:02285963n;sculpture;6;true;true;0.216;0.04;0.04;0.0;INSTANCE_OF(X, bn:00074033n), INSTANCE_OF(X, bn:03731507n), INSTANCE_OF(X, bn:00032645n), INSTANCE_OF(X, bn:00066995n), INSTANCE_OF(X, bn:00975793n), INSTANCE_OF(X, bn:03830506n), INSTANCE_OF(X, bn:14265130n), INSTANCE_OF(X, bn:00076732n)
bn:12328243n,bn:01736198n,bn:02617088n,bn:00183316n,bn:00696500n,bn:01003518n;sculpture;6;true;true;0.22;0.04;0.04;0.0;INSTANCE_OF(X, bn:00032645n), INSTANCE_OF(X, bn:00021045n), INSTANCE_OF(X, bn:14421293n), INSTANCE_OF(X, bn:15125301n), COUNTRY(X, y_0)
bn:07307156n,bn:02821202n,bn:03302679n,bn:03470981n,bn:03182240n,bn:01823493n;sculpture;6;true;true;0.216;0.06;0.05;0.01;INSTANCE_OF(X, bn:14265130n), INSTANCE_OF(X, bn:17175797n), INSTANCE_OF(X, bn:00074033n), INSTANCE_OF(X, bn:03731507n), INSTANCE_OF(X, bn:03830506n), INSTANCE_OF(X, bn:00076732n), INSTANCE_OF(X, bn:00066995n)
bn:00516790n,bn:02780842n,bn:12328270n,bn:03782112n,bn:03588262n,bn:02680454n;sculpture;6;true;true;0.216;0.05;0.05;0.0;INSTANCE_OF(X, bn:17175797n)
bn:00519943n,bn:01745645n,bn:02900590n,bn:00506889n,bn:00740349n,bn:16252184n;sculpture;6;true;true;0.222;0.05;0.05;0.0;INSTANCE_OF(X, bn:00032645n), INSTANCE_OF(X, bn:14421293n)
bn:00383328n,bn:08443276n,bn:16678745n,bn:01790224n,bn:03315343n,bn:18097846n;sculpture;6;true;true;0.222;0.05;0.05;0.0;INSTANCE_OF(X, bn:00032645n), INSTANCE_OF(X, bn:14421293n), COUNTRY(X, y_0)
bn:03248862n,bn:01252235n,bn:01980835n,bn:00635432n,bn:02292949n,bn:00128233n;sculpture;6;true;true;0.223;0.05;0.04;0.01;INSTANCE_OF(X, bn:14265130n), INSTANCE_OF(X, bn:00074033n), INSTANCE_OF(X, bn:15125301n), INSTANCE_OF(X, bn:03731507n), INSTANCE_OF(X, bn:00032645n), INSTANCE_OF(X, bn:00975793n), INSTANCE_OF(X, bn:00076732n), INSTANCE_OF(X, bn:00066995n), COUNTRY(X, y_0)
bn:01413976n,bn:14504991n,bn:07299052n,bn:08094732n,bn:01937038n,bn:00848372n;sculpture;6;true;true;0.219;0.04;0.04;0.0;INSTANCE_OF(X, bn:14265130n), INSTANCE_OF(X, bn:00074033n), INSTANCE_OF(X, bn:03731507n), INSTANCE_OF(X, bn:00032645n), INSTANCE_OF(X, bn:00975793n), INSTANCE_OF(X, bn:03830506n), INSTANCE_OF(X, bn:00076732n), INSTANCE_OF(X, bn:00066995n)
bn:03716634n,bn:00489341n,bn:01879613n,bn:03596386n,bn:03783909n,bn:03795500n;sculpture;6;true;true;0.219;0.05;0.05;0.0;INSTANCE_OF(X, bn:03731507n), INSTANCE_OF(X, bn:00032645n), INSTANCE_OF(X, bn:00975793n), INSTANCE_OF(X, bn:00010851n), INSTANCE_OF(X, bn:00022154n), INSTANCE_OF(X, bn:03830506n), INSTANCE_OF(X, bn:14265130n), INSTANCE_OF(X, bn:00066995n), COUNTRY(X, y_0)
