SEED;UNIT;UNIT_SIZE;SUMMARY_SIZES;WT_SUMMARY_SIZES;SUMMARY_TILDE_SIZES;OLDKER_SIZE;WT_OLDKER_SIZE;NEWKER_SIZE;WT_NEWKER_SIZE;OLDCORE_SIZE;WT_OLDCORE_SIZE;NEWCORE_SIZE;WT_NEWCORE_SIZE;SUMMARY_COMPUTATION_TIME;SUMMARY_TILDE_COMPUTATION_TIME;OLDKER_COMPUTATION_TIME;NEWKER_COMPUTATION_TIME;OLDCORE_COMPUTATION_TIME;NEWCORE_COMPUTATION_TIME;
vehicle;bn:02393698n,bn:03883284n,bn:00614002n,bn:03340009n,bn:01313052n;5;119,183,246,62,64;180,366,492,124,128;1,2,5,2,2;NA;NA;1;3;NA;NA;58;117;27.74261;111.33778;NA;0.52776;NA;17.00013;
vehicle;bn:01585224n,bn:00524407n,bn:00515617n,bn:11700282n,bn:00955230n;5;62,68,247,73,61;124,136,493,146,122;2,2,6,8,1;NA;NA;1;3;NA;NA;58;117;34.68564;106.75973;NA;0.64749;NA;13.86388;
vehicle;bn:00462485n,bn:02149811n,bn:00444792n,bn:03425590n,bn:01956790n;5;65,67,69,62,165;130,134,138,124,330;5,2,2,2,1;NA;NA;1;3;NA;NA;58;117;24.58237;29.55094;NA;0.50564;NA;12.89299;
vehicle;bn:03165635n,bn:00130138n,bn:03278828n,bn:03521406n,bn:03886158n;5;62,160,72,247,125;124,320,144,494,189;2,10,1,4,1;NA;NA;1;3;NA;NA;59;119;29.03994;49.36952;NA;0.59451;NA;36.07614;
vehicle;bn:03734098n,bn:00456869n,bn:14354467n,bn:06430152n,bn:03297855n;5;233,66,61,246,166;466,132,122,492,332;2,3,1,3,3;NA;NA;1;3;NA;NA;58;117;29.40677;130.10496;NA;0.52687;NA;18.97755;
vehicle;bn:03638950n,bn:01006046n,bn:02807879n,bn:01876185n,bn:01456133n;5;154,161,61,78,68;308,322,122,156,136;4,7,1,1,4;NA;NA;1;3;NA;NA;58;117;22.87790;32.73382;NA;0.58728;NA;13.71373;
vehicle;bn:00492706n,bn:01836219n,bn:01447429n,bn:01330880n,bn:14519045n;5;336,65,157,69,61;505,130,314,138,122;2,3,5,3,1;NA;NA;1;3;NA;NA;58;117;25.96663;41.15625;NA;0.53515;NA;16.66019;
vehicle;bn:00611887n,bn:01032490n,bn:03757004n,bn:16653809n,bn:17052255n;5;61,61,61,67,64;122,122,122,134,128;1,1,1,2,2;NA;NA;1;3;NA;NA;59;119;10.87533;15.21718;NA;0.41067;NA;9.48813;
vehicle;bn:00292395n,bn:02674466n,bn:00613835n,bn:03634708n,bn:15414498n;5;66,58,248,155,155;132,116,496,310,310;6,1,7,6,3;NA;NA;1;3;NA;NA;58;117;58.30577;128.13191;NA;0.74688;NA;17.66399;
vehicle;bn:02434512n,bn:02665583n,bn:01096970n,bn:03468141n,bn:01797412n;5;66,63,68,153,63;132,126,136,306,126;3,3,3,4,3;NA;NA;1;3;NA;NA;61;123;18.26074;25.02368;NA;0.62618;NA;11.86825;
