UNIT;SEED;SIZE;TILDE;NEW;REALTIME;TIME;USER;SYSTEM;CHARACTERIZATION
bn:03504870n,bn:03282331n,bn:16569486n,bn:00952500n,bn:01529500n;band;5;true;true;0.216;0.05;0.05;0.0;INSTANCE_OF(X, bn:00008280n), INSTANCE_OF(X, bn:00068051n)
bn:03823195n,bn:16837283n,bn:00912169n,bn:02842588n,bn:13874664n;band;5;true;true;0.219;0.05;0.05;0.0;INSTANCE_OF(X, bn:00008280n)
bn:01079946n,bn:03494421n,bn:00299223n,bn:00534375n,bn:00605250n;band;5;true;true;0.108;0.0;0.0;0.0;INSTANCE_OF(X, bn:00008280n)
bn:00136497n,bn:01298111n,bn:02125983n,bn:00575316n,bn:18143309n;band;5;true;true;0.216;0.05;0.05;0.0;INSTANCE_OF(X, bn:00008280n), INSTANCE_OF(X, bn:00068051n)
bn:02922205n,bn:13960046n,bn:14503225n,bn:02283862n,bn:02110125n;band;5;true;true;0.221;0.05;0.05;0.0;INSTANCE_OF(X, bn:00008280n)
bn:02596358n,bn:00183519n,bn:03805281n,bn:01535374n,bn:15632079n;band;5;true;true;0.219;0.05;0.05;0.0;INSTANCE_OF(X, bn:00008280n), INSTANCE_OF(X, bn:00068051n)
bn:15892890n,bn:02289029n,bn:00651420n,bn:01805499n,bn:00594963n;band;5;true;true;0.107;0.0;0.0;0.0;INSTANCE_OF(X, bn:00008280n), INSTANCE_OF(X, bn:00068051n)
bn:00921512n,bn:03959801n,bn:02699681n,bn:01213616n,bn:15611562n;band;5;true;true;0.223;0.05;0.05;0.0;INSTANCE_OF(X, bn:00008280n), INSTANCE_OF(X, bn:00068051n)
bn:17551713n,bn:00280172n,bn:00850406n,bn:02051001n,bn:00737820n;band;5;true;true;0.221;0.04;0.04;0.0;INSTANCE_OF(X, bn:00008280n)
bn:00532083n,bn:01923342n,bn:03542945n,bn:03208292n,bn:00167118n;band;5;true;true;0.108;0.0;0.0;0.0;INSTANCE_OF(X, bn:00008280n)
bn:03627585n,bn:03351654n,bn:03419481n,bn:16856959n,bn:00272600n;band;5;true;true;0.22;0.05;0.05;0.0;INSTANCE_OF(X, bn:00008280n)
bn:08172600n,bn:00431355n,bn:15394688n,bn:03930776n,bn:02911128n;band;5;true;true;0.225;0.05;0.05;0.0;INSTANCE_OF(X, bn:00008280n)
bn:01262818n,bn:18131236n,bn:03631874n,bn:01381522n,bn:03556036n;band;5;true;true;0.22;0.06;0.06;0.0;INSTANCE_OF(X, bn:00008280n)
bn:01594807n,bn:00300398n,bn:03448004n,bn:13916669n,bn:03185899n;band;5;true;true;0.22;0.06;0.06;0.0;INSTANCE_OF(X, bn:00008280n)
bn:03706367n,bn:02745311n,bn:00132322n,bn:02166262n,bn:01723370n;band;5;true;true;0.107;0.0;0.0;0.0;INSTANCE_OF(X, bn:00008280n), INSTANCE_OF(X, bn:00068051n)
bn:01600442n,bn:14287878n,bn:00738172n,bn:03715235n,bn:03359081n;band;5;true;true;0.22;0.04;0.04;0.0;INSTANCE_OF(X, bn:00008280n)
bn:00520630n,bn:01093451n,bn:02389554n,bn:00507356n,bn:02575801n;band;5;true;true;0.111;0.0;0.0;0.0;INSTANCE_OF(X, bn:00008280n), INSTANCE_OF(X, bn:00068051n)
bn:17114012n,bn:01989493n,bn:14754786n,bn:02721622n,bn:02566697n;band;5;true;true;0.219;0.05;0.05;0.0;INSTANCE_OF(X, bn:00008280n)
