UNIT;SEED;SIZE;TILDE;NEW;REALTIME;TIME;USER;SYSTEM;CHARACTERIZATION
bn:03336032n,bn:03655315n,bn:09244253n;band;3;true;true;0.107;0.0;0.0;0.0;INSTANCE_OF(X, bn:00008280n), INSTANCE_OF(X, bn:00068051n)
bn:02746550n,bn:03873827n,bn:00921512n;band;3;true;true;0.108;0.0;0.0;0.0;INSTANCE_OF(X, bn:00008280n)
bn:01947342n,bn:02909656n,bn:01606272n;band;3;true;true;0.215;0.05;0.05;0.0;INSTANCE_OF(X, bn:00008280n)
bn:00802017n,bn:03308748n,bn:16899321n;band;3;true;true;0.107;0.0;0.0;0.0;INSTANCE_OF(X, bn:00008280n)
bn:01312592n,bn:00310406n,bn:01683312n;band;3;true;true;0.108;0.0;0.0;0.0;INSTANCE_OF(X, bn:00008280n)
bn:03573490n,bn:00370402n,bn:03216600n;band;3;true;true;0.111;0.0;0.0;0.0;INSTANCE_OF(X, bn:00008280n), INSTANCE_OF(X, bn:00068051n)
bn:03655315n,bn:02745176n,bn:01913944n;band;3;true;true;0.107;0.0;0.0;0.0;INSTANCE_OF(X, bn:00008280n), INSTANCE_OF(X, bn:00068051n)
bn:02893645n,bn:16475933n,bn:03824891n;band;3;true;true;0.108;0.0;0.0;0.0;INSTANCE_OF(X, bn:00008280n), INSTANCE_OF(X, bn:00068051n)
bn:00952082n,bn:17642608n,bn:00456989n;band;3;true;true;0.108;0.0;0.0;0.0;INSTANCE_OF(X, bn:00008280n)
bn:01762618n,bn:02627429n,bn:01987640n;band;3;true;true;0.107;0.0;0.0;0.0;INSTANCE_OF(X, bn:00008280n), INSTANCE_OF(X, bn:00068051n)
bn:02613898n,bn:17337559n,bn:00484507n;band;3;true;true;0.107;0.0;0.0;0.0;INSTANCE_OF(X, bn:00008280n), INSTANCE_OF(X, bn:00068051n)
bn:00172692n,bn:02975883n,bn:02093476n;band;3;true;true;0.214;0.0;0.0;0.0;INSTANCE_OF(X, bn:00008280n), INSTANCE_OF(X, bn:00068051n)
bn:02767077n,bn:03387545n,bn:02062613n;band;3;true;true;0.108;0.0;0.0;0.0;INSTANCE_OF(X, bn:00008280n), INSTANCE_OF(X, bn:00068051n)
bn:00835154n,bn:01686093n,bn:03258700n;band;3;true;true;0.108;0.0;0.0;0.0;INSTANCE_OF(X, bn:00008280n), INSTANCE_OF(X, bn:00068051n)
bn:03883869n,bn:02001428n,bn:02415613n;band;3;true;true;0.108;0.0;0.0;0.0;INSTANCE_OF(X, bn:00008280n), INSTANCE_OF(X, bn:00068051n)
bn:15388907n,bn:00363067n,bn:03355779n;band;3;true;true;0.108;0.0;0.0;0.0;INSTANCE_OF(X, bn:00008280n), INSTANCE_OF(X, bn:00068051n)
bn:00282253n,bn:14508208n,bn:02190748n;band;3;true;true;0.107;0.0;0.0;0.0;INSTANCE_OF(X, bn:00008280n), INSTANCE_OF(X, bn:00068051n), COUNTRY_OF_ORIGIN(X, bn:00003341n)
bn:01051469n,bn:02976554n,bn:00280853n;band;3;true;true;0.107;0.0;0.0;0.0;INSTANCE_OF(X, bn:00008280n), INSTANCE_OF(X, bn:00068051n)
bn:17167008n,bn:00645221n,bn:02522694n;band;3;true;true;0.214;0.0;0.0;0.0;INSTANCE_OF(X, bn:00008280n), INSTANCE_OF(X, bn:00068051n)
bn:02849017n,bn:02365046n,bn:03195466n;band;3;true;true;0.215;0.05;0.05;0.0;INSTANCE_OF(X, bn:00008280n), INSTANCE_OF(X, bn:00068051n)
bn:01509169n,bn:00936200n,bn:02132509n;band;3;true;true;0.107;0.0;0.0;0.0;INSTANCE_OF(X, bn:00008280n)
bn:00918734n,bn:16799881n,bn:00199574n;band;3;true;true;0.217;0.05;0.05;0.0;INSTANCE_OF(X, bn:00008280n)
bn:01976269n,bn:02580922n,bn:01052881n;band;3;true;true;0.109;0.0;0.0;0.0;INSTANCE_OF(X, bn:00008280n), INSTANCE_OF(X, bn:00068051n)
bn:01323579n,bn:03252967n,bn:02776951n;band;3;true;true;0.215;0.06;0.06;0.0;INSTANCE_OF(X, bn:00008280n), INSTANCE_OF(X, bn:00068051n)
bn:03832840n,bn:02893656n,bn:02910470n;band;3;true;true;0.216;0.05;0.05;0.0;INSTANCE_OF(X, bn:00008280n)
bn:16550528n,bn:16427004n,bn:02487620n;band;3;true;true;0.107;0.0;0.0;0.0;INSTANCE_OF(X, bn:00008280n), INSTANCE_OF(X, bn:00068051n)
