SEED;UNIT;UNIT_SIZE;SUMMARY_SIZES;WT_SUMMARY_SIZES;SUMMARY_TILDE_SIZES;OLDKER_SIZE;WT_OLDKER_SIZE;NEWKER_SIZE;WT_NEWKER_SIZE;OLDCORE_SIZE;WT_OLDCORE_SIZE;NEWCORE_SIZE;WT_NEWCORE_SIZE;SUMMARY_COMPUTATION_TIME;SUMMARY_TILDE_COMPUTATION_TIME;OLDKER_COMPUTATION_TIME;NEWKER_COMPUTATION_TIME;OLDCORE_COMPUTATION_TIME;NEWCORE_COMPUTATION_TIME;
sculpture;bn:02208090n,bn:01658793n,bn:02791411n,bn:00816753n,bn:02091638n,bn:01359537n;6;89,211,23,273,89,125;178,422,46,546,178,250;3,1,1,3,3,10;1;3;1;3;NA;NA;19;39;54.65470;63.12935;0.08877;0.71975;NA;18.89689;
sculpture;bn:08865128n,bn:02008367n,bn:00564945n,bn:02602119n,bn:02753501n,bn:00462067n;6;23,122,121,89,18,119;45,244,242,178,36,238;6,7,6,2,1,3;1;3;1;3;NA;NA;18;37;41.65044;36.59211;0.90991;0.79832;NA;11.93299;
sculpture;bn:02406268n,bn:03596595n,bn:01404453n,bn:14285992n,bn:01083818n,bn:00185512n;6;124,121,120,123,118,120;247,242,240,245,236,240;9,5,4,8,3,4;2;5;2;5;NA;NA;117;235;33.71220;47.97867;3.37070;1.13858;NA;23.43173;
sculpture;bn:00915276n,bn:03717514n,bn:07298894n,bn:01087500n,bn:01476044n,bn:02969013n;6;119,93,87,119,118,91;237,186,174,238,236,181;5,4,2,3,4,6;2;5;2;5;NA;NA;85;171;35.35893;35.01829;5.48414;0.91637;NA;19.66630;
sculpture;bn:03714780n,bn:02551419n,bn:17701581n,bn:01426515n,bn:04290224n,bn:03576282n;6;120,92,117,121,345,230;239,182,234,242,690,460;6,7,3,7,7,4;3;7;3;7;NA;NA;86;173;65.50229;68.15236;7.47833;1.26968;NA;28.51651;
sculpture;bn:00915027n,bn:02432917n,bn:17202071n,bn:14559653n,bn:01096510n,bn:04311451n;6;90,119,143,235,120,345;180,238,286,470,240,690;10,9,11,13,11,12;7;15;7;15;NA;NA;42;85;49.32466;71.81758;746.09632;3.02654;NA;27.25084;
sculpture;bn:06129841n,bn:02683344n,bn:00953095n,bn:00516947n,bn:02770463n,bn:16794428n;6;124,118,89,222,119,25;248,236,178,444,238,50;8,3,3,2,4,8;2;5;2;5;NA;NA;19;39;42.02178;71.01936;3.41282;1.03938;NA;16.45839;
sculpture;bn:16921756n,bn:00688911n,bn:01037606n,bn:02611043n,bn:01454890n,bn:07302902n;6;239,211,120,89,194,88;478,422,240,178,387,176;49,9,12,10,15,9;8;17;8;17;NA;NA;48;97;37.16575;54.51353;1545.79184;6.55073;NA;26.17616;
sculpture;bn:01439306n,bn:03312666n,bn:02999891n,bn:07309833n,bn:02228696n,bn:16055634n;6;99,202,89,87,123,249;198,402,178,174,246,498;4,11,4,2,9,4;2;5;2;5;NA;NA;82;165;59.96775;60.57393;5.73523;1.14447;NA;24.61032;
sculpture;bn:02403576n,bn:02118308n,bn:07874058n,bn:13087487n,bn:15573236n,bn:07309168n;6;193,93,118,118,212,87;386,186,236,236,424,174;3,4,4,4,6,2;2;5;2;5;NA;NA;85;171;30.81185;64.41392;5.63126;0.90185;NA;24.36050;
sculpture;bn:17910465n,bn:01032053n,bn:07299517n,bn:02771629n,bn:02027383n,bn:08148553n;6;120,121,87,205,125,118;240,242,174,410,249,236;5,5,2,5,11,4;2;5;2;5;NA;NA;84;169;44.78885;64.56721;6.59598;1.47285;NA;31.65132;
sculpture;bn:03759653n,bn:19826630n,bn:14687556n,bn:01040169n,bn:07592478n,bn:02432508n;6;123,120,23,118,120,120;246,239,46,236,240,240;6,5,6,3,5,5;2;5;2;5;NA;NA;19;39;36.46516;36.62897;3.35641;1.05631;NA;14.03950;
sculpture;bn:00920155n,bn:01499846n,bn:15134366n,bn:02228967n,bn:02978739n,bn:14975415n;6;193,120,101,218,90,117;386,240,202,436,180,234;3,4,3,3,5,3;3;7;3;7;NA;NA;85;171;24.69090;42.83400;7.71495;1.02991;NA;24.39393;
sculpture;bn:02931855n,bn:06527441n,bn:03050806n,bn:14458757n,bn:02440677n,bn:01463625n;6;194,339,199,88,120,89;388,678,398,176,240,178;4,3,3,3,6,4;3;7;3;7;NA;NA;86;173;51.36568;55.75078;7.38208;1.02977;NA;29.90409;
sculpture;bn:01369483n,bn:11955452n,bn:02541742n,bn:01534414n,bn:03716523n,bn:14408920n;6;118,119,122,205,286,204;236,238,244,410,572,408;10,12,11,9,12,9;9;19;9;19;NA;NA;52;105;34.59799;49.98825;3355.11848;6.32208;NA;28.89244;
sculpture;bn:17676581n,bn:16952718n,bn:02948522n,bn:17470676n,bn:02371059n,bn:02863986n;6;89,119,190,23,210,118;178,238,380,46,420,236;3,4,4,2,2,3;2;5;2;5;NA;NA;20;41;29.12974;37.62832;2.97077;0.81895;NA;17.08232;
sculpture;bn:03010825n,bn:02051685n,bn:00767764n,bn:15670017n,bn:07653359n,bn:07832599n;6;132,108,205,121,121,118;264,216,410,242,242,236;8,8,8,12,12,9;8;17;8;17;NA;NA;43;87;26.60894;49.72947;728.02345;2.76612;NA;40.74101;
sculpture;bn:01317193n,bn:13882825n,bn:12364529n,bn:18093147n,bn:02772199n,bn:03258484n;6;99,205,123,123,120,127;198,410,245,246,240,253;10,9,15,15,12,19;9;19;9;19;NA;NA;48;97;38.64335;65.13962;1530.00434;5.42002;NA;22.51990;
sculpture;bn:02166208n,bn:14872723n,bn:15971576n,bn:14068492n,bn:01784805n,bn:07299552n;6;91,118,118,89,188,87;181,236,236,178,376,174;6,4,4,4,4,2;2;5;2;5;NA;NA;85;171;27.32350;39.05193;5.61914;0.89187;NA;21.42064;
sculpture;bn:00174829n,bn:03538963n,bn:01604166n,bn:00914651n,bn:04700106n,bn:01981312n;6;268,343,122,121,151,89;535,686,244,242,302,178;12,9,13,11,10,9;7;15;7;15;NA;NA;42;85;42.43266;161.07555;794.38562;2.92228;NA;28.45557;
sculpture;bn:11922275n,bn:01059215n,bn:16232992n,bn:00678718n,bn:01226025n,bn:07305926n;6;120,99,90,268,186,87;240,198,180,536,372,174;4,4,4,2,2,2;2;5;2;5;NA;NA;82;165;26.89806;48.36480;5.72234;0.78981;NA;24.89326;
sculpture;bn:02750841n,bn:03581491n,bn:00999132n,bn:03333857n,bn:14386425n,bn:03021014n;6;121,150,118,200,125,22;242,300,236,400,250,44;5,3,3,9,9,5;2;5;2;5;NA;NA;19;39;41.51400;55.77556;3.37939;1.15235;NA;16.73450;
sculpture;bn:13930544n,bn:15810231n,bn:01582076n,bn:14229028n,bn:18173659n,bn:04019368n;6;351,23,204,89,139,119;702,46,408,178,278,238;4,2,1,3,3,4;1;3;1;3;NA;NA;18;37;27.68143;118.67858;0.08628;0.62464;NA;20.78890;
sculpture;bn:01212620n,bn:04563037n,bn:02807111n,bn:03630370n,bn:16832159n,bn:03739357n;6;118,124,205,188,221,119;236,248,410,376,442,238;10,16,9,10,8,11;8;17;8;17;NA;NA;50;101;62.71556;57.44368;1493.91244;5.86081;NA;30.05291;
sculpture;bn:01685460n,bn:02289322n,bn:03074335n,bn:03328199n,bn:07298548n,bn:14184710n;6;88,118,125,188,91,209;176,236,249,376,181,418;9,10,17,10,12,8;8;17;8;17;NA;NA;48;97;39.03634;56.96771;1494.13645;6.15680;NA;23.88371;
sculpture;bn:17821283n,bn:04151903n,bn:02507736n,bn:03739231n,bn:06221508n,bn:00205567n;6;186,126,194,121,121,204;372,252,388,242,241,408;8,18,10,13,13,8;8;17;8;17;NA;NA;50;101;36.75519;54.95382;1485.51892;5.37568;NA;28.22716;
sculpture;bn:18159767n,bn:01130885n,bn:17112473n,bn:00591806n,bn:03006757n,bn:01612154n;6;188,118,211,126,118,118;376,236,422,251,236,236;5,5,12,13,5,5;5;11;5;11;NA;NA;89;179;39.26968;47.79819;24.33134;1.77740;NA;48.55924;
sculpture;bn:16288734n,bn:01409926n,bn:17854164n,bn:03087047n,bn:01679120n,bn:03224401n;6;89,99,120,188,90,118;178,198,240,376,179,236;4,4,6,3,5,4;3;7;3;7;NA;NA;83;167;28.85270;42.05557;6.69543;1.07646;NA;21.01869;
sculpture;bn:14204050n,bn:00356326n,bn:01423705n,bn:01640748n,bn:03824848n,bn:01167030n;6;197,174,125,191,94,122;394,348,250,382,186,244;7,4,10,3,9,8;3;7;3;7;NA;NA;86;173;45.53224;54.95867;6.91455;1.34305;NA;24.84740;
sculpture;bn:02311112n,bn:21514387n,bn:01901657n,bn:02693860n,bn:02820591n,bn:02976021n;6;89,90,123,204,120,119;178,180,245,408,240,238;10,11,15,8,11,11;8;17;8;17;NA;NA;48;97;29.06727;48.07905;1526.80855;4.54204;NA;41.34772;
sculpture;bn:07302368n,bn:00767412n,bn:04288206n,bn:02538260n,bn:03318422n,bn:01557904n;6;87,119,120,160,150,119;174,238,240,319,300,238;8,11,12,18,10,11;8;17;8;17;NA;NA;44;89;31.88405;43.82463;1458.29291;5.61578;NA;21.87895;
sculpture;bn:15156523n,bn:00405556n,bn:03724725n,bn:03560726n,bn:03502143n,bn:00969465n;6;130,135,118,131,124,119;260,270,236,262,248,238;9,10,9,7,14,10;7;15;7;15;NA;NA;44;89;36.08448;42.94329;692.80149;2.40119;NA;23.32480;
sculpture;bn:02032704n,bn:14961338n,bn:03312859n,bn:02743346n,bn:15719546n,bn:01661712n;6;251,91,205,117,120,99;502,181,410,234,240,198;8,12,9,9,12,10;8;17;8;17;NA;NA;47;95;36.48388;49.92486;1391.34785;4.56659;NA;24.49393;
sculpture;bn:01202684n,bn:00158197n,bn:07298035n,bn:03012248n,bn:02096880n,bn:15013160n;6;243,91,87,91,124,120;486,181,174,181,248,240;4,6,2,6,8,6;2;5;2;5;NA;NA;85;171;58.50783;56.74739;5.39588;1.03587;NA;22.19410;
sculpture;bn:01529256n,bn:02750389n,bn:01407617n,bn:14016432n,bn:03306117n,bn:21678478n;6;89,118,119,123,243,120;178,236,238,246,486,240;4,4,5,9,4,5;3;7;3;7;NA;NA;86;173;36.34703;47.14512;7.95635;1.23705;NA;30.88038;
sculpture;bn:01487979n,bn:00690587n,bn:01649879n,bn:03019590n,bn:03365184n,bn:16073267n;6;209,228,91,210,119,176;418,456,181,420,238,352;7,9,11,7,10,8;7;15;7;15;NA;NA;47;95;39.18626;53.44257;702.39954;2.43568;NA;27.31875;
sculpture;bn:07843861n,bn:00816650n,bn:02709623n,bn:03123849n,bn:03238489n,bn:15140278n;6;118,217,145,212,121,209;236,433,290,424,242,418;10,16,12,10,13,8;8;17;8;17;NA;NA;45;91;68.30263;60.46848;1612.41701;5.69503;NA;27.07509;
sculpture;bn:04295504n,bn:00181027n,bn:03397696n,bn:17016651n,bn:19822813n,bn:21133803n;6;119,25,92,197,122,90;238,50,182,393,244,180;4,4,5,6,5,4;2;5;2;5;NA;NA;20;41;31.79913;41.31102;3.68575;1.07902;NA;15.15477;
sculpture;bn:01141672n,bn:02416304n,bn:02428032n,bn:03607200n,bn:15218873n,bn:17462059n;6;122,188,119,193,117,188;244,376,238,386,234,376;9,5,6,4,4,5;4;9;4;9;NA;NA;88;177;32.74015;42.96888;18.90905;1.38099;NA;26.93456;
sculpture;bn:01188152n,bn:01316317n,bn:17686497n,bn:02465208n,bn:15046253n,bn:01612700n;6;173,119,242,89,89,122;346,237,484,178,178,244;9,11,9,10,10,14;8;17;8;17;NA;NA;44;89;54.82420;53.41090;1416.22681;5.40766;NA;23.95484;
sculpture;bn:00198036n,bn:07298322n,bn:02289617n,bn:02753585n,bn:04571879n,bn:03728603n;6;201,88,122,188,118,88;402,176,244,376,236,176;2,3,8,4,4,3;2;5;2;5;NA;NA;85;171;35.77981;36.93831;5.12261;0.88993;NA;23.87865;
sculpture;bn:18964506n,bn:05111472n,bn:00664320n,bn:07307251n,bn:16977335n,bn:14832853n;6;88,120,193,87,122,188;176,240,386,174,244,376;3,4,4,2,7,4;2;5;2;5;NA;NA;85;171;25.43104;35.39191;5.20474;0.87657;NA;22.70750;
sculpture;bn:00920446n,bn:03594875n,bn:03440466n,bn:03822494n,bn:03334529n,bn:03209883n;6;187,204,107,127,99,123;374,408,214,253,198,246;9,8,10,19,10,15;8;17;8;17;NA;NA;47;95;32.88700;50.92826;1380.57395;4.73100;NA;43.17606;
sculpture;bn:03187401n,bn:03452333n,bn:03165876n,bn:01778947n,bn:16431132n,bn:02325068n;6;204,120,121,99,119,118;408,240,242,198,238,236;8,12,13,10,10,10;8;17;8;17;NA;NA;47;95;53.03751;68.65440;1408.86847;5.32602;NA;33.96258;
sculpture;bn:03111981n,bn:08660363n,bn:07307927n,bn:01307083n,bn:07302401n,bn:06950928n;6;197,195,88,209,87,88;394,390,176,418,174,176;13,11,9,8,8,8;8;17;8;17;NA;NA;48;97;34.10961;46.78982;1475.80327;5.98683;NA;27.72820;
