SEED;UNIT;UNIT_SIZE;SUMMARY_SIZES;WT_SUMMARY_SIZES;SUMMARY_TILDE_SIZES;OLDKER_SIZE;WT_OLDKER_SIZE;NEWKER_SIZE;WT_NEWKER_SIZE;OLDCORE_SIZE;WT_OLDCORE_SIZE;NEWCORE_SIZE;WT_NEWCORE_SIZE;SUMMARY_COMPUTATION_TIME;SUMMARY_TILDE_COMPUTATION_TIME;OLDKER_COMPUTATION_TIME;NEWKER_COMPUTATION_TIME;OLDCORE_COMPUTATION_TIME;NEWCORE_COMPUTATION_TIME;
sculpture;bn:15437853n,bn:07308791n,bn:05391089n,bn:14520498n,bn:03570614n;5;121,87,136,119,121;242,174,272,238,242;12,7,10,10,12;7;15;7;15;NA;NA;42;85;48.19287;35.98820;580.93476;2.22385;NA;17.62326;
sculpture;bn:01595282n,bn:02164103n,bn:15014502n,bn:03076716n,bn:03255692n;5;189,149,189,170,118;378,298,377,340,236;10,9,11,9,10;9;19;9;19;NA;NA;47;95;24.01786;32.68960;1392.79348;5.25503;NA;20.21289;
sculpture;bn:00453513n,bn:13840167n,bn:03797083n,bn:03791197n,bn:01080862n;5;187,190,121,204,122;374,380,242,408,244;9,12,12,8,14;8;17;8;17;NA;NA;50;101;31.27786;44.78664;1296.97405;4.51025;NA;24.03565;
sculpture;bn:17808370n,bn:00999495n,bn:01994185n,bn:17990113n,bn:03413806n;5;122,123,209,87,243;244,246,418,174,486;8,9,5,2,4;2;5;2;5;NA;NA;85;171;28.29025;45.19592;4.57983;0.88415;NA;21.87448;
sculpture;bn:02478158n,bn:16773395n,bn:01092611n,bn:14265222n,bn:01183751n;5;122,347,90,19,122;244,692,180,38,244;6,10,4,2,7;2;5;2;5;NA;NA;19;39;54.89697;56.21594;2.66337;0.96398;NA;16.86589;
sculpture;bn:02152105n,bn:01978317n,bn:04772291n,bn:01092373n,bn:02534024n;5;90,122,188,120,111;179,244,376,240,222;5,8,4,6,4;3;7;3;7;NA;NA;86;173;26.83914;40.40122;6.33767;1.02736;NA;18.21414;
sculpture;bn:03036609n,bn:14493222n,bn:00770150n,bn:17330388n,bn:03471003n;5;190,119,149,197,123;380,237,298,393,246;12,11,9,13,15;9;19;9;19;NA;NA;47;95;33.73884;43.14368;1376.08145;5.52119;NA;21.00545;
sculpture;bn:18828293n,bn:00652296n,bn:03052154n,bn:07303232n,bn:03843592n;5;88,26,119,87,131;176,52,238,174,262;2,3,3,1,14;1;3;1;3;NA;NA;19;39;24.16905;27.85723;0.07973;0.70074;NA;10.26094;
sculpture;bn:01367277n,bn:03756375n,bn:17203374n,bn:07601241n,bn:01852306n;5;209,209,349,120,206;417,418,698,240,412;13,9,16,13,11;9;19;9;19;NA;NA;51;103;59.05376;64.76611;3290.65338;11.51400;NA;27.03057;
sculpture;bn:03706374n,bn:17683556n,bn:03046661n,bn:01762296n,bn:03742963n;5;193,88,205,98,123;386,176,410,196,246;4,3,4,3,9;3;7;3;7;NA;NA;83;167;26.64946;43.69814;5.95283;0.92048;NA;20.05316;
sculpture;bn:02878684n,bn:17472457n,bn:02174801n,bn:21538075n,bn:00777386n;5;89,22,88,120,117;178,44,176,240,234;3,5,2,5,2;2;5;2;5;NA;NA;19;39;26.62236;33.10920;3.12013;1.00296;NA;10.69226;
sculpture;bn:03092908n,bn:09785756n,bn:05800310n,bn:03871455n,bn:02246222n;5;121,118,122,89,124;242,236,244,178,248;7,4,6,4,10;3;7;3;7;NA;NA;86;173;28.24287;39.29583;5.97565;1.05202;NA;17.25099;
sculpture;bn:03173529n,bn:07701799n,bn:01030121n,bn:17123814n,bn:01248747n;5;120,121,241,166,128;240,242,482,332,255;12,13,8,9,20;8;17;8;17;NA;NA;48;97;49.58022;53.69124;1292.04339;6.16160;NA;22.72389;
sculpture;bn:00271339n,bn:17397258n,bn:02146163n,bn:00566706n,bn:03401021n;5;125,206,119,125,194;249,412,238,250,388;17,10,10,17,10;9;19;9;19;NA;NA;51;103;34.55446;47.32451;1364.55400;5.67097;NA;23.15206;
