SEED;UNIT;UNIT_SIZE;SUMMARY_SIZES;WT_SUMMARY_SIZES;SUMMARY_TILDE_SIZES;OLDKER_SIZE;WT_OLDKER_SIZE;NEWKER_SIZE;WT_NEWKER_SIZE;OLDCORE_SIZE;WT_OLDCORE_SIZE;NEWCORE_SIZE;WT_NEWCORE_SIZE;SUMMARY_COMPUTATION_TIME;SUMMARY_TILDE_COMPUTATION_TIME;OLDKER_COMPUTATION_TIME;NEWKER_COMPUTATION_TIME;OLDCORE_COMPUTATION_TIME;NEWCORE_COMPUTATION_TIME;
sculpture;bn:01122781n,bn:03441107n,bn:17096510n,bn:01614149n;4;121,136,118,125;241,272,236,249;12,12,9,16;8;17;8;17;NA;NA;46;93;24.34139;38.73180;432.31064;2.08210;NA;14.51465;
sculpture;bn:00639230n,bn:18855411n,bn:07307980n,bn:17776566n;4;119,88,88,121;237,176,176,242;5,3,3,7;3;7;3;7;NA;NA;86;173;17.80969;24.37557;4.07346;0.66960;NA;11.99091;
sculpture;bn:04119130n,bn:02004706n,bn:15484710n,bn:17347930n;4;248,119,88,22;496,238,176,44;2,4,2,1;1;3;1;3;NA;NA;19;39;15.31307;49.88997;0.05933;0.35714;NA;10.60124;
sculpture;bn:03809663n,bn:07591580n,bn:07955624n,bn:07599702n;4;128,122,118,123;256,244,236,246;4,7,3,8;2;5;2;5;NA;NA;117;235;21.52929;46.15838;2.73498;0.92661;NA;14.80634;
sculpture;bn:02290567n,bn:05879664n,bn:06901842n,bn:01211263n;4;119,117,188,124;238,234,376,247;6,4,5,11;4;9;4;9;NA;NA;88;177;23.28511;38.67409;11.55828;0.91581;NA;16.42533;
sculpture;bn:17719555n,bn:03606521n,bn:03074890n,bn:06585401n;4;91,43,209,145;182,86,418,289;6,3,3,14;3;7;3;7;NA;NA;30;61;25.96033;33.55961;12.12286;0.87730;NA;11.56259;
sculpture;bn:00777466n,bn:03649960n,bn:02756599n,bn:00968121n;4;204,194,122,267;408,388,244,533;9,9,13,11;7;15;7;15;NA;NA;48;97;34.93972;112.29883;461.62303;1.67901;NA;20.47727;
sculpture;bn:07645615n,bn:16774729n,bn:00668777n,bn:15787778n;4;118,126,191,120;236,251,382,240;4,12,6,7;3;7;3;7;NA;NA;87;175;25.78450;39.20776;9.60699;0.89664;NA;36.66380;
sculpture;bn:01062351n,bn:02339111n,bn:16451649n,bn:00975795n;4;120,89,119,91;240,178,238,182;6,4,5,6;3;7;3;7;NA;NA;86;173;16.96920;23.80524;4.86179;0.77163;NA;11.94345;
sculpture;bn:07304375n,bn:00381267n,bn:01070313n,bn:01945225n;4;87,214,119,138;174,428,238,276;7,9,10,13;7;15;7;15;NA;NA;42;85;22.52353;32.78824;410.48405;1.82756;NA;13.84334;
sculpture;bn:00750567n,bn:01426543n,bn:15455196n,bn:00883087n;4;89,157,315,258;178,311,630,514;9,32,9,14;7;15;7;15;NA;NA;42;85;37.76722;63.92220;413.91936;2.29513;NA;18.98966;
sculpture;bn:01966527n,bn:15459399n,bn:00507822n,bn:04885616n;4;123,121,121,126;246,242,242,249;8,6,5,11;2;5;2;5;NA;NA;117;235;24.07461;33.68465;1.90974;0.83055;NA;14.44055;
sculpture;bn:01062351n,bn:14042504n,bn:02547926n,bn:01611082n;4;120,88,90,89;240,176,180,178;6,3,5,4;2;5;2;5;NA;NA;85;171;35.77211;27.14991;3.58849;0.60817;NA;12.06024;
sculpture;bn:03818959n,bn:01643263n,bn:01386188n,bn:01577145n;4;211,119,90,118;422,238,179,236;7,5,5,4;3;7;3;7;NA;NA;86;173;34.00510;36.35632;4.16382;0.71937;NA;19.82259;
sculpture;bn:02837956n,bn:18161245n,bn:03629234n,bn:00242834n;4;89,141,127,205;178,281,254,410;9,14,17,8;8;17;8;17;NA;NA;43;87;27.99381;47.75092;511.98045;2.25030;NA;21.26443;
sculpture;bn:01813454n,bn:13861095n,bn:14584675n,bn:03486784n;4;91,88,91,125;181,176,181,250;6,3,6,10;3;7;3;7;NA;NA;86;173;20.14069;27.85124;4.46459;0.85270;NA;12.10435;
sculpture;bn:02075777n,bn:00479780n,bn:02607152n,bn:03740621n;4;124,118,91,215;247,236,181,430;10,4,6,5;3;7;3;7;NA;NA;86;173;25.12839;37.34870;4.21601;0.80829;NA;15.79687;
sculpture;bn:07304106n,bn:01303413n,bn:01499555n,bn:02613405n;4;87,150,121,92;174,300,242,184;8,10,12,9;8;17;8;17;NA;NA;44;89;15.41839;28.84157;849.33987;3.23972;NA;33.80818;
sculpture;bn:03792549n,bn:03816179n,bn:02834161n,bn:01598316n;4;159,89,90,199;318,178,180,398;10,11,12,16;10;21;10;21;NA;NA;59;119;27.95501;50.39243;2146.79067;8.35651;NA;16.31942;
sculpture;bn:01425209n,bn:01819726n,bn:02412277n,bn:07309133n;4;99,237,119,87;198,474,238,174;4,4,5,2;2;5;2;5;NA;NA;82;165;25.77960;35.93493;3.26774;0.52971;NA;18.66166;
sculpture;bn:18866853n,bn:15433598n,bn:08150829n,bn:01835304n;4;88,188,121,199;176,376,242,398;3,4,7,4;3;7;3;7;NA;NA;86;173;24.08056;34.99744;4.39764;0.69854;NA;20.99626;
sculpture;bn:00980569n,bn:03827854n,bn:03320906n,bn:02597793n;4;20,128,119,191;40,256,238,382;3,12,3,3;3;7;3;7;NA;NA;20;41;22.61644;29.54963;2.66449;0.74162;NA;10.84620;
sculpture;bn:00378944n,bn:03739274n,bn:01005654n,bn:03576313n;4;91,90,196,237;181,180,392,474;6,5,5,3;3;7;3;7;NA;NA;86;173;20.96695;38.02152;4.36469;0.70995;NA;16.71526;
sculpture;bn:02665908n,bn:00485587n,bn:01658589n,bn:00593023n;4;149,214,130,134;298,427,259,268;8,9,21,9;7;15;7;15;NA;NA;44;89;44.33535;47.64411;462.21563;1.82451;NA;15.45181;
sculpture;bn:03531637n,bn:03617623n,bn:08291068n,bn:03287410n;4;188,88,343,135;376,176,686,270;3,3,7,20;3;7;3;7;NA;NA;86;173;28.14117;54.60814;4.52347;1.02640;NA;20.12424;
sculpture;bn:02403576n,bn:01357180n,bn:08973006n,bn:05606091n;4;193,126,123,188;386,252,245,376;4,12,10,5;4;9;4;9;NA;NA;88;177;25.88424;34.24994;11.06529;1.05385;NA;19.89725;
sculpture;bn:07664044n,bn:03699645n,bn:16874789n,bn:00265176n;4;149,123,124,24;298,246,247,48;2,8,9,1;1;3;1;3;NA;NA;19;39;20.58621;31.06181;0.06236;0.58196;NA;9.35415;
sculpture;bn:03508407n,bn:13865513n,bn:03139160n,bn:00394958n;4;189,219,118,119;378,438,236,238;5,5,5,6;4;9;4;9;NA;NA;88;177;18.20302;41.31974;11.88759;0.84762;NA;17.23413;
sculpture;bn:03177671n,bn:02067149n,bn:03697988n,bn:07309895n;4;118,23,117,87;236,46,234,174;3,2,2,1;1;3;1;3;NA;NA;19;39;11.13223;15.17305;0.05529;0.33055;NA;7.84783;
sculpture;bn:05341648n,bn:02915337n,bn:13087526n,bn:02680885n;4;150,89,118,118;300,178,236,236;10,10,10,10;9;19;9;19;NA;NA;45;91;15.62847;25.51892;884.70702;2.77726;NA;12.33326;
sculpture;bn:00861675n,bn:14960187n,bn:17491906n,bn:01682378n;4;22,119,121,189;44,238,242,378;1,4,6,3;1;3;1;3;NA;NA;19;39;22.47207;28.24486;0.05760;0.44123;NA;10.11923;
sculpture;bn:03680119n,bn:15016743n,bn:14395960n,bn:02481157n;4;119,118,123,122;238,236,246,244;4,3,8,7;2;5;2;5;NA;NA;117;235;22.21124;32.69662;1.96457;0.66333;NA;13.86437;
sculpture;bn:02834169n,bn:14253262n,bn:03898483n,bn:01078156n;4;267,118,193,121;533,236,386,242;11,9,7,12;7;15;7;15;NA;NA;48;97;26.24606;109.52334;465.27530;1.82527;NA;18.28729;
sculpture;bn:15170277n,bn:00769418n,bn:15894184n,bn:02708881n;4;118,123,89,195;236,246,178,390;4,9,4,5;3;7;3;7;NA;NA;86;173;24.93572;51.34856;5.14316;1.20342;NA;55.08758;
sculpture;bn:00891735n,bn:03314548n,bn:15928435n,bn:02319789n;4;120,119,125,118;240,238,249,236;4,4,10,3;2;5;2;5;NA;NA;117;235;35.34587;32.86363;1.90399;0.66299;NA;14.26682;
sculpture;bn:16481692n,bn:02800511n,bn:01065204n,bn:02006824n;4;100,188,118,188;200,376,236,376;2,4,4,4;2;5;2;5;NA;NA;84;169;16.06058;28.69437;3.30790;0.50147;NA;16.29381;
