SEED;UNIT;UNIT_SIZE;SUMMARY_SIZES;WT_SUMMARY_SIZES;SUMMARY_TILDE_SIZES;OLDKER_SIZE;WT_OLDKER_SIZE;NEWKER_SIZE;WT_NEWKER_SIZE;OLDCORE_SIZE;WT_OLDCORE_SIZE;NEWCORE_SIZE;WT_NEWCORE_SIZE;SUMMARY_COMPUTATION_TIME;SUMMARY_TILDE_COMPUTATION_TIME;OLDKER_COMPUTATION_TIME;NEWKER_COMPUTATION_TIME;OLDCORE_COMPUTATION_TIME;NEWCORE_COMPUTATION_TIME;
chemical_element;bn:14399515n,bn:20243133n;2;138,91;276,142;7,3;2;5;2;5;NA;NA;39;79;13.03416;89.29232;1.09484;0.27843;NA;25.41376;
chemical_element;bn:00715252n,bn:15514752n;2;41,42;82,84;1,3;1;3;1;3;NA;NA;40;81;4.15938;5.92149;0.03052;0.13630;NA;1.74880;
chemical_element;bn:00468489n,bn:06415402n;2;54,136;108,272;3,5;2;5;2;5;NA;NA;38;77;7.28816;76.25117;0.86071;0.23117;NA;3.78259;
chemical_element;bn:16047050n,bn:15268194n;2;119,142;238,284;8,11;2;5;2;5;NA;NA;41;83;15.89369;89.37285;0.87213;0.41740;NA;5.41762;
chemical_element;bn:06329897n,bn:06363716n;2;135,137;270,274;4,6;3;7;3;7;NA;NA;134;269;11.68352;98.78796;1.01601;0.26694;NA;5.76922;
chemical_element;bn:02074362n,bn:20243162n;2;37,91;74,142;2,2;1;3;1;3;NA;NA;36;73;5.19394;9.04574;0.03345;0.14179;NA;2.64838;
chemical_element;bn:03937168n,bn:20243893n;2;71,111;142,172;4,3;2;5;2;5;NA;NA;40;81;8.18076;16.45144;0.78424;0.19505;NA;3.81115;
chemical_element;bn:20243382n,bn:02015108n;2;112,51;172,102;6,3;3;7;3;7;NA;NA;39;79;4.44197;8.89182;1.59186;0.23461;NA;3.17557;
chemical_element;bn:06367535n,bn:20243013n;2;134,100;268,156;4,6;3;7;3;7;NA;NA;39;79;7.28640;84.04950;1.86124;0.26199;NA;4.35527;
chemical_element;bn:20244692n,bn:03714046n;2;92,280;144,559;4,10;2;5;2;5;NA;NA;40;81;14.01251;90.90894;1.19007;0.33179;NA;7.34857;
