SEED;UNIT;UNIT_SIZE;SUMMARY_SIZES;WT_SUMMARY_SIZES;SUMMARY_TILDE_SIZES;OLDKER_SIZE;WT_OLDKER_SIZE;NEWKER_SIZE;WT_NEWKER_SIZE;OLDCORE_SIZE;WT_OLDCORE_SIZE;NEWCORE_SIZE;WT_NEWCORE_SIZE;SUMMARY_COMPUTATION_TIME;SUMMARY_TILDE_COMPUTATION_TIME;OLDKER_COMPUTATION_TIME;NEWKER_COMPUTATION_TIME;OLDCORE_COMPUTATION_TIME;NEWCORE_COMPUTATION_TIME;
chemical_element;bn:20244690n,bn:10485001n,bn:20242915n;3;92,92,94;144,144,147;4,3,4;3;6;3;6;NA;NA;82;129;9.41034;11.32338;2.55247;0.40156;NA;9.02641;
chemical_element;bn:20243657n,bn:20244301n,bn:02643979n;3;95,92,218;148,144,436;3,4,7;2;5;2;5;NA;NA;40;81;14.67408;30.54957;3.06429;0.54331;NA;10.38519;
chemical_element;bn:16688849n,bn:18160447n,bn:20243658n;3;73,92,95;146,144,148;6,4,3;2;5;2;5;NA;NA;40;81;10.50890;24.93472;2.36868;0.42468;NA;5.94330;
chemical_element;bn:10253315n,bn:15586473n,bn:03787989n;3;100,121,303;156,241,605;4,65,7;2;5;2;5;NA;NA;40;81;20.40656;106.38284;2.25721;1.62043;NA;28.75548;
chemical_element;bn:03702142n,bn:20245526n,bn:06379045n;3;53,89,136;106,139,272;2,3,5;2;5;2;5;NA;NA;37;75;13.05765;89.48086;2.68135;0.49043;NA;6.82506;
chemical_element;bn:06440659n,bn:10256153n,bn:06397377n;3;133,93,136;266,146,272;2,5,5;2;5;2;5;NA;NA;38;77;16.93040;92.40305;2.48560;0.48689;NA;8.41481;
chemical_element;bn:00006910n,bn:06562232n,bn:04204476n;3;152,94,44;268,147,88;43,3,5;1;3;1;3;NA;NA;36;73;19.59345;21.94242;0.04828;1.08178;NA;9.16399;
chemical_element;bn:06390543n,bn:06563878n,bn:06276437n;3;136,96,134;272,150,268;5,4,3;2;5;2;5;NA;NA;38;77;12.33153;85.25616;2.23794;0.39059;NA;8.09416;
chemical_element;bn:20245487n,bn:20244606n,bn:20244764n;3;103,91,92;155,142,144;4,3,4;3;6;3;6;NA;NA;82;129;8.99438;11.57949;2.83731;0.44901;NA;7.62931;
chemical_element;bn:00026679n,bn:04297829n,bn:20244446n;3;112,263,91;172,525,142;9,9,3;2;5;2;5;NA;NA;40;81;22.50065;96.56927;3.41276;0.61370;NA;10.97708;
chemical_element;bn:04044050n,bn:10252971n,bn:06037423n;3;219,312,177;438,473,353;7,11,9;5;11;5;11;NA;NA;78;157;18.42391;105.11841;51.67328;0.79150;NA;16.41541;
chemical_element;bn:20243344n,bn:10254280n,bn:01706848n;3;112,94,259;172,147,517;4,4,8;2;5;2;5;NA;NA;39;79;18.71250;101.83199;3.48250;0.51727;NA;31.43412;
chemical_element;bn:20243044n,bn:06245499n,bn:04266196n;3;89,135,139;139,270,278;3,4,8;2;5;2;5;NA;NA;38;77;14.61172;91.78716;3.82585;0.95295;NA;8.00802;
chemical_element;bn:20244660n,bn:02479669n,bn:20243037n;3;92,297,90;144,593,141;4,10,4;2;5;2;5;NA;NA;39;79;33.56180;101.02413;3.51229;0.59101;NA;11.92345;
chemical_element;bn:06465094n,bn:20243353n,bn:10173080n;3;136,112,112;272,172,174;5,4,3;2;5;2;5;NA;NA;38;77;12.00520;83.45514;2.80602;0.42834;NA;8.69209;
chemical_element;bn:10485001n,bn:18160452n,bn:03126876n;3;92,92,182;144,144,364;3,4,2;2;5;2;5;NA;NA;40;81;10.30810;31.78496;2.01716;0.33128;NA;9.32199;
chemical_element;bn:20243697n,bn:02321831n,bn:10460933n;3;95,215,92;148,430,144;3,3,4;2;5;2;5;NA;NA;40;81;12.17051;22.02730;1.94940;0.34108;NA;9.89449;
chemical_element;bn:02074362n,bn:06706415n,bn:01458169n;3;37,96,260;74,150,519;2,3,7;1;3;1;3;NA;NA;36;73;16.33769;94.11712;0.82305;0.38355;NA;8.73368;
chemical_element;bn:10252925n,bn:03968530n,bn:15192619n;3;96,214,137;150,428,274;3,2,6;2;5;2;5;NA;NA;38;77;15.17644;97.57491;2.20774;0.35340;NA;9.83845;
chemical_element;bn:20245061n,bn:10460847n,bn:20244756n;3;91,92,91;142,144,142;3,4,3;3;6;3;6;NA;NA;84;132;8.15289;11.23482;2.60633;0.38931;NA;7.36996;
chemical_element;bn:16172851n,bn:03409619n,bn:20245467n;3;54,41,89;108,82,139;2,1,1;1;3;1;3;NA;NA;36;73;7.36029;10.60008;0.04623;0.19699;NA;5.32403;
chemical_element;bn:10255816n,bn:20245525n,bn:20243663n;3;93,89,95;146,139,148;5,3,3;3;6;3;6;NA;NA;82;129;30.04889;12.02893;2.72328;0.43252;NA;7.53346;
chemical_element;bn:20245069n,bn:20244918n,bn:13874162n;3;91,111,226;142,172,452;3,3,9;2;5;2;5;NA;NA;40;81;16.11002;96.26269;3.17699;0.89482;NA;10.90113;
chemical_element;bn:01874692n,bn:20245410n,bn:20244300n;3;111,91,91;186,142,142;3,3,3;3;6;3;6;NA;NA;73;111;11.45637;14.51672;3.09688;0.39269;NA;10.77951;
chemical_element;bn:20243976n,bn:14474879n,bn:03005647n;3;95,99,259;148,198,517;3,2,8;2;5;2;5;NA;NA;40;81;14.34456;91.91984;2.89446;0.41562;NA;9.91436;
chemical_element;bn:01875025n,bn:20245117n,bn:04107234n;3;86,91,154;136,142,307;2,2,5;1;3;1;3;NA;NA;36;73;11.39850;17.00355;0.65683;0.31716;NA;8.25509;
