SEED;UNIT;UNIT_SIZE;SUMMARY_SIZES;WT_SUMMARY_SIZES;SUMMARY_TILDE_SIZES;OLDKER_SIZE;WT_OLDKER_SIZE;NEWKER_SIZE;WT_NEWKER_SIZE;OLDCORE_SIZE;WT_OLDCORE_SIZE;NEWCORE_SIZE;WT_NEWCORE_SIZE;SUMMARY_COMPUTATION_TIME;SUMMARY_TILDE_COMPUTATION_TIME;OLDKER_COMPUTATION_TIME;NEWKER_COMPUTATION_TIME;OLDCORE_COMPUTATION_TIME;NEWCORE_COMPUTATION_TIME;
amusement_park;bn:01631136n,bn:03783476n,bn:01403126n,bn:02586343n,bn:00598083n;5;119,120,120,118,246;238,240,240,236,492;2,3,3,1,4;NA;NA;1;3;NA;NA;118;237;37.58718;35.11938;NA;0.51265;NA;22.12404;
amusement_park;bn:02438051n,bn:03364119n,bn:02988348n,bn:17255882n,bn:01706375n;5;118,119,120,120,120;236,238,240,240,240;1,2,3,3,2;NA;NA;1;3;NA;NA;118;237;18.59317;24.93096;NA;0.46559;NA;18.54011;
amusement_park;bn:16226993n,bn:18277881n,bn:14374687n,bn:00274032n,bn:02898004n;5;119,226,122,124,173;238,452,244,248,345;2,3,4,3,55;NA;NA;2;5;NA;NA;119;239;23.58323;34.06756;NA;1.58051;NA;22.24162;
amusement_park;bn:03654242n,bn:00743143n,bn:01608727n,bn:03272864n,bn:16518983n;5;119,119,285,234,248;238,238,570,468,496;2,2,2,3,8;NA;NA;2;5;NA;NA;119;239;29.00241;56.53512;NA;0.70938;NA;44.95154;
amusement_park;bn:03444592n,bn:03266233n,bn:02478265n,bn:03261837n,bn:01419487n;5;289,119,120,121,119;576,238,240,242,238;56,2,3,2,2;NA;NA;2;5;NA;NA;119;239;19.34981;32.36052;NA;1.57191;NA;21.77032;
amusement_park;bn:02262542n,bn:02852584n,bn:13867670n,bn:00945016n,bn:00755692n;5;119,119,220,222,120;238,238,440,443,240;2,2,4,5,3;NA;NA;2;5;NA;NA;119;239;23.58189;36.08475;NA;0.67125;NA;22.23771;
amusement_park;bn:14419098n,bn:00774877n,bn:03437783n,bn:02922036n,bn:15230350n;5;173,122,122,120,120;344,244,244,240,240;56,3,3,2,3;NA;NA;2;5;NA;NA;119;239;17.16311;26.22977;NA;1.83196;NA;19.97338;
amusement_park;bn:02520109n,bn:03229381n,bn:00738636n,bn:13871629n,bn:01739756n;5;119,119,300,122,120;238,238,600,244,240;2,2,2,5,2;NA;NA;2;5;NA;NA;119;239;21.58041;44.50956;NA;0.64514;NA;43.03757;
amusement_park;bn:16813302n,bn:14664389n,bn:00617868n,bn:15710076n,bn:02490169n;5;130,119,121,219,120;260,238,242,438,240;5,2,3,3,3;NA;NA;2;5;NA;NA;119;239;20.34292;39.20315;NA;0.68275;NA;20.73698;
amusement_park;bn:02599230n,bn:02228272n,bn:01468744n,bn:04775789n,bn:15962170n;5;190,224,119,120,286;380,448,238,240,572;3,3,2,3,3;NA;NA;2;5;NA;NA;119;239;22.08646;48.96375;NA;0.64414;NA;25.37582;
amusement_park;bn:15133207n,bn:00520556n,bn:01594335n,bn:14676947n,bn:03171874n;5;119,220,220,170,122;238,440,440,340,244;2,2,2,3,3;NA;NA;2;5;NA;NA;119;239;20.25348;40.01435;NA;0.60248;NA;23.27439;
amusement_park;bn:03131637n,bn:00697414n,bn:03698796n,bn:10169159n,bn:16627083n;5;121,122,120,125,120;242,244,240,250,240;4,3,3,3,3;NA;NA;3;7;NA;NA;120;241;35.54257;29.52724;NA;0.74041;NA;19.85689;
amusement_park;bn:02133268n,bn:00207818n,bn:03582775n,bn:00163317n,bn:00237399n;5;120,125,120,119,119;240,250,240,238,238;3,6,3,2,2;NA;NA;2;5;NA;NA;119;239;19.90344;35.00869;NA;0.68080;NA;18.74264;
amusement_park;bn:02472750n,bn:00216669n,bn:14680226n,bn:02532022n,bn:03157148n;5;120,207,120,120,226;240,414,240,240,452;3,2,3,2,4;NA;NA;2;5;NA;NA;119;239;20.73580;33.00420;NA;0.62995;NA;22.16196;
amusement_park;bn:02868724n,bn:01633772n,bn:02405778n,bn:00543116n,bn:03272864n;5;120,342,127,126,234;240,684,254,252,468;2,1,3,3,3;NA;NA;1;3;NA;NA;118;237;25.37717;50.97511;NA;0.49892;NA;25.78433;
amusement_park;bn:03113286n,bn:02105251n,bn:00520556n,bn:03217587n,bn:03533375n;5;120,120,220,122,121;240,240,440,244,242;3,3,2,3,2;NA;NA;2;5;NA;NA;119;239;40.31700;32.69751;NA;0.61038;NA;20.73633;
amusement_park;bn:16022065n,bn:00461370n,bn:01601398n,bn:00519513n,bn:02927083n;5;121,119,122,122,121;242,238,244,244,242;4,2,3,3,3;NA;NA;2;5;NA;NA;119;239;18.91779;28.08233;NA;0.64985;NA;18.50862;
amusement_park;bn:02228272n,bn:00747214n,bn:14800768n,bn:00183490n,bn:06576115n;5;224,126,122,120,122;448,252,244,240,244;3,2,5,3,4;NA;NA;2;5;NA;NA;119;239;19.94480;36.69507;NA;0.70965;NA;20.75937;
amusement_park;bn:01456589n,bn:03290422n,bn:03777340n,bn:01572692n,bn:00354981n;5;120,241,123,120,120;240,482,246,240,240;2,5,4,3,3;NA;NA;2;5;NA;NA;119;239;21.40054;37.35804;NA;0.70222;NA;20.82880;
amusement_park;bn:02018703n,bn:03316539n,bn:14791173n,bn:03533375n,bn:00993816n;5;120,120,119,121,119;240,240,238,242,238;3,3,2,2,2;NA;NA;2;5;NA;NA;119;239;37.41489;24.77904;NA;0.61085;NA;20.08151;
amusement_park;bn:03887645n,bn:01097638n,bn:00133320n,bn:00980897n,bn:02064423n;5;120,120,121,120,121;240,240,242,240,242;3,3,3,3,3;NA;NA;3;7;NA;NA;120;241;17.68364;30.69280;NA;0.72806;NA;23.47972;
amusement_park;bn:02262542n,bn:13867670n,bn:15145326n,bn:03657628n,bn:00187955n;5;119,220,120,120,122;238,440,240,240,244;2,4,3,3,3;NA;NA;2;5;NA;NA;119;239;33.91617;31.95997;NA;0.65149;NA;21.10279;
amusement_park;bn:01815885n,bn:01572692n,bn:00957755n,bn:03486823n,bn:01388540n;5;120,120,121,120,121;240,240,242,240,242;3,3,2,3,4;NA;NA;2;5;NA;NA;119;239;17.56171;25.54636;NA;0.63963;NA;18.85517;
amusement_park;bn:00632623n,bn:00802510n,bn:01935815n,bn:02092569n,bn:01848548n;5;119,119,120,287,121;238,238,240,574,242;2,2,2,5,3;NA;NA;2;5;NA;NA;119;239;22.93472;41.48875;NA;0.63646;NA;42.70379;
amusement_park;bn:01273394n,bn:03845786n,bn:15429660n,bn:03628288n,bn:03493957n;5;120,122,120,120,120;240,244,240,240,240;3,4,2,2,3;NA;NA;2;5;NA;NA;119;239;18.37768;28.57055;NA;0.65508;NA;18.52719;
amusement_park;bn:00877087n,bn:15785148n,bn:00861874n,bn:03966231n,bn:00734921n;5;121,120,118,219,120;242,240,236,438,240;4,3,1,2,3;NA;NA;1;3;NA;NA;118;237;21.04879;50.11738;NA;0.52876;NA;20.12767;
amusement_park;bn:02599230n,bn:02713139n,bn:01954495n,bn:13822377n,bn:00709413n;5;190,119,120,122,120;380,238,240,244,240;3,2,2,3,3;NA;NA;2;5;NA;NA;119;239;20.42159;34.60657;NA;0.62038;NA;19.69016;
amusement_park;bn:02841435n,bn:02088745n,bn:00285515n,bn:03966231n,bn:03663518n;5;174,119,123,219,119;347,238,245,438,238;55,2,5,2,2;NA;NA;2;5;NA;NA;119;239;20.74153;36.33372;NA;1.53503;NA;43.32398;
amusement_park;bn:15981143n,bn:01287799n,bn:06572088n,bn:03699606n,bn:00237399n;5;120,121,123,121,119;240,242,246,242,238;3,2,5,2,2;NA;NA;1;3;NA;NA;118;237;19.21194;27.55675;NA;0.52136;NA;22.77490;
amusement_park;bn:00175684n,bn:17359363n,bn:17717951n,bn:03013288n,bn:02481035n;5;122,120,122,119,122;244,240,244,238,244;3,2,5,2,3;NA;NA;2;5;NA;NA;119;239;22.00613;31.24026;NA;0.67143;NA;19.06119;
amusement_park;bn:01217143n,bn:00541113n,bn:01064917n,bn:00256188n,bn:14308605n;5;120,120,119,144,120;240,240,238,288,240;3,3,2,3,3;NA;NA;2;5;NA;NA;119;239;29.13846;28.14434;NA;0.66141;NA;19.01277;
amusement_park;bn:03731215n,bn:08671519n,bn:00859043n,bn:03225183n,bn:01813038n;5;120,121,121,119,119;240,242,242,238,238;1,4,3,2,2;NA;NA;1;3;NA;NA;118;237;17.55474;29.08662;NA;0.50775;NA;36.62153;
amusement_park;bn:01319510n,bn:02217761n,bn:01711154n,bn:15244920n,bn:05297231n;5;120,121,120,123,120;240,242,240,246,240;3,2,3,5,3;NA;NA;2;5;NA;NA;119;239;19.60722;33.57715;NA;0.68309;NA;20.58089;
amusement_park;bn:16621823n,bn:03112658n,bn:17385457n,bn:03877964n,bn:16378649n;5;122,119,119,119,118;244,238,238,238,236;5,2,2,2,1;NA;NA;1;3;NA;NA;118;237;32.17448;27.24513;NA;0.48384;NA;18.55425;
amusement_park;bn:02800528n,bn:02052031n,bn:02612048n,bn:15264497n,bn:03793014n;5;120,119,119,119,119;240,238,238,238,238;3,2,2,2,2;NA;NA;2;5;NA;NA;119;239;16.79296;26.39294;NA;0.59037;NA;18.64588;
amusement_park;bn:01917687n,bn:03485669n,bn:00224644n,bn:01699660n,bn:02725619n;5;119,120,120,217,120;238,240,240,434,240;1,3,2,2,2;NA;NA;1;3;NA;NA;118;237;18.63976;31.40220;NA;0.45274;NA;20.63665;
amusement_park;bn:02472750n,bn:03582945n,bn:00159426n,bn:03302621n,bn:03628288n;5;120,294,121,119,120;240,588,242,238,240;3,4,3,2,2;NA;NA;2;5;NA;NA;119;239;43.57143;47.84383;NA;0.64501;NA;23.65896;
amusement_park;bn:00256188n,bn:02173854n,bn:00468230n,bn:15094821n,bn:03272864n;5;144,120,120,119,234;288,240,240,238,468;3,3,2,2,3;NA;NA;2;5;NA;NA;119;239;18.80042;32.37559;NA;0.62673;NA;21.16154;
amusement_park;bn:17361563n,bn:15240995n,bn:00418309n,bn:10147655n,bn:02764971n;5;123,371,120,119,120;246,742,240,238,240;6,5,3,2,3;NA;NA;2;5;NA;NA;119;239;26.29735;50.60993;NA;0.74165;NA;23.20432;
amusement_park;bn:00365434n,bn:08481849n,bn:14028083n,bn:02178328n,bn:04282467n;5;123,120,121,120,120;246,240,242,240,240;4,3,4,3,3;NA;NA;3;7;NA;NA;120;241;20.64204;33.61000;NA;0.76148;NA;18.84096;
