SEED;UNIT;UNIT_SIZE;SUMMARY_SIZES;WT_SUMMARY_SIZES;SUMMARY_TILDE_SIZES;OLDKER_SIZE;WT_OLDKER_SIZE;NEWKER_SIZE;WT_NEWKER_SIZE;OLDCORE_SIZE;WT_OLDCORE_SIZE;NEWCORE_SIZE;WT_NEWCORE_SIZE;SUMMARY_COMPUTATION_TIME;SUMMARY_TILDE_COMPUTATION_TIME;OLDKER_COMPUTATION_TIME;NEWKER_COMPUTATION_TIME;OLDCORE_COMPUTATION_TIME;NEWCORE_COMPUTATION_TIME;
comune;bn:03497750n,bn:01226590n,bn:03503133n,bn:03518682n,bn:03521821n;5;323,319,319,321,319;646,638,638,642,638;15,11,11,13,11;NA;NA;6;13;NA;NA;314;629;43.08640;155.57573;NA;1.94122;NA;49.91528;
comune;bn:03501816n,bn:03520709n,bn:03503467n,bn:03423415n,bn:03530402n;5;319,318,319,320,319;638,636,638,640,638;11,10,11,11,11;NA;NA;6;13;NA;NA;314;629;42.63332;161.66862;NA;1.77116;NA;50.49682;
comune;bn:03518858n,bn:03492775n,bn:03521641n,bn:03497814n,bn:03492927n;5;321,324,318,322,318;642,648,636,644,636;13,16,10,13,10;NA;NA;6;13;NA;NA;314;629;49.26318;156.81781;NA;1.88073;NA;71.51882;
comune;bn:00238772n,bn:03504472n,bn:03519672n,bn:03536385n,bn:03521649n;5;319,315,320,318,319;638,630,640,636,638;11,7,12,10,11;NA;NA;6;13;NA;NA;314;629;44.50126;163.78954;NA;1.70175;NA;50.14350;
comune;bn:03532615n,bn:03538483n,bn:03531886n,bn:01796787n,bn:03423532n;5;320,316,318,324,323;640,632,636,648,646;12,8,10,15,14;NA;NA;6;13;NA;NA;314;629;44.39511;158.43350;NA;1.83241;NA;50.50368;
comune;bn:03538875n,bn:03538512n,bn:03432756n,bn:03518954n,bn:01709509n;5;323,323,320,319,320;645,646,640,638,640;13,15,11,11,11;NA;NA;6;13;NA;NA;314;629;40.82576;154.73055;NA;1.86641;NA;72.46912;
comune;bn:03519619n,bn:03537962n,bn:03539012n,bn:03522934n,bn:03406523n;5;318,318,320,323,319;636,636,640,646,638;10,10,12,14,11;NA;NA;6;13;NA;NA;314;629;48.11022;165.83520;NA;1.84099;NA;50.30927;
comune;bn:03500355n,bn:03420120n,bn:02141587n,bn:03530135n,bn:03530448n;5;318,318,319,316,317;636,636,638,632,634;10,9,11,8,9;NA;NA;6;13;NA;NA;314;629;42.49477;155.63984;NA;1.62796;NA;50.33165;
comune;bn:03536514n,bn:03471431n,bn:03525171n,bn:03109098n,bn:03501895n;5;319,324,319,320,321;638,648,638,640,642;11,12,11,11,13;NA;NA;6;13;NA;NA;314;629;44.47724;171.15806;NA;1.85816;NA;72.08312;
comune;bn:03519619n,bn:03536746n,bn:03361088n,bn:03522330n,bn:03538680n;5;318,322,318,318,321;636,644,636,636,642;10,14,9,10,13;NA;NA;6;13;NA;NA;314;629;58.73921;189.85350;NA;1.83568;NA;50.55458;
comune;bn:03504621n,bn:03422991n,bn:03520145n,bn:03492847n,bn:03502589n;5;319,320,316,316,322;638,640,632,632,644;11,12,8,8,14;NA;NA;6;13;NA;NA;314;629;52.62903;163.07152;NA;1.73590;NA;50.34391;
comune;bn:03424637n,bn:03503362n,bn:03520003n,bn:03519262n,bn:03537664n;5;326,317,320,319,318;652,634,640,638,636;14,9,12,11,10;NA;NA;6;13;NA;NA;314;629;58.51029;158.21983;NA;1.79006;NA;73.87107;
comune;bn:03499005n,bn:03520195n,bn:03423395n,bn:03492723n,bn:03447571n;5;319,319,319,318,320;638,638,638,636,640;10,11,10,10,11;NA;NA;6;13;NA;NA;314;629;47.11882;162.71275;NA;1.76733;NA;50.67764;
comune;bn:01499292n,bn:03471579n,bn:03497532n,bn:03538840n,bn:03527851n;5;320,321,318,320,318;640,642,636,640,636;11,12,10,12,10;NA;NA;6;13;NA;NA;314;629;49.04736;157.30232;NA;1.80231;NA;50.63744;
comune;bn:01564565n,bn:03532512n,bn:03538084n,bn:03527542n,bn:03531875n;5;326,321,317,316,318;652,642,634,632,636;17,13,9,8,10;NA;NA;5;11;NA;NA;313;627;45.21677;170.50025;NA;1.79476;NA;77.71467;
comune;bn:03501747n,bn:00136785n,bn:03503133n,bn:03502493n,bn:03423514n;5;316,330,319,317,319;632,660,638,634,638;8,21,11,9,10;NA;NA;6;13;NA;NA;314;629;50.63583;164.29420;NA;1.86450;NA;52.23838;
comune;bn:00238861n,bn:03471328n,bn:00206850n,bn:03471295n,bn:03537890n;5;318,320,322,322,319;636,640,644,644,638;10,11,13,13,11;NA;NA;6;13;NA;NA;314;629;60.06666;160.67260;NA;1.82443;NA;50.30675;
comune;bn:03537917n,bn:03527863n,bn:03420449n,bn:16931700n,bn:03518821n;5;320,319,317,352,317;640,638,634,704,634;12,11,8,16,9;NA;NA;4;9;NA;NA;312;625;47.99948;163.60013;NA;1.80002;NA;74.67004;
comune;bn:03532464n,bn:03501896n,bn:03527600n,bn:03501801n,bn:00244045n;5;318,318,318,321,320;636,636,636,642,640;10,10,9,12,11;NA;NA;6;13;NA;NA;314;629;42.16207;156.43216;NA;1.71799;NA;50.75628;
comune;bn:03536711n,bn:03531898n,bn:01058654n,bn:03536810n,bn:03518719n;5;316,318,329,319,317;632,636,658,638,634;8,10,20,11,9;NA;NA;6;13;NA;NA;314;629;45.75925;157.14272;NA;1.84314;NA;50.60650;
comune;bn:03519619n,bn:03521805n,bn:03530081n,bn:03492821n,bn:03520096n;5;318,317,321,317,320;636,634,642,634,640;10,9,13,9,12;NA;NA;6;13;NA;NA;314;629;41.87943;157.07411;NA;1.80001;NA;71.61239;
