SEED;UNIT;UNIT_SIZE;SUMMARY_SIZES;WT_SUMMARY_SIZES;CAN_SIZE;WT_CAN_SIZE;SUMMARY_COMPUTATION_TIME;CAN_COMPUTATION_TIME;
actor;bn:04265239n,bn:00915508n;2;255,255;509,509;63507;127014;15.38471;444.83589;
actor;bn:02257116n,bn:05550439n;2;263,259;525,516;64023;128046;19.87568;508.80894;
actor;bn:04721906n,bn:01227423n;2;257,255;513,509;63507;127014;21.80793;453.61430;
actor;bn:03185789n,bn:03340498n;2;262,260;523,520;63524;127049;26.07636;455.23036;
actor;bn:15658401n,bn:02327555n;2;255,256;508,511;63507;127014;14.96768;495.16107;
actor;bn:00183981n,bn:10739134n;2;264,255;526,509;64769;129537;15.99337;512.85763;
actor;bn:03972185n,bn:00777136n;2;258,258;515,516;64013;128027;20.90001;444.72907;
actor;bn:14251089n,bn:03545770n;2;258,258;516,515;63511;127023;21.49070;500.71747;
actor;bn:03729544n,bn:03491252n;2;258,260;516,519;64515;129031;21.82040;448.72971;
actor;bn:01491910n,bn:03984527n;2;258,255;516,509;63508;127017;19.92043;506.58803;
actor;bn:00977949n,bn:02624238n;2;257,268;513,535;66292;132584;20.70604;466.96403;
actor;bn:05517369n,bn:01189583n;2;260,257;520,513;63766;127533;20.76207;451.76870;
actor;bn:01617848n,bn:10835731n;2;272,257;541,513;67289;134576;21.66932;483.88788;
actor;bn:03454088n,bn:03866610n;2;260,259;519,517;64266;128532;19.97660;486.22092;
actor;bn:03127946n,bn:04727747n;2;258,260;515,519;63760;127520;24.45031;484.07945;
actor;bn:02733456n,bn:04740991n;2;263,258;525,515;65020;130040;21.36016;450.65153;
actor;bn:01402303n,bn:02882808n;2;260,256;518,511;64013;128026;35.11622;469.95263;
actor;bn:05409768n,bn:03794309n;2;256,316;511,631;78125;156250;22.46753;609.86336;
actor;bn:02016816n,bn:04903187n;2;281,258;560,515;68309;136617;23.58367;476.60814;
actor;bn:02079956n,bn:01687634n;2;258,261;515,521;64520;129040;21.83075;516.22869;
actor;bn:02529704n,bn:01055273n;2;262,260;523,519;65025;130050;23.88755;466.73982;
actor;bn:01003542n,bn:03442686n;2;274,260;547,519;67811;135622;23.05428;504.92616;
