UNIT;SEED;SIZE;TILDE;NEW;REALTIME;CHARACTERIZATION
bn:15170277n,bn:00769418n,bn:15894184n,bn:02708881n;sculpture;4;true;true;0.663;4[o     0.540] INSTANCE_OF(X, bn:00032645n), INSTANCE_OF(X, bn:14421293n), COUNTRY(X, y_0)
bn:00891735n,bn:03314548n,bn:15928435n,bn:02319789n;sculpture;4;true;true;0.663;4[o     0.564] INSTANCE_OF(X, bn:00066026n), COUNTRY(X, y_0)
bn:16481692n,bn:02800511n,bn:01065204n,bn:02006824n;sculpture;4;true;true;0.666;4[o     0.521] INSTANCE_OF(X, bn:17175797n), INSTANCE_OF(X, bn:14421293n)
bn:15255932n,bn:18103496n,bn:01952286n,bn:02080612n;sculpture;4;true;true;0.666;4[o     0.525] INSTANCE_OF(X, bn:00032645n)
bn:17319393n,bn:03652599n,bn:02007091n,bn:02950904n;sculpture;4;true;true;0.667;4[o     0.544] INSTANCE_OF(X, bn:14421293n), INSTANCE_OF(X, bn:00032645n), COUNTRY(X, y_0)
bn:01626462n,bn:08134110n,bn:02412317n,bn:02438493n;sculpture;4;true;true;0.661;4[o     0.540] INSTANCE_OF(X, bn:14421293n), INSTANCE_OF(X, bn:00032645n), COUNTRY(X, y_0)
bn:03596554n,bn:01989289n,bn:02688596n,bn:02156160n;sculpture;4;true;true;0.664;4[o     0.537] INSTANCE_OF(X, bn:00066026n), LOCATED_IN_THE_ADMINISTRATIVE_TERRITORIAL_ENTITY(X, y_0), COUNTRY(X, y_1)
bn:16373702n,bn:02494644n,bn:02879767n,bn:16800323n;sculpture;4;true;true;0.672;4[o     0.541] INSTANCE_OF(X, bn:00032645n), COUNTRY(X, y_0), LOCATED_IN_THE_ADMINISTRATIVE_TERRITORIAL_ENTITY(X, y_1)
bn:01799968n,bn:00175087n,bn:01533882n,bn:10484736n;sculpture;4;true;true;0.776;4[o     0.611] INSTANCE_OF(X, bn:00074033n), INSTANCE_OF(X, bn:03731507n), INSTANCE_OF(X, bn:14265130n), INSTANCE_OF(X, bn:00076732n), INSTANCE_OF(X, bn:17175797n), INSTANCE_OF(X, bn:00066995n), INSTANCE_OF(X, bn:15125301n)
bn:00365391n,bn:07307028n,bn:16461621n,bn:00162271n;sculpture;4;true;true;0.658;4[o     0.481] INSTANCE_OF(X, bn:00032645n)
bn:03867279n,bn:02481150n,bn:01989323n,bn:00463240n;sculpture;4;true;true;0.665;4[o     0.520] INSTANCE_OF(X, bn:00032645n), INSTANCE_OF(X, bn:14421293n), COUNTRY(X, y_0)
bn:03294027n,bn:02887547n,bn:06771607n,bn:03873403n;sculpture;4;true;true;0.663;4[o     0.580] INSTANCE_OF(X, bn:00032645n), INSTANCE_OF(X, bn:14421293n), COUNTRY(X, y_0), LOCATED_IN_THE_ADMINISTRATIVE_TERRITORIAL_ENTITY(X, y_1)
bn:00755755n,bn:00985324n,bn:03368861n,bn:01083897n;sculpture;4;true;true;0.665;4[o     0.541] INSTANCE_OF(X, bn:00032645n)
bn:03242715n,bn:01969381n,bn:15749620n,bn:02382933n;sculpture;4;true;true;0.664;4[o     0.537] INSTANCE_OF(X, bn:00032645n), INSTANCE_OF(X, bn:00046038n), COUNTRY(X, y_0)
bn:03878775n,bn:06487258n,bn:02441206n,bn:02440168n;sculpture;4;true;true;0.662;4[o     0.575] INSTANCE_OF(X, bn:17175797n), COUNTRY(X, y_0)
bn:01402526n,bn:02325070n,bn:01819056n,bn:02977764n;sculpture;4;true;true;0.666;4[o     0.504] INSTANCE_OF(X, bn:00032645n), COUNTRY(X, y_0)
bn:07302711n,bn:17033525n,bn:01988293n,bn:15548064n;sculpture;4;true;true;0.667;4[o     0.540] INSTANCE_OF(X, bn:00032645n), INSTANCE_OF(X, bn:14421293n), COUNTRY(X, y_0)
bn:03006509n,bn:17694163n,bn:15596460n,bn:01757880n;sculpture;4;true;true;0.661;4[o     0.518] INSTANCE_OF(X, bn:00032645n), INSTANCE_OF(X, bn:14421293n)
bn:02171239n,bn:02100620n,bn:00291084n,bn:02010407n;sculpture;4;true;true;0.665;4[o     0.536] INSTANCE_OF(X, bn:00975793n), INSTANCE_OF(X, bn:17175797n)
bn:02324011n,bn:00716132n,bn:01836238n,bn:00703690n;sculpture;4;true;true;0.666;4[o     0.561] INSTANCE_OF(X, bn:00032645n), INSTANCE_OF(X, bn:14421293n), COUNTRY(X, y_0)
bn:16776411n,bn:03283574n,bn:00134937n,bn:14241294n;sculpture;4;true;true;0.665;4[o     0.535] INSTANCE_OF(X, bn:00074033n), INSTANCE_OF(X, bn:00032645n), INSTANCE_OF(X, bn:00066995n), INSTANCE_OF(X, bn:00975793n), INSTANCE_OF(X, bn:14265130n), INSTANCE_OF(X, bn:03731507n), INSTANCE_OF(X, bn:03830506n), INSTANCE_OF(X, bn:00076732n)
bn:03355698n,bn:01213951n,bn:02433538n,bn:03254183n;sculpture;4;true;true;0.666;4[o     0.519] INSTANCE_OF(X, bn:00074033n), INSTANCE_OF(X, bn:00066995n), INSTANCE_OF(X, bn:00076732n), INSTANCE_OF(X, bn:14265130n), INSTANCE_OF(X, bn:00975793n), INSTANCE_OF(X, bn:00032645n), INSTANCE_OF(X, bn:03731507n), INSTANCE_OF(X, bn:03830506n)
bn:03339751n,bn:03421569n,bn:00539009n,bn:09964478n;sculpture;4;true;true;0.668;4[o     0.521] INSTANCE_OF(X, bn:00032645n), INSTANCE_OF(X, bn:00046038n), COUNTRY(X, y_0), LOCATED_IN_THE_ADMINISTRATIVE_TERRITORIAL_ENTITY(X, y_1)
bn:14413417n,bn:07309276n,bn:03094809n,bn:03152049n;sculpture;4;true;true;0.662;4[o     0.542] INSTANCE_OF(X, bn:17175797n)
bn:18119958n,bn:02950014n,bn:03470946n,bn:03715364n;sculpture;4;true;true;0.665;4[o     0.510] INSTANCE_OF(X, bn:03830506n), INSTANCE_OF(X, bn:14265130n), INSTANCE_OF(X, bn:00022154n), INSTANCE_OF(X, bn:00066995n), INSTANCE_OF(X, bn:00032645n), INSTANCE_OF(X, bn:03731507n), INSTANCE_OF(X, bn:00010851n)
bn:02690506n,bn:01610911n,bn:00176570n,bn:07510104n;sculpture;4;true;true;0.664;4[o     0.559] INSTANCE_OF(X, bn:14421293n), INSTANCE_OF(X, bn:00032645n), COUNTRY(X, y_0)
bn:08007372n,bn:18828381n,bn:01644247n,bn:03025446n;sculpture;4;true;true;0.666;4[o     0.544] INSTANCE_OF(X, bn:00032645n), INSTANCE_OF(X, bn:14421293n), COUNTRY(X, y_0)
