UNIT;SEED;SIZE;TILDE;NEW;REALTIME;CHARACTERIZATION
bn:15437853n,bn:07308791n,bn:05391089n,bn:14520498n,bn:03570614n;sculpture;5;true;true;0.661;5[o     0.523] INSTANCE_OF(X, bn:00010851n), INSTANCE_OF(X, bn:00066995n), INSTANCE_OF(X, bn:17175797n), INSTANCE_OF(X, bn:00022154n), INSTANCE_OF(X, bn:03731507n), INSTANCE_OF(X, bn:14265130n), INSTANCE_OF(X, bn:03830506n)
bn:01595282n,bn:02164103n,bn:15014502n,bn:03076716n,bn:03255692n;sculpture;5;true;true;0.671;5[o     0.500] INSTANCE_OF(X, bn:00010851n), INSTANCE_OF(X, bn:03731507n), INSTANCE_OF(X, bn:00066995n), INSTANCE_OF(X, bn:15125301n), INSTANCE_OF(X, bn:14265130n), INSTANCE_OF(X, bn:00022154n), INSTANCE_OF(X, bn:00975793n), INSTANCE_OF(X, bn:00032645n), COUNTRY(X, y_0)
bn:00453513n,bn:13840167n,bn:03797083n,bn:03791197n,bn:01080862n;sculpture;5;true;true;0.663;5[o     0.534] INSTANCE_OF(X, bn:00975793n), INSTANCE_OF(X, bn:00032645n), INSTANCE_OF(X, bn:15125301n), INSTANCE_OF(X, bn:00076732n), INSTANCE_OF(X, bn:00074033n), INSTANCE_OF(X, bn:00066995n), INSTANCE_OF(X, bn:14265130n), INSTANCE_OF(X, bn:03731507n)
bn:17808370n,bn:00999495n,bn:01994185n,bn:17990113n,bn:03413806n;sculpture;5;true;true;0.67;5[o     0.520] INSTANCE_OF(X, bn:14421293n), INSTANCE_OF(X, bn:00032645n)
bn:02478158n,bn:16773395n,bn:01092611n,bn:14265222n,bn:01183751n;sculpture;5;true;true;0.687;5[o     0.528] INSTANCE_OF(X, bn:17175797n), COUNTRY(X, y_0)
bn:02152105n,bn:01978317n,bn:04772291n,bn:01092373n,bn:02534024n;sculpture;5;true;true;0.665;5[o     0.543] INSTANCE_OF(X, bn:00032645n), INSTANCE_OF(X, bn:14421293n), COUNTRY(X, y_0)
bn:03036609n,bn:14493222n,bn:00770150n,bn:17330388n,bn:03471003n;sculpture;5;true;true;0.672;5[o     0.518] INSTANCE_OF(X, bn:03731507n), INSTANCE_OF(X, bn:14265130n), INSTANCE_OF(X, bn:15125301n), INSTANCE_OF(X, bn:00032645n), INSTANCE_OF(X, bn:00010851n), INSTANCE_OF(X, bn:00066995n), INSTANCE_OF(X, bn:00975793n), INSTANCE_OF(X, bn:00022154n), COUNTRY(X, y_0)
bn:18828293n,bn:00652296n,bn:03052154n,bn:07303232n,bn:03843592n;sculpture;5;true;true;0.671;5[o     0.502] INSTANCE_OF(X, bn:00032645n)
bn:01367277n,bn:03756375n,bn:17203374n,bn:07601241n,bn:01852306n;sculpture;5;true;true;0.664;5[o     0.585] INSTANCE_OF(X, bn:00074033n), INSTANCE_OF(X, bn:03731507n), INSTANCE_OF(X, bn:00076732n), INSTANCE_OF(X, bn:14265130n), INSTANCE_OF(X, bn:00032645n), INSTANCE_OF(X, bn:15125301n), INSTANCE_OF(X, bn:00062167n), INSTANCE_OF(X, bn:00975793n), INSTANCE_OF(X, bn:00066995n)
bn:03706374n,bn:17683556n,bn:03046661n,bn:01762296n,bn:03742963n;sculpture;5;true;true;0.674;5[o     0.526] INSTANCE_OF(X, bn:00032645n), INSTANCE_OF(X, bn:00046038n), COUNTRY(X, y_0)
bn:02878684n,bn:17472457n,bn:02174801n,bn:21538075n,bn:00777386n;sculpture;5;true;true;0.663;5[o     0.500] INSTANCE_OF(X, bn:17175797n), COUNTRY(X, y_0)
bn:03092908n,bn:09785756n,bn:05800310n,bn:03871455n,bn:02246222n;sculpture;5;true;true;0.671;5[o     0.501] INSTANCE_OF(X, bn:14421293n), INSTANCE_OF(X, bn:00032645n), COUNTRY(X, y_0)
bn:03173529n,bn:07701799n,bn:01030121n,bn:17123814n,bn:01248747n;sculpture;5;true;true;0.66;5[o     0.530] INSTANCE_OF(X, bn:00010851n), INSTANCE_OF(X, bn:15125301n), INSTANCE_OF(X, bn:00022154n), INSTANCE_OF(X, bn:00061931n), INSTANCE_OF(X, bn:00032645n), INSTANCE_OF(X, bn:14265130n), INSTANCE_OF(X, bn:03731507n), INSTANCE_OF(X, bn:00066995n)
bn:00271339n,bn:17397258n,bn:02146163n,bn:00566706n,bn:03401021n;sculpture;5;true;true;0.666;5[o     0.522] INSTANCE_OF(X, bn:00066995n), INSTANCE_OF(X, bn:00975793n), INSTANCE_OF(X, bn:14265130n), INSTANCE_OF(X, bn:00032645n), INSTANCE_OF(X, bn:15125301n), INSTANCE_OF(X, bn:00076732n), INSTANCE_OF(X, bn:00074033n), INSTANCE_OF(X, bn:03731507n), COUNTRY(X, y_0)
bn:14251389n,bn:02845130n,bn:01135081n,bn:01612226n,bn:14835614n;sculpture;5;true;true;0.668;5[o     0.509] INSTANCE_OF(X, bn:00032645n), COUNTRY(X, y_0)
bn:01330400n,bn:15976721n,bn:03238609n,bn:03220516n,bn:14368730n;sculpture;5;true;true;0.662;5[o     0.496] INSTANCE_OF(X, bn:00032645n), COUNTRY(X, y_0)
bn:15375356n,bn:08976260n,bn:15735481n,bn:01708922n,bn:02806713n;sculpture;5;true;true;0.669;5[o     0.517] INSTANCE_OF(X, bn:00062167n), INSTANCE_OF(X, bn:03731507n), INSTANCE_OF(X, bn:00074049n), INSTANCE_OF(X, bn:00975793n), INSTANCE_OF(X, bn:00074033n), INSTANCE_OF(X, bn:00066995n), INSTANCE_OF(X, bn:14265130n), INSTANCE_OF(X, bn:00076732n), INSTANCE_OF(X, bn:15125301n)
bn:03594828n,bn:15591163n,bn:07601256n,bn:01365541n,bn:02044834n;sculpture;5;true;true;0.669;5[o     0.532] INSTANCE_OF(X, bn:17175797n), COUNTRY(X, y_0)
bn:15681660n,bn:16632973n,bn:09569314n,bn:01092373n,bn:03741938n;sculpture;5;true;true;0.666;5[o     0.510] INSTANCE_OF(X, bn:00066995n), INSTANCE_OF(X, bn:03731507n), INSTANCE_OF(X, bn:00062167n), INSTANCE_OF(X, bn:00076732n), INSTANCE_OF(X, bn:00975793n), INSTANCE_OF(X, bn:15125301n), INSTANCE_OF(X, bn:00074049n), INSTANCE_OF(X, bn:14265130n), INSTANCE_OF(X, bn:00074033n)
