SEED;UNIT;UNIT_SIZE;SUMMARY_SIZES;WT_SUMMARY_SIZES;SUMMARY_TILDE_SIZES;OLDKER_SIZE;WT_OLDKER_SIZE;NEWKER_SIZE;WT_NEWKER_SIZE;OLDCORE_SIZE;WT_OLDCORE_SIZE;NEWCORE_SIZE;WT_NEWCORE_SIZE;SUMMARY_COMPUTATION_TIME;SUMMARY_TILDE_COMPUTATION_TIME;OLDKER_COMPUTATION_TIME;NEWKER_COMPUTATION_TIME;OLDCORE_COMPUTATION_TIME;NEWCORE_COMPUTATION_TIME;
chemical_element;bn:20244690n,bn:10485001n,bn:20242915n;3;92,92,94;144,144,147;4,3,4;NA;NA;3;6;NA;NA;82;129;10.01653;15.76620;NA;0.61981;NA;7.30673;
chemical_element;bn:20243657n,bn:20244301n,bn:02643979n;3;95,92,218;148,144,436;2,3,7;NA;NA;2;5;NA;NA;40;81;19.45984;26.85125;NA;0.44958;NA;9.65330;
chemical_element;bn:16688849n,bn:18160447n,bn:20243658n;3;73,92,95;146,144,148;6,4,3;NA;NA;2;5;NA;NA;40;81;11.03359;20.67288;NA;0.45647;NA;5.79741;
chemical_element;bn:10253315n,bn:15586473n,bn:03787989n;3;100,121,303;156,241,605;3,65,7;NA;NA;2;5;NA;NA;40;81;20.81344;111.41845;NA;1.63214;NA;11.10423;
chemical_element;bn:03702142n,bn:20245526n,bn:06379045n;3;53,89,136;106,139,272;2,3,5;NA;NA;2;5;NA;NA;37;75;11.15014;87.09920;NA;0.39261;NA;6.30770;
chemical_element;bn:06440659n,bn:10256153n,bn:06397377n;3;133,93,136;266,146,272;2,5,5;NA;NA;2;5;NA;NA;38;77;30.84921;88.65262;NA;0.42014;NA;8.76243;
chemical_element;bn:00006910n,bn:06562232n,bn:04204476n;3;152,94,44;268,147,88;42,2,5;NA;NA;1;3;NA;NA;36;73;15.12344;17.89615;NA;1.05329;NA;6.53433;
chemical_element;bn:06390543n,bn:06563878n,bn:06276437n;3;136,96,134;272,150,268;5,4,3;NA;NA;2;5;NA;NA;38;77;12.91785;90.24535;NA;0.41105;NA;7.88081;
chemical_element;bn:20245487n,bn:20244606n,bn:20244764n;3;103,91,92;155,142,144;4,3,4;NA;NA;3;6;NA;NA;82;129;9.05244;13.33493;NA;0.63451;NA;7.36267;
chemical_element;bn:00026679n,bn:04297829n,bn:20244446n;3;112,263,91;172,525,142;7,9,2;NA;NA;2;5;NA;NA;40;81;27.48674;98.70377;NA;0.54668;NA;10.47442;
chemical_element;bn:04044050n,bn:10252971n,bn:06037423n;3;219,312,177;438,473,353;7,11,9;NA;NA;5;11;NA;NA;78;157;19.38991;108.53110;NA;0.75639;NA;15.49049;
chemical_element;bn:20243344n,bn:10254280n,bn:01706848n;3;112,94,259;172,147,517;2,3,8;NA;NA;2;5;NA;NA;39;79;17.11975;97.19029;NA;0.45050;NA;10.38046;
chemical_element;bn:20243044n,bn:06245499n,bn:04266196n;3;89,135,139;139,270,278;2,4,8;NA;NA;2;5;NA;NA;38;77;18.39156;109.66574;NA;0.46541;NA;8.07414;
chemical_element;bn:20244660n,bn:02479669n,bn:20243037n;3;92,297,90;144,593,141;3,10,3;NA;NA;2;5;NA;NA;39;79;20.58626;102.45152;NA;0.54343;NA;11.46885;
chemical_element;bn:06465094n,bn:20243353n,bn:10173080n;3;136,112,112;272,172,174;5,4,3;NA;NA;2;5;NA;NA;38;77;17.35291;90.06029;NA;0.45591;NA;9.13752;
chemical_element;bn:10485001n,bn:18160452n,bn:03126876n;3;92,92,182;144,144,364;3,4,2;NA;NA;2;5;NA;NA;40;81;11.69663;36.10250;NA;0.34997;NA;9.03038;
chemical_element;bn:20243697n,bn:02321831n,bn:10460933n;3;95,215,92;148,430,144;3,3,4;NA;NA;2;5;NA;NA;40;81;13.34197;25.60794;NA;0.38307;NA;9.68589;
chemical_element;bn:02074362n,bn:06706415n,bn:01458169n;3;37,96,260;74,150,519;2,2,7;NA;NA;1;3;NA;NA;36;73;19.42139;95.39338;NA;0.38878;NA;8.45874;
chemical_element;bn:10252925n,bn:03968530n,bn:15192619n;3;96,214,137;150,428,274;3,2,6;NA;NA;2;5;NA;NA;38;77;17.91702;99.85613;NA;0.40286;NA;10.11158;
chemical_element;bn:20245061n,bn:10460847n,bn:20244756n;3;91,92,91;142,144,142;3,4,3;NA;NA;3;6;NA;NA;84;132;9.05553;11.98752;NA;0.43938;NA;7.12664;
chemical_element;bn:16172851n,bn:03409619n,bn:20245467n;3;54,41,89;108,82,139;2,1,2;NA;NA;1;3;NA;NA;36;73;7.22471;11.40209;NA;0.24303;NA;4.42633;
chemical_element;bn:10255816n,bn:20245525n,bn:20243663n;3;93,89,95;146,139,148;5,3,3;NA;NA;3;6;NA;NA;82;129;9.01174;13.70194;NA;0.42464;NA;7.29371;
