SEED;UNIT;UNIT_SIZE;SUMMARY_SIZES;WT_SUMMARY_SIZES;SUMMARY_TILDE_SIZES;OLDKER_SIZE;WT_OLDKER_SIZE;NEWKER_SIZE;WT_NEWKER_SIZE;OLDCORE_SIZE;WT_OLDCORE_SIZE;NEWCORE_SIZE;WT_NEWCORE_SIZE;SUMMARY_COMPUTATION_TIME;SUMMARY_TILDE_COMPUTATION_TIME;OLDKER_COMPUTATION_TIME;NEWKER_COMPUTATION_TIME;OLDCORE_COMPUTATION_TIME;NEWCORE_COMPUTATION_TIME;
championship;bn:18174268n,bn:14463413n,bn:15615926n,bn:00965415n;4;130,128,296,132;260,256,590,264;3,3,13,4;NA;NA;2;5;NA;NA;127;255;45.90734;119.78313;NA;0.72936;NA;19.29769;
championship;bn:17747723n,bn:15342128n,bn:00969996n,bn:02576318n;4;129,127,134,130;258,254,268,260;2,2,6,3;NA;NA;1;3;NA;NA;126;253;20.52379;35.58349;NA;0.45410;NA;15.45873;
championship;bn:01053954n,bn:14042242n,bn:17226221n,bn:16047792n;4;162,129,225,238;323,258,450,476;5,2,8,21;NA;NA;2;5;NA;NA;127;255;27.56015;113.79739;NA;0.97202;NA;19.58458;
championship;bn:01541020n,bn:02077862n,bn:01107625n,bn:14533351n;4;127,127,131,143;254,254,262,286;1,2,4,2;NA;NA;1;3;NA;NA;126;253;15.37846;32.82789;NA;0.37986;NA;15.09389;
championship;bn:01975930n,bn:01045564n,bn:04032780n,bn:11224214n;4;128,151,158,131;256,302,316,262;2,3,3,4;NA;NA;1;3;NA;NA;126;253;19.46419;38.37329;NA;0.49425;NA;36.14128;
championship;bn:01007155n,bn:00262611n,bn:01847824n,bn:14443468n;4;152,128,130,158;304,256,260,315;4,2,2,4;NA;NA;2;5;NA;NA;127;255;16.82777;34.89108;NA;0.52947;NA;15.91883;
championship;bn:02338099n,bn:00995697n,bn:03882620n,bn:17316041n;4;127,152,220,263;254,304,440,525;1,4,4,18;NA;NA;1;3;NA;NA;126;253;31.58043;117.99508;NA;0.73056;NA;20.06589;
championship;bn:00218546n,bn:10844636n,bn:02683619n,bn:01972120n;4;131,148,127,150;262,296,254,300;4,5,1,4;NA;NA;1;3;NA;NA;126;253;26.53635;37.44260;NA;0.46611;NA;16.99606;
championship;bn:14492303n,bn:14600430n,bn:01033399n,bn:01007913n;4;229,129,131,127;457,258,262,254;12,2,4,2;NA;NA;2;5;NA;NA;127;255;28.26999;115.37872;NA;0.70239;NA;35.84788;
championship;bn:16929737n,bn:03137923n,bn:16081299n,bn:02232431n;4;229,132,129,152;458,264,258,304;12,5,2,5;NA;NA;2;5;NA;NA;127;255;29.82134;114.84238;NA;0.74932;NA;17.42544;
championship;bn:03794512n,bn:01675468n,bn:13858804n,bn:04294874n;4;128,129,128,152;256,258,256,303;2,3,2,10;NA;NA;2;5;NA;NA;127;255;25.93545;41.24674;NA;0.62667;NA;17.30802;
championship;bn:05266345n,bn:14540286n,bn:03829765n,bn:03678967n;4;135,130,133,168;269,260,266,335;8,3,6,6;NA;NA;2;5;NA;NA;127;255;21.63425;39.21113;NA;0.72640;NA;16.31376;
championship;bn:16896586n,bn:00613855n,bn:02787100n,bn:00537942n;4;129,145,167,127;258,290,333,254;2,2,3,2;NA;NA;2;5;NA;NA;127;255;12.78302;32.28005;NA;0.45446;NA;16.00045;
championship;bn:03637124n,bn:02194366n,bn:02460319n,bn:04015663n;4;127,146,253,170;254,292,380,340;1,2,2,4;NA;NA;1;3;NA;NA;126;253;36.89357;41.95416;NA;0.37400;NA;19.12107;
championship;bn:14174312n,bn:03245175n,bn:17202220n,bn:14910791n;4;129,163,163,231;258,325,326,462;2,3,7,14;NA;NA;2;5;NA;NA;127;255;29.97837;115.97193;NA;0.76526;NA;18.43163;
