SEED;UNIT;UNIT_SIZE;SUMMARY_SIZES;WT_SUMMARY_SIZES;SUMMARY_TILDE_SIZES;OLDKER_SIZE;WT_OLDKER_SIZE;NEWKER_SIZE;WT_NEWKER_SIZE;OLDCORE_SIZE;WT_OLDCORE_SIZE;NEWCORE_SIZE;WT_NEWCORE_SIZE;SUMMARY_COMPUTATION_TIME;SUMMARY_TILDE_COMPUTATION_TIME;OLDKER_COMPUTATION_TIME;NEWKER_COMPUTATION_TIME;OLDCORE_COMPUTATION_TIME;NEWCORE_COMPUTATION_TIME;
championship;bn:15496527n,bn:14831130n,bn:16823305n,bn:02753336n,bn:14249553n,bn:01705827n;6;230,219,144,131,183,130;460,438,288,262,366,260;13,2,5,4,1,3;NA;NA;1;3;NA;NA;126;253;44.87074;126.90613;NA;0.85499;NA;49.79698;
championship;bn:02634489n,bn:15702256n,bn:01649805n,bn:01036899n,bn:05213822n,bn:00135934n;6;127,127,129,152,137,148;254,254,258,304,274,296;1,2,3,4,8,4;NA;NA;1;3;NA;NA;126;253;32.15665;45.58951;NA;0.74032;NA;25.84783;
championship;bn:01005541n,bn:00943343n,bn:03776009n,bn:00836900n,bn:01003899n,bn:00994174n;6;155,128,131,129,163,150;309,256,262,258,325,300;6,2,2,2,6,2;NA;NA;2;5;NA;NA;127;255;25.60028;43.84054;NA;0.86838;NA;27.18794;
championship;bn:03957537n,bn:16726831n,bn:14967963n,bn:14667954n,bn:14862049n,bn:14015848n;6;129,130,129,165,235,226;258,260,258,329,470,452;2,3,2,20,18,9;NA;NA;2;5;NA;NA;127;255;51.00953;127.99195;NA;1.47718;NA;50.96092;
championship;bn:01027910n,bn:15871850n,bn:02685264n,bn:01041794n,bn:01136054n,bn:16544317n;6;128,226,128,167,153,158;256,452,256,333,306,316;2,9,2,5,5,1;NA;NA;1;3;NA;NA;126;253;37.81138;127.86076;NA;0.81453;NA;28.58243;
championship;bn:13947157n,bn:02699033n,bn:16901491n,bn:01040724n,bn:15052133n,bn:16852604n;6;132,129,153,134,153,228;264,258,305,268,305,456;5,2,3,6,6,12;NA;NA;2;5;NA;NA;127;255;46.02964;133.61775;NA;1.12326;NA;48.61981;
championship;bn:04249495n,bn:03560521n,bn:15973771n,bn:01539035n,bn:16056745n,bn:04739412n;6;158,129,227,128,221,131;315,258,454,256,442,262;13,4,10,2,4,2;NA;NA;2;5;NA;NA;127;255;44.89954;124.71738;NA;1.12292;NA;30.10544;
championship;bn:17897607n,bn:14283984n,bn:01003888n,bn:02557874n,bn:16588810n,bn:02167289n;6;130,153,163,129,223,128;260,306,325,258,446,256;3,5,6,2,6,2;NA;NA;2;5;NA;NA;127;255;37.84013;126.74752;NA;0.92504;NA;28.44828;
championship;bn:06790602n,bn:02363221n,bn:02557684n,bn:14280158n,bn:03519310n,bn:00624355n;6;173,127,129,153,146,166;345,254,258,306,292,331;7,1,2,5,2,3;NA;NA;1;3;NA;NA;126;253;50.75960;53.28547;NA;0.72308;NA;28.65936;
championship;bn:02822871n,bn:02067141n,bn:01972128n,bn:02488356n,bn:17235381n,bn:02185630n;6;139,126,129,129,224,127;277,252,258,258,448,254;12,1,4,2,7,2;NA;NA;1;3;NA;NA;126;253;45.13683;129.84899;NA;0.84929;NA;26.85104;
championship;bn:17024804n,bn:02042014n,bn:16922386n,bn:00234597n,bn:16650025n,bn:16900651n;6;220,129,129,151,130,129;440,258,258,302,260,258;5,3,2,5,2,2;NA;NA;2;5;NA;NA;127;255;32.75376;119.50405;NA;0.83333;NA;27.64495;
championship;bn:18111390n,bn:02755630n,bn:01695963n,bn:03681616n,bn:15015021n,bn:04281165n;6;130,132,129,127,222,147;260,264,258,254,444,294;3,4,2,1,5,2;NA;NA;1;3;NA;NA;126;253;59.26305;125.40956;NA;0.66410;NA;27.45115;
championship;bn:02814323n,bn:02978400n,bn:01053962n,bn:01005573n,bn:02616738n,bn:03056956n;6;150,126,162,155,127,128;300,252,323,309,254,256;5,1,5,7,2,1;NA;NA;1;3;NA;NA;126;253;35.34789;48.84072;NA;0.71937;NA;27.86035;
championship;bn:00416163n,bn:17228511n,bn:02614568n,bn:02212489n,bn:01351411n,bn:01082015n;6;129,224,126,127,130,148;258,448,252,254,260,296;2,7,1,2,3,3;NA;NA;1;3;NA;NA;126;253;32.92389;145.00725;NA;0.67146;NA;27.76773;
championship;bn:14430375n,bn:01955706n,bn:06480861n,bn:03717548n,bn:02321843n,bn:01633414n;6;129,160,148,154,132,130;258,320,296,308,264,260;3,4,3,5,4,3;NA;NA;2;5;NA;NA;127;255;34.92699;50.10537;NA;0.87472;NA;26.47216;
championship;bn:15490402n,bn:02366062n,bn:17114949n,bn:15687928n,bn:16885661n,bn:14877256n;6;128,130,229,131,226,220;256,260,458,262,452,440;2,4,12,3,9,3;NA;NA;1;3;NA;NA;126;253;41.57083;119.75704;NA;1.00149;NA;30.28124;
championship;bn:14835304n,bn:17077981n,bn:00273750n,bn:01133540n,bn:15952087n,bn:02605199n;6;219,128,161,152,224,128;438,256,322,304,448,256;2,2,5,4,7,2;NA;NA;1;3;NA;NA;126;253;39.87150;127.02178;NA;0.77430;NA;50.56387;
championship;bn:01971118n,bn:02166299n,bn:04023792n,bn:02426093n,bn:01289707n,bn:16318678n;6;127,129,169,129,127,130;254,258,337,258,254,260;2,2,3,2,1,3;NA;NA;1;3;NA;NA;126;253;23.53535;36.95015;NA;0.57511;NA;26.05480;
championship;bn:01033368n,bn:09022421n,bn:14031773n,bn:14280849n,bn:03306030n,bn:02705122n;6;131,150,258,130,128,129;262,300,515,260,256,258;4,4,11,3,2,2;NA;NA;2;5;NA;NA;127;255;47.81783;127.82326;NA;0.96083;NA;28.74266;
championship;bn:16012302n,bn:14623963n,bn:17065307n,bn:02538345n,bn:01057575n,bn:00188720n;6;149,130,229,128,130,133;297,260,458,256,260,266;3,2,12,2,3,8;NA;NA;2;5;NA;NA;127;255;57.07558;121.33976;NA;1.05514;NA;28.73106;
championship;bn:00203060n,bn:01018392n,bn:01045454n,bn:03526070n,bn:13892570n,bn:16901477n;6;132,129,151,281,227,153;264,258,302,562,454,305;5,2,3,9,10,3;NA;NA;2;5;NA;NA;127;255;41.90264;128.16550;NA;1.14125;NA;30.45430;
championship;bn:15603943n,bn:01298449n,bn:01819776n,bn:16673494n,bn:02162413n,bn:01045460n;6;255,150,130,225,162,151;509,300,260,450,324,302;10,2,2,8,1,3;NA;NA;1;3;NA;NA;126;253;42.24634;125.17366;NA;0.83675;NA;50.35038;
championship;bn:00367628n,bn:13930529n,bn:03766575n,bn:15999422n,bn:00995658n,bn:02499049n;6;130,153,137,231,152,148;260,305,274,461,304,296;3,4,1,14,4,4;NA;NA;1;3;NA;NA;126;253;46.66212;125.80318;NA;0.92008;NA;28.42239;
championship;bn:02232447n,bn:02507759n,bn:00868162n,bn:17944202n,bn:01804806n,bn:01012312n;6;152,131,132,130,129,163;304,262,264,260,258,325;5,3,4,3,2,5;NA;NA;2;5;NA;NA;127;255;29.51820;48.41907;NA;0.95278;NA;26.76841;
championship;bn:01023337n,bn:02465284n,bn:16152197n,bn:13971699n,bn:02087992n,bn:00744149n;6;143,152,130,232,127,144;286,304,260,464,254,288;2,4,3,15,2,2;NA;NA;2;5;NA;NA;127;255;42.37596;128.07202;NA;0.99555;NA;49.18111;
championship;bn:15286324n,bn:03883424n,bn:02898516n,bn:01886115n,bn:14128236n,bn:00995670n;6;129,127,133,153,218,152;258,254,266,306,436,304;2,1,5,5,3,4;NA;NA;1;3;NA;NA;126;253;31.42414;116.99511;NA;0.70276;NA;27.83685;
