SEED;UNIT;UNIT_SIZE;SUMMARY_SIZES;WT_SUMMARY_SIZES;SUMMARY_TILDE_SIZES;OLDKER_SIZE;WT_OLDKER_SIZE;NEWKER_SIZE;WT_NEWKER_SIZE;OLDCORE_SIZE;WT_OLDCORE_SIZE;NEWCORE_SIZE;WT_NEWCORE_SIZE;SUMMARY_COMPUTATION_TIME;SUMMARY_TILDE_COMPUTATION_TIME;OLDKER_COMPUTATION_TIME;NEWKER_COMPUTATION_TIME;OLDCORE_COMPUTATION_TIME;NEWCORE_COMPUTATION_TIME;
scientist;bn:00801997n,bn:04702553n;2;307,256;613,511;10,8;NA;NA;7;14;NA;NA;254;508;16.48701;162.71664;NA;0.48755;NA;11.65495;
scientist;bn:03290024n,bn:14371136n;2;257,256;513,511;10,9;NA;NA;6;12;NA;NA;253;506;18.17709;162.61435;NA;0.51648;NA;10.25187;
scientist;bn:00352021n,bn:00228050n;2;287,258;573,515;11,6;NA;NA;5;10;NA;NA;252;504;18.50420;161.21496;NA;0.45447;NA;11.14251;
scientist;bn:00433596n,bn:00942031n;2;260,256;518,512;12,7;NA;NA;5;11;NA;NA;252;505;37.08755;171.98698;NA;0.49781;NA;11.60299;
scientist;bn:00134895n,bn:03222319n;2;261,262;522,522;10,13;NA;NA;6;13;NA;NA;255;511;16.30855;159.62524;NA;0.57934;NA;10.70402;
scientist;bn:06549746n,bn:03337284n;2;256,256;511,512;8,5;NA;NA;3;7;NA;NA;250;501;14.71074;159.54534;NA;0.37775;NA;10.27739;
scientist;bn:08426411n,bn:06385175n;2;255,262;509,524;7,4;NA;NA;4;9;NA;NA;251;503;14.13106;158.58535;NA;0.34028;NA;11.07949;
scientist;bn:05387639n,bn:00519806n;2;253,256;505,512;6,5;NA;NA;4;9;NA;NA;251;503;14.45003;156.31695;NA;0.34161;NA;10.56997;
scientist;bn:02048193n,bn:02851732n;2;269,254;537,507;22,7;NA;NA;6;12;NA;NA;253;506;41.94805;170.52341;NA;0.66827;NA;11.80390;
scientist;bn:00903189n,bn:14031732n;2;254,260;508,519;6,13;NA;NA;5;11;NA;NA;252;505;15.96969;157.23317;NA;0.48564;NA;10.18766;
scientist;bn:02930130n,bn:03739986n;2;265,268;527,534;12,21;NA;NA;7;14;NA;NA;254;508;19.50920;159.68828;NA;0.76949;NA;10.93078;
scientist;bn:05443443n,bn:00696701n;2;253,310;505,620;6,8;NA;NA;5;11;NA;NA;252;505;20.70567;166.83037;NA;0.39931;NA;11.44305;
scientist;bn:03333509n,bn:08356900n;2;307,258;612,515;9,11;NA;NA;6;12;NA;NA;253;506;19.94402;168.32754;NA;0.50889;NA;11.52164;
scientist;bn:02228133n,bn:02625925n;2;263,256;525,511;16,8;NA;NA;5;10;NA;NA;252;504;20.89932;161.54730;NA;0.58299;NA;10.87728;
