SEED;UNIT;UNIT_SIZE;SUMMARY_SIZES;WT_SUMMARY_SIZES;CAN_SIZE;WT_CAN_SIZE;SUMMARY_COMPUTATION_TIME;CAN_COMPUTATION_TIME;
vehicle;bn:00549779n,bn:16977630n;2;66,158;132,316;9751;19503;13.13105;62.43382;
vehicle;bn:01310216n,bn:01041001n;2;65,226;130,452;14495;28991;9.81397;82.98769;
vehicle;bn:16552737n,bn:02677091n;2;63,155;126,310;9300;18601;10.97442;60.75812;
vehicle;bn:01147274n,bn:01468960n;2;171,151;342,302;24900;49801;13.79733;151.91879;
vehicle;bn:03691617n,bn:00663455n;2;152,152;304,304;22651;45303;11.06384;139.64522;
vehicle;bn:14180896n,bn:04708559n;2;64,84;127,168;5208;10417;7.14578;42.63708;
vehicle;bn:00314706n,bn:01079422n;2;80,78;160,156;6240;12481;5.43228;26.57030;
vehicle;bn:06365949n,bn:02583635n;2;246,66;492,132;15860;31721;12.13930;89.39086;
vehicle;bn:02398207n,bn:02001293n;2;61,69;122,138;4148;8297;5.76433;17.80948;
vehicle;bn:01050432n,bn:01617953n;2;66,68;132,136;4290;8581;7.59730;37.56555;
vehicle;bn:00818298n,bn:03287243n;2;67,66;134,132;4291;8583;6.06394;18.27968;
vehicle;bn:17608892n,bn:03691504n;2;62,151;124,302;9300;18601;7.38006;58.88807;
vehicle;bn:00355490n,bn:01189833n;2;244,129;488,197;16456;32913;12.90953;111.37924;
vehicle;bn:15901927n,bn:01730205n;2;62,66;124,132;3965;7931;6.52999;17.17351;
vehicle;bn:15152257n,bn:00243351n;2;249,165;496,330;40016;80033;16.02433;285.66444;
vehicle;bn:05198787n,bn:03534847n;2;84,204;168,407;14532;29065;21.89448;86.01263;
vehicle;bn:00537234n,bn:01759117n;2;61,155;122,310;9150;18301;27.87436;41.13872;
vehicle;bn:00553275n,bn:03972954n;2;67,77;134,154;4875;9751;8.73093;21.27627;
vehicle;bn:00232857n,bn:03023574n;2;233,226;465,452;47968;95937;22.97381;364.30085;
vehicle;bn:03512621n,bn:02352601n;2;251,84;500,168;20412;40825;17.80724;114.06915;
vehicle;bn:01733703n,bn:08362283n;2;72,65;144,130;4288;8577;11.55373;18.70344;
vehicle;bn:17232948n,bn:00659548n;2;60,63;120,126;3660;7321;6.58664;33.85041;
vehicle;bn:02391708n,bn:01819081n;2;223,69;446,138;14388;28777;16.51238;82.13614;
vehicle;bn:07815179n,bn:03124261n;2;154,142;308,284;21300;42601;12.15282;137.87320;
vehicle;bn:02811326n,bn:03671256n;2;61,72;122,144;4392;8785;5.25630;19.11881;
