SEED;UNIT;UNIT_SIZE;SUMMARY_SIZES;WT_SUMMARY_SIZES;CAN_SIZE;WT_CAN_SIZE;SUMMARY_COMPUTATION_TIME;CAN_COMPUTATION_TIME;
scientist;bn:01128978n,bn:01500830n;2;273,255;545,510;66795;133591;28.99613;455.77261;
scientist;bn:01571438n,bn:02514805n;2;255,254;509,507;62253;124506;20.06011;459.12015;
scientist;bn:01028433n,bn:00836957n;2;305,258;609,515;75554;151108;18.38886;583.22757;
scientist;bn:01176167n,bn:01444371n;2;256,310;511,618;76108;152216;21.66429;523.02302;
scientist;bn:02404880n,bn:00548705n;2;268,273;535,545;67505;135010;26.15531;516.21393;
scientist;bn:01004529n,bn:05307071n;2;218,255;436,509;54000;108001;18.77887;377.43441;
scientist;bn:00486175n,bn:00173406n;2;260,251;518,502;62750;125501;20.26761;460.38044;
scientist;bn:00243080n,bn:01226621n;2;292,307;583,614;88147;176295;17.32231;652.40227;
scientist;bn:00835204n,bn:08564061n;2;253,256;506,511;62499;124999;19.61001;448.32841;
scientist;bn:01145350n,bn:02436240n;2;267,262;534,523;65021;130043;19.68444;504.18939;
scientist;bn:04858999n,bn:03595677n;2;270,266;539,531;66504;133008;22.73620;513.97256;
scientist;bn:03409811n,bn:00040213n;2;276,522;551,855;77332;154664;34.51908;528.26244;
scientist;bn:01214315n,bn:03301240n;2;260,324;520,646;76128;152257;28.61775;539.21250;
scientist;bn:04068132n,bn:05242938n;2;276,305;551,609;75006;150013;26.85541;549.28401;
scientist;bn:00894778n,bn:02104697n;2;256,264;511,527;63255;126510;19.77155;444.58615;
scientist;bn:01317831n,bn:01953921n;2;257,265;514,529;63763;127527;27.21629;466.12078;
scientist;bn:01334197n,bn:05482870n;2;305,258;609,515;75003;150006;23.56782;567.11089;
scientist;bn:02562348n,bn:01130264n;2;260,245;520,490;61488;122977;17.51613;440.79817;
scientist;bn:03760972n,bn:03279775n;2;259,261;518,521;63507;127015;20.47104;480.19450;
scientist;bn:03829343n,bn:02044612n;2;347,260;694,519;86443;172887;18.38824;613.45074;
scientist;bn:03591523n,bn:03096084n;2;260,256;519,512;65276;130553;31.61507;494.90867;
