SEED;UNIT;UNIT_SIZE;SUMMARY_SIZES;WT_SUMMARY_SIZES;SUMMARY_TILDE_SIZES;OLDKER_SIZE;WT_OLDKER_SIZE;NEWKER_SIZE;WT_NEWKER_SIZE;OLDCORE_SIZE;WT_OLDCORE_SIZE;NEWCORE_SIZE;WT_NEWCORE_SIZE;SUMMARY_COMPUTATION_TIME;SUMMARY_TILDE_COMPUTATION_TIME;OLDKER_COMPUTATION_TIME;NEWKER_COMPUTATION_TIME;OLDCORE_COMPUTATION_TIME;NEWCORE_COMPUTATION_TIME;
comune;bn:03172263n,bn:03537958n,bn:03520681n,bn:01599702n;4;319,326,320,331;638,652,640,662;10,18,12,22;6;13;6;13;NA;NA;314;629;42.26846;157.08519;135.17462;2.01342;NA;41.38227;
comune;bn:03497859n,bn:03467149n,bn:03500346n,bn:03503470n;4;322,320,322,322;644,640,644,644;14,11,14,14;6;13;6;13;NA;NA;314;629;59.20083;158.75619;283.44108;1.72421;NA;41.21562;
comune;bn:03447475n,bn:03538702n,bn:03238361n,bn:03420413n;4;316,317,322,324;632,634,644,648;7,9,13,15;6;13;6;13;NA;NA;314;629;33.41245;177.79519;25.14628;1.52079;NA;41.63439;
comune;bn:01933145n,bn:03527563n,bn:03519066n,bn:03525044n;4;329,321,319,318;658,642,638,636;20,13,11,10;6;13;6;13;NA;NA;314;629;37.28930;157.69305;99.12277;1.78582;NA;41.71280;
comune;bn:03503322n,bn:03538581n,bn:03527642n,bn:02214215n;4;318,321,317,320;636,642,634,640;10,13,8,11;6;13;6;13;NA;NA;314;629;33.55920;157.89243;30.20321;1.51393;NA;61.44107;
comune;bn:03492869n,bn:03424600n,bn:03523194n,bn:01164138n;4;319,317,322,323;638,634,644,646;11,8,14,14;6;13;6;13;NA;NA;314;629;33.61496;157.86861;47.92501;1.60067;NA;41.55495;
comune;bn:03523279n,bn:03522957n,bn:03419961n,bn:03531865n;4;321,320,321,320;642,640,642,640;13,12,12,12;7;15;7;15;NA;NA;315;631;34.22529;159.03111;140.25981;1.72687;NA;66.57012;
comune;bn:03480426n,bn:03529923n,bn:03503318n,bn:03520122n;4;322,320,322,320;644,640,644,640;14,12,13,12;6;13;6;13;NA;NA;314;629;34.92353;154.17161;184.62180;1.72033;NA;42.39607;
comune;bn:03522140n,bn:03530329n,bn:03467149n,bn:03447449n;4;320,318,320,320;640,636,640,640;12,10,11,11;6;13;6;13;NA;NA;314;629;32.26893;156.97823;96.78866;1.59969;NA;63.49961;
comune;bn:00209588n,bn:03522334n,bn:03501731n,bn:03492737n;4;321,319,319,322;642,638,638,644;12,11,11,14;6;13;6;13;NA;NA;314;629;31.26183;163.23255;126.37567;1.59743;NA;41.89512;
