SEED;UNIT;UNIT_SIZE;SUMMARY_SIZES;WT_SUMMARY_SIZES;CAN_SIZE;WT_CAN_SIZE;SUMMARY_COMPUTATION_TIME;CAN_COMPUTATION_TIME;
championship;bn:16918050n,bn:03395989n;2;152,157;304,313;23245;46491;12.89751;171.25535;
championship;bn:14593022n,bn:00218477n;2;143,131;286,262;18177;36355;12.28399;120.73436;
championship;bn:00768389n,bn:03897724n;2;145,128;290,256;18289;36579;9.32273;102.32844;
championship;bn:03400372n,bn:16699829n;2;127,128;254,256;16129;32259;11.21752;117.64219;
championship;bn:03627000n,bn:01018392n;2;128,129;256,258;16257;32515;11.16005;117.41714;
championship;bn:16631803n,bn:02595458n;2;153,153;305,306;22501;45003;15.87830;148.55747;
championship;bn:16510403n,bn:03383737n;2;152,128;304,256;19051;38103;14.41533;129.42573;
championship;bn:01012286n,bn:15016874n;2;164,134;327,268;20643;41287;19.87490;139.67868;
championship;bn:01805599n,bn:16945757n;2;299,225;597,450;64095;128191;26.20069;499.94574;
championship;bn:02496740n,bn:16558212n;2;245,238;490,476;52542;105085;25.23779;388.97339;
championship;bn:15672244n,bn:17407378n;2;151,130;302,260;18672;37345;16.69499;110.56590;
championship;bn:01640692n,bn:03595996n;2;162,158;324,315;24650;49301;16.77230;181.79775;
championship;bn:02718192n,bn:01375072n;2;152,149;304,298;21905;43811;11.94091;150.91130;
championship;bn:04021951n,bn:17222305n;2;129,226;258,452;27905;55811;16.24967;198.06037;
championship;bn:01634442n,bn:03613989n;2;146,131;292,262;18706;37413;10.62392;115.57332;
championship;bn:17330594n,bn:02073736n;2;127,127;254,254;16002;32005;11.40795;97.65946;
championship;bn:00537975n,bn:16466396n;2;127,128;254,256;15877;31755;10.98023;110.60537;
championship;bn:15156422n,bn:03616793n;2;130,154;260,308;19202;38405;11.81051;118.46007;
championship;bn:01401000n,bn:02949639n;2;126,128;252,256;16002;32005;9.04853;113.26060;
championship;bn:16074758n,bn:17232409n;2;129,226;258,451;27905;55811;16.05414;195.65038;
championship;bn:00174324n,bn:17235375n;2;132,229;264,458;28123;56247;17.44669;173.78802;
championship;bn:04250387n,bn:02743968n;2;129,128;258,256;16257;32515;8.78432;115.08172;
championship;bn:02504819n,bn:16363139n;2;127,231;254,462;27469;54939;14.73934;193.84054;
championship;bn:01703448n,bn:01040737n;2;128,132;256,264;16384;32769;11.41582;96.73423;
championship;bn:02983687n,bn:04742839n;2;128,223;256,446;27687;55375;15.54279;169.11520;
championship;bn:14519869n,bn:02677085n;2;143,268;286,412;18035;36071;14.27055;125.66086;
championship;bn:04812447n,bn:02529972n;2;220,151;440,302;32265;64531;12.53560;242.52926;
championship;bn:03780873n,bn:02605322n;2;127,128;254,256;16003;32007;9.44437;95.87549;
