UNIT;SEED;SIZE;TILDE;NEW;REALTIME;CHARACTERIZATION
bn:01858264n,bn:01413725n;university;2;true;true;0.665;2[o     0.509] INSTANCE_OF(X, bn:00079152n)
bn:02930274n,bn:02195970n;university;2;true;true;0.663;2[o     0.515] INSTANCE_OF(X, bn:00079152n), COUNTRY(X, y_0)
bn:01848280n,bn:01225150n;university;2;true;true;0.656;2[o     0.503] INSTANCE_OF(X, bn:00079152n)
bn:03297343n,bn:00176374n;university;2;true;true;0.662;2[o     0.509] INSTANCE_OF(X, bn:00079152n), COUNTRY(X, y_0)
bn:03762787n,bn:02081021n;university;2;true;true;0.657;2[o     0.503] INSTANCE_OF(X, bn:00079152n), COUNTRY(X, y_0), LOCATED_IN_THE_ADMINISTRATIVE_TERRITORIAL_ENTITY(X, y_1)
bn:02062835n,bn:03681483n;university;2;true;true;0.665;2[o     0.510] INSTANCE_OF(X, bn:00079152n), LOCATED_IN_THE_ADMINISTRATIVE_TERRITORIAL_ENTITY(X, y_0), COUNTRY(X, y_1)
bn:02178633n,bn:01044054n;university;2;true;true;0.665;2[o     0.511] INSTANCE_OF(X, bn:00079152n), COUNTRY(X, y_0), LOCATED_IN_THE_ADMINISTRATIVE_TERRITORIAL_ENTITY(X, y_1)
bn:01611691n,bn:03096878n;university;2;true;true;0.656;2[o     0.502] INSTANCE_OF(X, bn:00079152n), LOCATED_IN_THE_ADMINISTRATIVE_TERRITORIAL_ENTITY(X, y_0), COUNTRY(X, y_1)
bn:00736414n,bn:17484054n;university;2;true;true;0.665;2[o     0.510] INSTANCE_OF(X, bn:00079152n)
bn:01333415n,bn:14023949n;university;2;true;true;0.766;2[o     0.597] INSTANCE_OF(X, bn:00079152n)
bn:01526872n,bn:00134117n;university;2;true;true;0.656;2[o     0.515] INSTANCE_OF(X, bn:00079152n)
bn:01328047n,bn:01687378n;university;2;true;true;0.665;2[o     0.510] INSTANCE_OF(X, bn:00079152n), COUNTRY(X, y_0)
bn:02270077n,bn:00713749n;university;2;true;true;0.657;2[o     0.517] INSTANCE_OF(X, bn:00079152n), LOCATED_IN_THE_ADMINISTRATIVE_TERRITORIAL_ENTITY(X, y_0), COUNTRY(X, y_1)
bn:00653203n,bn:13916290n;university;2;true;true;0.665;2[o     0.507] INSTANCE_OF(X, bn:00079152n)
bn:00825797n,bn:02390294n;university;2;true;true;0.663;2[o     0.521] INSTANCE_OF(X, bn:00079152n)
bn:00833397n,bn:01123137n;university;2;true;true;0.657;2[o     0.505] INSTANCE_OF(X, bn:00079152n), COUNTRY(X, y_0), LOCATED_IN_THE_ADMINISTRATIVE_TERRITORIAL_ENTITY(X, y_1)
bn:00605631n,bn:00904850n;university;2;true;true;0.664;2[o     0.508] INSTANCE_OF(X, bn:00079152n)
bn:03552490n,bn:02766516n;university;2;true;true;0.662;2[o     0.497] INSTANCE_OF(X, bn:00079152n), COUNTRY(X, y_0)
bn:01346768n,bn:02049526n;university;2;true;true;0.657;2[o     0.511] INSTANCE_OF(X, bn:00079152n)
bn:02302487n,bn:00944036n;university;2;true;true;0.661;2[o     0.488] INSTANCE_OF(X, bn:00939716n), COUNTRY(X, y_0)
bn:01775497n,bn:03852240n;university;2;true;true;0.664;2[o     0.511] INSTANCE_OF(X, bn:00079152n), COUNTRY(X, y_0)
bn:00158528n,bn:03365773n;university;2;true;true;0.655;2[o     0.513] INSTANCE_OF(X, bn:00079152n)
bn:01205941n,bn:02979723n;university;2;true;true;0.663;2[o     0.520] INSTANCE_OF(X, bn:00079152n), COUNTRY(X, y_0)
bn:03094990n,bn:02029495n;university;2;true;true;0.655;2[o     0.507] COUNTRY(X, bn:00003341n), INSTANCE_OF(X, bn:00079152n), LOCATED_IN_THE_ADMINISTRATIVE_TERRITORIAL_ENTITY(X, y_0)
bn:00582651n,bn:00829400n;university;2;true;true;0.662;2[o     0.504] INSTANCE_OF(X, bn:00079152n), LOCATED_IN_THE_ADMINISTRATIVE_TERRITORIAL_ENTITY(X, y_0), COUNTRY(X, y_1)
bn:15043439n,bn:07881825n;university;2;true;true;0.664;2[o     0.514] INSTANCE_OF(X, bn:00079152n)
bn:02434516n,bn:03517204n;university;2;true;true;0.677;2[o     0.515] INSTANCE_OF(X, bn:00079152n), COUNTRY(X, y_0)
bn:14116417n,bn:03891731n;university;2;true;true;0.655;2[o     0.504] INSTANCE_OF(X, bn:00079152n), COUNTRY(X, y_0)
bn:02245804n,bn:02392236n;university;2;true;true;0.656;2[o     0.503] INSTANCE_OF(X, bn:00079152n)
bn:02618047n,bn:02159698n;university;2;true;true;0.664;2[o     0.516] INSTANCE_OF(X, bn:00079152n)
bn:15066290n,bn:02558072n;university;2;true;true;0.664;2[o     0.510] INSTANCE_OF(X, bn:00079152n), LOCATED_IN_THE_ADMINISTRATIVE_TERRITORIAL_ENTITY(X, y_0), COUNTRY(X, y_1)
bn:00949053n,bn:15684658n;university;2;true;true;0.656;2[o     0.516] INSTANCE_OF(X, bn:00079152n), COUNTRY(X, y_0)
bn:03511058n,bn:00518735n;university;2;true;true;0.657;2[o     0.509] INSTANCE_OF(X, bn:00079152n), COUNTRY(X, y_0)
bn:00128763n,bn:00697644n;university;2;true;true;0.657;2[o     0.508] INSTANCE_OF(X, bn:00079152n), COUNTRY(X, y_0)
bn:03812722n,bn:03270470n;university;2;true;true;0.665;2[o     0.516] INSTANCE_OF(X, bn:00079152n), COUNTRY(X, y_0), LOCATED_IN_THE_ADMINISTRATIVE_TERRITORIAL_ENTITY(X, y_1)
bn:03711709n,bn:03645061n;university;2;true;true;0.657;2[o     0.506] INSTANCE_OF(X, bn:00079152n), COUNTRY(X, y_0), LOCATED_IN_THE_ADMINISTRATIVE_TERRITORIAL_ENTITY(X, y_1)
bn:01093125n,bn:15699807n;university;2;true;true;0.666;2[o     0.506] INSTANCE_OF(X, bn:00079152n)
