SEED;UNIT;UNIT_SIZE;SUMMARY_SIZES;WT_SUMMARY_SIZES;SUMMARY_TILDE_SIZES;OLDKER_SIZE;WT_OLDKER_SIZE;NEWKER_SIZE;WT_NEWKER_SIZE;OLDCORE_SIZE;WT_OLDCORE_SIZE;NEWCORE_SIZE;WT_NEWCORE_SIZE;SUMMARY_COMPUTATION_TIME;SUMMARY_TILDE_COMPUTATION_TIME;OLDKER_COMPUTATION_TIME;NEWKER_COMPUTATION_TIME;OLDCORE_COMPUTATION_TIME;NEWCORE_COMPUTATION_TIME;
band;bn:03336032n,bn:03655315n,bn:09244253n;3;180,124,129;359,248,258;5,2,7;2;5;2;5;NA;NA;124;249;15.27039;35.15203;2.91191;0.43606;NA;11.94121;
band;bn:02746550n,bn:03873827n,bn:00921512n;3;124,126,124;248,252,248;1,3,1;1;3;1;3;NA;NA;122;245;18.55791;36.84564;0.06340;0.30084;NA;14.41380;
band;bn:01947342n,bn:02909656n,bn:01606272n;3;124,279,124;248,556,248;3,12,1;1;3;1;3;NA;NA;122;245;22.43907;115.63338;0.88026;0.44959;NA;13.42235;
band;bn:00802017n,bn:03308748n,bn:16899321n;3;123,137,122;246,274,244;2,1,1;1;3;1;3;NA;NA;122;245;10.89887;28.51390;0.05006;0.19652;NA;10.30051;
band;bn:01312592n,bn:00310406n,bn:01683312n;3;123,125,125;246,250,250;2,1,2;1;3;1;3;NA;NA;122;245;30.67805;30.11771;0.05193;0.22292;NA;10.83093;
band;bn:03573490n,bn:00370402n,bn:03216600n;3;124,126,178;248,252,356;2,4,2;2;5;2;5;NA;NA;124;249;13.31585;33.13365;2.30617;0.33559;NA;11.96259;
band;bn:03655315n,bn:02745176n,bn:01913944n;3;124,124,124;248,248,248;2,2,2;2;5;2;5;NA;NA;124;249;9.79183;29.38204;2.26481;0.28488;NA;9.96767;
band;bn:02893645n,bn:16475933n,bn:03824891n;3;126,124,178;252,248,356;2,2,3;2;5;2;5;NA;NA;124;249;11.47133;33.23650;2.25808;0.29257;NA;11.69425;
band;bn:00952082n,bn:17642608n,bn:00456989n;3;127,124,179;254,248,358;4,1,4;1;3;1;3;NA;NA;122;245;15.70996;35.61661;0.05063;0.29474;NA;11.45093;
band;bn:01762618n,bn:02627429n,bn:01987640n;3;124,181,124;248,362,248;2,5,2;2;5;2;5;NA;NA;124;249;13.75963;33.55269;2.28356;0.33619;NA;11.52732;
band;bn:02613898n,bn:17337559n,bn:00484507n;3;125,124,125;250,248,250;3,2,3;2;5;2;5;NA;NA;124;249;11.65939;30.83104;2.28899;0.33745;NA;10.49082;
band;bn:00172692n,bn:02975883n,bn:02093476n;3;124,124,125;248,248,250;2,2,3;2;5;2;5;NA;NA;124;249;10.95381;29.96383;2.27165;0.29200;NA;28.97091;
band;bn:02767077n,bn:03387545n,bn:02062613n;3;125,125,128;250,250,256;3,3,6;2;5;2;5;NA;NA;124;249;12.70824;29.97997;2.27797;0.42608;NA;10.09956;
band;bn:00835154n,bn:01686093n,bn:03258700n;3;127,126,124;253,252,248;5,4,2;2;5;2;5;NA;NA;124;249;13.25339;30.46258;2.91031;0.37947;NA;10.50527;
band;bn:03883869n,bn:02001428n,bn:02415613n;3;126,126,124;252,252,248;4,4,2;2;5;2;5;NA;NA;124;249;12.88625;32.41086;2.27517;0.36346;NA;10.36425;
