SEED;UNIT;UNIT_SIZE;SUMMARY_SIZES;WT_SUMMARY_SIZES;SUMMARY_TILDE_SIZES;OLDKER_SIZE;WT_OLDKER_SIZE;NEWKER_SIZE;WT_NEWKER_SIZE;OLDCORE_SIZE;WT_OLDCORE_SIZE;NEWCORE_SIZE;WT_NEWCORE_SIZE;SUMMARY_COMPUTATION_TIME;SUMMARY_TILDE_COMPUTATION_TIME;OLDKER_COMPUTATION_TIME;NEWKER_COMPUTATION_TIME;OLDCORE_COMPUTATION_TIME;NEWCORE_COMPUTATION_TIME;
actor;bn:00915979n,bn:02426205n;2;260,265;519,528;6,12;NA;NA;4;8;NA;NA;255;510;24.23652;173.18000;NA;0.48069;NA;28.16885;
actor;bn:15939213n,bn:05144812n;2;257,256;512,512;5,5;NA;NA;4;9;NA;NA;255;511;14.74526;159.74349;NA;0.33441;NA;10.48269;
actor;bn:02688185n,bn:05472498n;2;260,256;519,511;8,5;NA;NA;5;10;NA;NA;256;512;19.60261;169.52079;NA;0.38491;NA;11.13392;
actor;bn:08476136n,bn:03875359n;2;255,258;510,515;4,7;NA;NA;4;9;NA;NA;255;511;16.31988;163.68664;NA;0.35146;NA;10.73788;
actor;bn:03340439n,bn:02366938n;2;259,270;517,538;8,10;NA;NA;6;12;NA;NA;257;514;15.62709;168.98959;NA;0.49470;NA;10.98145;
actor;bn:02355295n,bn:02786318n;2;257,259;513,518;6,8;NA;NA;4;9;NA;NA;255;511;17.22969;163.13698;NA;0.40989;NA;30.82673;
actor;bn:02812478n,bn:04837651n;2;257,259;513,517;5,8;NA;NA;5;10;NA;NA;256;512;21.21278;169.57803;NA;0.38988;NA;14.10767;
actor;bn:15492993n,bn:01557848n;2;266,256;531,511;10,5;NA;NA;6;12;NA;NA;257;514;25.92851;167.45658;NA;0.42941;NA;12.24018;
actor;bn:03685106n,bn:00522510n;2;255,272;509,543;4,13;NA;NA;4;8;NA;NA;255;510;27.33558;164.61300;NA;0.47082;NA;11.09808;
actor;bn:02912715n,bn:01013749n;2;263,331;525,661;12,8;NA;NA;5;10;NA;NA;256;512;20.61616;174.23550;NA;0.52059;NA;12.18846;
actor;bn:03451315n,bn:05473584n;2;260,257;519,514;7,6;NA;NA;4;9;NA;NA;255;511;35.66451;172.26796;NA;0.37568;NA;11.64048;
actor;bn:00894109n,bn:00518122n;2;256,268;511,535;5,6;NA;NA;5;10;NA;NA;256;512;16.91391;162.18917;NA;0.35618;NA;10.93066;
actor;bn:03581893n,bn:03191399n;2;256,258;511,515;5,6;NA;NA;5;10;NA;NA;256;512;16.05043;160.60564;NA;0.35277;NA;10.72303;
actor;bn:15903232n,bn:03252928n;2;258,267;515,533;7,8;NA;NA;6;12;NA;NA;257;514;14.95015;159.35343;NA;0.44576;NA;10.77605;
actor;bn:04704838n,bn:02035319n;2;254,257;507,513;3,6;NA;NA;3;6;NA;NA;254;508;15.01124;158.76878;NA;0.29346;NA;10.12444;
actor;bn:10822527n,bn:06761648n;2;256,254;511,507;5,3;NA;NA;3;6;NA;NA;254;508;16.19719;165.45894;NA;0.27985;NA;30.02984;
actor;bn:14513033n,bn:04967027n;2;257,257;514,513;6,6;NA;NA;5;11;NA;NA;256;513;16.29063;162.32175;NA;0.39885;NA;10.79235;
actor;bn:01676958n,bn:02753853n;2;266,261;530,522;9,7;NA;NA;4;9;NA;NA;255;511;25.37195;169.90516;NA;0.44027;NA;11.25542;
actor;bn:00419378n,bn:04971622n;2;257,255;513,509;6,4;NA;NA;3;6;NA;NA;254;508;16.76931;160.88775;NA;0.31787;NA;10.67980;
actor;bn:10748570n,bn:15857631n;2;256,264;511,527;5,7;NA;NA;5;10;NA;NA;256;512;15.09570;159.93715;NA;0.37490;NA;10.92765;
actor;bn:01504104n,bn:00551877n;2;260,261;518,521;9,4;NA;NA;4;8;NA;NA;255;510;15.99987;161.84061;NA;0.39071;NA;30.02061;
actor;bn:03445787n,bn:15717100n;2;257,258;513,514;5,7;NA;NA;4;8;NA;NA;255;510;14.90407;161.12680;NA;0.37161;NA;10.40810;
actor;bn:10862126n,bn:01560715n;2;255,264;509,528;4,9;NA;NA;4;9;NA;NA;255;511;19.50166;167.70480;NA;0.37925;NA;10.84008;
actor;bn:01401853n,bn:05009528n;2;257,255;513,509;5,4;NA;NA;3;6;NA;NA;254;508;15.40498;158.93510;NA;0.30399;NA;10.64340;
actor;bn:01494463n,bn:06606823n;2;259,257;517,513;8,6;NA;NA;4;8;NA;NA;255;510;15.59116;162.26348;NA;0.40913;NA;10.79494;
actor;bn:05349035n,bn:16895585n;2;256,256;511,511;5,5;NA;NA;5;10;NA;NA;256;512;16.26565;164.01834;NA;0.33891;NA;30.11820;
actor;bn:01653276n,bn:16046111n;2;265,256;528,511;4,5;NA;NA;4;8;NA;NA;255;510;14.50351;158.87260;NA;0.30348;NA;10.75408;
actor;bn:03670631n,bn:15611828n;2;263,257;525,513;5,6;NA;NA;5;10;NA;NA;256;512;15.37513;161.99298;NA;0.36064;NA;11.76888;
actor;bn:14697345n,bn:00222785n;2;259,256;516,511;8,5;NA;NA;5;10;NA;NA;256;512;15.74789;160.93091;NA;0.38458;NA;10.72026;
actor;bn:00420006n,bn:14309810n;2;257,257;514,513;5,6;NA;NA;5;11;NA;NA;257;515;15.72912;158.95914;NA;0.35622;NA;10.87154;
actor;bn:02260472n,bn:00047941n;2;257,304;513,606;5,53;NA;NA;5;11;NA;NA;256;513;29.05312;169.51953;NA;1.43137;NA;11.60145;
actor;bn:14632728n,bn:04794882n;2;257,257;514,513;6,6;NA;NA;3;7;NA;NA;254;509;18.13887;160.10268;NA;0.36787;NA;10.44081;
actor;bn:06769816n,bn:15052861n;2;256,257;511,513;5,6;NA;NA;4;8;NA;NA;255;510;18.51378;163.92359;NA;0.34158;NA;12.24645;
actor;bn:03775741n,bn:05216730n;2;261,257;521,514;5,6;NA;NA;5;11;NA;NA;256;513;15.80333;159.41670;NA;0.35789;NA;10.58073;
actor;bn:03135362n,bn:03633027n;2;255,254;509,507;3,3;NA;NA;2;4;NA;NA;253;506;14.30285;162.23411;NA;0.22579;NA;10.43508;
actor;bn:00913645n,bn:01824738n;2;257,264;513,526;6,13;NA;NA;5;10;NA;NA;256;512;17.67170;162.19170;NA;0.50665;NA;10.75950;
actor;bn:08452703n,bn:08292506n;2;255,254;509,508;4,3;NA;NA;2;5;NA;NA;253;507;21.45518;158.14493;NA;0.25015;NA;10.59548;
actor;bn:02931679n,bn:15025827n;2;257,256;513,511;5,5;NA;NA;4;8;NA;NA;255;510;16.29006;167.54536;NA;0.32055;NA;11.11931;
actor;bn:01939161n,bn:06755831n;2;363,259;724,517;6,8;NA;NA;4;8;NA;NA;255;510;18.20777;166.33396;NA;0.40654;NA;13.26727;
actor;bn:01266969n,bn:10870124n;2;257,258;513,515;6,7;NA;NA;5;10;NA;NA;256;512;14.20648;157.38167;NA;0.38791;NA;10.39757;
actor;bn:05239788n,bn:04931045n;2;258,255;516,509;7,4;NA;NA;3;7;NA;NA;254;509;15.90185;160.51347;NA;0.33495;NA;10.83254;
actor;bn:03880190n,bn:03439683n;2;261,264;520,526;8,8;NA;NA;6;12;NA;NA;258;516;17.00110;172.65759;NA;0.44375;NA;11.18049;
actor;bn:01989734n,bn:03394587n;2;276,263;551,525;13,12;NA;NA;4;8;NA;NA;255;510;22.76238;167.03563;NA;0.60535;NA;11.27646;
actor;bn:08677143n,bn:14494742n;2;255,257;509,513;4,6;NA;NA;3;6;NA;NA;254;508;14.60979;161.88467;NA;0.31628;NA;10.63745;
actor;bn:16895696n,bn:03320168n;2;263,257;525,513;12,6;NA;NA;5;11;NA;NA;256;513;17.22897;161.41427;NA;0.47729;NA;10.53800;
actor;bn:02671415n,bn:00182564n;2;257,258;514,516;5,7;NA;NA;5;11;NA;NA;256;513;16.03239;162.35377;NA;0.37272;NA;10.16841;
actor;bn:01044620n,bn:03520915n;2;254,256;508,511;3,5;NA;NA;1;3;NA;NA;252;505;16.74540;160.29197;NA;0.25494;NA;10.29360;
actor;bn:03221433n,bn:16706385n;2;256,257;511,513;5,6;NA;NA;4;8;NA;NA;255;510;16.14017;160.50341;NA;0.33609;NA;11.11547;
actor;bn:02736700n,bn:04924264n;2;256,256;510,511;4,5;NA;NA;4;8;NA;NA;255;510;14.60861;158.37700;NA;0.30506;NA;10.93828;
actor;bn:04919584n,bn:04869591n;2;255,257;509,513;4,6;NA;NA;4;8;NA;NA;255;510;15.15144;158.98737;NA;0.33091;NA;10.60599;
actor;bn:01463986n,bn:10874406n;2;256,256;512,511;5,5;NA;NA;4;9;NA;NA;255;511;15.72565;177.77116;NA;0.31962;NA;10.68800;
actor;bn:02062599n,bn:02484126n;2;259,257;517,513;7,5;NA;NA;4;8;NA;NA;255;510;16.58047;166.34251;NA;0.36633;NA;10.80313;
actor;bn:02754401n,bn:16709122n;2;257,256;513,512;6,5;NA;NA;5;11;NA;NA;256;513;17.83908;165.33295;NA;0.34865;NA;10.63156;
actor;bn:03306542n,bn:02767722n;2;257,258;513,516;6,6;NA;NA;5;11;NA;NA;256;513;15.89150;163.21516;NA;0.36612;NA;10.51736;
actor;bn:02821875n,bn:00271862n;2;259,269;516,536;8,12;NA;NA;6;12;NA;NA;257;514;15.78746;170.64713;NA;0.52239;NA;10.70612;
actor;bn:02845793n,bn:14202414n;2;260,257;520,513;8,6;NA;NA;5;11;NA;NA;256;513;17.65055;191.17252;NA;0.39518;NA;10.98374;
actor;bn:00738298n,bn:04792811n;2;263,258;525,515;6,7;NA;NA;5;10;NA;NA;256;512;28.06331;165.00310;NA;0.38384;NA;11.11754;
actor;bn:03754304n,bn:02434598n;2;259,263;518,524;8,11;NA;NA;5;11;NA;NA;256;513;23.43796;168.54450;NA;0.50557;NA;10.83579;
actor;bn:02047342n,bn:03502950n;2;256,265;511,528;3,11;NA;NA;3;6;NA;NA;254;508;19.19773;164.05403;NA;0.39135;NA;11.17621;
