SEED;UNIT;UNIT_SIZE;SUMMARY_SIZES;WT_SUMMARY_SIZES;SUMMARY_TILDE_SIZES;OLDKER_SIZE;WT_OLDKER_SIZE;NEWKER_SIZE;WT_NEWKER_SIZE;OLDCORE_SIZE;WT_OLDCORE_SIZE;NEWCORE_SIZE;WT_NEWCORE_SIZE;SUMMARY_COMPUTATION_TIME;SUMMARY_TILDE_COMPUTATION_TIME;OLDKER_COMPUTATION_TIME;NEWKER_COMPUTATION_TIME;OLDCORE_COMPUTATION_TIME;NEWCORE_COMPUTATION_TIME;
actor;bn:13939649n,bn:04814527n,bn:16699335n;3;258,256,270;515,511,540;7,5,7;NA;NA;4;9;NA;NA;255;511;43.51234;167.52805;NA;0.68339;NA;21.62347;
actor;bn:00203506n,bn:01536343n,bn:02690510n;3;261,262,260;521,523,519;10,7,8;NA;NA;4;8;NA;NA;255;510;24.97918;170.93866;NA;0.77510;NA;20.51465;
actor;bn:02817939n,bn:00731966n,bn:00126139n;3;260,329,261;519,658,521;7,9,8;NA;NA;5;11;NA;NA;257;515;25.66240;175.49103;NA;0.75792;NA;22.37563;
actor;bn:01024531n,bn:03496877n,bn:01695512n;3;266,267,260;531,533,519;5,16,8;NA;NA;4;8;NA;NA;255;510;47.69814;173.06841;NA;0.81353;NA;21.85601;
actor;bn:01113926n,bn:01390793n,bn:02884401n;3;256,258,255;511,514,509;5,7,4;NA;NA;3;6;NA;NA;254;508;34.07851;164.91705;NA;0.54670;NA;23.04086;
actor;bn:02761979n,bn:05579580n,bn:02391062n;3;258,258,268;516,515,535;7,7,11;NA;NA;5;11;NA;NA;256;513;24.60170;168.37051;NA;0.76949;NA;21.24765;
actor;bn:05448513n,bn:03611161n,bn:00448369n;3;256,261,257;512,521,513;5,10,5;NA;NA;4;9;NA;NA;255;511;49.42020;175.18215;NA;0.63651;NA;21.61517;
actor;bn:15096214n,bn:03982662n,bn:06750255n;3;257,256,255;514,510,509;6,5,4;NA;NA;3;7;NA;NA;254;509;26.91014;164.32111;NA;0.51952;NA;25.63049;
actor;bn:01518652n,bn:08656729n,bn:02119692n;3;261,261,261;522,520,520;6,7,8;NA;NA;3;7;NA;NA;254;509;22.47732;165.36477;NA;0.63854;NA;20.04396;
actor;bn:03861839n,bn:01697364n,bn:01922472n;3;256,259,261;511,517,521;5,7,7;NA;NA;5;10;NA;NA;256;512;28.82178;175.40556;NA;0.65977;NA;40.79124;
actor;bn:02950793n,bn:03407989n,bn:00518045n;3;260,259,259;519,517,517;8,8,7;NA;NA;4;8;NA;NA;255;510;27.92811;171.39546;NA;0.69889;NA;20.43380;
actor;bn:01722306n,bn:03880704n,bn:02231652n;3;260,258,256;520,516,511;5,2,5;NA;NA;1;3;NA;NA;252;505;24.54713;167.97964;NA;0.39509;NA;22.10966;
actor;bn:02556903n,bn:00730812n,bn:04856197n;3;259,261,256;518,522,511;8,10,5;NA;NA;4;9;NA;NA;255;511;25.37630;169.51264;NA;0.71459;NA;38.97411;
actor;bn:03751772n,bn:03037020n,bn:01203768n;3;256,268,281;512,533,560;5,12,6;NA;NA;4;9;NA;NA;255;511;27.76299;173.46841;NA;0.71255;NA;21.21878;
actor;bn:00533820n,bn:03816686n,bn:00131174n;3;257,261,266;513,520,531;6,10,5;NA;NA;5;10;NA;NA;256;512;36.89150;173.12820;NA;0.68465;NA;24.19746;
actor;bn:08470856n,bn:02869669n,bn:01816075n;3;256,256,257;511,511,513;5,5,6;NA;NA;4;8;NA;NA;255;510;18.91907;167.79227;NA;0.60544;NA;38.93708;
actor;bn:02756860n,bn:03863557n,bn:03664799n;3;255,258,256;509,515,512;4,7,4;NA;NA;3;7;NA;NA;254;509;20.96661;170.23109;NA;0.52595;NA;20.06236;
actor;bn:02108686n,bn:04993284n,bn:02444292n;3;256,255,265;512,509,529;4,4,14;NA;NA;3;7;NA;NA;254;509;37.62370;191.57028;NA;0.65142;NA;25.53903;
actor;bn:03642889n,bn:00018312n,bn:02947549n;3;261,273,255;521,544,509;9,15,4;NA;NA;3;6;NA;NA;254;508;43.75997;188.68370;NA;0.77329;NA;25.33112;
actor;bn:01087367n,bn:03667668n,bn:03135285n;3;258,263,262;515,523,523;4,9,5;NA;NA;3;6;NA;NA;254;508;22.48066;164.73752;NA;0.60552;NA;21.14126;
actor;bn:00811880n,bn:04135430n,bn:02905286n;3;348,258,260;686,515,519;43,7,9;NA;NA;5;10;NA;NA;256;512;36.19051;183.06226;NA;1.35848;NA;22.55953;
actor;bn:02448657n,bn:03573799n,bn:02497371n;3;258,267,289;516,533,575;4,8,28;NA;NA;4;9;NA;NA;255;511;28.98666;174.30784;NA;1.01085;NA;39.22718;
actor;bn:02684615n,bn:03299633n,bn:01924328n;3;257,269,265;513,537,530;5,8,3;NA;NA;2;5;NA;NA;253;507;21.94757;175.54800;NA;0.50349;NA;20.40433;
actor;bn:06779174n,bn:03567383n,bn:03041976n;3;255,262,256;509,524,511;4,10,4;NA;NA;3;7;NA;NA;254;509;34.71685;170.48850;NA;0.58094;NA;20.33823;
actor;bn:15049837n,bn:03895345n,bn:02679915n;3;257,268,258;513,535,516;6,12,6;NA;NA;4;9;NA;NA;255;511;27.25892;167.96903;NA;0.72861;NA;20.60890;
actor;bn:01443086n,bn:08666792n,bn:01033599n;3;257,253,256;513,505,511;5,2,5;NA;NA;2;4;NA;NA;253;506;20.29448;159.03338;NA;0.42043;NA;20.34586;
actor;bn:03244120n,bn:01317725n,bn:15744338n;3;258,256,258;515,512,515;7,5,7;NA;NA;4;9;NA;NA;255;511;22.90931;163.65901;NA;0.63448;NA;20.65281;
actor;bn:16623686n,bn:01857113n,bn:03770875n;3;263,258,261;525,515,521;7,6,10;NA;NA;4;8;NA;NA;255;510;26.96412;166.52772;NA;0.72179;NA;20.56103;
actor;bn:15822082n,bn:16383897n,bn:06553293n;3;255,256,254;510,512,508;4,5,3;NA;NA;3;7;NA;NA;254;509;39.23344;161.89447;NA;0.47398;NA;21.28387;
actor;bn:00922588n,bn:16062040n,bn:04922234n;3;316,266,257;631,532,512;7,15,6;NA;NA;5;11;NA;NA;256;513;31.53007;177.78519;NA;0.80107;NA;21.66204;
actor;bn:03574152n,bn:02735602n,bn:03250978n;3;257,256,256;513,511,511;6,5,4;NA;NA;4;8;NA;NA;255;510;24.54136;165.30211;NA;0.54218;NA;22.76624;
actor;bn:14681304n,bn:01979712n,bn:04774610n;3;256,256,254;511,511,508;5,5,3;NA;NA;3;7;NA;NA;254;509;39.40564;164.06302;NA;0.49300;NA;21.40181;
actor;bn:17354082n,bn:02905310n,bn:00868841n;3;258,264,260;514,526,517;7,10,8;NA;NA;5;10;NA;NA;256;512;25.85042;167.33063;NA;0.76646;NA;27.52995;
actor;bn:01275053n,bn:03450767n,bn:03363972n;3;255,261,256;509,521,512;4,6,5;NA;NA;3;7;NA;NA;254;509;25.44977;165.16843;NA;0.52036;NA;26.02017;
actor;bn:14490645n,bn:08603326n,bn:02512237n;3;259,255,256;517,509,511;8,4,4;NA;NA;3;6;NA;NA;254;508;20.05261;169.41444;NA;0.55339;NA;41.24685;
actor;bn:10806204n,bn:01846024n,bn:03378043n;3;256,264,259;511,527,517;5,7,8;NA;NA;5;10;NA;NA;256;512;22.28577;165.14670;NA;0.68727;NA;20.33907;
actor;bn:05248779n,bn:03293412n,bn:01556767n;3;256,294,256;512,581,511;5,42,5;NA;NA;4;9;NA;NA;255;511;36.17071;169.34787;NA;1.24648;NA;21.14972;
actor;bn:03573994n,bn:01451290n,bn:01503175n;3;258,264,314;516,528,628;7,9,5;NA;NA;4;9;NA;NA;255;511;25.97452;177.21776;NA;0.68118;NA;41.43946;
actor;bn:08526616n,bn:00535725n,bn:01929248n;3;257,255,280;513,509,559;6,3,26;NA;NA;2;4;NA;NA;253;506;30.41574;169.48348;NA;0.84411;NA;20.48163;
actor;bn:04895010n,bn:00268129n,bn:03064568n;3;255,262,257;509,522,513;4,8,5;NA;NA;4;8;NA;NA;255;510;19.04344;166.84172;NA;0.60896;NA;20.42421;
actor;bn:01489630n,bn:03660283n,bn:03878558n;3;256,258,260;511,515,519;5,7,5;NA;NA;4;8;NA;NA;255;510;33.16034;166.40281;NA;0.61059;NA;39.82253;
actor;bn:03243965n,bn:02641491n,bn:03126495n;3;255,257,261;510,513,521;4,5,8;NA;NA;4;9;NA;NA;255;511;20.57178;163.12272;NA;0.60779;NA;20.63244;
actor;bn:05257669n,bn:14101839n,bn:16937435n;3;257,256,256;514,511,511;6,5,5;NA;NA;5;11;NA;NA;256;513;20.00763;164.13027;NA;0.60975;NA;20.93609;
actor;bn:03299402n,bn:01886189n,bn:00179564n;3;277,261,261;551,521,521;19,9,7;NA;NA;4;8;NA;NA;255;510;32.43741;178.48305;NA;0.94944;NA;26.82761;
actor;bn:04592440n,bn:03485953n,bn:01018102n;3;257,257,266;513,512,531;6,6,14;NA;NA;4;8;NA;NA;255;510;30.41517;171.21717;NA;0.78639;NA;20.31854;
actor;bn:05234078n,bn:03321384n,bn:00617908n;3;255,262,256;509,523,511;4,8,5;NA;NA;4;8;NA;NA;255;510;22.17204;171.49378;NA;0.59024;NA;21.21220;
actor;bn:00760076n,bn:02481524n,bn:00909964n;3;258,257,256;516,513,511;7,6,5;NA;NA;4;9;NA;NA;255;511;26.26939;162.42356;NA;0.60753;NA;21.49427;
actor;bn:01570404n,bn:00555827n,bn:02176046n;3;271,258,258;540,515,515;10,7,6;NA;NA;4;8;NA;NA;255;510;49.33163;171.35405;NA;0.69966;NA;20.45599;
actor;bn:03867978n,bn:00326893n,bn:16758605n;3;258,254,257;515,508,513;4,1,6;NA;NA;1;3;NA;NA;252;505;19.07595;160.99519;NA;0.36606;NA;19.89727;
actor;bn:02975063n,bn:00395630n,bn:02810507n;3;263,258,267;524,515,533;9,6,6;NA;NA;4;8;NA;NA;255;510;23.67411;166.57255;NA;0.64446;NA;20.29427;
actor;bn:01587437n,bn:03691087n,bn:03855757n;3;261,258,259;521,515,517;10,6,5;NA;NA;3;6;NA;NA;254;508;41.99513;165.70951;NA;0.66541;NA;21.04060;
actor;bn:15406707n,bn:06546428n,bn:16093110n;3;256,255,258;511,509,515;5,4,7;NA;NA;4;8;NA;NA;255;510;19.27621;161.63719;NA;0.57022;NA;20.10524;
