SEED;UNIT;UNIT_SIZE;SUMMARY_SIZES;WT_SUMMARY_SIZES;SUMMARY_TILDE_SIZES;OLDKER_SIZE;WT_OLDKER_SIZE;NEWKER_SIZE;WT_NEWKER_SIZE;OLDCORE_SIZE;WT_OLDCORE_SIZE;NEWCORE_SIZE;WT_NEWCORE_SIZE;SUMMARY_COMPUTATION_TIME;SUMMARY_TILDE_COMPUTATION_TIME;OLDKER_COMPUTATION_TIME;NEWKER_COMPUTATION_TIME;OLDCORE_COMPUTATION_TIME;NEWCORE_COMPUTATION_TIME;
sculpture;bn:02096854n,bn:16209122n,bn:02763087n;3;123,26,119;246,52,238;7,4,4;NA;NA;2;5;NA;NA;20;41;14.28365;19.49174;NA;0.49326;NA;5.85713;
sculpture;bn:00306480n,bn:16167045n,bn:01929303n;3;241,91,123;482,181,246;2,6,9;NA;NA;2;5;NA;NA;85;171;27.79526;38.95528;NA;0.48306;NA;21.45143;
sculpture;bn:04573663n,bn:16367570n,bn:02753123n;3;118,204,123;236,408,246;11,9,15;NA;NA;9;19;NA;NA;52;105;17.43607;31.42279;NA;0.97811;NA;11.85027;
sculpture;bn:01031000n,bn:03033040n,bn:02930388n;3;128,99,117;255,198,234;14,4,3;NA;NA;3;7;NA;NA;83;167;13.12045;22.68195;NA;0.64158;NA;8.20481;
sculpture;bn:07308655n,bn:16057982n,bn:14029609n;3;87,110,205;174,220,410;2,3,5;NA;NA;2;5;NA;NA;85;171;13.15031;28.89733;NA;0.35818;NA;10.12747;
sculpture;bn:17973791n,bn:03781438n,bn:01553162n;3;117,213,100;234,426,200;9,10,11;NA;NA;8;17;NA;NA;47;95;13.78849;30.87427;NA;0.90888;NA;10.01415;
sculpture;bn:00974561n,bn:01635271n,bn:16020386n;3;264,205,209;528,410,418;4,4,3;NA;NA;3;7;NA;NA;201;403;15.43505;67.21119;NA;0.42814;NA;36.92875;
sculpture;bn:02939198n,bn:00537006n,bn:09790999n;3;119,123,118;238,246,236;3,7,3;NA;NA;2;5;NA;NA;117;235;14.75273;26.43626;NA;0.43991;NA;9.65106;
sculpture;bn:00581110n,bn:00201986n,bn:15739296n;3;175,26,119;350,52,238;3,3,4;NA;NA;2;5;NA;NA;20;41;11.89656;21.06840;NA;0.38505;NA;6.73042;
sculpture;bn:07308573n,bn:00191392n,bn:02868195n;3;87,118,89;174,236,178;2,4,4;NA;NA;2;5;NA;NA;85;171;10.13819;19.61622;NA;0.35594;NA;7.52876;
sculpture;bn:03567363n,bn:07307755n,bn:16971803n;3;25,87,200;50,174,400;3,1,5;NA;NA;1;3;NA;NA;19;39;17.26010;25.64625;NA;0.53165;NA;7.27027;
sculpture;bn:01101054n,bn:16080737n,bn:14948418n;3;119,121,200;238,242,400;7,7,6;NA;NA;5;11;NA;NA;89;179;13.61365;28.31772;NA;0.66576;NA;10.63718;
sculpture;bn:07308782n,bn:09615677n,bn:02036010n;3;87,118,91;174,236,181;2,4,6;NA;NA;2;5;NA;NA;85;171;12.46769;22.01184;NA;0.38889;NA;7.36007;
sculpture;bn:01229684n,bn:15416084n,bn:07830230n;3;205,118,118;410,236,236;10,11,11;NA;NA;10;21;NA;NA;53;107;21.82326;33.48859;NA;0.98349;NA;11.60675;
sculpture;bn:15457365n,bn:01431921n,bn:01207380n;3;124,118,188;248,236,376;10,5,5;NA;NA;4;9;NA;NA;88;177;35.31237;35.71035;NA;0.66863;NA;11.93976;
sculpture;bn:03628991n,bn:14165422n,bn:07307456n;3;188,124,87;376,247,174;4,10,2;NA;NA;2;5;NA;NA;85;171;15.46094;37.49885;NA;0.48150;NA;9.28885;
sculpture;bn:18243346n,bn:15767654n,bn:13963451n;3;124,195,124;247,390,247;13,7,11;NA;NA;5;11;NA;NA;89;179;19.84943;34.19600;NA;0.84940;NA;11.10286;
sculpture;bn:01315589n,bn:02430875n,bn:14891791n;3;135,23,119;269,46,238;19,2,4;NA;NA;2;5;NA;NA;20;41;15.55748;21.10144;NA;0.67805;NA;5.95662;
sculpture;bn:06488906n,bn:01551325n,bn:00371315n;3;345,122,130;690,244,260;11,13,7;NA;NA;7;15;NA;NA;46;93;17.97001;37.62359;NA;0.84800;NA;12.67520;
sculpture;bn:02139591n,bn:00864970n,bn:14020924n;3;118,119,268;236,238,536;6,7,4;NA;NA;4;9;NA;NA;95;191;14.82280;36.46284;NA;0.54397;NA;12.39894;
sculpture;bn:06773531n,bn:07878424n,bn:17537633n;3;347,118,119;693,236,238;10,3,4;NA;NA;2;5;NA;NA;117;235;23.14698;51.12418;NA;0.52977;NA;31.69218;
sculpture;bn:02376735n,bn:01088708n,bn:01167376n;3;211,120,123;422,240,246;9,13,15;NA;NA;9;19;NA;NA;52;105;17.29843;31.83213;NA;0.99420;NA;11.19133;
sculpture;bn:16083504n,bn:01307593n,bn:01420071n;3;344,121,118;688,241,236;5,6,3;NA;NA;2;5;NA;NA;117;235;17.95349;43.35928;NA;0.46813;NA;13.90195;
sculpture;bn:02742851n,bn:03928883n,bn:01181240n;3;193,120,120;386,240,240;5,8,8;NA;NA;5;11;NA;NA;89;179;16.74942;30.48118;NA;0.67273;NA;10.66161;
sculpture;bn:03886342n,bn:15427751n,bn:03720059n;3;25,118,90;50,236,180;2,3,4;NA;NA;2;5;NA;NA;20;41;10.23445;16.38737;NA;0.38930;NA;5.11398;
sculpture;bn:03097560n,bn:00451271n,bn:00259517n;3;206,173,121;412,346,242;9,8,13;NA;NA;8;17;NA;NA;46;93;18.15089;37.50643;NA;0.89031;NA;11.61876;
sculpture;bn:13572585n,bn:00919652n,bn:03783537n;3;187,316,88;374,632,176;3,2,3;NA;NA;2;5;NA;NA;85;171;13.44272;33.71940;NA;0.32581;NA;33.42839;
sculpture;bn:15155975n,bn:12358669n,bn:04988911n;3;89,119,189;178,238,378;4,5,3;NA;NA;3;7;NA;NA;86;173;13.13109;29.32480;NA;0.44006;NA;9.57870;
