UNIT;SEED;SIZE;TILDE;NEW;REALTIME;TIME;USER;SYSTEM;CHARACTERIZATION
bn:00534341n,bn:01397027n,bn:17293387n,bn:03101513n,bn:00484620n;company;5;true;true;0.216;0.05;0.04;0.01;INSTANCE_OF(X, bn:00021286n), INSTANCE_OF(X, bn:00021248n), INSTANCE_OF(X, bn:00041944n)
bn:03267305n,bn:00954160n,bn:15221806n,bn:00714922n,bn:01352079n;company;5;true;true;0.323;0.04;0.04;0.0;INSTANCE_OF(X, bn:00014137n)
bn:00746726n,bn:02901888n,bn:00423819n,bn:00982110n,bn:17946199n;company;5;true;true;0.215;0.05;0.05;0.0;INSTANCE_OF(X, bn:00021286n), INSTANCE_OF(X, bn:00021248n), INSTANCE_OF(X, bn:00041944n)
bn:01822054n,bn:03177391n,bn:01787109n,bn:00300233n,bn:03790627n;company;5;true;true;0.322;0.05;0.04;0.01;INSTANCE_OF(X, bn:00014137n)
bn:01728396n,bn:12370024n,bn:01698392n,bn:00612546n,bn:05467946n;company;5;true;true;0.324;0.05;0.05;0.0;INSTANCE_OF(X, bn:00021286n), INSTANCE_OF(X, bn:00021248n), INSTANCE_OF(X, bn:00041944n)
bn:01769928n,bn:15932566n,bn:01259380n,bn:13844635n,bn:00957637n;company;5;true;true;0.216;0.05;0.05;0.0;INSTANCE_OF(X, bn:00021286n)
bn:03214791n,bn:01277958n,bn:08140881n,bn:17414331n,bn:01334101n;company;5;true;true;0.324;0.05;0.05;0.0;INSTANCE_OF(X, bn:00014137n)
bn:00805015n,bn:03349968n,bn:04692989n,bn:01970142n,bn:01294359n;company;5;true;true;0.215;0.05;0.05;0.0;INSTANCE_OF(X, bn:00014137n)
bn:03539545n,bn:00914050n,bn:02083178n,bn:07775793n,bn:07823482n;company;5;true;true;0.215;0.05;0.05;0.0;INSTANCE_OF(X, bn:00014137n)
bn:01888808n,bn:03495487n,bn:03587528n,bn:01655209n,bn:01617884n;company;5;true;true;0.215;0.05;0.05;0.0;INSTANCE_OF(X, bn:00014137n)
bn:01832463n,bn:01845476n,bn:02388062n,bn:14564766n,bn:03257509n;company;5;true;true;0.324;0.05;0.05;0.0;INSTANCE_OF(X, bn:00014137n)
bn:03674042n,bn:03266808n,bn:16705964n,bn:00876802n,bn:00972374n;company;5;true;true;0.215;0.04;0.04;0.0;INSTANCE_OF(X, bn:00014137n)
bn:02392024n,bn:01833709n,bn:01763171n,bn:03120035n,bn:00307278n;company;5;true;true;0.323;0.04;0.04;0.0;INSTANCE_OF(X, bn:00021286n), INSTANCE_OF(X, bn:00021248n), INSTANCE_OF(X, bn:00041944n)
