UNIT;SEED;SIZE;TILDE;NEW;REALTIME;CHARACTERIZATION
bn:13939649n,bn:04814527n,bn:16699335n;actor;3;true;true;0.766;3[o     0.667] INSTANCE_OF(X, bn:00001176n), OCCUPATION(X, y_0), PLACE_OF_BIRTH(X, y_1), COUNTRY_OF_CITIZENSHIP(X, y_2)
bn:00203506n,bn:01536343n,bn:02690510n;actor;3;true;true;0.786;3[o     0.670] OCCUPATION(X, bn:00001176n), COUNTRY_OF_CITIZENSHIP(X, bn:00003341n), INSTANCE_OF(X, bn:00001176n), PLACE_OF_BIRTH(X, y_0)
bn:02817939n,bn:00731966n,bn:00126139n;actor;3;true;true;0.763;3[o     0.683] INSTANCE_OF(X, bn:00001176n), INSTANCE_OF(X, bn:00071731n), COUNTRY_OF_CITIZENSHIP(X, y_0), OCCUPATION(X, y_1), PLACE_OF_BIRTH(X, y_2)
bn:01024531n,bn:03496877n,bn:01695512n;actor;3;true;true;0.769;3[o     0.673] INSTANCE_OF(X, bn:00001176n), OCCUPATION(X, bn:00001176n), COUNTRY_OF_CITIZENSHIP(X, y_0), GIVEN_NAME(X, y_1)
bn:01113926n,bn:01390793n,bn:02884401n;actor;3;true;true;0.77;3[o     0.665] INSTANCE_OF(X, bn:00001176n), OCCUPATION(X, bn:00001176n), PLACE_OF_BIRTH(X, y_0)
bn:02761979n,bn:05579580n,bn:02391062n;actor;3;true;true;0.767;3[o     0.652] INSTANCE_OF(X, bn:00001176n), OCCUPATION(X, y_0), GIVEN_NAME(X, y_1), COUNTRY_OF_CITIZENSHIP(X, y_2), PLACE_OF_BIRTH(X, y_3)
bn:05448513n,bn:03611161n,bn:00448369n;actor;3;true;true;0.767;3[o     0.668] INSTANCE_OF(X, bn:00001176n), PLACE_OF_BIRTH(X, y_0), OCCUPATION(X, y_1), COUNTRY_OF_CITIZENSHIP(X, y_2)
bn:15096214n,bn:03982662n,bn:06750255n;actor;3;true;true;0.767;3[o     0.661] INSTANCE_OF(X, bn:00001176n), COUNTRY_OF_CITIZENSHIP(X, y_0), OCCUPATION(X, y_1)
bn:01518652n,bn:08656729n,bn:02119692n;actor;3;true;true;0.77;3[o     0.658] INSTANCE_OF(X, bn:00001176n), COUNTRY_OF_CITIZENSHIP(X, y_0), GIVEN_NAME(X, y_1)
bn:03861839n,bn:01697364n,bn:01922472n;actor;3;true;true;0.778;3[o     0.665] INSTANCE_OF(X, bn:00001176n), OCCUPATION(X, bn:00001176n), GIVEN_NAME(X, y_0), PLACE_OF_BIRTH(X, y_1), COUNTRY_OF_CITIZENSHIP(X, y_2)
bn:02950793n,bn:03407989n,bn:00518045n;actor;3;true;true;0.766;3[o     0.674] INSTANCE_OF(X, bn:00001176n), OCCUPATION(X, bn:00001176n), COUNTRY_OF_CITIZENSHIP(X, y_0), PLACE_OF_BIRTH(X, y_1)
bn:01722306n,bn:03880704n,bn:02231652n;actor;3;true;true;0.774;3[o     0.664] INSTANCE_OF(X, bn:00001176n)
bn:02556903n,bn:00730812n,bn:04856197n;actor;3;true;true;0.771;3[o     0.667] INSTANCE_OF(X, bn:00001176n), GIVEN_NAME(X, y_0), COUNTRY_OF_CITIZENSHIP(X, y_1), OCCUPATION(X, y_2)
