UNIT;SEED;SIZE;TILDE;NEW;REALTIME;CHARACTERIZATION
bn:15913365n,bn:01926607n,bn:00453137n,bn:16312569n,bn:00337295n,bn:00977809n;actor;6;true;true;0.768;6[o     0.662] INSTANCE_OF(X, bn:00001176n), COUNTRY_OF_CITIZENSHIP(X, y_0), GIVEN_NAME(X, y_1)
bn:02547066n,bn:01994807n,bn:14215448n,bn:02565872n,bn:15346768n,bn:02465958n;actor;6;true;true;0.776;6[o     0.676] INSTANCE_OF(X, bn:00001176n), OCCUPATION(X, y_0)
bn:16003243n,bn:01914425n,bn:03093558n,bn:01929587n,bn:01435476n,bn:00333743n;actor;6;true;true;0.889;6[o     0.728] INSTANCE_OF(X, bn:00001176n), OCCUPATION(X, bn:00001176n), PLACE_OF_BIRTH(X, y_0), COUNTRY_OF_CITIZENSHIP(X, y_1)
bn:01648642n,bn:03352706n,bn:01508811n,bn:10740305n,bn:04620571n,bn:03892341n;actor;6;true;true;0.775;6[o     0.666] INSTANCE_OF(X, bn:00001176n), COUNTRY_OF_CITIZENSHIP(X, y_0), OCCUPATION(X, y_1)
bn:02556357n,bn:17043578n,bn:02437463n,bn:15331175n,bn:00976899n,bn:01230930n;actor;6;true;true;0.889;6[o     0.704] INSTANCE_OF(X, bn:00001176n), OCCUPATION(X, bn:00001176n), COUNTRY_OF_CITIZENSHIP(X, y_0)
bn:02408193n,bn:04148982n,bn:01190185n,bn:02171153n,bn:01403287n,bn:05019737n;actor;6;true;true;0.772;6[o     0.684] INSTANCE_OF(X, bn:00001176n), COUNTRY_OF_CITIZENSHIP(X, y_0), OCCUPATION(X, y_1), PLACE_OF_BIRTH(X, y_2)
bn:13922114n,bn:14031514n,bn:03414968n,bn:08594892n,bn:14600963n,bn:00346691n;actor;6;true;true;0.772;6[o     0.682] OCCUPATION(X, bn:00001176n), INSTANCE_OF(X, bn:00001176n), COUNTRY_OF_CITIZENSHIP(X, y_0), GIVEN_NAME(X, y_1)
bn:03504724n,bn:02614691n,bn:05014310n,bn:01834245n,bn:03743076n,bn:03536714n;actor;6;true;true;0.775;6[o     0.673] INSTANCE_OF(X, bn:00001176n), COUNTRY_OF_CITIZENSHIP(X, y_0), OCCUPATION(X, y_1)
bn:05567705n,bn:06547444n,bn:00458377n,bn:05589994n,bn:05017429n,bn:00486912n;actor;6;true;true;0.773;6[o     0.686] INSTANCE_OF(X, bn:00001176n), OCCUPATION(X, bn:00001176n), COUNTRY_OF_CITIZENSHIP(X, y_0)
bn:15826943n,bn:02808244n,bn:01206070n,bn:03242348n,bn:02473163n,bn:00318488n;actor;6;true;true;0.774;6[o     0.686] INSTANCE_OF(X, bn:00001176n), OCCUPATION(X, y_0), COUNTRY_OF_CITIZENSHIP(X, y_1)
bn:03217968n,bn:03082054n,bn:03859865n,bn:14142661n,bn:05237301n,bn:10881060n;actor;6;true;true;0.772;6[o     0.693] INSTANCE_OF(X, bn:00001176n), OCCUPATION(X, y_0), COUNTRY_OF_CITIZENSHIP(X, y_1)
bn:02129411n,bn:08507169n,bn:02360358n,bn:02507119n,bn:00751528n,bn:16173967n;actor;6;true;true;0.779;6[o     0.703] INSTANCE_OF(X, bn:00001176n), COUNTRY_OF_CITIZENSHIP(X, y_0), INSTANCE_OF(X, y_1), OCCUPATION(X, y_1), PLACE_OF_BIRTH(X, y_2)
bn:16024353n,bn:02546545n,bn:03610264n,bn:08273930n,bn:01570443n,bn:01358078n;actor;6;true;true;0.885;6[o     0.713] INSTANCE_OF(X, bn:00001176n), OCCUPATION(X, bn:00001176n), COUNTRY_OF_CITIZENSHIP(X, y_0)
bn:03636273n,bn:00428015n,bn:02072571n,bn:00746222n,bn:00459683n,bn:02527540n;actor;6;true;true;0.771;6[o     0.693] INSTANCE_OF(X, bn:00001176n), COUNTRY_OF_CITIZENSHIP(X, y_0), OCCUPATION(X, y_1), PLACE_OF_BIRTH(X, y_2)
bn:05148417n,bn:00665961n,bn:14404351n,bn:04936766n,bn:16926729n,bn:02229306n;actor;6;true;true;0.771;6[o     0.688] INSTANCE_OF(X, bn:00001176n), COUNTRY_OF_CITIZENSHIP(X, y_0), OCCUPATION(X, y_1)
bn:03335124n,bn:04858697n,bn:08471944n,bn:01024719n,bn:02272407n,bn:00237490n;actor;6;true;true;0.769;6[o     0.679] INSTANCE_OF(X, bn:00001176n), OCCUPATION(X, y_0), COUNTRY_OF_CITIZENSHIP(X, y_1)
bn:16784046n,bn:05196260n,bn:01717487n,bn:00555438n,bn:03209681n,bn:15196665n;actor;6;true;true;0.775;6[o     0.694] INSTANCE_OF(X, bn:00001176n), COUNTRY_OF_CITIZENSHIP(X, y_0), OCCUPATION(X, y_1), PLACE_OF_BIRTH(X, y_2)
bn:04699761n,bn:01412797n,bn:14241120n,bn:00718227n,bn:15477284n,bn:01568156n;actor;6;true;true;0.891;6[o     0.716] INSTANCE_OF(X, bn:00001176n), COUNTRY_OF_CITIZENSHIP(X, y_0), GIVEN_NAME(X, y_1), PLACE_OF_BIRTH(X, y_2), OCCUPATION(X, y_3)
bn:01100257n,bn:08630043n,bn:01787463n,bn:03521423n,bn:01169798n,bn:01906922n;actor;6;true;true;0.772;6[o     0.693] INSTANCE_OF(X, bn:00001176n), OCCUPATION(X, bn:00001176n), COUNTRY_OF_CITIZENSHIP(X, y_0)
bn:05141333n,bn:00847975n,bn:01979455n,bn:03503988n,bn:03162951n,bn:17279554n;actor;6;true;true;0.887;6[o     0.712] INSTANCE_OF(X, bn:00001176n), COUNTRY_OF_CITIZENSHIP(X, y_0), PLACE_OF_BIRTH(X, y_1)
bn:14081510n,bn:08631299n,bn:04693437n,bn:03962640n,bn:02774986n,bn:00823550n;actor;6;true;true;0.887;6[o     0.703] INSTANCE_OF(X, bn:00001176n), COUNTRY_OF_CITIZENSHIP(X, y_0), PLACE_OF_BIRTH(X, y_1), OCCUPATION(X, y_2)
bn:16539377n,bn:02736845n,bn:01284038n,bn:02478595n,bn:01564567n,bn:05493492n;actor;6;true;true;0.772;6[o     0.683] INSTANCE_OF(X, bn:00001176n), COUNTRY_OF_CITIZENSHIP(X, y_0), OCCUPATION(X, y_1)
bn:01300756n,bn:16287945n,bn:14793632n,bn:02222483n,bn:02167740n,bn:02647401n;actor;6;true;true;0.881;6[o     0.699] OCCUPATION(X, bn:00001176n), INSTANCE_OF(X, bn:00001176n), COUNTRY_OF_CITIZENSHIP(X, y_0)
bn:01519465n,bn:04840031n,bn:05472992n,bn:00147563n,bn:00670954n,bn:04969727n;actor;6;true;true;0.772;6[o     0.678] INSTANCE_OF(X, bn:00001176n), OCCUPATION(X, y_0), COUNTRY_OF_CITIZENSHIP(X, y_1)
bn:03331929n,bn:02796817n,bn:15016188n,bn:03476823n,bn:00897494n,bn:01124712n;actor;6;true;true;0.886;6[o     0.718] INSTANCE_OF(X, bn:00001176n)
bn:01210264n,bn:04078470n,bn:06756630n,bn:15790887n,bn:05377454n,bn:00327242n;actor;6;true;true;0.774;6[o     0.689] INSTANCE_OF(X, bn:00001176n), COUNTRY_OF_CITIZENSHIP(X, y_0), OCCUPATION(X, y_1)
bn:04835565n,bn:05492041n,bn:03227753n,bn:03401548n,bn:00186317n,bn:01592179n;actor;6;true;true;0.771;6[o     0.688] INSTANCE_OF(X, bn:00001176n), OCCUPATION(X, bn:00001176n), COUNTRY_OF_CITIZENSHIP(X, y_0)
bn:01630222n,bn:05576011n,bn:03466597n,bn:03260892n,bn:00747652n,bn:03268516n;actor;6;true;true;0.771;6[o     0.703] OCCUPATION(X, bn:00001176n), INSTANCE_OF(X, bn:00001176n), COUNTRY_OF_CITIZENSHIP(X, y_0)
bn:01229244n,bn:03961760n,bn:01287971n,bn:08356670n,bn:08423342n,bn:05469736n;actor;6;true;true;0.771;6[o     0.668] INSTANCE_OF(X, bn:00001176n), OCCUPATION(X, y_0)
bn:03778921n,bn:00931866n,bn:01947112n,bn:00430391n,bn:00958040n,bn:01526797n;actor;6;true;true;0.887;6[o     0.706] INSTANCE_OF(X, bn:00001176n), PLACE_OF_BIRTH(X, y_0), OCCUPATION(X, y_1), COUNTRY_OF_CITIZENSHIP(X, y_2)
bn:15940896n,bn:01285324n,bn:02180516n,bn:01393299n,bn:01646473n,bn:02957829n;actor;6;true;true;0.77;6[o     0.689] OCCUPATION(X, bn:00001176n), INSTANCE_OF(X, bn:00001176n), PLACE_OF_BIRTH(X, y_0), COUNTRY_OF_CITIZENSHIP(X, y_1)
bn:00974145n,bn:15861874n,bn:01875354n,bn:02561578n,bn:01298995n,bn:02696580n;actor;6;true;true;0.891;6[o     0.711] OCCUPATION(X, bn:00001176n), INSTANCE_OF(X, bn:00001176n), COUNTRY_OF_CITIZENSHIP(X, y_0)
bn:03005187n,bn:17198333n,bn:05493223n,bn:01528752n,bn:00158866n,bn:03078125n;actor;6;true;true;0.886;6[o     0.718] INSTANCE_OF(X, bn:00001176n), COUNTRY_OF_CITIZENSHIP(X, y_0), GIVEN_NAME(X, y_1), OCCUPATION(X, y_2)
bn:05358920n,bn:05005587n,bn:00574555n,bn:10857940n,bn:04879713n,bn:00592776n;actor;6;true;true;0.776;6[o     0.699] INSTANCE_OF(X, bn:00001176n), OCCUPATION(X, y_0), COUNTRY_OF_CITIZENSHIP(X, y_1)
bn:10740193n,bn:01801017n,bn:02517565n,bn:02019211n,bn:05162694n,bn:10867145n;actor;6;true;true;0.771;6[o     0.696] INSTANCE_OF(X, bn:00001176n), OCCUPATION(X, y_0), COUNTRY_OF_CITIZENSHIP(X, y_1)
bn:05235476n,bn:02641509n,bn:14177748n,bn:01611287n,bn:01520977n,bn:05357004n;actor;6;true;true;0.771;6[o     0.695] INSTANCE_OF(X, bn:00001176n), COUNTRY_OF_CITIZENSHIP(X, y_0)
bn:03186709n,bn:16200005n,bn:03414668n,bn:03481586n,bn:15305769n,bn:02171162n;actor;6;true;true;0.772;6[o     0.686] INSTANCE_OF(X, bn:00001176n), COUNTRY_OF_CITIZENSHIP(X, y_0), PLACE_OF_BIRTH(X, y_1)
bn:03610601n,bn:01793342n,bn:03147536n,bn:06537302n,bn:05210919n,bn:00396273n;actor;6;true;true;0.779;6[o     0.669] INSTANCE_OF(X, bn:00001176n), OCCUPATION(X, y_0), COUNTRY_OF_CITIZENSHIP(X, y_1)
bn:02851918n,bn:03757121n,bn:08636371n,bn:08657609n,bn:08372657n,bn:03662170n;actor;6;true;true;0.771;6[o     0.693] INSTANCE_OF(X, bn:00001176n), COUNTRY_OF_CITIZENSHIP(X, y_0)
bn:03210651n,bn:04120350n,bn:10709153n,bn:02955087n,bn:16884228n,bn:00918834n;actor;6;true;true;0.876;6[o     0.697] INSTANCE_OF(X, bn:00001176n), OCCUPATION(X, y_0), COUNTRY_OF_CITIZENSHIP(X, y_1)
bn:02564366n,bn:02339672n,bn:05499051n,bn:02944140n,bn:03227428n,bn:02037191n;actor;6;true;true;0.883;6[o     0.700] INSTANCE_OF(X, bn:00001176n)
bn:04873498n,bn:00712354n,bn:04079493n,bn:01027938n,bn:05575484n,bn:15280251n;actor;6;true;true;0.773;6[o     0.675] INSTANCE_OF(X, bn:00001176n), OCCUPATION(X, y_0)
bn:00661922n,bn:00451059n,bn:05017431n,bn:04697784n,bn:02616346n,bn:01411568n;actor;6;true;true;0.768;6[o     0.679] INSTANCE_OF(X, bn:00001176n), OCCUPATION(X, bn:00001176n), COUNTRY_OF_CITIZENSHIP(X, y_0)
bn:08449211n,bn:02380080n,bn:02200704n,bn:03158797n,bn:00412747n,bn:14787625n;actor;6;true;true;0.885;6[o     0.701] INSTANCE_OF(X, bn:00001176n), OCCUPATION(X, bn:00001176n), COUNTRY_OF_CITIZENSHIP(X, y_0)
bn:14590432n,bn:01660455n,bn:16369084n,bn:16588445n,bn:03643348n,bn:00659512n;actor;6;true;true;0.775;6[o     0.666] INSTANCE_OF(X, bn:00001176n)
bn:02169774n,bn:03551334n,bn:03818397n,bn:01092365n,bn:00448362n,bn:08442839n;actor;6;true;true;0.885;6[o     0.704] INSTANCE_OF(X, bn:00001176n), OCCUPATION(X, y_0), COUNTRY_OF_CITIZENSHIP(X, y_1)
bn:00710522n,bn:02381843n,bn:00133057n,bn:04987105n,bn:02891226n,bn:03745518n;actor;6;true;true;0.767;6[o     0.681] INSTANCE_OF(X, bn:00001176n), OCCUPATION(X, y_0), COUNTRY_OF_CITIZENSHIP(X, y_1)
bn:01484790n,bn:05541910n,bn:04151969n,bn:03059042n,bn:03417812n,bn:00556346n;actor;6;true;true;0.776;6[o     0.660] INSTANCE_OF(X, bn:00001176n), PLACE_OF_BIRTH(X, y_0), COUNTRY_OF_CITIZENSHIP(X, y_1)
bn:01273834n,bn:05239210n,bn:06774411n,bn:02517727n,bn:05411386n,bn:02929111n;actor;6;true;true;0.888;6[o     0.704] INSTANCE_OF(X, bn:00001176n)
bn:03060814n,bn:05302993n,bn:01261169n,bn:03109703n,bn:01018799n,bn:05565006n;actor;6;true;true;0.769;6[o     0.682] INSTANCE_OF(X, bn:00001176n), OCCUPATION(X, bn:00001176n), COUNTRY_OF_CITIZENSHIP(X, y_0)
bn:02893062n,bn:01776919n,bn:15102442n,bn:05349992n,bn:05579997n,bn:00176016n;actor;6;true;true;0.779;6[o     0.673] INSTANCE_OF(X, bn:00001176n), INSTANCE_OF(X, y_0), OCCUPATION(X, y_0), COUNTRY_OF_CITIZENSHIP(X, y_1)
bn:10826353n,bn:03463775n,bn:00150635n,bn:08591982n,bn:01328906n,bn:00358826n;actor;6;true;true;0.887;6[o     0.709] INSTANCE_OF(X, bn:00001176n), GIVEN_NAME(X, y_0), OCCUPATION(X, y_1), COUNTRY_OF_CITIZENSHIP(X, y_2)
bn:03246540n,bn:08300715n,bn:02488333n,bn:02624130n,bn:03404435n,bn:01896392n;actor;6;true;true;0.775;6[o     0.669] INSTANCE_OF(X, bn:00001176n), COUNTRY_OF_CITIZENSHIP(X, y_0)
bn:03815322n,bn:00511194n,bn:05324564n,bn:03268836n,bn:01340915n,bn:05410854n;actor;6;true;true;0.765;6[o     0.674] INSTANCE_OF(X, bn:00001176n), PLACE_OF_BIRTH(X, y_0), GIVEN_NAME(X, y_1), COUNTRY_OF_CITIZENSHIP(X, y_2), OCCUPATION(X, y_3)
bn:05243322n,bn:03694407n,bn:06506259n,bn:00991262n,bn:05552300n,bn:01278870n;actor;6;true;true;0.772;6[o     0.690] INSTANCE_OF(X, bn:00001176n), COUNTRY_OF_CITIZENSHIP(X, y_0), OCCUPATION(X, y_1)
bn:03890322n,bn:14865353n,bn:03464628n,bn:03944689n,bn:06750875n,bn:01879770n;actor;6;true;true;0.771;6[o     0.687] INSTANCE_OF(X, bn:00001176n), OCCUPATION(X, bn:00001176n), COUNTRY_OF_CITIZENSHIP(X, y_0)
bn:03257376n,bn:03727863n,bn:05391749n,bn:03330733n,bn:02099272n,bn:01390798n;actor;6;true;true;0.77;6[o     0.697] INSTANCE_OF(X, bn:00001176n), PLACE_OF_BIRTH(X, y_0), OCCUPATION(X, y_1), COUNTRY_OF_CITIZENSHIP(X, y_2)
bn:04894506n,bn:16304223n,bn:08662652n,bn:02487392n,bn:03723340n,bn:02916582n;actor;6;true;true;0.77;6[o     0.700] INSTANCE_OF(X, bn:00001176n), COUNTRY_OF_CITIZENSHIP(X, y_0), OCCUPATION(X, y_1)
bn:04702489n,bn:05497688n,bn:01579432n,bn:08596717n,bn:00785477n,bn:01854778n;actor;6;true;true;0.771;6[o     0.683] INSTANCE_OF(X, bn:00001176n), OCCUPATION(X, y_0), COUNTRY_OF_CITIZENSHIP(X, y_1)
bn:03786605n,bn:00676928n,bn:10871120n,bn:05156729n,bn:05547908n,bn:11701245n;actor;6;true;true;0.772;6[o     0.678] INSTANCE_OF(X, bn:00001176n), COUNTRY_OF_CITIZENSHIP(X, y_0)
