UNIT_SIZE,count,mean,std,min,5%,25%,50%,75%,95%,99%,max
2,139986.0,47.143691364207854,543.0215328061952,0.02496,0.02915,0.52342,1.01848,2.6697275,63.0941825,382.37493699999925,50020.40902
3,140000.0,36.95092364157143,554.9893747989964,0.03806,0.04371,0.06323,1.651485,3.77647,49.358649999999926,248.35574740000123,25329.25197
4,140000.0,27.913348959928573,483.7022390468169,0.04977,0.05667,0.07217,2.0555700000000003,4.5814,47.99494849999966,355.02328230000023,29547.94993
5,140000.0,24.341106122142858,404.47712148786474,0.06127,0.06918950000000001,0.08518,2.4733650000000003,5.4526775,48.84152649999992,473.80021480000386,30860.95137
6,140000.0,23.144196718000003,294.8366588480858,0.0723,0.08163,0.09909,2.655775,6.214157500000001,51.20976349999995,561.5381924000033,35895.81026
