UNIT_SIZE,count,mean,std,min,5%,25%,50%,75%,95%,99%,max
2,140000.0,14.93914396,8.176884250302447,2.5837,6.9110095000000005,9.402885000000001,12.346070000000001,18.482792500000002,31.71937899999999,43.25829360000003,174.31102
3,140000.0,21.386599464642863,9.63776356014288,4.66241,10.91065,14.1018875,18.692680000000003,26.962605,40.67532249999996,52.20871010000002,102.37805
4,140000.0,28.580667974857143,11.70620797890642,6.29592,15.0208635,19.2285325,25.881265,36.085355,50.86065149999998,63.41515360000012,120.77751
5,140000.0,36.328333177000005,14.319395549272569,7.84114,19.003888,24.5667675,33.57629,45.5433575,64.32854499999999,76.70344370000016,152.91289
6,140000.0,44.33121089535714,16.741173258915545,11.28774,23.2993995,30.4130775,41.726335,55.12039,76.40363799999994,90.06158890000006,146.54949
