UNIT;SEED;SIZE;TILDE;NEW;REALTIME;CHARACTERIZATION
bn:01336757n,bn:01177862n,bn:01026182n,bn:01804050n;company;4;true;true;0.765;4[o     0.649] INSTANCE_OF(X, bn:00014137n)
bn:04826214n,bn:02438280n,bn:01523385n,bn:00313367n;company;4;true;true;0.654;4[o     0.570] INSTANCE_OF(X, bn:00021286n), INSTANCE_OF(X, bn:00041944n), INSTANCE_OF(X, bn:00021248n)
bn:01704468n,bn:12234124n,bn:00634964n,bn:01309342n;company;4;true;true;0.655;4[o     0.561] INSTANCE_OF(X, bn:00021248n), INSTANCE_OF(X, bn:00041944n), INSTANCE_OF(X, bn:00021286n)
bn:01930626n,bn:13917129n,bn:03814520n,bn:03408236n;company;4;true;true;0.766;4[o     0.637] INSTANCE_OF(X, bn:00014137n)
bn:16354842n,bn:01322787n,bn:03585920n,bn:03014392n;company;4;true;true;0.656;4[o     0.540] INSTANCE_OF(X, bn:00014137n)
bn:16037809n,bn:02099563n,bn:01940741n,bn:03825218n;company;4;true;true;0.658;4[o     0.542] INSTANCE_OF(X, bn:00021286n)
bn:01290924n,bn:02908798n,bn:00357341n,bn:01861995n;company;4;true;true;0.655;4[o     0.556] INSTANCE_OF(X, bn:00021248n), INSTANCE_OF(X, bn:00021286n), INSTANCE_OF(X, bn:00041944n)
bn:15857671n,bn:00514378n,bn:14139057n,bn:02992164n;company;4;true;true;0.667;4[o     0.547] INSTANCE_OF(X, bn:00014137n)
bn:01005483n,bn:07933602n,bn:03426038n,bn:00352190n;company;4;true;true;0.776;4[o     0.638] INSTANCE_OF(X, bn:00014137n)
bn:00739744n,bn:09695619n,bn:17448845n,bn:03079389n;company;4;true;true;0.656;4[o     0.527] INSTANCE_OF(X, bn:00014137n)
bn:01636047n,bn:14553017n,bn:03741754n,bn:17320106n;company;4;true;true;0.665;4[o     0.545] INSTANCE_OF(X, bn:00014137n)
bn:00813187n,bn:00335549n,bn:15767054n,bn:03150015n;company;4;true;true;0.655;4[o     0.550] INSTANCE_OF(X, bn:00021248n), INSTANCE_OF(X, bn:00041944n), INSTANCE_OF(X, bn:00021286n)
bn:00293131n,bn:00819170n,bn:03713910n,bn:01416175n;company;4;true;true;0.767;4[o     0.607] INSTANCE_OF(X, bn:00021286n)
bn:00415444n,bn:00708540n,bn:12225458n,bn:07974682n;company;4;true;true;0.655;4[o     0.552] INSTANCE_OF(X, bn:00014137n)
bn:03412538n,bn:03317444n,bn:03383532n,bn:03375918n;company;4;true;true;0.665;4[o     0.569] INSTANCE_OF(X, bn:00021286n), INSTANCE_OF(X, bn:00021248n), INSTANCE_OF(X, bn:00041944n)
bn:01958154n,bn:01450131n,bn:13985045n,bn:14006825n;company;4;true;true;0.775;4[o     0.672] INSTANCE_OF(X, bn:00014137n)
bn:03836918n,bn:07992103n,bn:01071666n,bn:16482525n;company;4;true;true;0.654;4[o     0.539] INSTANCE_OF(X, bn:00014137n)
bn:00545909n,bn:02596264n,bn:08080330n,bn:00954146n;company;4;true;true;0.656;4[o     0.554] INSTANCE_OF(X, bn:00041944n), INSTANCE_OF(X, bn:00021286n), INSTANCE_OF(X, bn:00021248n)
bn:02883271n,bn:00505599n,bn:00533483n,bn:01685588n;company;4;true;true;0.664;4[o     0.554] INSTANCE_OF(X, bn:00021286n), INSTANCE_OF(X, bn:00021248n), INSTANCE_OF(X, bn:00041944n)
bn:14825041n,bn:03175552n,bn:15809370n,bn:03768508n;company;4;true;true;0.655;4[o     0.537] INSTANCE_OF(X, bn:00021286n)
bn:00714972n,bn:07627322n,bn:14962534n,bn:03830745n;company;4;true;true;0.655;4[o     0.568] INSTANCE_OF(X, bn:00021248n), INSTANCE_OF(X, bn:00041944n), INSTANCE_OF(X, bn:00021286n)
bn:14433932n,bn:01626153n,bn:03406136n,bn:00618065n;company;4;true;true;0.775;4[o     0.651] INSTANCE_OF(X, bn:00014137n)
bn:01842653n,bn:03502008n,bn:16843406n,bn:04928791n;company;4;true;true;0.654;4[o     0.569] INSTANCE_OF(X, bn:00014137n)
bn:16325934n,bn:00122904n,bn:02001807n,bn:00889175n;company;4;true;true;0.655;4[o     0.542] INSTANCE_OF(X, bn:00021248n), INSTANCE_OF(X, bn:14421293n), INSTANCE_OF(X, bn:00021286n), INSTANCE_OF(X, bn:00041944n), LOCATED_IN_THE_ADMINISTRATIVE_TERRITORIAL_ENTITY(X, y_0), COUNTRY(X, y_1)
bn:03186706n,bn:01141145n,bn:03134350n,bn:03484572n;company;4;true;true;0.766;4[o     0.645] INSTANCE_OF(X, bn:00021248n), INSTANCE_OF(X, bn:00041944n), INSTANCE_OF(X, bn:00021286n)
bn:02534576n,bn:02781407n,bn:01731433n,bn:03213695n;company;4;true;true;0.776;4[o     0.663] INSTANCE_OF(X, bn:00014137n)
bn:08731804n,bn:00488159n,bn:03670567n,bn:03362880n;company;4;true;true;0.663;4[o     0.562] INSTANCE_OF(X, bn:00021248n), INSTANCE_OF(X, bn:00041944n), INSTANCE_OF(X, bn:00021286n), COUNTRY(X, y_0)
bn:00552956n,bn:02959700n,bn:00892297n,bn:01812359n;company;4;true;true;0.765;4[o     0.641] INSTANCE_OF(X, bn:00021248n), INSTANCE_OF(X, bn:00041944n), INSTANCE_OF(X, bn:00021286n)
bn:04087870n,bn:02482953n,bn:01643403n,bn:02604605n;company;4;true;true;0.766;4[o     0.640] INSTANCE_OF(X, bn:00021286n), INSTANCE_OF(X, bn:00001430n)
bn:14137330n,bn:01725186n,bn:01697863n,bn:00206441n;company;4;true;true;0.775;4[o     0.642] INSTANCE_OF(X, bn:00021286n)
bn:02819907n,bn:03697106n,bn:16656804n,bn:16945795n;company;4;true;true;0.77;4[o     0.664] INSTANCE_OF(X, bn:00021248n), INSTANCE_OF(X, bn:00021286n), INSTANCE_OF(X, bn:00041944n)
bn:00170956n,bn:03009656n,bn:01621787n,bn:07894375n;company;4;true;true;0.654;4[o     0.557] INSTANCE_OF(X, bn:00014137n)
bn:08017943n,bn:03819750n,bn:01654772n,bn:03391152n;company;4;true;true;0.657;4[o     0.551] INSTANCE_OF(X, bn:00014137n)
bn:02528285n,bn:02065887n,bn:00148110n,bn:02834059n;company;4;true;true;0.775;4[o     0.600] INSTANCE_OF(X, bn:00014137n)
bn:01002563n,bn:01221756n,bn:03095974n,bn:02023458n;company;4;true;true;0.656;4[o     0.539] INSTANCE_OF(X, bn:00023653n), INSTANCE_OF(X, bn:00021286n), INSTANCE_OF(X, bn:00975793n)
bn:01528075n,bn:01823870n,bn:00991175n,bn:07669832n;company;4;true;true;0.662;4[o     0.553] INSTANCE_OF(X, bn:00014137n)
bn:07765570n,bn:02629712n,bn:00157459n,bn:02148489n;company;4;true;true;0.654;4[o     0.552] INSTANCE_OF(X, bn:00014137n)
bn:14582682n,bn:02290347n,bn:00990289n,bn:02349412n;company;4;true;true;0.655;4[o     0.560] INSTANCE_OF(X, bn:00014137n)
bn:03217458n,bn:01617685n,bn:01109356n,bn:00153102n;company;4;true;true;0.766;4[o     0.631] INSTANCE_OF(X, bn:00021286n)
bn:17078067n,bn:05402583n,bn:01216052n,bn:03208946n;company;4;true;true;0.664;4[o     0.551] INSTANCE_OF(X, bn:00021286n), INSTANCE_OF(X, bn:00001430n)
bn:02258343n,bn:08006031n,bn:03617499n,bn:03359374n;company;4;true;true;0.655;4[o     0.537] INSTANCE_OF(X, bn:00014137n)
bn:00534722n,bn:16861412n,bn:01806479n,bn:02698154n;company;4;true;true;0.776;4[o     0.647] INSTANCE_OF(X, bn:00014137n)
