UNIT;SEED;SIZE;TILDE;NEW;REALTIME;CHARACTERIZATION
bn:01302634n,bn:03617144n,bn:04115387n;company;3;true;true;0.654;3[o     0.558] INSTANCE_OF(X, bn:00021248n), INSTANCE_OF(X, bn:00023653n), INSTANCE_OF(X, bn:00041944n), INSTANCE_OF(X, bn:00021286n)
bn:07829397n,bn:00540246n,bn:01494115n;company;3;true;true;0.667;3[o     0.523] INSTANCE_OF(X, bn:00021286n)
bn:02531415n,bn:04749095n,bn:11116015n;company;3;true;true;0.655;3[o     0.563] INSTANCE_OF(X, bn:00023653n), INSTANCE_OF(X, bn:00014137n)
bn:01590422n,bn:00714454n,bn:16387211n;company;3;true;true;0.663;3[o     0.536] INSTANCE_OF(X, bn:00014137n)
bn:02385786n,bn:01474746n,bn:02404156n;company;3;true;true;0.654;3[o     0.551] INSTANCE_OF(X, bn:00014137n)
bn:13992334n,bn:00716480n,bn:02855318n;company;3;true;true;0.653;3[o     0.554] INSTANCE_OF(X, bn:00023653n), INSTANCE_OF(X, bn:00041944n), INSTANCE_OF(X, bn:00021286n), INSTANCE_OF(X, bn:00021248n), COUNTRY(X, y_0)
bn:00546610n,bn:01581905n,bn:00199201n;company;3;true;true;0.781;3[o     0.656] INSTANCE_OF(X, bn:00021286n), INSTANCE_OF(X, bn:00021248n), INSTANCE_OF(X, bn:00041944n)
bn:01305795n,bn:03701003n,bn:15353057n;company;3;true;true;0.662;3[o     0.542] INSTANCE_OF(X, bn:00014137n)
bn:03796326n,bn:04792799n,bn:17060673n;company;3;true;true;0.669;3[o     0.558] INSTANCE_OF(X, bn:00014137n)
bn:00125891n,bn:05137267n,bn:04147062n;company;3;true;true;0.764;3[o     0.670] INSTANCE_OF(X, bn:01652264n), COUNTRY(X, bn:00026684n), LOCATED_IN_THE_ADMINISTRATIVE_TERRITORIAL_ENTITY(X, y_0)
bn:00194704n,bn:00337217n,bn:03887116n;company;3;true;true;0.658;3[o     0.552] INSTANCE_OF(X, bn:00014137n)
bn:01699058n,bn:00517725n,bn:12446604n;company;3;true;true;0.659;3[o     0.562] INSTANCE_OF(X, bn:00021248n), INSTANCE_OF(X, bn:00041944n), INSTANCE_OF(X, bn:14421293n), INSTANCE_OF(X, bn:00021286n), LOCATED_IN_THE_ADMINISTRATIVE_TERRITORIAL_ENTITY(X, y_0), COUNTRY(X, y_1)
bn:00533776n,bn:14130004n,bn:14514078n;company;3;true;true;0.666;3[o     0.545] INSTANCE_OF(X, bn:00014137n)
bn:00459677n,bn:04123998n,bn:03302049n;company;3;true;true;0.655;3[o     0.564] INSTANCE_OF(X, bn:00021286n), INSTANCE_OF(X, bn:00021248n), INSTANCE_OF(X, bn:00014136n), INSTANCE_OF(X, bn:00041944n)
bn:13948428n,bn:03201057n,bn:03731934n;company;3;true;true;0.655;3[o     0.552] INSTANCE_OF(X, bn:00014137n), INSTANCE_OF(X, bn:00023653n)
