UNIT_SIZE,SEED,count,mean,std,min,5%,25%,50%,75%,95%,99%,max
2,actor,10000.0,13.055588864,4.327004221466883,10.66208,11.2156375,11.5522825,11.885765,12.3107575,19.45775699999988,32.11345990000001,59.78539
2,amusement_park,9994.0,6.8276577786672,10.233895953403408,4.59151,4.7815875000000005,4.982805000000001,5.2226300000000005,7.1870025,11.224623000000003,25.843968999999998,781.40134
2,band,10000.0,6.550378723000001,3.6767986212905557,4.78406,4.9535485,5.1523175,5.39168,6.5893075,9.655267499999999,25.270827700000005,41.68051
2,championship,10000.0,7.578591563999999,3.8950968391617398,4.93722,5.2995375000000005,5.6990925,6.500895,8.000232500000001,11.239892499999993,27.057570000000005,37.48462
2,chemical_element,9996.0,5.9380635754301725,4.086668759977546,1.54406,2.8102825,3.87561,4.70582,6.8219925,11.00738,25.866612499999896,54.09405
2,company,10000.0,11.825130472000001,5.2284792966826,6.97102,8.243882,9.183085,10.30293,12.171132499999999,28.212219499999996,32.544380100000005,71.17609
2,comune,10000.0,17.091338499,5.877210452562177,13.2169,14.157064499999999,14.70951,15.171990000000001,15.5807825,34.58820899999999,36.3955841,65.66543
2,dialect,10000.0,8.40571323,4.1857345700130875,4.71403,5.429898,6.6205875,7.5161999999999995,8.435807500000001,12.553450999999983,27.9018985,39.82706
2,film,9994.0,6.186226017610567,9.574285636649277,1.44496,1.7026325,2.053995,4.660035,6.0469349999999995,21.269843000000016,63.30255959999995,158.16789
2,scientist,10000.0,13.991155846999998,5.48772196084881,8.02399,10.8156555,11.6671975,12.20819,13.3615175,31.187563999999988,33.5969792,63.33017
2,sculpture,10000.0,6.682818408999999,3.982498194326717,0.92172,3.60445,4.78639,5.564085,7.263895,10.5450355,26.421749200000008,42.20089
2,university,10000.0,7.456798611,3.8696652087047796,5.41202,5.656862,5.9538075,6.1830300000000005,7.5377575,10.825426499999995,26.432860800000007,44.54121
2,vehicle,10000.0,7.324391982000001,11.324862793880694,2.39853,2.6856885000000004,3.36603,5.22878,7.0328525,13.389735499999963,82.28795720000001,137.78655
2,video_game,10000.0,8.190986947,3.6930880821282703,5.97755,6.5007085,6.9591825,7.380755000000001,7.784482499999999,10.697953499999992,27.172534200000005,42.3766
3,actor,10000.0,25.521769433,7.291265352017589,20.50063,21.3423215,22.034972500000002,22.567149999999998,23.2794775,42.894952499999995,44.98074770000001,90.89088
3,amusement_park,10000.0,12.507683166,5.1493465083418215,9.09989,9.456685,9.86743,10.349319999999999,12.9683425,28.335725,32.784982200000016,60.51489
3,band,10000.0,12.25083687,4.753891968532261,9.35387,9.709359000000001,10.0822375,10.705594999999999,12.0476575,27.931309499999983,31.874808500000004,63.20726
3,championship,10000.0,13.931522986000003,5.27956236482279,9.62251,10.375716,11.187642499999999,12.48377,14.0739325,30.31184899999999,34.7140502,44.94639
3,chemical_element,10000.0,10.073745863,5.22476776373914,3.51159,5.349274,7.350315,8.658104999999999,11.07544,24.128027499999952,31.434364600000006,55.76787
3,company,10000.0,21.757632896,7.0315870357991415,13.99688,16.347186,17.8245325,19.366435000000003,21.806705,39.4993895,43.642925600000005,104.12741
3,comune,10000.0,32.078550789999994,8.012565272137673,25.76374,26.815421999999998,27.8745725,28.62872,29.322225,49.159423499999995,51.0745912,97.66241
3,dialect,10000.0,15.354181459,5.658311509642383,9.31434,11.015851000000001,12.39611,13.839825,15.5410725,32.20855149999999,36.0385018,63.32047
3,film,10000.0,8.368004171,6.919769163797276,2.81091,3.2630395,4.28477,6.75395,9.2147675,24.525740999999982,34.35357290000001,94.5785
3,scientist,10000.0,25.518096363,7.32927878029693,16.7042,19.295971,22.007332499999997,22.983565,24.46868,43.458943,46.388932700000005,99.7167
3,sculpture,10000.0,11.777709869,5.280373520956011,3.2148,6.771473000000002,8.952692500000001,10.682735000000001,12.5027775,26.649045499999996,33.270508700000015,73.41529
3,university,10000.0,13.88636028,5.097899387230608,10.53126,11.06577,11.525482499999999,12.225135,13.615752500000001,30.238110999999993,33.9518849,60.58843
3,vehicle,10000.0,10.466108996,6.520013606834668,4.69551,5.2394050000000005,7.4124675,9.121235,11.348410000000001,24.28368999999998,33.86198170000001,96.85996
3,video_game,10000.0,15.335575706999999,5.067837272450313,11.88161,12.632933,13.359002499999999,13.905315000000002,14.5342775,32.22051649999999,34.933002200000004,68.60173
4,actor,10000.0,37.26073396499999,8.675338977463422,30.69184,31.374043999999998,32.313672499999996,32.95774,35.143392500000004,54.175200499999995,56.9316984,95.60852
4,amusement_park,10000.0,18.091805555,6.105676323369365,13.53474,14.069171,14.61595,15.99827,18.3809775,35.071023499999995,39.8359486,67.63548
4,band,10000.0,17.845906547,5.673613495611771,13.88218,14.435513,14.990157499999999,15.95631,17.451507499999998,34.606097999999996,38.2147762,57.64407
4,championship,10000.0,20.271625133999997,6.50155469009052,14.33696,15.481451,16.70851,18.21845,20.2387425,37.8322825,41.346119900000005,95.57025
4,chemical_element,10000.0,13.825170647999999,5.915896148745377,5.03564,7.931337,10.583112499999999,12.435845,15.0250975,29.8234365,36.3323774,62.44063
4,company,10000.0,31.618774967,8.491557698253388,20.70273,24.389692500000002,26.38959,28.388215,31.685167500000002,50.1348055,54.526405000000004,100.21546
4,comune,10000.0,47.549870234000004,9.976037128634996,38.07633,39.401216,41.13464,41.979955000000004,60.3080125,63.747561,68.35568680000003,122.79334
4,dialect,10000.0,22.166870658000004,6.869581812635793,13.95509,16.5147175,18.1760625,19.89944,22.5249275,39.756646499999995,43.83080700000001,72.74338
4,film,10000.0,10.921659973999999,6.359437380794064,4.12001,4.874772,7.5908,9.2995,12.0339975,28.26652799999999,34.41789740000002,55.73676
4,scientist,10000.0,37.293356261999996,9.255748432244912,24.39109,27.6737635,32.3054325,33.748855000000006,36.7849375,55.55655,58.7414841,122.24002
4,sculpture,10000.0,16.518023693,6.286191687668823,5.23288,9.3427665,13.102517500000001,15.163979999999999,17.467865,33.913711999999975,38.65240060000001,63.30695
4,university,10000.0,20.20346215,6.207063105409101,15.82933,16.277499,17.00686,18.077894999999998,19.678675000000002,37.63035,40.7994183,76.67446
