UNIT_SIZE,SEED,count,mean,std,min,5%,25%,50%,75%,95%,99%,max
2,actor,10000.0,19.219149029,6.8707786079595365,11.67798,13.8319795,15.1793575,16.661614999999998,19.6431325,35.24383799999999,42.890401800000035,100.55411
2,amusement_park,9994.0,9.31685108164899,4.415514039251751,5.21446,6.625839,7.37439,8.249695,9.768812500000001,14.318147000000012,27.909052299999992,209.10736
2,band,10000.0,9.579670149,3.682698338639581,5.72073,6.8729795,7.79726,8.63761,9.96938,14.676069499999995,27.95393110000001,37.71759
2,championship,10000.0,11.669131298,4.652035586698136,5.53946,7.2238655,8.761555,10.5703,13.119747499999999,19.3111595,31.462907400000006,47.71757
2,chemical_element,9996.0,9.687139015606244,4.690176408054361,2.6149,4.9163749999999995,6.2950825,8.75026,11.687515,17.344205,29.158642999999994,50.78662
2,company,10000.0,14.293835882999998,5.540291727958759,7.41358,9.290171500000001,11.0190325,12.80031,15.1640175,28.41597649999999,35.499685,48.82665
2,comune,10000.0,20.904110303,6.585608586733168,14.89825,16.540768999999997,17.499315,18.478434999999998,20.3196875,36.7996055,42.943018200000026,117.67951
2,dialect,10000.0,9.724118722,4.210775532355016,5.20487,6.6998945,7.8281825,8.765705,9.9543275,15.755729999999996,28.301465300000004,68.35296
2,film,9994.0,14.103933890334202,8.545381300234096,2.46996,6.9208045,9.9725125,12.526145,15.6548175,24.28461050000001,55.44711969999996,153.73271
2,scientist,10000.0,20.3979992,6.204438849631025,9.81992,14.556416,16.6836175,18.64385,21.54637,35.65971849999999,42.5894235,78.31977
2,sculpture,10000.0,11.477899558,4.719775343798454,2.01445,6.9341945,9.033122500000001,10.54536,12.3899275,18.663628999999997,32.0102524,59.00171
2,university,10000.0,10.715915779,4.121731878234136,6.06182,7.528912,8.655885000000001,9.59544,11.13947,16.981588999999992,29.36824100000001,43.20585
2,vehicle,10000.0,10.057954553,7.5828355135303145,3.14749,4.436875000000001,6.4652475,8.657125,11.42247,17.76090049999996,39.39096750000009,148.03638
2,video_game,10000.0,14.614040416,4.806449521506758,6.59874,10.2159245,12.1437925,13.502165,15.3327675,25.33446349999995,34.383360700000004,69.14504
3,actor,10000.0,27.467742311,7.938816024623047,17.64096,20.0894905,22.226772500000003,24.584580000000003,29.350047500000002,44.3818215,52.91721120000001,97.79785
3,amusement_park,10000.0,13.770892731999998,5.060822279539073,8.49126,9.926753,10.89056,12.23588,14.4079475,27.802279499999994,34.126237800000006,45.82989
3,band,10000.0,14.195878823000001,5.339558337415793,8.10405,9.838412,11.1819025,12.529815,14.9073125,28.254148999999988,34.66398700000001,64.01378
3,championship,10000.0,17.614534017000004,6.638902930422487,8.40836,10.587284,13.24045,16.101080000000003,19.755432499999998,32.629908,41.0440111,103.07117
3,chemical_element,10000.0,15.421927346,6.68192813032608,4.63524,7.708976000000001,10.8838325,14.30988,18.1264425,29.382379,39.0223967,80.28016
3,company,10000.0,21.773756479,7.729681125021036,10.81442,13.950001499999999,16.794545,19.446265,23.7374175,38.827330999999994,47.273799900000014,93.99275
3,comune,10000.0,29.167277092,7.9578329430161086,21.1236,23.1316385,24.4116975,25.779105,28.885305,45.485161,57.19722510000002,98.49798
