SEED;UNIT;UNIT_SIZE;SUMMARY_SIZES;WT_SUMMARY_SIZES;SUMMARY_TILDE_SIZES;OLDKER_SIZE;WT_OLDKER_SIZE;NEWKER_SIZE;WT_NEWKER_SIZE;OLDCORE_SIZE;WT_OLDCORE_SIZE;NEWCORE_SIZE;WT_NEWCORE_SIZE;SUMMARY_COMPUTATION_TIME;SUMMARY_TILDE_COMPUTATION_TIME;OLDKER_COMPUTATION_TIME;NEWKER_COMPUTATION_TIME;OLDCORE_COMPUTATION_TIME;NEWCORE_COMPUTATION_TIME;
university;bn:01566877n,bn:03223964n,bn:03117704n,bn:01994442n;4;140,139,141,140;280,278,282,280;1,1,2,2;1;3;1;3;NA;NA;139;279;14.52433;37.69450;0.06329;0.29124;NA;16.95653;
university;bn:01156716n,bn:14754233n,bn:00986869n,bn:15640324n;4;140,141,140,148;280,282,280,296;2,3,2,9;2;5;2;5;NA;NA;140;281;19.84545;39.09688;2.24321;0.63932;NA;17.92504;
university;bn:00681787n,bn:00281640n,bn:01642489n,bn:01416661n;4;203,165,140,227;405,311,280,454;4,5,1,3;1;3;1;3;NA;NA;139;279;22.55919;55.54955;0.06454;0.43013;NA;42.17072;
university;bn:03411398n,bn:02922972n,bn:03776932n,bn:01277169n;4;189,139,140,141;378,278,280,282;2,1,2,3;1;3;1;3;NA;NA;139;279;15.43517;42.90507;0.06473;0.33624;NA;18.13774;
university;bn:10917498n,bn:03887895n,bn:01049982n,bn:07315009n;4;139,145,142,139;278,290,284,278;1,3,3,1;1;3;1;3;NA;NA;139;279;14.42880;37.70534;0.06976;0.35348;NA;16.83235;
university;bn:03104717n,bn:02760763n,bn:00294996n,bn:03850653n;4;148,140,151,228;292,280,302,456;10,2,5,3;2;5;2;5;NA;NA;140;281;26.02663;54.14876;2.15871;0.67132;NA;19.55549;
university;bn:00228748n,bn:17360698n,bn:03405087n,bn:02831380n;4;139,142,143,304;278,284,286,608;1,3,5,4;1;3;1;3;NA;NA;139;279;20.27617;53.37201;0.06641;0.43214;NA;21.22850;
university;bn:00741236n,bn:16641828n,bn:00857248n,bn:03218121n;4;141,139,143,147;282,278,285,292;2,1,4,9;1;3;1;3;NA;NA;139;279;20.54254;42.30184;0.06672;0.48111;NA;16.81133;
university;bn:02809101n,bn:02810731n,bn:17534082n,bn:02840286n;4;141,142,141,141;282,284,282,282;3,2,3,2;1;3;1;3;NA;NA;139;279;17.06846;36.93092;0.06711;0.35571;NA;16.88713;
university;bn:16419894n,bn:01974394n,bn:17508165n,bn:01845376n;4;139,141,139,204;278,282,278,407;1,3,1,7;1;3;1;3;NA;NA;139;279;22.53850;48.17188;0.07440;0.41551;NA;18.86161;
university;bn:01641401n,bn:14210050n,bn:00433076n,bn:07718565n;4;139,142,186,202;278,284,372,404;1,4,3,3;1;3;1;3;NA;NA;139;279;17.63489;42.01471;0.06899;0.38811;NA;20.00863;
university;bn:03357745n,bn:04037041n,bn:00382200n,bn:01874528n;4;202,235,141,140;404,470,282,280;3,7,3,2;1;3;1;3;NA;NA;139;279;43.87083;127.74908;1.57799;0.54539;NA;21.60151;
university;bn:16176879n,bn:00353709n,bn:03703787n,bn:16104415n;4;140,142,140,139;280,284,280,278;2,4,2,1;1;3;1;3;NA;NA;139;279;17.25111;37.33459;0.06430;0.36020;NA;16.91857;
university;bn:03180917n,bn:03232450n,bn:00526062n,bn:01047361n;4;141,142,140,191;282,284,280,382;3,4,2,3;2;5;2;5;NA;NA;140;281;16.54319;44.06817;2.17538;0.50939;NA;19.00572;
university;bn:02118150n,bn:14716592n,bn:01216561n,bn:02991203n;4;145,234,142,201;290,467,284,402;5,6,3,2;1;3;1;3;NA;NA;139;279;25.75487;125.86720;1.59197;0.56440;NA;21.25622;
university;bn:16976920n,bn:03812791n,bn:01892921n,bn:14249539n;4;141,139,141,139;282,278,282,278;3,1,3,1;1;3;1;3;NA;NA;139;279;14.82513;37.10015;0.06265;0.33497;NA;36.94709;
university;bn:14629174n,bn:18419480n,bn:00631796n,bn:03594311n;4;141,142,142,145;282,284,284,289;3,4,4,6;3;7;3;7;NA;NA;141;283;20.32092;40.27629;2.79032;0.65203;NA;16.98244;
university;bn:17458225n,bn:01646315n,bn:05882743n,bn:02914154n;4;139,185,142,141;278,370,284,282;1,2,4,2;1;3;1;3;NA;NA;139;279;17.64532;47.08133;0.06602;0.37904;NA;18.82859;
university;bn:04696206n,bn:04260088n,bn:03255181n,bn:02612068n;4;229,139,141,140;458,278,282,280;1,1,3,2;1;3;1;3;NA;NA;139;279;26.75305;117.16771;0.06514;0.30674;NA;23.41318;
university;bn:03231115n,bn:00653203n,bn:01049884n,bn:00670097n;4;149,140,141,141;298,280,282,282;2,1,2,1;1;3;1;3;NA;NA;139;279;13.56293;39.29375;0.06598;0.31201;NA;16.85546;
university;bn:03769057n,bn:00824687n,bn:02912726n,bn:00756325n;4;143,140,140,142;286,280,280,284;3,2,2,4;1;3;1;3;NA;NA;139;279;34.34042;39.36155;0.06864;0.40842;NA;17.77066;
university;bn:02920278n,bn:02847179n,bn:03588014n,bn:06984065n;4;141,139,142,142;282,278,284,284;3,1,3,3;1;3;1;3;NA;NA;139;279;15.08950;36.57461;0.06239;0.36224;NA;17.02046;
university;bn:02599346n,bn:17454303n,bn:02663985n,bn:01064330n;4;140,140,141,141;280,280,282,282;2,2,3,2;2;5;2;5;NA;NA;140;281;16.81788;38.81830;2.15569;0.44586;NA;16.88458;
university;bn:03785960n,bn:02991487n,bn:00561785n,bn:02273842n;4;142,140,142,141;284,280,284,282;4,2,3,3;2;5;2;5;NA;NA;140;281;27.42535;48.26464;2.45574;0.71748;NA;17.69464;
university;bn:16287794n,bn:00375405n,bn:00929150n,bn:02574019n;4;140,142,142,141;280,283,284,282;2,4,3,1;1;3;1;3;NA;NA;139;279;19.85959;43.51651;0.06700;0.37475;NA;17.42219;
university;bn:01057920n,bn:03298065n,bn:00955292n,bn:01965424n;4;141,141,142,140;282,282,284,280;2,3,3,2;2;5;2;5;NA;NA;140;281;42.05824;42.77778;2.14709;0.46337;NA;18.52781;
university;bn:02735257n,bn:03309029n,bn:17016382n,bn:02553624n;4;141,141,233,142;282,282,466,284;2,3,5,3;1;3;1;3;NA;NA;139;279;24.92611;116.91143;1.53739;0.50973;NA;19.02786;
university;bn:14503621n,bn:16333188n,bn:03660695n,bn:00880421n;4;139,143,142,195;278,286,284,390;1,1,4,1;1;3;1;3;NA;NA;139;279;18.17736;43.56309;0.06492;0.30346;NA;18.81065;
university;bn:00416864n,bn:03812701n,bn:03252742n,bn:01773988n;4;143,143,145,139;286,285,290,278;3,5,7,1;1;3;1;3;NA;NA;139;279;24.88228;52.76659;0.08420;0.69037;NA;17.26929;
university;bn:03445935n,bn:03812604n,bn:06797310n,bn:02861475n;4;205,139,145,139;410,278,290,278;4,1,3,1;1;3;1;3;NA;NA;139;279;27.77646;50.90888;0.06673;0.35668;NA;44.91076;
university;bn:06869234n,bn:00446020n,bn:02212822n,bn:01842571n;4;142,139,141,141;284,278,282,282;3,1,2,3;1;3;1;3;NA;NA;139;279;24.67414;39.05380;0.06535;0.36232;NA;18.58633;
university;bn:03071295n,bn:01858264n,bn:03823930n,bn:03282035n;4;140,140,139,141;280,280,278,282;2,1,1,3;1;3;1;3;NA;NA;139;279;15.04436;35.89829;0.06445;0.30588;NA;16.70281;
university;bn:01624354n,bn:01746892n,bn:14925280n,bn:02321199n;4;140,140,140,140;280,280,280,280;2,2,2,2;1;3;1;3;NA;NA;139;279;14.62382;38.76635;1.54252;0.41274;NA;16.64216;
university;bn:17426794n,bn:14051792n,bn:14475502n,bn:03462305n;4;140,139,142,139;280,278,284,278;2,1,3,1;1;3;1;3;NA;NA;139;279;17.22843;39.95976;0.06533;0.30833;NA;16.94622;
university;bn:02650437n,bn:00795385n,bn:14445061n,bn:00142237n;4;140,140,238,142;280,280,475,283;1,2,9,4;1;3;1;3;NA;NA;139;279;28.56996;134.64856;0.92163;0.52329;NA;40.12923;
university;bn:00852099n,bn:02621051n,bn:17533737n,bn:00928859n;4;140,142,141,142;280,284,282,284;2,2,3,3;2;5;2;5;NA;NA;140;281;14.91069;36.76775;2.12572;0.47179;NA;16.85994;
university;bn:02677157n,bn:03771387n,bn:03762974n,bn:17437024n;4;140,140,141,139;280,280,282,278;2,2,3,1;1;3;1;3;NA;NA;139;279;15.89265;38.61254;0.06876;0.35158;NA;16.91208;
university;bn:03632061n,bn:02144737n,bn:01935860n,bn:03763842n;4;140,143,140,139;280,286,280,278;2,1,2,1;1;3;1;3;NA;NA;139;279;13.78246;35.77783;0.06486;0.30583;NA;17.03988;
university;bn:03261070n,bn:03390163n,bn:17662087n,bn:00118523n;4;143,186,140,146;285,372,280,290;5,3,2,7;2;5;2;5;NA;NA;140;281;24.74081;50.40590;2.19813;0.64512;NA;22.02753;
university;bn:15730597n,bn:00446964n,bn:03812764n,bn:15723748n;4;233,141,141,139;466,282,282,278;5,3,3,1;1;3;1;3;NA;NA;139;279;42.94693;126.02001;0.08631;0.58912;NA;20.55890;
university;bn:02021873n,bn:04814350n,bn:02861261n,bn:00745151n;4;142,142,141,141;284,284,282,282;3,3,2,3;2;5;2;5;NA;NA;140;281;15.27856;36.44618;2.11108;0.48511;NA;16.91188;
university;bn:01580999n,bn:00588123n,bn:05883749n,bn:06024752n;4;144,146,139,139;287,292,278,278;6,5,1,1;1;3;1;3;NA;NA;139;279;20.72556;39.44573;0.06530;0.42840;NA;16.96596;
