UNIT;SEED;SIZE;TILDE;NEW;REALTIME;CHARACTERIZATION
bn:00880386n,bn:03988415n,bn:03230693n,bn:00560493n,bn:03134820n,bn:01054549n;vehicle;6;true;true;0.664;6[o     0.519] INSTANCE_OF(X, bn:00079675n)
bn:03189523n,bn:06314122n,bn:00568300n,bn:01506177n,bn:14311889n,bn:01835471n;vehicle;6;true;true;0.777;6[o     0.612] INSTANCE_OF(X, bn:00023497n)
bn:01616960n,bn:03640437n,bn:00210122n,bn:03085662n,bn:03405176n,bn:01719221n;vehicle;6;true;true;0.664;6[o     0.502] INSTANCE_OF(X, bn:00023497n)
bn:01150822n,bn:03733241n,bn:03177375n,bn:01135651n,bn:02878725n,bn:01497317n;vehicle;6;true;true;0.775;6[o     0.622] INSTANCE_OF(X, bn:00079675n)
bn:02150348n,bn:02828323n,bn:01485979n,bn:03121410n,bn:03001701n,bn:01285241n;vehicle;6;true;true;0.664;6[o     0.496] INSTANCE_OF(X, bn:00079675n)
bn:14208653n,bn:00525593n,bn:00313725n,bn:01148635n,bn:00591352n,bn:02424641n;vehicle;6;true;true;0.777;6[o     0.618] INSTANCE_OF(X, bn:00079675n)
bn:03274008n,bn:03129738n,bn:03183919n,bn:01219512n,bn:14770231n,bn:00775151n;vehicle;6;true;true;0.664;6[o     0.500] INSTANCE_OF(X, bn:00079675n)
bn:00365121n,bn:01913286n,bn:03820933n,bn:01639334n,bn:17832493n,bn:15743784n;vehicle;6;true;true;0.665;6[o     0.539] INSTANCE_OF(X, bn:00079675n)
bn:02512159n,bn:03753458n,bn:02630568n,bn:01959130n,bn:00558492n,bn:02936556n;vehicle;6;true;true;0.774;6[o     0.592] INSTANCE_OF(X, bn:00023497n)
bn:17476411n,bn:00117987n,bn:00893025n,bn:00681145n,bn:03697422n,bn:17189079n;vehicle;6;true;true;0.663;6[o     0.544] INSTANCE_OF(X, bn:00079675n)
bn:02843670n,bn:13842707n,bn:17195752n,bn:01351596n,bn:06368527n,bn:00648764n;vehicle;6;true;true;0.777;6[o     0.608] INSTANCE_OF(X, bn:00079675n)
bn:01434325n,bn:02805405n,bn:02493432n,bn:00359010n,bn:00056862n,bn:04098653n;vehicle;6;true;true;0.665;6[o     0.486] INSTANCE_OF(X, bn:00079675n)
bn:01291619n,bn:17160383n,bn:06394966n,bn:17591251n,bn:16383556n,bn:04834124n;vehicle;6;true;true;0.775;6[o     0.596] INSTANCE_OF(X, bn:00079675n)
bn:01429714n,bn:03773439n,bn:03327002n,bn:17183931n,bn:03242057n,bn:16489794n;vehicle;6;true;true;0.663;6[o     0.533] INSTANCE_OF(X, bn:00079675n)
