UNIT_SIZE,SEED,count,mean,std,min,5%,25%,50%,75%,95%,99%,max
2,actor,10000.0,29.124961228999997,10.38281420402312,12.5798,17.257975000000002,22.02759,26.648755,34.15635,47.498774499999975,61.09083620000001,174.31102
2,amusement_park,10000.0,10.450837604999998,4.144063414208811,5.95771,7.4314285,8.363765,9.17611,10.9700075,17.054290999999985,29.459122900000008,57.13637
2,band,10000.0,11.489345976,5.086391279008419,6.06234,7.773263,8.86309,9.89375,11.7674825,24.026227999999996,31.091769000000003,86.52821
2,championship,10000.0,13.433118343999999,6.54704193651396,5.69702,7.334279,9.250415,11.438970000000001,14.97208,27.670722999999995,37.07349120000001,68.58847
2,chemical_element,10000.0,11.810046105000001,6.975307459637835,2.76955,5.3249319999999996,7.0229675,9.9793,13.789932499999999,26.611087499999993,37.332271100000014,69.47661
2,company,10000.0,16.078474982,6.880716042986681,7.62003,9.4384275,11.581827500000001,13.83351,17.93006,31.09196249999999,39.640638100000004,81.90971
2,comune,10000.0,21.811410045,6.056536792538546,14.84119,16.864256,18.925865,19.916125,21.398675,37.77789249999999,42.59772460000001,76.75857
2,dialect,10000.0,10.757058918999999,4.253558677363821,5.57275,7.2962549999999995,8.7428525,9.761769999999999,11.038272500000001,20.45483199999997,29.575702100000008,45.83663
2,film,10000.0,14.793483360000002,6.773997155608274,3.09962,7.498355500000001,10.6642075,13.531655,16.9255,26.949504499999986,41.5201933,99.36377
2,scientist,10000.0,21.247304717000002,7.075309847252507,10.1484,14.514921,17.0607875,19.16558,22.2340525,37.264869499999996,46.16343970000001,81.34333
2,sculpture,10000.0,11.881142207,4.6909403852655505,2.5837,7.1625935,9.259007500000001,10.9311,12.9181375,21.394255999999974,31.084808800000005,53.83869
2,university,10000.0,10.935829478,4.025536560366962,6.33843,7.797908,8.919640000000001,9.934315000000002,11.352197499999999,17.64045899999996,28.92998640000003,47.68744
2,vehicle,10000.0,9.847547466,5.681740049765593,3.17188,4.2820875,6.233705,8.47208,11.33478,21.98129449999999,30.97038660000003,72.69952
2,video_game,10000.0,15.487455007,4.733617484306438,6.7572,10.8704145,13.0718975,14.512364999999999,16.268594999999998,26.900243499999945,35.291366000000004,52.36384
3,actor,10000.0,34.442553521,10.220708759052334,18.02897,22.6281785,26.964412499999998,31.597465,39.8934,54.77760249999999,65.6680955,93.35297
3,amusement_park,10000.0,15.161472944,4.853037321867524,8.53941,11.229067500000001,12.3096275,13.747375,16.01691,27.978137999999998,34.951789000000005,46.13831
