UNIT_SIZE,SEED,count,mean,std,min,5%,25%,50%,75%,95%,99%,max
2,actor,10000.0,13.097709136999999,4.821408446129824,9.84817,10.2085655,10.5057175,12.31718,12.76249,27.41111949999999,31.3331755,42.21938
2,amusement_park,10000.0,7.53814612,3.896127525352568,4.65838,5.103764,5.860329999999999,6.03594,8.155462499999999,12.522605500000001,27.037592,36.08788
2,band,10000.0,7.352720934999999,3.6385364220369,4.73891,5.2454175,6.0184225,6.185735,7.339625,10.755367999999997,26.02428470000001,32.93212
2,championship,10000.0,7.674215027,3.791848760716249,4.90283,5.1764985,5.84664,6.7969550000000005,7.98375,11.63473799999998,26.840739300000017,36.139
2,chemical_element,10000.0,6.480520392,4.214830675564293,1.65326,3.094656,4.231935,5.330204999999999,7.36668,12.085510999999988,26.715459700000004,49.97724
2,company,10000.0,11.729770508,5.1052460004390205,6.51465,7.8239065000000005,8.9889725,10.357535,12.213212500000001,26.516733499999997,32.59204020000001,44.85891
2,comune,10000.0,17.352071111,5.500064353785153,12.48613,13.055008,15.61913,15.912555,16.270577499999998,33.8830545,36.8240734,47.78257
2,dialect,10000.0,9.092589213,4.161641778128062,4.76953,6.0460765,7.2329550000000005,8.375229999999998,9.109269999999999,13.948378999999994,28.480574100000002,40.73189
2,film,10000.0,5.3142611969999995,5.007231366006651,1.47018,1.7655825,2.2454775,4.60088,6.198035,10.815024000000001,27.62862190000001,89.17173
2,scientist,10000.0,13.392296418,4.9417037691211165,7.65205,10.152140000000001,10.7964325,12.37874,13.444217499999999,28.6920325,33.145425100000004,43.23137
2,sculpture,10000.0,6.9665729039999995,3.975542478548803,0.99684,3.6546575,4.9760349999999995,6.080095,7.6655999999999995,11.785645499999985,26.001204100000013,34.69842
2,university,10000.0,7.4360785300000005,3.4956496281881377,5.42914,5.6046615,5.79673,6.812855000000001,7.3051775,10.489954999999998,24.966202000000006,34.68387
2,vehicle,10000.0,5.591855291,3.6798404626101497,2.37686,2.6180554999999996,3.2491424999999996,4.74686,6.4013275,9.878114499999999,24.016574800000004,33.76793
2,video_game,10000.0,8.665604314,3.4827861831677573,5.9981,6.484567,7.7043,7.958305,8.3378425,11.144554999999988,26.2829254,35.26615
3,actor,10000.0,25.336029934,6.670287983267941,19.70291,20.113511000000003,20.5557,24.38682,25.1493025,42.722437,44.45324020000001,62.36944
3,amusement_park,10000.0,14.200372933999999,5.11613640356451,9.17582,11.228617,11.5674425,11.924855,14.7012875,29.1678765,34.18945140000001,43.69035
3,band,10000.0,13.816707876,4.794955614179122,9.35608,10.7053465,11.763237499999999,12.22522,13.569727499999999,29.574092999999994,33.4991913,45.28276
3,championship,10000.0,14.446526721000001,5.24992810387069,9.60325,10.331015,11.83523,12.949825,14.862855,29.955643999999992,35.126031700000006,49.31128
3,chemical_element,10000.0,10.709016556,5.221158069550421,3.74259,5.6271035000000005,7.73462,9.559025,11.88504,21.688822999999925,32.51591220000002,47.12756
3,company,10000.0,22.050784998,7.088856248880104,13.20652,15.491929,17.51391,19.84377,23.1736325,38.810189,45.9727954,61.37697
3,comune,10000.0,34.67466141100001,8.518746103672964,24.33333,25.3244985,30.358002499999998,30.747149999999998,40.19796,50.677367999999994,61.8160052,72.50085
3,dialect,10000.0,16.788992933,5.536720048848166,9.37956,11.875842,13.9484725,15.285129999999999,17.3151075,32.77338899999999,36.9275271,50.47341
3,film,10000.0,8.417094505,5.504759789573582,2.81324,3.4003265000000003,4.7324874999999995,7.261955,9.63133,20.102554499999986,31.1179742,39.73318
3,scientist,10000.0,25.518134263,7.102560399556821,15.70659,18.702908500000003,20.94784,24.129505,25.948587500000002,43.2448255,45.94565420000001,67.41338
3,sculpture,10000.0,12.248982279,5.166728395591516,3.24847,7.072334499999999,9.53834,11.2156,13.287955,25.835840499999968,32.964691599999995,72.72069
3,university,10000.0,14.183964678,4.796658018684823,10.62123,11.0131895,11.414652499999999,13.21622,14.389872500000001,28.59925999999998,33.84143670000001,49.24318
3,vehicle,10000.0,9.702304897000001,4.914858683098432,4.63686,5.1397924999999995,6.971125,8.604035,10.554815000000001,22.394162499999982,30.295589700000015,40.90952
3,video_game,10000.0,16.79332899,4.979801391385882,11.92355,12.692496,15.152145,15.592925000000001,16.2433825,33.1920305,35.76796360000001,50.62198
4,actor,10000.0,37.810935531,8.431581414529722,29.39799,30.0012025,30.647645,36.468075,37.913525,55.987833499999994,57.870690500000016,87.89212
4,amusement_park,10000.0,20.661511631,6.031484593681178,13.58142,16.724035,17.2672125,18.443925,21.2309475,36.635775499999994,42.22773160000001,61.58487
4,band,10000.0,20.220995004000002,5.576893920896234,13.95693,15.7889755,17.612485,18.621005,19.999814999999998,36.793425,40.183318500000006,56.03915
4,championship,10000.0,21.234857176,6.48654717973396,14.43424,15.499456,17.514184999999998,19.319020000000002,21.76074,38.16883449999998,43.40051570000001,59.91598
4,chemical_element,10000.0,14.907629938000001,6.074361600248827,4.95819,8.442254,11.254125,13.74887,16.5666875,30.02283,37.74781090000001,60.26033
4,company,10000.0,31.496649907000002,8.37522747381042,20.04532,23.199036500000002,25.663957500000002,28.809395000000002,33.348537500000006,49.98341399999996,54.82812470000001,70.87901
4,comune,10000.0,53.92419663100001,11.45213292855561,36.64879,38.2743905,45.4075075,46.473654999999994,65.28375,69.22497699999997,82.9841156,98.03246
4,dialect,10000.0,24.259174331,6.788727986287207,14.27457,17.5522705,20.4726225,22.061329999999998,25.268320000000003,41.7851055,46.57288730000002,59.41615
4,film,10000.0,11.541394963999998,6.39591120301721,4.21142,5.1520554999999995,7.77393,9.955715000000001,12.9452125,28.146401499999996,34.89805090000001,46.84592
4,scientist,10000.0,37.308472065,8.9646825755634,23.10656,26.4248975,30.8610475,35.904325,38.9949525,56.816658,59.4494858,89.52788
4,sculpture,10000.0,17.047923313,6.234916296798965,5.12218,9.7600405,13.625319999999999,15.705565,18.541075,32.743009,38.899581500000004,49.14447
4,university,10000.0,21.093076052,5.9263290610738055,16.01147,16.4844045,17.356517500000002,19.855825,21.596885,37.3203885,41.262020700000015,56.17309
4,vehicle,10000.0,13.633394113,5.644583102850676,6.9733,7.876699,10.451145,12.31565,14.654232499999999,28.75388299999996,35.24628560000001,44.5469
