UNIT_SIZE,SEED,count,mean,std,min,5%,25%,50%,75%,95%,99%,max
2,actor,10000.0,0.39250268299999996,0.12484856781749687,0.12196,0.248446,0.314425,0.37116499999999997,0.44398,0.5993254999999997,0.8114992000000002,2.29887
2,amusement_park,10000.0,0.47370115399999996,8.265997541055086,0.08494,0.15594950000000002,0.19644,0.216395,0.24875,0.39034299999999933,1.4764804000000005,402.29724
2,band,10000.0,0.22606122100000003,0.0775993857262135,0.08668,0.13647,0.1872325,0.21454,0.25439500000000004,0.3463879999999999,0.4871789000000002,1.79488
2,championship,10000.0,0.266647901,0.12175841316460162,0.08582,0.13730799999999999,0.18737,0.234825,0.31629250000000003,0.48416949999999986,0.7102121,1.80137
2,chemical_element,10000.0,0.507602672,2.060846113874053,0.08557,0.142469,0.2164275,0.27416,0.3538275,0.7689624999999992,9.0197081,105.55587
2,company,10000.0,0.240939345,0.14055301505127868,0.08467,0.1129185,0.1565475,0.207575,0.28474,0.4660839999999994,0.7563368000000011,3.17378
2,comune,10000.0,1.244562881,1.0774981860259436,0.35099,0.5964794999999999,0.7543075,0.92384,1.2683825,3.0603289999999994,5.915731000000003,19.4721
2,dialect,10000.0,0.23312993099999998,0.2966336081861861,0.08493,0.1064695,0.1409175,0.2043,0.2634925,0.4268279999999999,0.7619413000000007,18.09827
2,film,10000.0,3.2605457670000004,9.013973695621884,0.10328,0.2690265,0.4215875,0.604995,0.9780625000000001,27.425461999999943,44.774895500000014,98.96719
2,scientist,10000.0,0.5542618899999999,0.2243967344538045,0.11179,0.289276,0.411405,0.51625,0.650705,0.938143,1.2528679000000005,3.96286
2,sculpture,10000.0,0.451542824,0.4012094895076288,0.08683,0.18911850000000002,0.26326499999999997,0.334665,0.450965,1.2376939999999985,1.7429931,8.4009
2,university,10000.0,0.20588226299999995,0.12252473267132825,0.08627,0.1129595,0.151635,0.18841,0.231885,0.32721549999999994,0.5540152000000013,2.45472
2,vehicle,10000.0,0.26654027100000005,0.4893042779379078,0.0829,0.092787,0.1363475,0.184315,0.2502725,0.4578229999999995,2.9367271000000095,6.98848
2,video_game,10000.0,0.46506392500000004,0.1704785633346904,0.08881,0.2264765,0.35022749999999997,0.453285,0.55796,0.7490225,0.9671186000000009,2.33517
3,actor,10000.0,0.685767716,0.16606556002014936,0.27472,0.46386700000000003,0.5783024999999999,0.667255,0.7661450000000001,0.9670184999999994,1.2030178000000007,2.33057
3,amusement_park,10000.0,0.479686446,0.3272933581154004,0.15879,0.28612,0.36807500000000004,0.398275,0.4629325,1.5135869999999991,1.6988898000000001,8.58421
3,band,10000.0,0.38782447200000003,0.11043813534941253,0.15934,0.237839,0.3277925,0.376645,0.432465,0.5674015,0.7304786000000001,1.82187
3,championship,10000.0,0.452130308,0.15195477362856355,0.16474,0.2600025,0.3468675,0.42052,0.528915,0.7385839999999999,0.9339471000000001,1.85028
3,chemical_element,10000.0,0.6118933449999999,1.4375072989238513,0.16576,0.257239,0.37827,0.465715,0.5722275,0.9779004999999994,2.1197977000000012,28.93612
3,company,10000.0,0.42014232999999995,0.19851978148596483,0.16255,0.2181595,0.28118,0.36856,0.511435,0.765936,1.0766941000000003,3.14126
3,comune,10000.0,1.330587862,0.4404040686771407,0.61923,1.0414135,1.2006299999999999,1.27244,1.3807775,1.691652999999999,2.604328600000001,27.28655
3,dialect,10000.0,0.36945357599999995,0.19517602089612726,0.1607,0.19812,0.23234,0.32989500000000005,0.464665,0.6711159999999998,1.0465774000000017,4.88954
3,film,10000.0,2.1837333749999996,8.742324775675048,0.23981,0.512475,0.7485824999999999,0.997525,1.3502874999999999,2.1754814999999996,61.903233000000014,107.2053
3,scientist,10000.0,0.935974079,0.36280715285438897,0.22087,0.5234545,0.7253700000000001,0.89462,1.0949625,1.4657684999999998,1.8584694000000002,21.36393
3,sculpture,10000.0,0.85311926,0.6070254438655783,0.18272,0.3631295,0.49785999999999997,0.6290549999999999,0.95462,2.032656999999999,2.5797109000000016,10.01035
3,university,10000.0,0.350995718,0.15624356516704963,0.16393,0.21584899999999999,0.2632925,0.32613,0.397405,0.530421,1.1604478000000007,3.03312
3,vehicle,10000.0,0.403825609,0.6320617777771582,0.15845,0.19699,0.248225,0.307535,0.396945,0.6513469999999999,1.8890624000000058,9.21735
3,video_game,10000.0,0.79216101,0.25144100497647204,0.17085,0.42562700000000003,0.6036725000000001,0.7772600000000001,0.95497,1.2123169999999999,1.4603612000000006,2.52432
