UNIT;SEED;SIZE;TILDE;NEW;REALTIME;TIME;USER;SYSTEM;CHARACTERIZATION
bn:05167755n,bn:05172855n,bn:01036809n,bn:01009584n,bn:03423522n;actor;5;true;true;0.327;0.05;0.05;0.0;INSTANCE_OF(X, bn:00001176n), OCCUPATION(X, y_0), COUNTRY_OF_CITIZENSHIP(X, y_1)
bn:00684029n,bn:03566721n,bn:02578231n,bn:00648499n,bn:10712405n;actor;5;true;true;0.326;0.05;0.05;0.0;INSTANCE_OF(X, bn:00001176n), OCCUPATION(X, y_0), COUNTRY_OF_CITIZENSHIP(X, y_1)
bn:00351648n,bn:00252252n,bn:00859673n,bn:01429441n,bn:01799015n;actor;5;true;true;0.329;0.05;0.05;0.0;INSTANCE_OF(X, bn:00001176n), COUNTRY_OF_CITIZENSHIP(X, y_0)
bn:05537923n,bn:00282530n,bn:04250355n,bn:02365437n,bn:05199393n;actor;5;true;true;0.327;0.04;0.04;0.0;INSTANCE_OF(X, bn:00001176n), OCCUPATION(X, y_0), COUNTRY_OF_CITIZENSHIP(X, y_1)
bn:03874347n,bn:04064474n,bn:00787404n,bn:02224444n,bn:05208052n;actor;5;true;true;0.333;0.06;0.05;0.01;INSTANCE_OF(X, bn:00001176n), OCCUPATION(X, y_0), COUNTRY_OF_CITIZENSHIP(X, y_1), PLACE_OF_BIRTH(X, y_2)
bn:00373546n,bn:00644258n,bn:02544315n,bn:03572321n,bn:00646311n;actor;5;true;true;0.326;0.04;0.04;0.0;INSTANCE_OF(X, bn:00001176n), OCCUPATION(X, y_0), GIVEN_NAME(X, y_1)
bn:15466967n,bn:14688646n,bn:03157928n,bn:01170604n,bn:03860428n;actor;5;true;true;0.324;0.05;0.05;0.0;INSTANCE_OF(X, bn:00001176n), OCCUPATION(X, bn:00001176n), COUNTRY_OF_CITIZENSHIP(X, y_0)
bn:15815714n,bn:01744993n,bn:05198293n,bn:16807592n,bn:01203768n;actor;5;true;true;0.33;0.04;0.04;0.0;INSTANCE_OF(X, bn:00001176n), OCCUPATION(X, y_0), COUNTRY_OF_CITIZENSHIP(X, y_1)
bn:14309774n,bn:02137323n,bn:02078994n,bn:05426432n,bn:05506050n;actor;5;true;true;0.329;0.05;0.05;0.0;INSTANCE_OF(X, bn:00001176n), OCCUPATION(X, bn:00001176n), GIVEN_NAME(X, y_0), COUNTRY_OF_CITIZENSHIP(X, y_1)
bn:02363294n,bn:01910060n,bn:00748946n,bn:02813290n,bn:03627227n;actor;5;true;true;0.33;0.05;0.05;0.0;INSTANCE_OF(X, bn:00001176n), OCCUPATION(X, bn:00001176n), COUNTRY_OF_CITIZENSHIP(X, y_0), PLACE_OF_BIRTH(X, y_1)
bn:03248629n,bn:01773525n,bn:00749565n,bn:05207951n,bn:15744338n;actor;5;true;true;0.327;0.05;0.05;0.0;INSTANCE_OF(X, bn:00001176n), OCCUPATION(X, y_0)
bn:02850835n,bn:02231796n,bn:00247614n,bn:00794017n,bn:15805103n;actor;5;true;true;0.327;0.05;0.05;0.0;INSTANCE_OF(X, bn:00001176n), OCCUPATION(X, bn:00001176n)
bn:16617315n,bn:03856571n,bn:03716212n,bn:14616373n,bn:02164474n;actor;5;true;true;0.332;0.05;0.04;0.01;INSTANCE_OF(X, bn:00001176n), OCCUPATION(X, bn:00001176n), COUNTRY_OF_CITIZENSHIP(X, y_0), PLACE_OF_BIRTH(X, y_1)
bn:03421952n,bn:01757662n,bn:13832190n,bn:21706552n,bn:01262544n;actor;5;true;true;0.328;0.05;0.05;0.0;INSTANCE_OF(X, bn:00001176n), OCCUPATION(X, bn:00001176n), COUNTRY_OF_CITIZENSHIP(X, y_0), PLACE_OF_BIRTH(X, y_1)
bn:02063765n,bn:05534306n,bn:03620325n,bn:02894965n,bn:00991996n;actor;5;true;true;0.323;0.06;0.06;0.0;INSTANCE_OF(X, bn:00001176n), OCCUPATION(X, y_0), COUNTRY_OF_CITIZENSHIP(X, y_1)
bn:01620997n,bn:01892108n,bn:04096479n,bn:03312034n,bn:16851047n;actor;5;true;true;0.327;0.05;0.05;0.0;INSTANCE_OF(X, bn:00001176n), OCCUPATION(X, y_0), COUNTRY_OF_CITIZENSHIP(X, y_1)
bn:16694083n,bn:17107117n,bn:04230844n,bn:10683926n,bn:02975274n;actor;5;true;true;0.329;0.05;0.04;0.01;INSTANCE_OF(X, bn:00001176n), OCCUPATION(X, bn:00001176n), COUNTRY_OF_CITIZENSHIP(X, y_0)
bn:03117900n,bn:03218593n,bn:04525336n,bn:00571732n,bn:04019473n;actor;5;true;true;0.327;0.05;0.05;0.0;INSTANCE_OF(X, bn:00001176n), OCCUPATION(X, bn:00001176n), COUNTRY_OF_CITIZENSHIP(X, y_0)
