SEED;UNIT;UNIT_SIZE;SUMMARY_SIZES;WT_SUMMARY_SIZES;SUMMARY_TILDE_SIZES;OLDKER_SIZE;WT_OLDKER_SIZE;NEWKER_SIZE;WT_NEWKER_SIZE;OLDCORE_SIZE;WT_OLDCORE_SIZE;NEWCORE_SIZE;WT_NEWCORE_SIZE;SUMMARY_COMPUTATION_TIME;SUMMARY_TILDE_COMPUTATION_TIME;OLDKER_COMPUTATION_TIME;NEWKER_COMPUTATION_TIME;OLDCORE_COMPUTATION_TIME;NEWCORE_COMPUTATION_TIME;
championship;bn:15496527n,bn:14831130n,bn:16823305n,bn:02753336n,bn:14249553n,bn:01705827n;6;230,219,144,131,183,130;460,438,288,262,366,260;13,2,5,4,1,3;1;3;1;3;NA;NA;126;253;43.12580;141.22512;0.08950;0.80717;NA;31.89161;
championship;bn:02634489n,bn:15702256n,bn:01649805n,bn:01036899n,bn:05213822n,bn:00135934n;6;127,127,129,152,137,148;254,254,258,304,274,296;1,2,3,4,8,4;1;3;1;3;NA;NA;126;253;54.94751;51.60826;0.08798;0.71903;NA;26.75677;
championship;bn:01005541n,bn:00943343n,bn:03776009n,bn:00836900n,bn:01003899n,bn:00994174n;6;155,128,131,129,163,150;309,256,262,258,325,300;6,2,2,2,6,2;2;5;2;5;NA;NA;127;255;27.31232;47.47521;3.83641;0.89763;NA;27.97234;
championship;bn:03957537n,bn:16726831n,bn:14967963n,bn:14667954n,bn:14862049n,bn:14015848n;6;129,130,129,165,235,226;258,260,258,329,470,452;2,3,2,20,18,9;2;5;2;5;NA;NA;127;255;47.89940;132.40179;3.33610;1.51524;NA;31.84535;
championship;bn:01027910n,bn:15871850n,bn:02685264n,bn:01041794n,bn:01136054n,bn:16544317n;6;128,226,128,167,153,158;256,452,256,333,306,316;2,9,2,5,5,1;1;3;1;3;NA;NA;126;253;37.64269;135.63016;0.99130;0.77494;NA;30.94216;
championship;bn:13947157n,bn:02699033n,bn:16901491n,bn:01040724n,bn:15052133n,bn:16852604n;6;132,129,153,134,153,228;264,258,305,268,305,456;5,2,3,6,6,12;2;5;2;5;NA;NA;127;255;46.74256;137.99811;3.87131;1.13766;NA;29.82161;
championship;bn:04249495n,bn:03560521n,bn:15973771n,bn:01539035n,bn:16056745n,bn:04739412n;6;158,129,227,128,221,131;315,258,454,256,442,262;13,4,10,2,4,2;2;5;2;5;NA;NA;127;255;69.10108;133.58920;3.29409;1.15491;NA;31.69185;
championship;bn:17897607n,bn:14283984n,bn:01003888n,bn:02557874n,bn:16588810n,bn:02167289n;6;130,153,163,129,223,128;260,306,325,258,446,256;3,5,6,2,6,2;2;5;2;5;NA;NA;127;255;41.63097;128.41777;3.59541;1.09581;NA;29.85773;
championship;bn:06790602n,bn:02363221n,bn:02557684n,bn:14280158n,bn:03519310n,bn:00624355n;6;173,127,129,153,146,166;345,254,258,306,292,331;7,1,2,5,2,3;1;3;1;3;NA;NA;126;253;39.83428;56.93150;1.66090;0.72740;NA;29.39285;
championship;bn:02822871n,bn:02067141n,bn:01972128n,bn:02488356n,bn:17235381n,bn:02185630n;6;139,126,129,129,224,127;277,252,258,258,448,254;12,1,4,2,7,2;1;3;1;3;NA;NA;126;253;43.73561;131.09560;0.08782;0.82179;NA;27.41816;
championship;bn:17024804n,bn:02042014n,bn:16922386n,bn:00234597n,bn:16650025n,bn:16900651n;6;220,129,129,151,130,129;440,258,258,302,260,258;5,3,2,5,2,2;2;5;2;5;NA;NA;127;255;34.10136;178.23199;3.38137;0.84182;NA;30.62123;
championship;bn:18111390n,bn:02755630n,bn:01695963n,bn:03681616n,bn:15015021n,bn:04281165n;6;130,132,129,127,222,147;260,264,258,254,444,294;3,4,2,1,5,2;1;3;1;3;NA;NA;126;253;37.41145;124.42704;0.09029;0.64040;NA;50.21272;
championship;bn:02814323n,bn:02978400n,bn:01053962n,bn:01005573n,bn:02616738n,bn:03056956n;6;150,126,162,155,127,128;300,252,323,309,254,256;5,1,5,7,2,1;1;3;1;3;NA;NA;126;253;40.08222;57.57742;1.57556;0.74774;NA;27.66213;
championship;bn:00416163n,bn:17228511n,bn:02614568n,bn:02212489n,bn:01351411n,bn:01082015n;6;129,224,126,127,130,148;258,448,252,254,260,296;2,7,1,2,3,3;1;3;1;3;NA;NA;126;253;31.85402;118.28695;0.08605;0.63284;NA;28.33142;
championship;bn:14430375n,bn:01955706n,bn:06480861n,bn:03717548n,bn:02321843n,bn:01633414n;6;129,160,148,154,132,130;258,320,296,308,264,260;3,4,3,5,4,3;2;5;2;5;NA;NA;127;255;41.00646;63.86377;3.41255;0.98799;NA;49.30073;
championship;bn:15490402n,bn:02366062n,bn:17114949n,bn:15687928n,bn:16885661n,bn:14877256n;6;128,130,229,131,226,220;256,260,458,262,452,440;2,4,12,3,9,3;1;3;1;3;NA;NA;126;253;40.99811;130.94006;1.12141;1.38586;NA;32.43136;
championship;bn:14835304n,bn:17077981n,bn:00273750n,bn:01133540n,bn:15952087n,bn:02605199n;6;219,128,161,152,224,128;438,256,322,304,448,256;2,2,5,4,7,2;1;3;1;3;NA;NA;126;253;38.21894;149.91643;0.10981;0.86831;NA;31.67183;
championship;bn:01971118n,bn:02166299n,bn:04023792n,bn:02426093n,bn:01289707n,bn:16318678n;6;127,129,169,129,127,130;254,258,337,258,254,260;2,2,3,2,1,3;1;3;1;3;NA;NA;126;253;21.34464;38.10057;0.93502;0.59494;NA;26.72003;
championship;bn:01033368n,bn:09022421n,bn:14031773n,bn:14280849n,bn:03306030n,bn:02705122n;6;131,150,258,130,128,129;262,300,515,260,256,258;4,4,11,3,2,2;2;5;2;5;NA;NA;127;255;42.67793;132.40739;3.66164;1.02043;NA;29.02108;
championship;bn:16012302n,bn:14623963n,bn:17065307n,bn:02538345n,bn:01057575n,bn:00188720n;6;149,130,229,128,130,133;297,260,458,256,260,266;3,2,12,2,3,8;2;5;2;5;NA;NA;127;255;38.27577;124.59166;4.60439;1.07734;NA;48.25248;
championship;bn:00203060n,bn:01018392n,bn:01045454n,bn:03526070n,bn:13892570n,bn:16901477n;6;132,129,151,281,227,153;264,258,302,562,454,305;5,2,3,9,10,3;2;5;2;5;NA;NA;127;255;39.62861;134.25192;3.12775;1.10283;NA;33.30864;
championship;bn:15603943n,bn:01298449n,bn:01819776n,bn:16673494n,bn:02162413n,bn:01045460n;6;255,150,130,225,162,151;509,300,260,450,324,302;10,2,2,8,1,3;1;3;1;3;NA;NA;126;253;35.53333;124.60671;0.93364;0.82162;NA;32.84213;
championship;bn:00367628n,bn:13930529n,bn:03766575n,bn:15999422n,bn:00995658n,bn:02499049n;6;130,153,137,231,152,148;260,305,274,461,304,296;3,4,1,14,4,4;1;3;1;3;NA;NA;126;253;62.70508;137.80740;0.98166;0.90793;NA;30.85108;
championship;bn:02232447n,bn:02507759n,bn:00868162n,bn:17944202n,bn:01804806n,bn:01012312n;6;152,131,132,130,129,163;304,262,264,260,258,325;5,3,4,3,2,5;2;5;2;5;NA;NA;127;255;46.30173;52.57667;3.62182;0.91042;NA;31.53250;
championship;bn:01023337n,bn:02465284n,bn:16152197n,bn:13971699n,bn:02087992n,bn:00744149n;6;143,152,130,232,127,144;286,304,260,464,254,288;2,4,3,15,2,2;2;5;2;5;NA;NA;127;255;35.99855;145.32075;3.30580;1.03694;NA;29.56435;
championship;bn:15286324n,bn:03883424n,bn:02898516n,bn:01886115n,bn:14128236n,bn:00995670n;6;129,127,133,153,218,152;258,254,266,306,436,304;2,1,5,5,3,4;1;3;1;3;NA;NA;126;253;30.74245;120.24177;0.08827;0.69642;NA;29.26945;
championship;bn:14582557n,bn:17676208n,bn:01766831n,bn:03395998n,bn:00626230n,bn:03798815n;6;129,147,297,158,127,159;258,294,592,315,254,317;2,2,25,5,1,3;1;3;1;3;NA;NA;126;253;44.62764;140.83000;2.36574;1.10159;NA;31.75835;
championship;bn:16016273n,bn:15421618n,bn:00474100n,bn:00978343n,bn:17250529n,bn:02702943n;6;129,129,150,162,266,131;258,258,300,323,531,262;2,2,7,5,19,4;2;5;2;5;NA;NA;127;255;45.99866;134.92284;3.84480;1.28787;NA;50.75540;
