SEED;UNIT;UNIT_SIZE;SUMMARY_SIZES;WT_SUMMARY_SIZES;SUMMARY_TILDE_SIZES;OLDKER_SIZE;WT_OLDKER_SIZE;NEWKER_SIZE;WT_NEWKER_SIZE;OLDCORE_SIZE;WT_OLDCORE_SIZE;NEWCORE_SIZE;WT_NEWCORE_SIZE;SUMMARY_COMPUTATION_TIME;SUMMARY_TILDE_COMPUTATION_TIME;OLDKER_COMPUTATION_TIME;NEWKER_COMPUTATION_TIME;OLDCORE_COMPUTATION_TIME;NEWCORE_COMPUTATION_TIME;
vehicle;bn:02274310n,bn:03319229n,bn:02752943n,bn:02733130n;4;84,64,61,68;168,128,122,136;2,1,1,4;1;3;1;3;NA;NA;58;117;13.93869;17.68163;0.06104;0.33213;NA;8.00411;
vehicle;bn:16787128n,bn:00928883n,bn:00517371n,bn:03095244n;4;61,65,155,158;122,130,310,316;2,2,4,8;1;3;1;3;NA;NA;60;121;20.04354;30.69993;0.05907;0.48160;NA;11.72884;
vehicle;bn:02590320n,bn:02671139n,bn:01396569n,bn:00842385n;4;128,177,153,64;195,271,306,128;2,8,3,1;1;3;1;3;NA;NA;58;117;36.63171;36.76028;0.05646;0.42132;NA;14.00858;
vehicle;bn:16925600n,bn:03481328n,bn:02777734n,bn:01650083n;4;191,78,153,62;382,156,306,124;6,2,4,2;1;3;1;3;NA;NA;59;119;18.97295;29.34805;0.05580;0.42892;NA;12.81576;
vehicle;bn:00470674n,bn:02944784n,bn:03552022n,bn:01071821n;4;125,85,61,168;189,170,122,336;2,2,1,3;1;3;1;3;NA;NA;58;117;14.08969;24.07628;0.05641;0.33312;NA;10.94853;
vehicle;bn:00668479n,bn:01193899n,bn:00930092n,bn:03448233n;4;65,154,238,304;130,308,476,608;1,5,4,8;1;3;1;3;NA;NA;58;117;29.44215;111.98514;0.06348;0.52429;NA;17.93825;
vehicle;bn:02574689n,bn:01116019n,bn:02234290n,bn:03136147n;4;61,68,62,231;122,136,124,462;1,4,1,14;1;3;1;3;NA;NA;60;121;23.14227;94.04761;0.06200;0.54802;NA;10.95229;
vehicle;bn:14560411n,bn:01477824n,bn:00726643n,bn:00472216n;4;217,71,59,245;374,141,118,490;4,5,1,3;1;3;1;3;NA;NA;58;117;21.85455;108.68908;0.06495;0.40914;NA;35.64501;
vehicle;bn:16285775n,bn:04839771n,bn:06368599n,bn:06372031n;4;247,186,247,247;494,288,494,494;6,12,6,6;3;7;3;7;NA;NA;61;123;28.00037;104.45455;14.59811;1.09644;NA;21.24883;
vehicle;bn:00332212n,bn:06866391n,bn:01136771n,bn:02304982n;4;217,152,61,123;434,304,122,246;5,2,1,4;1;3;1;3;NA;NA;61;123;18.82923;30.68986;0.05607;0.39802;NA;14.03173;
vehicle;bn:06395583n,bn:03395928n,bn:03287129n,bn:03208047n;4;247,225,62,153;494,391,124,306;4,3,2,3;1;3;1;3;NA;NA;58;117;24.07152;109.18715;0.06587;0.44109;NA;19.33777;
vehicle;bn:01704408n,bn:02867200n,bn:00640502n,bn:14725171n;4;78,86,61,64;156,172,122,128;2,1,1,1;1;3;1;3;NA;NA;58;117;8.57224;12.69760;0.05505;0.26226;NA;7.97781;
vehicle;bn:00627620n,bn:00373072n,bn:01447930n,bn:09004176n;4;167,156,62,83;334,312,124,166;2,7,3,1;1;3;1;3;NA;NA;58;117;17.72784;29.32349;0.06776;0.45191;NA;30.29835;
vehicle;bn:00158850n,bn:03833666n,bn:14742483n,bn:00981991n;4;63,63,222,222;126,126,444,444;1,3,5,5;1;3;1;3;NA;NA;59;119;19.75142;90.60103;0.06149;0.45015;NA;13.90652;
vehicle;bn:01969168n,bn:01706281n,bn:00303494n,bn:04081168n;4;63,64,63,83;126,128,126,166;3,3,3,1;1;3;1;3;NA;NA;58;117;12.77571;15.34001;0.05544;0.37306;NA;7.81284;
vehicle;bn:06371981n,bn:06312481n,bn:03758407n,bn:03753482n;4;246,153,61,67;492,306,122,134;3,3,3,2;1;3;1;3;NA;NA;58;117;17.46081;93.72345;0.06303;0.40251;NA;13.34998;
vehicle;bn:00794694n,bn:10850413n,bn:01259539n,bn:06866301n;4;204,66,185,151;407,132,370,302;6,1,2,1;1;3;1;3;NA;NA;58;117;18.62936;30.67430;0.85505;0.38210;NA;15.26586;
vehicle;bn:03219479n,bn:11662559n,bn:17245375n,bn:01878021n;4;134,70,83,71;206,139,166,142;2,6,1,5;1;3;1;3;NA;NA;58;117;19.46562;26.20213;0.88683;0.45657;NA;14.32225;
vehicle;bn:02906504n,bn:00425711n,bn:03564228n,bn:05238191n;4;66,250,206,84;132,499,412,168;2,9,3,1;1;3;1;3;NA;NA;58;117;22.06509;109.08594;0.89632;0.49820;NA;33.79646;
vehicle;bn:17579186n,bn:03197507n,bn:03094887n,bn:01146917n;4;61,58,70,225;122,116,140,450;1,1,9,8;1;3;1;3;NA;NA;58;117;25.00271;101.08824;0.06209;0.53853;NA;11.53187;
vehicle;bn:00485115n,bn:01766718n,bn:06395047n,bn:01719402n;4;67,72,247,63;134,144,494,126;2,1,4,1;1;3;1;3;NA;NA;58;117;15.79401;92.64262;0.06280;0.34438;NA;12.15423;
vehicle;bn:01890211n,bn:00696919n,bn:16925810n,bn:00315458n;4;62,220,158,153;124,440,316,306;2,3,6,3;1;3;1;3;NA;NA;60;121;23.62527;119.25949;0.06296;0.44356;NA;15.71484;
vehicle;bn:00931817n,bn:17397132n,bn:03361465n,bn:02898251n;4;61,61,151,68;122,122,302,136;1,1,2,3;1;3;1;3;NA;NA;59;119;12.64023;19.54183;0.05703;0.31184;NA;9.08823;
vehicle;bn:01879789n,bn:01294674n,bn:02446807n,bn:00696871n;4;61,86,67,220;122,172,134,440;1,3,2,3;1;3;1;3;NA;NA;58;117;13.55946;88.85799;0.06382;0.36553;NA;11.45763;
vehicle;bn:02138764n,bn:03771180n,bn:03859745n,bn:04956499n;4;66,71,61,70;132,142,122,139;2,6,1,4;1;3;1;3;NA;NA;58;117;17.61172;20.61222;0.85248;0.44426;NA;7.61485;
vehicle;bn:01828890n,bn:14326681n,bn:01467574n,bn:00276470n;4;64,155,63,154;128,310,126,308;1,3,3,3;1;3;1;3;NA;NA;61;123;33.13482;22.77348;0.05691;0.36994;NA;12.50553;
vehicle;bn:02052484n,bn:01755818n,bn:00337974n,bn:03792277n;4;70,66,63,61;140,132,126,122;1,2,2,1;1;3;1;3;NA;NA;59;119;9.17597;13.97903;0.05168;0.27503;NA;7.22808;
vehicle;bn:01952818n,bn:03498871n,bn:01995412n,bn:01417117n;4;61,63,67,79;122,126,134,158;1,2,2,6;1;3;1;3;NA;NA;59;119;13.18998;16.74631;0.05275;0.38607;NA;7.39314;
vehicle;bn:00512326n,bn:02835177n,bn:03737604n,bn:01867738n;4;85,228,128,66;170,456,195,132;2,1,2,2;1;3;1;3;NA;NA;58;117;13.48547;28.01982;0.05380;0.30023;NA;12.21074;
vehicle;bn:03129888n,bn:02416716n,bn:00338661n,bn:16445677n;4;154,222,157,61;308,444,314,122;5,5,6,1;1;3;1;3;NA;NA;59;119;24.77009;104.83707;0.06278;0.50669;NA;14.48544;
vehicle;bn:03265258n,bn:04574399n,bn:00694202n,bn:04946771n;4;67,154,154,150;134,308,308,300;3,2,5,1;1;3;1;3;NA;NA;61;123;18.23634;23.72770;0.05407;0.37169;NA;13.13217;
vehicle;bn:01871209n,bn:03302838n,bn:03393292n,bn:17360879n;4;65,79,72,72;130,158,144,144;1,1,1,2;1;3;1;3;NA;NA;58;117;8.43248;12.83899;0.05450;0.26825;NA;7.76227;
vehicle;bn:05326985n,bn:03427591n,bn:02663360n,bn:17502378n;4;164,67,71,61;253,134,142,122;2,2,1,1;1;3;1;3;NA;NA;58;117;10.04547;16.43300;0.05780;0.29991;NA;9.20880;
vehicle;bn:05591982n,bn:00390007n,bn:00949297n,bn:11700743n;4;142,71,70,157;218,142,140,314;3,6,3,7;1;3;1;3;NA;NA;59;119;41.83321;32.78683;0.05722;0.53083;NA;12.21162;
vehicle;bn:00077929n,bn:06348237n,bn:15656948n,bn:16931533n;4;82,246,152,158;162,492,304,316;3,5,5,8;3;7;3;7;NA;NA;61;123;28.04263;103.82689;10.45372;0.75145;NA;17.62128;
vehicle;bn:01673364n,bn:03518123n,bn:03791864n,bn:00016241n;4;69,61,61,124;138,122,122,190;1,1,1,4;1;3;1;3;NA;NA;58;117;13.08139;16.52411;0.05920;0.30134;NA;8.90507;
