UNIT;SEED;SIZE;TILDE;NEW;REALTIME;TIME;USER;SYSTEM;CHARACTERIZATION
bn:03872358n,bn:02868870n;scientist;2;true;true;0.327;0.05;0.05;0.0;INSTANCE_OF(X, bn:00044576n), INSTANCE_OF(X, bn:00069680n), GIVEN_NAME(X, y_0), INSTANCE_OF(X, y_1), OCCUPATION(X, y_1)
bn:02096574n,bn:02812647n;scientist;2;true;true;0.324;0.05;0.05;0.0;INSTANCE_OF(X, bn:00044576n), INSTANCE_OF(X, bn:00069680n), OCCUPATION(X, y_0), GIVEN_NAME(X, y_1), PLACE_OF_BIRTH(X, y_2)
bn:02283596n,bn:03483010n;scientist;2;true;true;0.324;0.05;0.05;0.0;INSTANCE_OF(X, bn:00044576n), INSTANCE_OF(X, bn:00069680n), GIVEN_NAME(X, y_0), INSTANCE_OF(X, y_1), OCCUPATION(X, y_1), EDUCATED_AT(X, y_2)
bn:05309249n,bn:03544448n;scientist;2;true;true;0.325;0.05;0.04;0.01;INSTANCE_OF(X, bn:00044576n), INSTANCE_OF(X, bn:00069680n), OCCUPATION(X, y_0), GIVEN_NAME(X, y_1), MEMBER_OF(X, y_2)
bn:01030260n,bn:02458930n;scientist;2;true;true;0.324;0.05;0.05;0.0;INSTANCE_OF(X, bn:00044576n), INSTANCE_OF(X, bn:00069680n)
bn:02908991n,bn:03418951n;scientist;2;true;true;0.323;0.05;0.05;0.0;INSTANCE_OF(X, bn:00044576n), INSTANCE_OF(X, bn:00069680n), GIVEN_NAME(X, y_0), INSTANCE_OF(X, y_1), OCCUPATION(X, y_1), COUNTRY_OF_CITIZENSHIP(X, y_2)
bn:00562109n,bn:01958143n;scientist;2;true;true;0.324;0.04;0.04;0.0;INSTANCE_OF(X, bn:00044576n), INSTANCE_OF(X, bn:00069680n), OCCUPATION(X, y_0), GIVEN_NAME(X, y_1)
bn:03603385n,bn:03483004n;scientist;2;true;true;0.324;0.05;0.05;0.0;INSTANCE_OF(X, bn:00044576n), INSTANCE_OF(X, bn:00069680n), OCCUPATION(X, y_0), COUNTRY_OF_CITIZENSHIP(X, y_1)
bn:02195852n,bn:02198673n;scientist;2;true;true;0.33;0.05;0.05;0.0;INSTANCE_OF(X, bn:00044576n), INSTANCE_OF(X, bn:00069680n), OCCUPATION(X, y_0), GIVEN_NAME(X, y_1), COUNTRY_OF_CITIZENSHIP(X, y_2), PLACE_OF_BIRTH(X, y_3)
bn:01030260n,bn:03203212n;scientist;2;true;true;0.324;0.05;0.05;0.0;INSTANCE_OF(X, bn:00064610n), INSTANCE_OF(X, bn:00044576n), INSTANCE_OF(X, bn:00069680n), COUNTRY_OF_CITIZENSHIP(X, y_0), MEMBER_OF(X, y_1)
bn:03360446n,bn:05004567n;scientist;2;true;true;0.323;0.05;0.04;0.01;INSTANCE_OF(X, bn:00044576n), INSTANCE_OF(X, bn:00069680n), GIVEN_NAME(X, y_0), INSTANCE_OF(X, y_1), OCCUPATION(X, y_1), COUNTRY_OF_CITIZENSHIP(X, y_2)
bn:00704891n,bn:03818855n;scientist;2;true;true;0.325;0.05;0.05;0.0;INSTANCE_OF(X, bn:00056999n), MEMBER_OF(X, bn:00068450n), AWARD_RECEIVED(X, bn:00068450n), INSTANCE_OF(X, bn:00006659n), MEMBER_OF(X, bn:03113872n), INSTANCE_OF(X, bn:00044576n), OCCUPATION(X, bn:00006659n), CONFLICT(X, y_0), GIVEN_NAME(X, y_1), PLACE_OF_BIRTH(X, y_2), PLACE_OF_DEATH(X, y_3), MILITARY_BRANCH(X, y_4), COUNTRY_OF_CITIZENSHIP(X, y_5)
