SEED;UNIT;UNIT_SIZE;SUMMARY_SIZES;WT_SUMMARY_SIZES;SUMMARY_TILDE_SIZES;OLDKER_SIZE;WT_OLDKER_SIZE;NEWKER_SIZE;WT_NEWKER_SIZE;OLDCORE_SIZE;WT_OLDCORE_SIZE;NEWCORE_SIZE;WT_NEWCORE_SIZE;SUMMARY_COMPUTATION_TIME;SUMMARY_TILDE_COMPUTATION_TIME;OLDKER_COMPUTATION_TIME;NEWKER_COMPUTATION_TIME;OLDCORE_COMPUTATION_TIME;NEWCORE_COMPUTATION_TIME;
dialect;bn:13269221n,bn:01188947n,bn:00025226n,bn:02914683n,bn:16854388n;5;121,121,169,122,182;242,242,298,244,322;1,1,1,1,1;NA;NA;1;3;NA;NA;121;243;15.42703;29.49192;NA;0.35517;NA;21.08932;
dialect;bn:14750491n,bn:02689656n,bn:16779516n,bn:03871873n,bn:02078165n;5;167,176,196,169,129;294,310,343,297,258;1,1,17,4,2;NA;NA;1;3;NA;NA;121;243;48.17900;35.70752;NA;0.72184;NA;24.35533;
dialect;bn:16695139n,bn:17629768n,bn:03160303n,bn:01271160n,bn:14733772n;5;169,169,176,177,121;298,298,306,314,242;1,1,1,1,1;NA;NA;1;3;NA;NA;121;243;17.35015;31.88628;NA;0.34462;NA;22.25324;
dialect;bn:16311436n,bn:14664988n,bn:16736903n,bn:00003607n,bn:02151400n;5;128,232,177,304,136;256,398,314,479,272;1,1,1,25,1;NA;NA;1;3;NA;NA;121;243;30.24198;52.18203;NA;0.80400;NA;25.08056;
dialect;bn:00337955n,bn:03653779n,bn:01914924n,bn:07115262n,bn:00300223n;5;182,166,170,122,173;322,292,300,244,304;1,1,2,1,1;NA;NA;1;3;NA;NA;122;245;18.52181;33.60422;NA;0.38107;NA;22.74854;
dialect;bn:02914704n,bn:03820174n,bn:16311436n,bn:01220064n,bn:00003607n;5;122,192,128,174,304;244,344,256,306,479;1,3,1,1,25;NA;NA;1;3;NA;NA;121;243;33.32773;52.78185;NA;0.84482;NA;24.38383;
dialect;bn:02160353n,bn:00898527n,bn:03186379n,bn:00122440n,bn:01567408n;5;177,174,134,176,121;314,306,268,306,242;1,1,7,1,1;NA;NA;1;3;NA;NA;121;243;16.70346;32.95979;NA;0.46361;NA;21.93597;
dialect;bn:03493220n,bn:16047425n,bn:16299054n,bn:03237541n,bn:15956619n;5;175,129,177,232,175;304,258,312,398,310;1,2,4,1,1;NA;NA;1;3;NA;NA;121;243;35.73213;40.69532;NA;0.42766;NA;24.32190;
dialect;bn:12855822n,bn:16890739n,bn:14038387n,bn:16918204n,bn:03159075n;5;130,175,170,181,230;260,304,300,320,394;10,1,1,2,1;NA;NA;1;3;NA;NA;121;243;40.23879;36.45297;NA;0.54375;NA;25.29090;
dialect;bn:07514678n,bn:00567246n,bn:03662296n,bn:13942187n,bn:00606733n;5;169,173,176,169,186;298,304,310,298,330;3,3,3,3,3;NA;NA;3;7;NA;NA;163;287;17.54478;32.33790;NA;0.71194;NA;26.69009;
dialect;bn:15226237n,bn:03578965n,bn:16462765n,bn:06563283n,bn:01749992n;5;121,244,122,128,129;242,367,244,256,258;1,2,2,1,2;NA;NA;1;3;NA;NA;121;243;17.71300;33.24822;NA;0.42723;NA;21.19645;
dialect;bn:02893584n,bn:03768423n,bn:01510735n,bn:01019437n,bn:03534277n;5;122,229,258,182,121;244,392,389,322,242;1,1,2,2,1;NA;NA;1;3;NA;NA;121;243;20.25250;37.99121;NA;0.39564;NA;24.06918;
dialect;bn:14922065n,bn:17143130n,bn:01100298n,bn:00946985n,bn:00953799n;5;169,187,231,174,122;298,325,396,308,244;1,2,1,2,1;NA;NA;1;3;NA;NA;122;245;43.14119;35.02454;NA;0.38167;NA;24.33027;
dialect;bn:17508221n,bn:16462765n,bn:13273629n,bn:02545406n,bn:00254231n;5;251,122,169,175,176;381,244,298,304,306;2,2,1,1,1;NA;NA;1;3;NA;NA;121;243;18.48654;33.82931;NA;0.40997;NA;24.41527;
dialect;bn:02278258n,bn:02664343n,bn:03515211n,bn:16638150n,bn:17221959n;5;172,176,175,165,173;302,306,310,290,306;3,3,3,3,4;NA;NA;3;7;NA;NA;163;287;28.46026;32.81115;NA;0.71847;NA;26.65279;
