SEED;UNIT;UNIT_SIZE;SUMMARY_SIZES;WT_SUMMARY_SIZES;SUMMARY_TILDE_SIZES;OLDKER_SIZE;WT_OLDKER_SIZE;NEWKER_SIZE;WT_NEWKER_SIZE;OLDCORE_SIZE;WT_OLDCORE_SIZE;NEWCORE_SIZE;WT_NEWCORE_SIZE;SUMMARY_COMPUTATION_TIME;SUMMARY_TILDE_COMPUTATION_TIME;OLDKER_COMPUTATION_TIME;NEWKER_COMPUTATION_TIME;OLDCORE_COMPUTATION_TIME;NEWCORE_COMPUTATION_TIME;
dialect;bn:01284438n,bn:01743386n,bn:12991050n;3;177,230,122;312,394,244;1,1,1;NA;NA;1;3;NA;NA;122;245;13.23378;31.79875;NA;0.19825;NA;12.54670;
dialect;bn:17458509n,bn:00069785n,bn:02906386n;3;174,192,178;308,335,314;2,27,2;NA;NA;2;5;NA;NA;166;293;16.70453;38.99271;NA;0.75214;NA;13.79352;
dialect;bn:12993181n,bn:03165036n,bn:02838357n;3;166,176,173;292,310,306;2,2,2;NA;NA;2;5;NA;NA;166;293;11.02541;35.61747;NA;0.32447;NA;13.15721;
dialect;bn:02914683n,bn:02545550n,bn:01761173n;3;122,170,175;244,300,304;1,1,1;NA;NA;1;3;NA;NA;121;243;31.16927;27.36144;NA;0.19757;NA;12.35409;
dialect;bn:03434324n,bn:10507196n,bn:01250283n;3;121,128,182;242,256,322;1,1,2;NA;NA;1;3;NA;NA;121;243;10.96665;26.22180;NA;0.23806;NA;10.68762;
dialect;bn:01802134n,bn:01953056n,bn:01837111n;3;129,174,170;258,308,300;1,2,1;NA;NA;1;3;NA;NA;121;243;11.74554;26.95557;NA;0.23066;NA;11.66653;
dialect;bn:01011899n,bn:02923522n,bn:15405870n;3;129,188,121;258,334,242;2,1,1;NA;NA;1;3;NA;NA;121;243;10.96318;27.98956;NA;0.22311;NA;10.92145;
dialect;bn:01911170n,bn:02831486n,bn:15891278n;3;173,121,189;306,242,336;1,1,1;NA;NA;1;3;NA;NA;121;243;11.55072;26.83786;NA;0.20254;NA;11.43293;
dialect;bn:02706876n,bn:15428234n,bn:03865712n;3;122,148,173;244,296,300;1,1,3;NA;NA;1;3;NA;NA;121;243;10.24931;26.27226;NA;0.23649;NA;10.94576;
dialect;bn:07729013n,bn:17143130n,bn:03706761n;3;126,187,176;252,325,306;1,2,1;NA;NA;1;3;NA;NA;122;245;12.70112;32.50100;NA;0.22094;NA;11.67743;
