SEED;UNIT;UNIT_SIZE;SUMMARY_SIZES;WT_SUMMARY_SIZES;SUMMARY_TILDE_SIZES;OLDKER_SIZE;WT_OLDKER_SIZE;NEWKER_SIZE;WT_NEWKER_SIZE;OLDCORE_SIZE;WT_OLDCORE_SIZE;NEWCORE_SIZE;WT_NEWCORE_SIZE;SUMMARY_COMPUTATION_TIME;SUMMARY_TILDE_COMPUTATION_TIME;OLDKER_COMPUTATION_TIME;NEWKER_COMPUTATION_TIME;OLDCORE_COMPUTATION_TIME;NEWCORE_COMPUTATION_TIME;
film;bn:00573880n,bn:01823528n,bn:14173469n,bn:03441746n,bn:00463751n;5;163,139,76,170,63;326,278,151,337,125;9,7,22,17,9;NA;NA;5;11;NA;NA;55;111;40.98661;49.71685;NA;1.82250;NA;15.54243;
film;bn:03003216n,bn:02991421n,bn:02937083n,bn:02600160n,bn:21491222n;5;74,185,229,41,37;145,368,457,82,74;42,37,4,9,5;NA;NA;2;5;NA;NA;34;69;40.03020;56.48743;NA;2.35470;NA;13.53641;
film;bn:02102952n,bn:15149649n,bn:03337635n,bn:15934143n,bn:15258976n;5;157,37,103,39,251;313,74,200,78,502;12,5,71,7,22;NA;NA;4;9;NA;NA;36;73;46.76464;66.00510;NA;2.70931;NA;13.48264;
film;bn:03155114n,bn:02657777n,bn:03115118n,bn:16761591n,bn:03598623n;5;50,64,145,47,47;100,125,290,93,93;18,8,11,15,15;NA;NA;2;5;NA;NA;34;69;39.47028;65.98551;NA;1.60899;NA;10.80482;
film;bn:00605923n,bn:02356080n,bn:03570311n,bn:01792904n,bn:03622324n;5;138,159,260,57,300;276,318,520,113,599;2,1,3,25,11;NA;NA;1;3;NA;NA;33;67;56.19590;143.73729;NA;1.09731;NA;19.91686;
film;bn:00296944n,bn:03733320n,bn:15959711n,bn:15117394n,bn:00970752n;5;68,165,64,48,57;136,327,128,96,112;33,7,32,16,22;NA;NA;2;5;NA;NA;34;69;47.95842;54.26578;NA;2.45225;NA;10.35216;
film;bn:21349100n,bn:00336932n,bn:01700707n,bn:02832046n,bn:16059452n;5;34,47,46,149,36;68,94,91,298,72;2,15,14,2,3;NA;NA;2;5;NA;NA;34;69;34.56509;42.81563;NA;1.10774;NA;8.64719;
film;bn:00997775n,bn:14221682n,bn:10598426n,bn:02334606n,bn:04716372n;5;160,34,46,158,144;320,68,90,315,287;5,2,14,10,16;NA;NA;1;3;NA;NA;33;67;42.71444;47.41431;NA;1.19860;NA;30.96962;
film;bn:01727579n,bn:03762932n,bn:03002003n,bn:00616015n,bn:01172916n;5;168,150,172,57,48;335,300,343,113,95;14,16,10,24,16;NA;NA;6;13;NA;NA;38;77;44.10398;47.61106;NA;2.28971;NA;16.45120;
film;bn:01070482n,bn:16072952n,bn:02645158n,bn:09026881n,bn:00131860n;5;37,46,66,47,186;73,92,130,88,370;5,14,10,15,31;NA;NA;3;7;NA;NA;35;71;39.57469;50.45708;NA;1.91496;NA;10.01291;
film;bn:02856700n,bn:17066484n,bn:00602758n,bn:00375289n,bn:13054350n;5;42,154,196,45,38;83,308,387,89,76;10,9,42,13,6;NA;NA;5;11;NA;NA;37;75;50.88919;51.82485;NA;2.09423;NA;12.26543;
film;bn:00765366n,bn:17264596n,bn:01892768n,bn:13957246n,bn:02418613n;5;61,42,42,52,205;119,82,83,104,407;28,10,9,20,33;NA;NA;4;9;NA;NA;36;73;42.99450;50.70321;NA;2.38868;NA;12.96063;
film;bn:17734200n,bn:16848960n,bn:01561830n,bn:14285420n,bn:03126670n;5;35,37,177,142,161;70,74,352,281,322;3,5,25,11,3;NA;NA;1;3;NA;NA;33;67;42.08278;52.09125;NA;1.12334;NA;33.61654;
film;bn:02344344n,bn:03890382n,bn:00727317n,bn:09030934n,bn:01226890n;5;42,44,230,212,174;84,88,459,424,348;10,12,35,16,18;NA;NA;4;9;NA;NA;36;73;38.52441;45.89869;NA;2.21723;NA;17.41039;
film;bn:03266671n,bn:17728407n,bn:16860622n,bn:01618518n,bn:02848002n;5;288,45,43,209,35;576,90,86,417,70;5,13,11,54,3;NA;NA;2;5;NA;NA;34;69;36.20962;52.18165;NA;1.92864;NA;14.83787;
film;bn:17632438n,bn:04591561n,bn:00669878n,bn:01822080n,bn:01363424n;5;43,50,168,43,64;86,100,333,86,127;11,18,14,11,8;NA;NA;3;7;NA;NA;35;71;32.93417;45.58636;NA;1.72298;NA;9.66584;
film;bn:01742618n,bn:02875455n,bn:17843210n,bn:15025469n,bn:14965071n;5;161,165,35,37,43;322,329,70,73,85;5,19,3,5,11;NA;NA;2;5;NA;NA;34;69;31.91704;37.46751;NA;1.21977;NA;11.04842;
film;bn:16010960n,bn:16273709n,bn:16653308n,bn:00909312n,bn:16255177n;5;41,37,38,200,201;81,74,76,399,401;8,5,6,5,6;NA;NA;2;5;NA;NA;34;69;47.27903;42.78489;NA;1.03917;NA;15.17373;
film;bn:15193818n,bn:14334258n,bn:00872199n,bn:03706696n,bn:02656926n;5;46,43,42,48,39;91,86,83,96,77;14,11,9,16,7;NA;NA;5;11;NA;NA;37;75;24.41441;32.41939;NA;1.71764;NA;7.15352;
film;bn:01342657n,bn:02956041n,bn:16654233n,bn:00197727n,bn:13971506n;5;60,161,48,38,75;119,321,96,76,149;27,6,16,6,19;NA;NA;4;9;NA;NA;36;73;34.74510;38.90696;NA;2.05264;NA;9.90596;
film;bn:15089972n,bn:17755111n,bn:02824943n,bn:17454951n,bn:03967507n;5;176,38,41,35,139;350,75,81,70,277;22,6,9,3,8;NA;NA;2;5;NA;NA;34;69;32.28745;40.90168;NA;1.26964;NA;10.50143;
film;bn:15262461n,bn:02077885n,bn:17978769n,bn:02330649n,bn:17761637n;5;41,37,36,42,36;81,74,72,83,72;9,5,4,10,4;NA;NA;3;7;NA;NA;35;71;23.30238;28.26060;NA;1.08723;NA;6.37052;
film;bn:04845774n,bn:18017503n,bn:13829546n,bn:02082966n,bn:03895040n;5;236,36,36,164,55;472,72,72,328,110;7,4,4,8,23;NA;NA;2;5;NA;NA;34;69;35.23911;52.54785;NA;1.28151;NA;12.86766;
film;bn:01447392n,bn:02484368n,bn:17830591n,bn:00478025n,bn:01833976n;5;36,189,37,64,154;72,376,74,127,306;3,35,5,8,9;NA;NA;2;5;NA;NA;34;69;61.86679;49.42312;NA;1.46406;NA;12.35367;
film;bn:00147778n,bn:03360332n,bn:15934569n,bn:02139919n,bn:01424846n;5;183,45,54,157,56;363,88,107,314,110;29,13,22,9,24;NA;NA;6;13;NA;NA;38;77;46.62870;54.91772;NA;2.52491;NA;12.55142;
film;bn:00450557n,bn:02565838n,bn:17408473n,bn:03793442n,bn:08972488n;5;48,41,35,174,56;95,82,70,347,111;16,8,3,19,23;NA;NA;2;5;NA;NA;34;69;36.32559;44.93052;NA;1.74930;NA;10.10588;
film;bn:17420909n,bn:02356166n,bn:15333487n,bn:17412575n,bn:00669961n;5;39,41,37,37,237;78,81,74,74,474;7,9,5,5,4;NA;NA;1;3;NA;NA;33;67;34.20226;45.45348;NA;0.93335;NA;10.73811;
film;bn:02847026n,bn:02916814n,bn:01403245n,bn:00641198n,bn:03534553n;5;39,40,196,167,143;77,80,390,332,286;7,8,58,11,9;NA;NA;4;9;NA;NA;36;73;45.04844;51.66180;NA;2.34196;NA;15.30094;
film;bn:01263244n,bn:00308790n,bn:01107450n,bn:04752392n,bn:16068465n;5;166,40,54,146,36;331,80,106,291,72;9,8,22,15,4;NA;NA;2;5;NA;NA;34;69;33.82949;38.27926;NA;1.51295;NA;10.78998;
film;bn:00936326n,bn:02341532n,bn:14554144n,bn:03031345n,bn:01763017n;5;45,182,147,204,38;88,363,291,406,76;13,25,13,8,6;NA;NA;4;9;NA;NA;36;73;43.42945;61.07900;NA;1.73905;NA;34.68497;
film;bn:03296820n,bn:00264897n,bn:21371996n,bn:17587512n,bn:15672907n;5;53,40,65,39,37;106,78,130,77,74;20,7,33,7,5;NA;NA;3;7;NA;NA;35;71;36.89011;36.17146;NA;1.83522;NA;6.94276;
film;bn:00449022n,bn:04073215n,bn:01726293n,bn:01759077n,bn:01226725n;5;53,56,163,162,38;106,111,325,324,76;21,24,8,7,6;NA;NA;4;9;NA;NA;36;73;47.52921;48.25580;NA;1.73698;NA;11.96183;
film;bn:01918018n,bn:02760470n,bn:15527803n,bn:17393511n,bn:02941430n;5;44,41,47,37,53;86,81,93,74,101;11,9,15,5,21;NA;NA;4;9;NA;NA;36;73;33.65584;36.81775;NA;1.62037;NA;9.12031;
film;bn:14088347n,bn:00975206n,bn:14587688n,bn:16711398n,bn:00296455n;5;44,150,142,55,53;87,299,283,110,106;12,16,11,23,21;NA;NA;6;13;NA;NA;38;77;40.80526;46.11839;NA;2.33151;NA;11.49568;
film;bn:17621219n,bn:02524988n,bn:15761262n,bn:17553712n,bn:16165648n;5;54,38,155,44,38;107,76,310,88,76;22,6,17,12,6;NA;NA;4;9;NA;NA;36;73;28.10436;37.60241;NA;1.86644;NA;8.98783;
film;bn:21529381n,bn:17620902n,bn:15468549n,bn:17012793n,bn:15467651n;5;34,48,37,38,37;68,96,74,76,74;2,16,5,6,5;NA;NA;2;5;NA;NA;34;69;22.18221;25.70088;NA;1.04019;NA;6.14596;
film;bn:17622366n,bn:14616747n,bn:17991064n,bn:01560968n,bn:01629949n;5;42,39,44,66,181;83,78,88,131,361;10,7,12,34,24;NA;NA;5;11;NA;NA;37;75;46.02244;50.87367;NA;2.27954;NA;10.14002;
