SEED;UNIT;UNIT_SIZE;SUMMARY_SIZES;WT_SUMMARY_SIZES;SUMMARY_TILDE_SIZES;OLDKER_SIZE;WT_OLDKER_SIZE;NEWKER_SIZE;WT_NEWKER_SIZE;OLDCORE_SIZE;WT_OLDCORE_SIZE;NEWCORE_SIZE;WT_NEWCORE_SIZE;SUMMARY_COMPUTATION_TIME;SUMMARY_TILDE_COMPUTATION_TIME;OLDKER_COMPUTATION_TIME;NEWKER_COMPUTATION_TIME;OLDCORE_COMPUTATION_TIME;NEWCORE_COMPUTATION_TIME;
film;bn:05437753n,bn:03815366n,bn:16357258n;3;44,42,37;86,84,74;12,10,5;NA;NA;4;9;NA;NA;36;73;14.91102;25.96073;NA;0.86298;NA;3.31290;
film;bn:00627905n,bn:17753938n,bn:02327745n;3;231,39,39;461,78,78;6,7,6;NA;NA;4;9;NA;NA;36;73;23.92460;31.20610;NA;0.61831;NA;7.19331;
film;bn:08139657n,bn:16905935n,bn:01213605n;3;37,45,168;74,89,336;5,13,13;NA;NA;3;7;NA;NA;35;71;15.80577;53.93528;NA;0.95894;NA;5.89765;
film;bn:01210913n,bn:01623943n,bn:03798244n;3;48,42,55;95,83,110;16,10,23;NA;NA;6;13;NA;NA;38;77;17.35516;24.37887;NA;1.25050;NA;3.79805;
film;bn:00727340n,bn:16932854n,bn:02395927n;3;208,37,51;413,74,102;13,5,19;NA;NA;4;9;NA;NA;36;73;20.33729;37.27890;NA;1.76443;NA;6.79213;
film;bn:17494050n,bn:02778316n,bn:03595821n;3;37,42,235;74,83,470;5,10,8;NA;NA;3;7;NA;NA;35;71;18.03835;30.38354;NA;0.66688;NA;6.96949;
film;bn:14930349n,bn:02924060n,bn:03544395n;3;35,40,49;70,80,98;3,6,5;NA;NA;3;7;NA;NA;35;71;9.87397;15.63399;NA;0.48947;NA;3.31478;
film;bn:14344373n,bn:14026515n,bn:03878276n;3;174,47,178;347,94,356;23,15,21;NA;NA;5;11;NA;NA;37;75;20.96812;29.77870;NA;1.40993;NA;8.59042;
film;bn:03872715n,bn:03010863n,bn:15933398n;3;173,52,265;345,104,530;19,20,8;NA;NA;4;9;NA;NA;36;73;24.73371;42.10548;NA;1.12448;NA;10.21556;
film;bn:15518659n,bn:15480930n,bn:02403212n;3;73,41,48;145,82,94;41,8,16;NA;NA;5;11;NA;NA;37;75;18.70016;25.65861;NA;1.53335;NA;4.27971;
